GEO_ID,B17001_001E,B17001_001M,B17001_002E,B17001_002M,B17001_003E,B17001_003M,B17001_004E,B17001_004M,B17001_005E,B17001_005M,B17001_006E,B17001_006M,B17001_007E,B17001_007M,B17001_008E,B17001_008M,B17001_009E,B17001_009M,B17001_010E,B17001_010M,B17001_011E,B17001_011M,B17001_012E,B17001_012M,B17001_013E,B17001_013M,B17001_014E,B17001_014M,B17001_015E,B17001_015M,B17001_016E,B17001_016M,B17001_017E,B17001_017M,B17001_018E,B17001_018M,B17001_019E,B17001_019M,B17001_020E,B17001_020M,B17001_021E,B17001_021M,B17001_022E,B17001_022M,B17001_023E,B17001_023M,B17001_024E,B17001_024M,B17001_025E,B17001_025M,B17001_026E,B17001_026M,B17001_027E,B17001_027M,B17001_028E,B17001_028M,B17001_029E,B17001_029M,B17001_030E,B17001_030M,B17001_031E,B17001_031M,B17001_032E,B17001_032M,B17001_033E,B17001_033M,B17001_034E,B17001_034M,B17001_035E,B17001_035M,B17001_036E,B17001_036M,B17001_037E,B17001_037M,B17001_038E,B17001_038M,B17001_039E,B17001_039M,B17001_040E,B17001_040M,B17001_041E,B17001_041M,B17001_042E,B17001_042M,B17001_043E,B17001_043M,B17001_044E,B17001_044M,B17001_045E,B17001_045M,B17001_046E,B17001_046M,B17001_047E,B17001_047M,B17001_048E,B17001_048M,B17001_049E,B17001_049M,B17001_050E,B17001_050M,B17001_051E,B17001_051M,B17001_052E,B17001_052M,B17001_053E,B17001_053M,B17001_054E,B17001_054M,B17001_055E,B17001_055M,B17001_056E,B17001_056M,B17001_057E,B17001_057M,B17001_058E,B17001_058M,B17001_059E,B17001_059M,NAME,B17001_001EA,B17001_001MA,B17001_002MA,B17001_002EA,B17001_003MA,B17001_003EA,B17001_004MA,B17001_004EA,B17001_005MA,B17001_005EA,B17001_006EA,B17001_006MA,B17001_007EA,B17001_007MA,B17001_008MA,B17001_008EA,B17001_009MA,B17001_009EA,B17001_010MA,B17001_010EA,B17001_011EA,B17001_011MA,B17001_012EA,B17001_012MA,B17001_013MA,B17001_013EA,B17001_014MA,B17001_014EA,B17001_015MA,B17001_015EA,B17001_016MA,B17001_016EA,B17001_017EA,B17001_017MA,B17001_018EA,B17001_018MA,B17001_019MA,B17001_019EA,B17001_020MA,B17001_020EA,B17001_021MA,B17001_021EA,B17001_022EA,B17001_022MA,B17001_023EA,B17001_023MA,B17001_024MA,B17001_024EA,B17001_025MA,B17001_025EA,B17001_026MA,B17001_026EA,B17001_027EA,B17001_027MA,B17001_028EA,B17001_028MA,B17001_029MA,B17001_029EA,B17001_030MA,B17001_030EA,B17001_031MA,B17001_031EA,B17001_032EA,B17001_032MA,B17001_033EA,B17001_033MA,B17001_034MA,B17001_034EA,B17001_035MA,B17001_035EA,B17001_036MA,B17001_036EA,B17001_037EA,B17001_037MA,B17001_038EA,B17001_038MA,B17001_039MA,B17001_039EA,B17001_040MA,B17001_040EA,B17001_041MA,B17001_041EA,B17001_042EA,B17001_042MA,B17001_043EA,B17001_043MA,B17001_044EA,B17001_044MA,B17001_045EA,B17001_045MA,B17001_046MA,B17001_046EA,B17001_047EA,B17001_047MA,B17001_048EA,B17001_048MA,B17001_049EA,B17001_049MA,B17001_050EA,B17001_050MA,B17001_051EA,B17001_051MA,B17001_052MA,B17001_052EA,B17001_053MA,B17001_053EA,B17001_054MA,B17001_054EA,B17001_055EA,B17001_055MA,B17001_056EA,B17001_056MA,B17001_057MA,B17001_057EA,B17001_058MA,B17001_058EA,B17001_059MA,B17001_059EA,state
0400000US13,8789109,4638,1266205,32470,534049,17505,80197,5522,11141,1804,73386,4855,34041,3758,12642,2318,22615,2718,77764,5601,63872,5501,53605,4688,47611,3311,28514,2745,17671,1871,10990,1284,732156,19931,78801,5865,13297,2784,75819,5440,33865,3241,10849,1681,22649,2848,111447,6662,107125,4970,87964,5943,67295,3668,50911,3647,32751,2741,39383,2927,7522904,32298,3768390,17960,266158,5389,56887,4011,301425,7928,161004,6980,58782,3125,105008,4462,343314,6308,593065,7397,646242,6208,545835,4607,378137,3214,205184,3091,107349,2224,3754514,20348,258609,5700,45227,3852,288394,7379,157204,6591,54932,3335,97710,4374,303773,6696,559520,6213,632925,6358,562600,4633,395445,4285,227946,3024,170229,3861,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1233771,1082,121418,9261,52162,4621,5204,1300,854,386,5048,1230,3743,1139,1983,692,2137,656,5380,1512,5160,1041,5506,1229,5805,1086,6103,1395,2616,631,2623,805,69256,5735,5290,1362,985,633,5126,1178,3598,1328,1332,685,2096,770,9535,1719,9572,1292,8975,1674,7635,1427,5282,1057,3933,827,5897,1331,1112353,9358,557969,4483,40952,1521,7089,1270,39721,2650,24550,2223,6653,1046,14912,1367,52080,1879,74379,1844,81459,1589,85399,1367,65587,1399,32780,726,32408,898,554384,6296,37422,1648,7003,1257,38351,2146,19555,1905,7424,1071,13156,1305,43675,1809,63482,1672,79789,2143,86921,1610,68968,1157,37964,861,50674,1468,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1388730,1860,192390,10253,86384,5580,11698,1540,2696,857,10218,1586,5272,1310,1821,713,2961,662,14156,2130,11344,1662,8898,1773,7338,1285,5480,1103,2621,706,1881,644,106006,6081,10284,1650,1378,460,9358,1463,5125,1194,1259,427,2856,691,23270,2517,18312,2137,11319,1585,7020,1010,6993,1127,3467,799,5365,1115,1196340,10561,604662,5519,41263,1931,7395,1086,48349,2560,27739,2119,9675,1268,18543,1460,58145,2222,82935,2139,85562,2261,93043,1841,65094,1218,39327,905,27592,792,591678,6626,40391,1851,7582,918,46187,2555,26383,2140,8876,1048,18723,1202,50096,2486,73541,2292,85390,1999,93237,1550,64805,1156,40879,1014,35588,1226,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12400389,4298,1483873,37827,637434,18522,85094,5870,14244,2388,88580,6493,40647,3838,14387,1752,20364,2424,98787,6587,78029,4965,62077,4394,56707,4165,39542,3412,21196,2848,17780,1879,846439,23352,89341,6867,13223,2179,76564,5460,40026,3618,14388,2105,27871,3215,133241,6377,131914,6553,92390,4852,75412,4560,62998,4224,38736,3038,50335,3791,10916516,37301,5431682,17986,366943,5874,71513,4121,444361,9615,240041,6771,79631,3629,161952,3668,476162,6468,798003,5340,858162,5049,819704,4745,556346,3753,312072,3023,246792,2268,5484834,23679,348132,6886,73515,4506,423739,8245,230333,6490,75981,3308,150754,4390,420694,6634,737371,5834,848686,5225,840815,4935,585572,4230,377620,3237,371622,4139,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6059510,4297,740371,25596,317627,11406,44103,3183,7483,1866,43226,3953,18810,2400,5117,1108,12631,2046,49054,3756,39084,3762,35306,3082,28135,2714,17483,1759,8874,1496,8321,1266,422744,16894,40310,3676,7940,1836,41059,4085,20576,2708,6737,1294,12504,1549,75341,4298,64931,4564,50330,3785,34606,2679,27594,2301,16361,1431,24455,1834,5319139,26438,2657793,12543,170682,3492,35395,2891,218495,5789,120370,4256,43542,2711,78501,3263,226767,3994,367820,4574,404711,3386,413805,3101,288115,2239,164545,1657,125045,1398,2661346,17380,165094,3802,35705,3587,207415,5327,112836,4583,38771,2408,71852,3197,192471,4666,343028,5177,397326,4321,418529,3343,298749,2581,192019,1673,187551,1745,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2853572,1685,310230,11991,131492,6055,16673,1858,3185,1152,12566,1614,6816,1359,1653,531,3787,846,31716,3197,15268,2012,10942,1386,11521,1397,8442,1180,4255,897,4668,884,178738,7984,14932,1773,2689,652,14206,2020,8151,1771,2166,836,5403,1073,39280,3011,25678,2504,17184,2051,15339,1635,10963,1423,8066,1091,14681,1238,2543342,12123,1274287,6659,74954,2106,14000,1699,94100,2976,53632,2616,16979,1474,39072,1716,105962,3321,167317,2593,192883,2303,208049,1784,145923,1361,85500,1020,75916,965,1269055,7762,73737,1815,13364,1511,89275,3470,46678,2622,19042,1900,31897,1923,90639,3069,156716,2712,184494,2637,206057,1837,148075,1622,102153,1524,106928,1390,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2651109,1850,309561,14163,135458,7966,19205,2293,3660,1081,15286,2087,5799,1249,2334,570,4310,986,25258,3066,18054,2751,12030,1598,13440,1755,8325,1403,4017,1137,3740,685,174103,8188,18880,2634,2172,700,15877,2067,6122,1179,2038,667,4101,1051,38103,3031,28547,2502,17282,2020,12448,1491,11519,1315,6084,1079,10930,1232,2341548,14165,1174574,8289,74478,2569,15812,1715,94233,2848,50759,2699,17742,1551,34373,1818,108280,3711,160749,3505,175373,2479,183741,2364,123477,1837,73283,1167,62274,1164,1166974,8466,71117,2674,15139,1595,87947,3211,47554,2585,18376,1559,32626,1663,93703,3229,145691,3368,172181,2791,188201,2076,124639,1772,84297,1150,85503,1428,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4042777,2726,680151,19958,293624,10612,32497,2969,6119,1629,36563,3693,16738,2329,6488,1132,8615,1372,38637,3082,34536,3289,34843,3335,33202,2774,23670,2623,12517,1905,9199,1216,386527,12050,35134,3476,5480,1251,35291,3173,17161,2275,5657,1071,10158,1579,56814,4064,58754,3993,46062,3482,40560,2743,31350,2795,22073,2010,22033,2188,3362626,20234,1684304,11363,103833,3503,20356,2363,128793,4739,64042,3171,24421,2051,48063,2287,147406,3480,236552,4160,261515,3646,265996,3134,194563,2738,116376,1978,72388,1375,1678322,12228,95958,3254,19003,1897,111681,3941,65073,3410,21597,2128,41534,1938,123860,4335,215831,5004,264251,3468,274491,3452,203744,2794,131342,2092,109957,2238,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4372948,2863,864277,27842,362390,14367,51719,4244,10254,1894,52566,4167,25611,3541,9677,1793,16268,1986,52835,3977,32038,3009,35190,3526,32156,2843,23798,2759,12501,1715,7777,1371,501887,15884,46972,3501,7752,1533,48826,4163,26215,2869,7503,1494,15732,2357,80006,5244,73183,4498,55814,4915,50866,3321,35474,3085,26750,2063,26794,2456,3508671,28020,1746450,14839,109338,4116,20716,2599,133120,5414,70496,4481,24421,2453,52031,3174,173330,4285,243817,4186,262916,4295,273803,3860,193532,3023,112396,2257,76534,1742,1762221,15811,107099,3642,20437,2616,121695,5016,73203,4307,24022,2168,48156,2422,151089,5105,225541,4671,271773,5053,279573,3846,203502,3176,126289,2146,109842,2551,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1275738,1742,160627,8456,67261,4316,6093,964,1159,422,7564,1217,3585,960,1780,595,2656,579,8773,1556,7033,1480,9222,1416,7726,1238,5817,1114,3535,934,2318,579,93366,5258,8046,1654,906,429,7628,1261,4096,1189,1092,434,2267,653,14710,1457,12368,1676,12815,1744,8417,1197,7572,1204,5375,1008,8074,1077,1115111,8592,554051,4518,26688,1199,5723,898,36686,1980,20398,1764,8288,1015,15380,1195,46210,1448,62782,1505,86152,1472,98710,1536,73506,1086,41327,932,32201,702,561060,5589,24725,1650,5101,1052,34998,1973,19849,1601,7161,1280,16415,1287,38225,1732,59718,1913,89236,1945,103524,1386,73623,1241,44076,1042,44409,1137,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5438712,3873,448038,25532,179242,11145,22490,2747,3122,1007,19562,2718,11838,2162,4889,1563,6531,1312,26737,3678,19502,2885,18310,2508,18584,1852,13524,1849,8175,1406,5978,1385,268796,16895,22269,3735,3511,1079,26939,4209,15403,3785,3793,1107,7863,1826,38586,4187,36485,4005,33801,3251,29167,3233,18293,2413,13376,1666,19310,2091,4990674,25358,2439925,11076,169315,2939,34383,3159,202735,5445,112411,5366,39451,2630,75257,3156,218568,4100,306604,3534,393735,3124,377373,2614,267253,2168,138247,1646,104593,1828,2550749,16716,160861,4108,31148,3384,184023,5264,107883,5313,35814,2879,73566,3222,196148,4221,319294,4098,420431,3768,408399,3821,293411,2725,162297,1850,157474,2330,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6165256,3092,637043,18803,268499,10480,28100,3088,5252,1209,36577,4417,13688,2266,4834,1215,9496,1676,39446,4105,31807,3733,30111,4725,27522,2579,18537,2220,11477,1922,11652,1587,368544,12600,30074,3993,6213,1789,29644,2921,15333,2191,4782,1213,10301,1929,48713,4483,57827,4558,49151,4456,35953,3650,27095,2432,21121,2082,32337,2771,5528213,19393,2720950,10690,171777,3349,32828,2743,200308,4942,113868,4079,38416,2846,78401,3049,211555,4365,382052,4162,459453,5218,424736,3541,298751,2332,162347,2057,146458,1855,2807263,13044,161330,4036,31353,2895,193024,4606,108136,4395,36894,2546,72438,2708,189215,4821,372530,5109,461073,4580,447846,3700,322028,2466,188785,2249,222611,2884,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9830885,3902,1299688,29070,566370,14896,67432,4502,13175,1783,73540,5101,38285,3294,13790,2006,23381,2455,93453,5233,67416,3669,58556,4055,51447,3944,36384,3085,14771,1820,14740,1776,733318,19228,64708,4690,12658,1894,72413,5051,40543,4326,15513,2018,23866,2344,119698,5732,107725,5375,87605,4698,69171,4285,49483,3066,28654,2367,41281,3191,8531197,28844,4241316,15139,262597,4574,50801,3224,344900,5779,187948,5471,67047,2785,126547,3551,359929,5758,550556,3934,663864,4177,681571,4282,471533,3143,256597,2111,217426,2105,4289881,18949,247902,4651,46725,2789,322944,7355,178825,5816,60151,2920,122274,3763,325513,5908,523091,5857,659438,5257,692091,4493,489894,3294,302269,2537,318764,3573,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4971644,2731,456642,17292,199919,8895,23488,2554,4351,1056,21052,2422,9115,1181,5081,1288,6242,1151,38974,3633,26916,2635,20891,2170,18428,1834,11790,989,6112,962,7479,850,256723,10790,22708,2609,3720,941,22100,2381,10637,1749,4225,862,7082,1171,52521,4008,34795,3408,27641,2836,22124,2333,14766,1971,11593,1304,22811,1587,4515002,17636,2267455,9582,146148,2754,27353,2106,180116,4398,94972,3708,32004,1927,68879,2226,202361,3781,310383,3049,369067,2851,362308,2544,236946,1476,132880,1307,104038,964,2247547,10085,139527,2824,25163,1982,165547,3829,92903,3507,31816,2043,64286,2176,177099,3743,299045,3113,356869,3045,361322,2906,241565,2054,146510,1393,145895,1811,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2812795,2363,600288,17034,245955,10064,36110,3024,6769,1364,32941,2995,19488,2197,6193,1275,9773,1505,33881,3146,24330,3072,25183,3586,22633,2627,15639,1766,6899,1096,6116,1291,354333,10935,35017,3120,5627,1208,35658,3012,19545,2417,5557,1548,13470,1829,48574,3797,50719,3621,41424,3589,34091,2577,24158,2211,18033,2292,22460,1723,2212507,16971,1105915,9928,68608,3462,14914,2252,86608,4290,43306,2933,14993,2295,31658,2584,109746,4155,146735,4594,168401,4399,169854,3005,124133,2324,79435,1816,47524,1530,1106592,10601,67506,2543,11871,1700,76692,4023,45160,3495,15143,1828,29978,2379,90925,3022,142692,3943,170060,4614,172257,3414,127313,2194,90728,2354,66267,2104,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5607978,2777,748023,24330,328338,13346,44774,3821,7099,1474,41533,3974,20919,2658,7849,1486,13054,1785,51278,3955,38002,3618,33884,3246,30532,2682,21192,2324,10553,1369,7669,1043,419685,13850,38018,3158,5809,1396,38070,3318,17603,2592,6293,1085,15025,1767,68955,4342,66350,4175,51486,4008,37837,2550,26470,2320,18858,1875,28911,2437,4859955,24500,2404899,13333,147806,3927,28912,2551,175904,5473,96974,4072,36479,2603,68124,2874,217549,4482,322016,4575,367066,3772,379465,3034,271328,2466,168420,1651,124856,1485,2455056,14185,142832,3644,26862,2401,175999,4992,93530,4580,37108,2127,60636,2611,193380,4313,307830,4016,368743,4434,392962,3178,293303,2798,191575,2063,170296,2539,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,907715,931,130441,9067,56999,4800,5807,1478,1512,644,6403,1075,2690,818,1321,487,2501,716,9544,1641,7026,1430,5899,994,5756,1276,5360,1098,1219,364,1961,567,73442,5473,4926,1171,907,507,6962,1480,3791,1060,1414,657,2151,657,14293,1613,9079,1698,8152,1162,7754,1143,6122,1174,3640,763,4251,784,777274,9047,393525,5264,21519,1418,3539,820,26380,1556,14341,1403,5255,968,10933,1059,35221,1748,48797,1855,55091,1395,69320,1441,51214,1066,31004,660,20911,578,383749,5516,20997,1556,3927,1001,24073,1791,14359,1437,4588,773,10498,964,28317,1750,43895,1620,55183,1473,70064,1502,49770,1303,30803,904,27275,832,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1702182,1182,186178,9209,79794,5070,11079,1363,1663,533,9667,1649,4652,1205,1744,693,3076,685,13193,2188,10754,1511,8108,1417,6455,1212,4369,875,2765,676,2269,482,106384,6009,10951,1438,1394,556,9885,1468,4040,897,1462,524,3302,789,20424,1938,13361,1705,11869,1428,9708,1541,5447,869,4770,722,9771,1219,1516004,9322,762257,5539,51333,1397,10165,1216,56819,2202,33265,1829,11861,1292,22162,1194,73541,2534,104569,2689,109968,1859,118597,1715,81412,1261,47431,786,41134,634,753747,6041,47829,1415,9787,1258,59389,2580,27994,1736,10231,976,20388,1162,61050,2030,98218,1878,106658,1817,119701,1665,82725,1138,54864,958,54913,1225,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2364173,4289,262092,17190,117512,9672,15771,2951,2082,886,15961,2731,5343,1432,2589,842,3796,1180,12272,2460,17371,2537,12776,2245,10421,2083,9921,1909,5417,1339,3792,892,144580,9222,12903,2780,2803,1090,15914,2594,5298,1404,2049,756,5139,1470,22865,2444,24023,2914,17979,2616,12836,1952,8866,1638,7347,1464,6558,1343,2102081,17390,1079214,10482,70858,3101,13141,1912,88213,3576,48444,3158,15057,1843,28026,2164,95156,2758,164530,3205,177114,2736,150287,2071,112554,2215,73388,1625,42446,1158,1022867,9680,66566,4010,12155,1991,85362,4600,43859,3259,14997,1961,25371,2526,77260,2730,152434,3736,155092,2602,143595,2026,117448,1729,73700,1846,55028,1427,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1267761,1596,95090,8200,40840,4592,5915,1589,876,511,3141,1120,3116,1033,976,521,1762,698,4943,1293,3457,1031,4915,1289,5281,1377,2885,735,1496,531,2077,740,54250,4650,3275,1165,772,488,4462,1221,1765,644,470,306,1514,590,9450,1764,7884,1434,6485,1244,5863,1309,4592,1098,2981,758,4737,1023,1172671,8456,585234,4757,32307,1567,4669,999,46857,2387,26910,1956,9739,1286,17543,1103,47765,1704,67938,1955,98089,1668,101871,1964,68494,848,36726,595,26326,812,587437,5218,30959,1524,6669,1279,44157,2134,23652,1818,9072,1224,17597,1183,39734,1782,65899,1708,101386,1642,101814,1688,69520,1323,39323,800,37655,1007,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
