GEO_ID,B08006_001E,B08006_001M,B08006_002E,B08006_002M,B08006_003E,B08006_003M,B08006_004E,B08006_004M,B08006_005E,B08006_005M,B08006_006E,B08006_006M,B08006_007E,B08006_007M,B08006_008E,B08006_008M,B08006_009E,B08006_009M,B08006_010E,B08006_010M,B08006_011E,B08006_011M,B08006_012E,B08006_012M,B08006_013E,B08006_013M,B08006_014E,B08006_014M,B08006_015E,B08006_015M,B08006_016E,B08006_016M,B08006_017E,B08006_017M,B08006_018E,B08006_018M,B08006_019E,B08006_019M,B08006_020E,B08006_020M,B08006_021E,B08006_021M,B08006_022E,B08006_022M,B08006_023E,B08006_023M,B08006_024E,B08006_024M,B08006_025E,B08006_025M,B08006_026E,B08006_026M,B08006_027E,B08006_027M,B08006_028E,B08006_028M,B08006_029E,B08006_029M,B08006_030E,B08006_030M,B08006_031E,B08006_031M,B08006_032E,B08006_032M,B08006_033E,B08006_033M,B08006_034E,B08006_034M,B08006_035E,B08006_035M,B08006_036E,B08006_036M,B08006_037E,B08006_037M,B08006_038E,B08006_038M,B08006_039E,B08006_039M,B08006_040E,B08006_040M,B08006_041E,B08006_041M,B08006_042E,B08006_042M,B08006_043E,B08006_043M,B08006_044E,B08006_044M,B08006_045E,B08006_045M,B08006_046E,B08006_046M,B08006_047E,B08006_047M,B08006_048E,B08006_048M,B08006_049E,B08006_049M,B08006_050E,B08006_050M,B08006_051E,B08006_051M,B08006_052E,B08006_052M,B08006_053E,B08006_053M,B08006_054E,B08006_054M,B08006_055E,B08006_055M,B08006_056E,B08006_056M,B08006_057E,B08006_057M,B08006_058E,B08006_058M,B08006_059E,B08006_059M,B08006_060E,B08006_060M,B08006_061E,B08006_061M,B08006_062E,B08006_062M,B08006_063E,B08006_063M,NAME,B08006_001MA,B08006_001EA,B08006_002EA,B08006_002MA,B08006_003EA,B08006_003MA,B08006_004MA,B08006_004EA,B08006_005MA,B08006_005EA,B08006_006MA,B08006_006EA,B08006_007EA,B08006_007MA,B08006_008EA,B08006_008MA,B08006_009MA,B08006_009EA,B08006_010MA,B08006_010EA,B08006_011MA,B08006_011EA,B08006_012EA,B08006_012MA,B08006_013EA,B08006_013MA,B08006_014MA,B08006_014EA,B08006_015MA,B08006_015EA,B08006_016MA,B08006_016EA,B08006_017EA,B08006_017MA,B08006_018EA,B08006_018MA,B08006_019MA,B08006_019EA,B08006_020MA,B08006_020EA,B08006_021MA,B08006_021EA,B08006_022EA,B08006_022MA,B08006_023EA,B08006_023MA,B08006_024EA,B08006_024MA,B08006_025MA,B08006_025EA,B08006_026MA,B08006_026EA,B08006_027MA,B08006_027EA,B08006_028MA,B08006_028EA,B08006_029EA,B08006_029MA,B08006_030MA,B08006_030EA,B08006_031MA,B08006_031EA,B08006_032MA,B08006_032EA,B08006_033MA,B08006_033EA,B08006_034MA,B08006_034EA,B08006_035EA,B08006_035MA,B08006_036MA,B08006_036EA,B08006_037MA,B08006_037EA,B08006_038MA,B08006_038EA,B08006_039MA,B08006_039EA,B08006_040EA,B08006_040MA,B08006_041MA,B08006_041EA,B08006_042MA,B08006_042EA,B08006_043MA,B08006_043EA,B08006_044MA,B08006_044EA,B08006_045MA,B08006_045EA,B08006_046EA,B08006_046MA,B08006_047MA,B08006_047EA,B08006_048MA,B08006_048EA,B08006_049MA,B08006_049EA,B08006_050MA,B08006_050EA,B08006_051EA,B08006_051MA,B08006_052MA,B08006_052EA,B08006_053MA,B08006_053EA,B08006_054MA,B08006_054EA,B08006_055MA,B08006_055EA,B08006_056MA,B08006_056EA,B08006_057EA,B08006_057MA,B08006_058MA,B08006_058EA,B08006_059MA,B08006_059EA,B08006_060MA,B08006_060EA,B08006_061MA,B08006_061EA,B08006_062EA,B08006_062MA,B08006_063MA,B08006_063EA,state
0400000US33,667976,6648,609173,7877,550724,8057,58449,4260,47922,3631,6464,1276,2413,899,517,341,1133,593,4594,1134,3766,1063,270,267,294,177,247,184,17,29,288,291,691,406,1355,674,18381,2567,5281,1332,28213,2657,357619,4353,325486,5498,294454,5323,31032,2644,25478,2329,3251,1073,1272,623,368,314,663,397,2828,976,2321,924,57,95,202,142,231,190,17,29,66,105,691,406,1136,651,10239,1672,3097,1014,14076,1643,310357,5174,283687,5457,256270,6087,27417,3107,22444,2694,3213,776,1141,567,149,126,470,400,1766,769,1445,668,213,244,92,112,16,26,0,253,222,272,0,253,219,167,8142,1706,2184,637,14137,1813,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3984819,21855,3270555,24002,2901307,23046,369248,13513,275822,10677,51329,5202,19258,2956,10230,2556,12609,3107,409797,12704,250769,10031,3976,1331,54450,3723,90102,4483,10500,2250,6247,1484,2880,1003,10596,1683,122068,7277,41886,3844,120790,5343,2152687,11610,1762802,15011,1554345,13675,208457,9328,147253,7098,33197,3820,13005,2386,6823,2213,8179,2889,223157,8363,121573,6560,2394,1051,32315,2799,60485,3526,6390,1567,1991,879,2880,1003,9257,1612,63610,5055,25066,3116,63924,3924,1832132,15501,1507753,15961,1346962,15359,160791,7990,128569,7001,18132,2490,6253,1425,3407,1008,4430,1250,186640,7785,129196,6539,1582,620,22135,2133,29617,2536,4110,1338,4256,1247,0,278,1339,480,58458,4560,16820,2340,56866,3516,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,832406,10823,750934,10410,637773,11041,113161,7177,90349,6562,13789,2440,5323,1147,2448,894,1252,528,7185,1577,7034,1569,75,121,76,132,0,282,0,282,347,412,2297,742,4218,1141,21064,3041,6724,1840,39637,3274,445640,7474,402689,6865,337842,7182,64847,5346,49687,4429,8390,2062,4017,984,1751,723,1002,442,3316,1107,3165,1112,75,121,76,132,0,282,0,282,347,412,1994,643,2534,754,12666,2421,4322,1503,17772,2150,386766,7445,348245,7758,299931,7619,48314,3937,40662,4039,5399,1228,1306,493,697,441,250,211,3869,1052,3869,1052,0,282,0,282,0,282,0,282,0,282,303,359,1684,739,8398,1565,2402,872,21865,2291,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8423129,30948,5324700,28214,4666871,26627,657829,16247,524534,14921,75250,5345,26874,2761,14563,2424,16608,2824,2177067,23516,578822,14970,14895,2724,1340426,20021,233337,8731,9587,2117,64513,5167,7066,1470,28987,3501,469473,14253,59522,4411,291801,11018,4469588,21353,2893397,19819,2536330,18215,357067,11669,278139,10199,45184,4072,15091,2158,8877,1949,9776,2275,1086459,16772,235797,9945,8768,2367,694255,14504,141609,6569,6030,1765,29486,3742,6103,1151,22552,3159,246052,11391,37393,3498,148146,7767,3953541,24085,2431303,19976,2130541,18158,300762,8845,246395,8425,30066,3032,11783,1593,5686,1183,6832,1874,1090608,16438,343025,10612,6127,1350,646171,12435,91728,5429,3557,1090,35027,3467,963,508,6435,1548,223421,9947,22129,2618,143655,7185,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3908122,20225,3639165,20785,3174272,21349,464893,13073,342127,11784,64379,5853,34768,4914,14432,2575,9187,1679,34016,3289,32440,3196,474,437,611,375,0,284,491,456,3123,1263,6068,1299,7947,1526,53946,4562,39771,4031,124086,6185,2115520,12826,1964165,13149,1680208,13118,283957,10108,198248,8998,42104,4899,25117,4084,12272,2268,6216,1474,17714,2536,16990,2532,178,178,319,265,0,284,227,347,1041,560,5864,1270,6550,1317,31450,3504,27537,3239,61199,4308,1792602,15011,1675000,15848,1494064,15690,180936,7911,143879,7408,22275,2680,9651,2087,2160,802,2971,818,16302,1813,15450,1724,296,388,292,250,0,284,264,360,2082,1138,204,259,1397,675,22496,2649,12234,2410,62887,4068,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,329220,3492,292818,3662,257386,4059,35432,2741,27638,2427,3756,854,2623,929,624,397,791,385,1399,450,1363,444,36,52,0,203,0,203,0,203,489,374,286,176,1397,463,13492,1549,2095,649,17244,1533,176409,2201,155789,2423,136483,2539,19306,1679,14895,1438,2012,629,1476,521,434,353,489,264,978,384,978,384,0,203,0,203,0,203,0,203,170,165,244,175,911,383,7337,1050,1141,448,9839,1044,152811,2518,137029,2774,120903,2922,16126,1746,12743,1552,1744,478,1147,718,190,140,302,249,421,211,385,208,36,52,0,203,0,203,0,203,319,335,42,72,486,227,6155,967,954,441,7405,1015,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5173442,24208,4776784,25365,4344165,25456,432619,12200,349409,11755,47337,4174,16558,2684,9651,1986,9664,1698,89910,6348,85683,6196,643,313,2584,807,866,452,134,197,3680,980,6322,906,12050,1834,97639,5924,31519,3578,155538,5349,2742639,16353,2528438,16792,2290990,15690,237448,8242,186677,7283,25646,3172,11204,2324,7652,1866,6269,1192,42064,4145,39739,4068,344,229,1522,557,325,225,134,197,1601,623,5828,842,9989,1700,58097,4759,20702,2762,75920,4285,2430803,15427,2248346,16025,2053175,16435,195171,6905,162732,6695,21691,2416,5354,1119,1999,615,3395,1016,47846,3302,45944,3151,299,173,1062,507,541,405,0,262,2079,627,494,295,2061,583,39542,3063,10817,1843,79618,3838,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1567062,13300,1453530,13621,1281895,14927,171635,7890,137457,7086,21330,2222,7210,1597,3766,1364,1872,690,9079,1810,8465,1731,251,303,116,139,214,300,33,56,1029,527,4164,964,3641,1173,27643,3162,17363,2942,50613,3562,858697,7534,794852,7979,695879,9112,98973,5598,78300,4957,11846,1720,4659,1152,2824,1155,1344,591,5132,1552,4571,1418,198,294,116,139,214,300,33,56,242,231,3890,919,3181,1099,16811,2397,10876,2149,23713,2243,708365,9624,658678,9320,586016,9889,72662,4276,59157,3654,9484,1321,2551,819,942,447,528,372,3947,1013,3894,1027,53,92,0,247,0,247,0,247,787,468,274,362,460,330,10832,1844,6487,1706,26900,2504,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1670430,11327,1418494,13448,1226600,13743,191894,8114,154640,7343,21849,2937,8688,1984,4378,1726,2339,696,67891,4199,56197,3978,3946,917,4463,994,3141,1049,144,171,986,808,5707,1312,25477,2860,54015,4039,12092,1629,85768,4724,911370,8997,773954,9504,663933,10614,110021,6455,87744,5788,13057,2351,4942,1486,2660,1187,1618,578,33912,3360,27333,2967,1953,688,2333,724,2149,909,144,171,212,231,5299,1261,18175,2304,31007,3091,7867,1434,40944,3001,759060,7861,644540,8898,562667,8811,81873,4047,66896,3990,8792,1723,3746,1088,1718,1263,721,422,33979,2680,28864,2577,1993,676,2130,682,992,519,0,270,774,783,408,276,7302,1524,23008,2362,4225,848,44824,3317,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5538754,24169,4821960,25890,4282351,23761,539609,13660,429698,11368,64636,4338,20927,2377,14273,4525,10075,1774,281765,9761,196573,8107,7357,1434,31131,3369,46633,3807,71,115,4126,1176,6584,1185,14560,1890,201199,8261,36759,3189,171801,6570,2926255,16278,2566099,18128,2275567,18056,290532,9914,227474,8997,36643,3083,12130,1620,7844,1773,6441,1301,119993,6272,77800,5507,4082,1247,14202,2082,23909,3137,0,242,1992,874,5983,1112,10862,1477,108582,7001,23697,2716,89047,4907,2612499,15847,2255861,15755,2006784,13575,249077,9160,202224,6888,27993,2887,8797,1676,6429,3210,3634,908,161772,7320,118773,5988,3275,1008,16929,2324,22724,2421,71,115,2134,791,601,303,3698,921,92617,4771,13062,1747,82754,3741,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,500588,6338,453081,7529,408417,7283,44664,4035,37368,3531,4708,1701,1244,621,621,365,723,365,13286,2332,10475,2194,217,189,195,220,2399,851,0,284,361,351,392,288,1140,558,12701,3190,5703,1440,13924,1815,260294,4229,234227,5035,210271,4782,23956,2852,19933,2452,3003,1452,155,152,348,249,517,282,7319,1590,5231,1372,110,135,80,136,1898,753,0,284,0,284,392,288,848,463,6260,1601,4105,1164,7143,1391,240294,4792,218854,5106,198146,5198,20708,2274,17435,2111,1705,704,1089,595,273,292,206,202,5967,1638,5244,1545,107,130,115,134,501,294,0,284,361,351,0,284,292,223,6441,2455,1598,910,6781,1239,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1853237,14390,1740256,13904,1527010,15436,213246,8714,158942,8012,32014,3138,10858,2162,6581,1735,4851,1410,12429,2242,11816,2208,180,186,238,286,195,178,0,286,3484,1219,1995,549,4270,1182,27136,3139,19090,2813,44577,3365,987752,9491,924408,10068,803332,10192,121076,5993,87865,5042,18179,2459,7067,1412,4767,1414,3198,1291,5726,1528,5126,1481,180,186,225,284,195,178,0,286,566,468,1922,548,3522,1107,16730,2304,12306,2216,22572,2840,865485,9337,815848,9156,723678,10475,92170,4692,71077,4750,13835,1765,3791,1392,1814,734,1653,676,6703,1537,6690,1537,0,286,13,19,0,286,0,286,2918,1110,73,95,748,366,10406,1937,6784,1581,22005,2172,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,381775,4555,337754,4363,295790,4616,41964,3252,32187,2958,5574,1120,2416,624,1190,753,597,336,1183,493,1032,487,72,124,0,219,49,90,30,51,80,120,920,387,1581,535,15277,1781,1747,540,23233,2286,201194,2775,175220,2994,152502,2848,22718,2231,17564,1984,2854,718,963,480,849,610,488,328,764,476,685,471,0,219,0,219,49,90,30,51,0,219,819,368,1013,426,8254,1181,1125,415,13999,1655,180581,3192,162534,3189,143288,3282,19246,1728,14623,1593,2720,733,1453,411,341,287,109,114,419,224,347,209,72,124,0,219,0,219,0,219,80,120,101,126,568,283,7023,1163,622,378,9234,1189,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2657346,15339,2497849,16623,2222019,18456,275830,10560,214451,8693,35961,3409,14796,2532,6127,1469,4495,1208,17812,2528,17034,2515,261,294,445,307,72,108,0,282,950,588,3439,1034,1916,641,36376,3671,25463,3597,73541,4999,1439166,9080,1348451,10156,1193755,11486,154696,6993,117019,5994,21032,2665,9523,2230,4306,1283,2816,792,9004,1655,8518,1645,169,174,245,207,72,108,0,282,602,490,3397,1029,1541,614,21894,2772,15769,2165,38508,3510,1218180,11450,1149398,11387,1028264,12280,121134,6352,97432,5075,14929,2016,5273,1230,1821,707,1679,772,8808,1814,8516,1804,92,146,200,197,0,282,0,282,348,307,42,71,375,264,14482,2537,9694,2240,35033,2909,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9969293,33003,9147992,35513,7901136,35010,1246856,21544,928823,18406,183410,11484,75289,5435,36977,4036,22357,3365,164997,9634,149779,9748,1186,742,6091,1265,7294,1575,647,340,5976,1520,21411,2560,22938,2777,148535,7597,125888,7467,331556,10230,5598907,22900,5138963,24656,4404985,28782,733978,17950,522303,13758,113273,10917,54076,4574,28270,3791,16056,3205,76455,6086,68917,6121,355,318,3890,960,3094,921,199,198,2144,797,20052,2437,19443,2546,83781,5800,86134,6708,171935,7822,4370386,26281,4009029,25332,3496151,23303,512878,13625,406520,12235,70137,4189,21213,2523,8707,1814,6301,1225,88542,6273,80862,6259,831,683,2201,674,4200,1148,448,298,3832,1288,1359,520,3495,981,64754,4629,39754,4794,159621,6679,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1152484,8496,1028631,8947,881508,10110,147123,6996,113252,6588,21060,2650,7397,1479,2253,590,3161,722,27010,2858,23640,3001,1463,699,879,419,960,469,68,115,340,336,3601,896,7103,1332,23991,3058,7705,1380,54103,3911,651356,6547,586874,7105,498604,7294,88270,5234,65670,4344,13796,2019,5022,1200,1573,481,2209,713,15058,2360,13446,2395,526,360,316,202,702,404,68,115,143,137,3259,830,5714,1094,12563,2273,5214,1079,22531,2488,501128,6970,441757,7955,382904,8243,58853,3786,47582,3794,7264,1324,2375,686,680,322,952,409,11952,1595,10194,1678,937,609,563,347,258,193,0,258,197,312,342,379,1389,608,11428,1783,2491,799,31572,2903,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,315580,4164,274159,4546,239356,5174,34803,2452,29152,2515,3468,696,1078,471,758,434,347,222,2789,1027,2465,972,0,211,140,162,172,253,12,21,228,237,910,491,1635,629,16563,2158,1912,550,17384,1626,161862,2592,138859,2818,121120,3231,17739,1589,15030,1565,1558,551,471,325,536,296,144,136,1559,689,1328,641,0,211,59,101,172,253,0,211,228,237,910,491,1176,510,9258,1583,1237,461,8635,1216,153718,2974,135300,3108,118236,3437,17064,1538,14122,1539,1910,459,607,311,222,222,203,140,1230,496,1137,490,0,211,81,91,0,211,12,21,0,211,0,211,459,309,7305,1218,675,346,8749,1090,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3603317,15202,3235361,16017,2826162,18206,409199,11885,306475,9504,62592,5059,21703,3757,9003,2445,9426,1701,132604,6723,59045,4794,985,520,62338,4141,9713,1371,523,436,3613,959,5904,1311,8366,1681,63042,5106,28426,3172,126001,6623,1938681,10558,1740101,11567,1500571,13717,239530,9105,173123,7044,38860,4209,14980,3646,6883,2148,5684,1414,70599,4321,28896,2866,460,421,35218,2753,5766,978,259,325,1587,533,5182,1209,6522,1368,36813,3617,18126,2551,59751,3891,1664636,11003,1495260,11830,1325591,13798,169669,7918,133352,6338,23732,2479,6723,1451,2120,990,3742,831,62005,4201,30149,3010,525,334,27120,2800,3947,908,264,293,2026,776,722,349,1844,959,26229,2977,10300,1998,66250,4750,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2912575,16144,2508832,16152,2163583,16808,345249,11401,271798,10600,42171,3453,13953,1789,7191,1394,10136,1836,137073,6691,123498,6262,433,428,319,187,4289,1243,8534,1579,1667,971,10038,1555,19255,2489,83595,5038,19136,2073,132979,6674,1589906,11472,1373206,11847,1186004,12541,187202,8159,146280,7268,22522,2604,7427,1519,3870,1106,7103,1671,68443,5296,60816,5134,286,391,190,156,1972,823,5179,1259,1397,921,9204,1444,13566,1963,48034,3578,13807,1833,62249,4791,1322669,11424,1135626,11671,977579,12306,158047,6686,125518,6057,19649,2323,6526,1182,3321,758,3033,793,68630,4097,62682,3706,147,179,129,127,2317,893,3355,744,270,247,834,424,5689,1274,35561,3132,5329,1105,70730,3884,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
