GEO_ID,B15004_001E,B15004_001M,B15004_002E,B15004_002M,B15004_003E,B15004_003M,B15004_004E,B15004_004M,B15004_005E,B15004_005M,B15004_006E,B15004_006M,B15004_007E,B15004_007M,B15004_008E,B15004_008M,B15004_009E,B15004_009M,B15004_010E,B15004_010M,B15004_011E,B15004_011M,B15004_012E,B15004_012M,B15004_013E,B15004_013M,B15004_014E,B15004_014M,B15004_015E,B15004_015M,B15004_016E,B15004_016M,B15004_017E,B15004_017M,B15004_018E,B15004_018M,B15004_019E,B15004_019M,B15004_020E,B15004_020M,B15004_021E,B15004_021M,B15004_022E,B15004_022M,B15004_023E,B15004_023M,B15004_024E,B15004_024M,B15004_025E,B15004_025M,B15004_026E,B15004_026M,B15004_027E,B15004_027M,B15004_028E,B15004_028M,B15004_029E,B15004_029M,B15004_030E,B15004_030M,B15004_031E,B15004_031M,B15004_032E,B15004_032M,B15004_033E,B15004_033M,B15004_034E,B15004_034M,B15004_035E,B15004_035M,B15004_036E,B15004_036M,B15004_037E,B15004_037M,B15004_038E,B15004_038M,B15004_039E,B15004_039M,NAME,B15004_001EA,B15004_001MA,B15004_002MA,B15004_002EA,B15004_003MA,B15004_003EA,B15004_004EA,B15004_004MA,B15004_005EA,B15004_005MA,B15004_006EA,B15004_006MA,B15004_007MA,B15004_007EA,B15004_008MA,B15004_008EA,B15004_009MA,B15004_009EA,B15004_010EA,B15004_010MA,B15004_011EA,B15004_011MA,B15004_012MA,B15004_012EA,B15004_013MA,B15004_013EA,B15004_014MA,B15004_014EA,B15004_015EA,B15004_015MA,B15004_016EA,B15004_016MA,B15004_017MA,B15004_017EA,B15004_018MA,B15004_018EA,B15004_019EA,B15004_019MA,B15004_020MA,B15004_020EA,B15004_021EA,B15004_021MA,B15004_022EA,B15004_022MA,B15004_023MA,B15004_023EA,B15004_024MA,B15004_024EA,B15004_025MA,B15004_025EA,B15004_026MA,B15004_026EA,B15004_027EA,B15004_027MA,B15004_028EA,B15004_028MA,B15004_029MA,B15004_029EA,B15004_030MA,B15004_030EA,B15004_031MA,B15004_031EA,B15004_032MA,B15004_032EA,B15004_033EA,B15004_033MA,B15004_034EA,B15004_034MA,B15004_035MA,B15004_035EA,B15004_036EA,B15004_036MA,B15004_037MA,B15004_037EA,B15004_038EA,B15004_038MA,B15004_039EA,B15004_039MA,state
0400000US32,1554923,1976,137307,8655,46071,5190,45121,5336,32160,2955,9752,1704,4203,1308,1417616,9033,221649,8119,433551,12308,455399,10925,208601,8138,98416,5666,780017,1752,59698,4793,19177,2739,18978,3219,14484,1891,4575,1274,2484,915,720319,5261,113029,5772,214738,7936,228410,8126,110229,5912,53913,3341,774906,1540,77609,5345,26894,3547,26143,2929,17676,2407,5177,1291,1719,656,697297,5679,108620,5248,218813,7633,226989,6973,98372,5099,44503,3114,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,867694,1967,52653,4512,13290,2332,18398,2256,13122,1564,4684,1403,3159,946,815041,5195,74479,4415,247224,6469,225094,6747,169867,6046,98377,4195,419555,1771,20111,2494,5072,1310,7247,1634,4260,1008,1879,845,1653,742,399444,3075,41321,2795,121766,4000,100963,3931,82981,4094,52413,3045,448139,1194,32542,2893,8218,1738,11151,1505,8862,1432,2805,867,1506,643,415597,3200,33158,2737,125458,4107,124131,4597,86886,3692,45964,2600,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5666759,2515,401529,15612,138650,8557,143031,8484,71379,5754,34295,3517,14174,2198,5265230,15425,640342,14656,1527399,19791,1205764,15565,1197801,15085,693924,15432,2680487,1816,144452,8929,47686,5284,49480,4282,25273,3005,14211,2463,7802,1792,2536035,9234,313937,9507,705824,13198,560246,10334,586824,11419,369204,9262,2986272,2235,257077,10716,90964,6060,93551,6246,46106,4238,20084,2212,6372,1193,2729195,10555,326405,9000,821575,11960,645518,11878,610977,8896,324720,9519,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1208938,3361,168999,7975,69347,5915,51097,4368,33730,3420,10046,1785,4779,1129,1039939,8043,148438,7008,294452,8051,308351,8282,161958,6509,126740,5197,577529,2277,71392,4720,30669,2952,20699,2769,13281,1984,4773,1184,1970,816,506137,5374,75098,4915,148567,5331,141604,4928,75054,4335,65814,3320,631409,2596,97607,5132,38678,3903,30398,2910,20449,2484,5273,1220,2809,778,533802,5157,73340,4093,145885,5779,166747,6003,86904,4312,60926,3858,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12546501,4239,1380495,24705,516206,12625,438350,13710,256429,11558,113849,6620,55661,4651,11166006,25104,1450418,23117,3221603,32229,2739562,26290,2129855,25034,1624568,23020,5879256,3665,515406,14662,191411,8428,160385,7213,92875,5741,47077,4078,23658,2752,5363850,15543,732921,14605,1532028,22701,1287130,15511,1042096,16468,769675,13899,6667245,3634,865089,15309,324795,8495,277965,9860,163554,9291,66772,4555,32003,3063,5802156,15327,717497,13458,1689575,15708,1452432,18392,1087759,15713,854893,14401,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5568889,6223,637982,13936,245714,9832,208504,6551,137713,6442,35654,2867,10397,1597,4930907,16453,739244,16040,1430351,20552,1407801,19801,915855,14384,437656,10817,2654598,5011,238376,6768,96312,5723,80066,4613,41313,3430,15119,1774,5566,1206,2416222,9003,410317,10771,712411,13372,629029,12767,440792,10234,223673,6326,2914291,4424,399606,10636,149402,6979,128438,5907,96400,5396,20535,2349,4831,1148,2514685,10886,328927,8920,717940,11838,778772,12808,475063,8889,213983,7213,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,414015,1267,34650,2665,9762,1296,12699,1655,9867,1344,1900,544,422,335,379365,3057,39105,2605,107120,4059,129949,4150,75691,3527,27500,2372,203380,1183,13017,1514,3660,754,4187,798,4187,843,848,337,135,119,190363,1983,21903,1676,54904,2789,62454,2484,35790,2262,15312,1589,210635,1001,21633,1870,6102,982,8512,1369,5680,882,1052,386,287,325,189002,2128,17202,1430,52216,2674,67495,3081,39901,2411,12188,1481,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7405261,3700,715574,16119,237858,9039,280288,10230,140728,5891,39330,2861,17370,2607,6689687,17129,775465,14163,2434971,20533,1810379,18278,1055410,16876,613462,10433,3516321,3349,273844,8960,95834,5705,104965,5289,45231,3317,18979,2251,8835,1918,3242477,10102,393330,9605,1162647,12780,849860,12708,526373,10262,310267,5984,3888940,3110,441730,11390,142024,5759,175323,7852,95497,5169,20351,2197,8535,1624,3447210,11699,382135,8434,1272324,13809,960519,11852,529037,10129,303195,7740,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2244755,3742,279713,8967,91984,4698,97613,5543,72793,4756,13070,1740,4253,806,1965042,9454,259536,8326,623775,11162,596600,11719,327971,8187,157160,5924,1072974,3071,107392,4548,37159,2864,35657,2708,26945,2663,5844,1527,1787,532,965582,5484,132734,4974,298889,7419,288062,6843,164312,5798,81585,3726,1171781,3073,172321,5838,54825,3368,61956,4425,45848,3742,7226,1135,2466,671,999460,6287,126802,5395,324886,7063,308538,7261,163659,5575,75575,4051,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2384818,3126,258295,9060,68655,5258,78232,5952,77570,5711,23338,2435,10500,1775,2126523,9080,230446,8619,549065,11747,719689,12152,400131,9024,227192,8121,1161614,2578,107033,5501,29971,3180,30537,3026,30740,3414,10314,1735,5471,1149,1054581,6033,126828,6098,268231,6993,342597,7905,196445,6311,120480,5349,1223204,2469,151262,5679,38684,3336,47695,4074,46830,3560,13024,1706,5029,1174,1071942,5898,103618,5177,280834,8146,377092,8344,203686,5567,106712,4457,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8180457,3596,739717,15354,225246,7695,318973,11566,128512,6479,44627,3737,22359,2933,7440740,16384,863839,17481,2841959,23145,1702064,16849,1255936,19075,776942,13805,3861058,3274,273571,8523,83006,4630,113732,7141,46560,3896,19496,2300,10777,2103,3587487,8716,429855,11008,1334952,15368,788747,11702,629365,11869,404568,8698,4319399,2892,466146,10287,142240,5974,205241,7876,81952,4752,25131,2399,11582,1550,3853253,10988,433984,10912,1507007,14710,913317,11841,626571,11361,372374,8833,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,705426,1197,61853,4498,24320,3126,20055,2549,11953,2057,3651,1234,1874,688,643573,4719,92073,5601,185669,6854,164463,5846,122309,5601,79059,4685,329994,1258,20393,2608,8425,1507,6363,1468,3670,1139,1207,484,728,400,309601,2748,45018,3440,90938,4053,75670,3908,60580,3776,37395,2855,375432,1235,41460,3190,15895,2422,13692,2085,8283,1808,2444,904,1146,526,333972,3258,47055,3222,94731,5091,88793,4241,61729,3765,41664,3054,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2723305,3932,318422,8682,129168,7171,110621,6156,57527,3843,15546,2219,5560,1167,2404883,9705,369282,10746,746188,12958,685262,13722,394198,9345,209953,7436,1276457,3442,111720,5411,49487,4163,35738,3359,18306,2145,5462,1091,2727,1071,1164737,6191,189922,7547,359631,8229,312886,7772,195070,5355,107228,4796,1446848,2817,206702,5741,79681,4798,74883,4112,39221,3271,10084,1983,2833,715,1240146,6354,179360,6068,386557,8223,372376,9703,199128,7401,102725,4702,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,485733,1986,47205,3512,12882,1591,16356,1743,14292,2052,3081,880,594,301,438528,4136,42249,2051,142535,3635,137522,4936,82607,3744,33615,2411,236158,1331,18610,1590,5879,993,6572,1179,4619,1058,1195,503,345,226,217548,2029,23911,1492,75041,2773,62388,3148,36841,2431,19367,1790,249575,1620,28595,2479,7003,960,9784,1223,9673,1370,1886,583,249,198,220980,2902,18338,1666,67494,2753,75134,3077,45766,2655,14248,1448,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3907666,5084,479748,13860,206484,8365,168687,7696,81448,5684,16495,2493,6634,1497,3427918,15335,529919,11089,1180057,16700,890328,13901,535694,11632,291920,8214,1856791,3987,181196,7821,83558,5316,62945,4574,24454,2468,7552,1569,2687,848,1675595,8339,281017,7441,574712,11637,399024,9426,269711,7608,151131,5817,2050875,3632,298552,9310,122926,5708,105742,5330,56994,4971,8943,1449,3947,1009,1752323,10290,248902,7765,605345,9620,491304,9278,265983,7736,140789,4825,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,13771855,8235,1783159,30152,853744,19638,479620,13128,320916,11786,96943,5961,31936,2993,11988696,30890,2072717,26003,3132723,33452,3451323,29988,2238324,25360,1093609,16007,6662498,6317,711766,16899,347779,10185,186906,9233,114380,6984,46601,4703,16100,2066,5950732,17151,1078886,17493,1509885,21171,1642344,18653,1113380,14054,606237,11353,7109357,6024,1071393,18013,505965,13508,292714,8631,206536,8982,50342,3883,15836,1979,6037964,19240,993831,15681,1622838,19908,1808979,19474,1124944,17161,487372,10288,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1387825,2211,109106,6054,23896,3296,33838,3375,35683,3553,12018,1709,3671,926,1278719,6330,112900,6276,327891,7507,466687,8336,254334,6964,116907,4786,685744,1770,44137,3441,10119,2162,12876,2028,13487,1736,5569,1225,2086,722,641607,3792,59762,4336,150267,5478,224303,5110,130726,4844,76549,3495,702081,1798,64969,4328,13777,2069,20962,2276,22196,3009,6449,1182,1585,535,637112,4386,53138,3555,177624,5611,242384,5915,123608,5017,40358,2801,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,419246,759,35667,3072,10060,1851,12402,1661,7543,1192,4293,887,1369,456,383579,3011,34153,2512,121740,3696,97114,3933,80217,3683,50355,3029,201809,783,14730,1727,4613,1106,5584,1090,2252,595,1876,670,405,244,187079,1880,20481,1726,64456,2601,42799,2263,35802,2277,23541,1986,217437,717,20937,1847,5447,1166,6818,1030,5291,1027,2417,620,964,403,196500,1797,13672,1487,57284,2164,54315,2595,44415,2388,26814,1755,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4866265,6232,365049,12605,143103,7860,115977,6549,65583,4439,26912,3176,13474,2308,4501216,14613,567967,12755,1181633,15862,1176998,19001,937147,15311,637471,11392,2312523,5062,131933,6695,50277,4330,42645,3712,20923,2509,11013,1893,7075,1644,2180590,8558,297770,7591,572393,9068,531687,11615,435654,8396,343086,7216,2553742,4636,233116,8705,92826,5533,73332,4843,44660,3794,15899,2136,6399,1224,2320626,9798,270197,8359,609240,11044,645311,11542,501493,10975,294385,7682,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4074619,3453,376301,13157,102603,7460,111023,6451,114198,6548,34973,3105,13504,2026,3698318,13584,351744,10446,912891,15806,1255558,13596,765320,11609,412805,9844,1992141,2969,155318,7233,44336,4397,44629,3783,44237,3954,15668,1923,6448,1359,1836823,7487,182227,7638,446627,10386,593531,9588,391719,7664,222719,6222,2082478,3042,220983,8294,58267,4747,66394,4443,69961,4460,19305,2376,7056,1421,1861495,8638,169517,7243,466264,9529,662027,9883,373601,7607,190086,5766,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1239234,2311,175280,8207,59200,4357,74475,5214,30834,3343,7645,1607,3126,979,1063954,8784,173964,6480,444285,10475,246698,6992,118368,5598,80639,3916,593491,1850,70820,4427,25880,2549,30707,3574,10182,1784,2691,974,1360,787,522671,4712,87761,3813,223299,6236,111212,4332,59988,3391,40411,2780,645743,1746,104460,5579,33320,2690,43768,3551,20652,2769,4954,990,1766,615,541283,5862,86203,4504,220986,6697,135486,4688,58380,3745,40228,2588,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3579057,3117,257050,8135,74041,5148,96105,4980,62158,3882,18774,2230,5972,1207,3322007,8675,328116,8297,1136923,10924,988515,11071,584021,9979,284432,6502,1738707,2835,97752,5117,30784,3360,35416,2929,21653,2075,7926,1500,1973,523,1640955,5987,178668,5111,559629,7234,474694,7925,280771,6090,147193,4893,1840350,2475,159298,5341,43257,2984,60689,3508,40505,2984,10848,1648,3999,1127,1681052,5836,149448,5260,577294,7697,513821,7102,303250,6790,137239,4551,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,332295,1758,23283,2388,5020,1161,7892,1402,9056,1711,1071,441,244,201,309012,3094,23748,2267,104078,3760,105557,3831,50417,3322,25212,2369,164359,1713,9134,1309,1839,564,2944,822,3587,1106,531,280,233,203,155225,1989,13771,1654,54185,2467,48687,2538,24749,2066,13833,1563,167936,1122,14149,1676,3181,932,4948,981,5469,1105,540,326,11,18,153787,1941,9977,1321,49893,2710,56870,2869,25668,2191,11379,1585,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2431653,1185,968483,17411,502275,12011,263477,9770,151760,5948,43450,3517,7521,1200,1463170,17466,313819,8064,324653,8497,370371,9485,333987,8725,120340,4823,1119580,877,406485,9215,226876,7151,114132,5012,49796,3164,12762,2071,2919,636,713095,9266,161875,4806,181404,6210,182749,7118,133907,4764,53160,3330,1312073,908,561998,9950,275399,7101,149345,6866,101964,4470,30688,2685,4602,1074,750075,9887,151944,5229,143249,5386,187622,5692,200080,6486,67180,3507,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
