GEO_ID,B23009_001E,B23009_001M,B23009_002E,B23009_002M,B23009_003E,B23009_003M,B23009_004E,B23009_004M,B23009_005E,B23009_005M,B23009_006E,B23009_006M,B23009_007E,B23009_007M,B23009_008E,B23009_008M,B23009_009E,B23009_009M,B23009_010E,B23009_010M,B23009_011E,B23009_011M,B23009_012E,B23009_012M,B23009_013E,B23009_013M,B23009_014E,B23009_014M,B23009_015E,B23009_015M,B23009_016E,B23009_016M,B23009_017E,B23009_017M,B23009_018E,B23009_018M,B23009_019E,B23009_019M,B23009_020E,B23009_020M,B23009_021E,B23009_021M,B23009_022E,B23009_022M,B23009_023E,B23009_023M,B23009_024E,B23009_024M,B23009_025E,B23009_025M,B23009_026E,B23009_026M,B23009_027E,B23009_027M,B23009_028E,B23009_028M,B23009_029E,B23009_029M,B23009_030E,B23009_030M,B23009_031E,B23009_031M,B23009_032E,B23009_032M,B23009_033E,B23009_033M,B23009_034E,B23009_034M,B23009_035E,B23009_035M,B23009_036E,B23009_036M,B23009_037E,B23009_037M,B23009_038E,B23009_038M,B23009_039E,B23009_039M,B23009_040E,B23009_040M,B23009_041E,B23009_041M,B23009_042E,B23009_042M,B23009_043E,B23009_043M,NAME,B23009_001MA,B23009_001EA,B23009_002EA,B23009_002MA,B23009_003EA,B23009_003MA,B23009_004MA,B23009_004EA,B23009_005MA,B23009_005EA,B23009_006MA,B23009_006EA,B23009_007EA,B23009_007MA,B23009_008EA,B23009_008MA,B23009_009EA,B23009_009MA,B23009_010MA,B23009_010EA,B23009_011MA,B23009_011EA,B23009_012EA,B23009_012MA,B23009_013EA,B23009_013MA,B23009_014EA,B23009_014MA,B23009_015MA,B23009_015EA,B23009_016MA,B23009_016EA,B23009_017EA,B23009_017MA,B23009_018EA,B23009_018MA,B23009_019EA,B23009_019MA,B23009_020EA,B23009_020MA,B23009_021MA,B23009_021EA,B23009_022EA,B23009_022MA,B23009_023EA,B23009_023MA,B23009_024EA,B23009_024MA,B23009_025EA,B23009_025MA,B23009_026EA,B23009_026MA,B23009_027EA,B23009_027MA,B23009_028EA,B23009_028MA,B23009_029EA,B23009_029MA,B23009_030EA,B23009_030MA,B23009_031EA,B23009_031MA,B23009_032EA,B23009_032MA,B23009_033EA,B23009_033MA,B23009_034MA,B23009_034EA,B23009_035EA,B23009_035MA,B23009_036EA,B23009_036MA,B23009_037EA,B23009_037MA,B23009_038EA,B23009_038MA,B23009_039MA,B23009_039EA,B23009_040EA,B23009_040MA,B23009_041EA,B23009_041MA,B23009_042EA,B23009_042MA,B23009_043EA,B23009_043MA,state
0400000US30,236793,4302,101959,2780,72594,2515,648,270,13986,1506,43870,2941,41944,2937,1926,642,14090,1739,13645,1679,445,343,29365,2211,7403,1194,334,285,5645,1047,1274,561,150,128,21962,2135,2366,805,15282,1965,3756,928,558,378,134834,4285,119367,4355,25845,1649,25404,1899,59352,3386,56605,3333,2747,722,8766,1121,8365,1113,401,245,15467,1904,5772,1213,521,292,2139,807,2512,694,600,345,9695,1280,1501,590,3529,721,3840,903,825,370,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,455129,6374,221168,4040,162703,4357,737,373,26103,2322,103238,3659,99135,3618,4103,894,32625,2104,31585,2149,1040,429,58465,2976,13067,1195,1181,513,9500,1059,2010,509,376,210,45398,2682,5351,1072,30933,2602,7184,1077,1930,562,233961,6023,201587,5348,35320,2049,40965,2330,103773,4349,99141,4188,4632,965,21529,1741,20484,1685,1045,373,32374,2305,11341,1318,854,386,2586,727,6344,1126,1557,601,21033,1928,2784,614,7551,1079,8492,1148,2206,629,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,589291,7971,277842,6497,184995,6012,1370,857,51630,4578,101834,4837,94875,4511,6959,1320,30161,2249,28031,2157,2130,742,92847,5644,25639,3502,908,441,20498,3180,3266,1028,967,528,67208,4537,6254,1438,51002,4136,7183,1225,2769,788,311449,7455,245803,6784,49098,2935,60034,4271,110694,5196,103628,5114,7066,1521,25977,2506,22398,2274,3579,1256,65646,4239,25676,2825,2832,927,8291,1590,10854,2184,3699,1112,39970,3070,4735,1391,14820,2427,16682,2212,3733,1142,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,337615,5352,162496,4070,120247,3870,740,534,22151,1875,76028,3341,72273,3265,3755,882,21328,2091,20573,1999,755,331,42249,2884,11773,1801,521,421,8439,1613,1921,626,892,649,30476,2486,4542,1313,19060,2018,5073,973,1801,664,175119,4858,149745,4776,28141,2066,30143,2234,73999,3420,68889,3268,5110,1183,17462,1654,16438,1650,1024,398,25374,2425,8185,1275,946,423,2392,693,3842,941,1005,437,17189,1908,2051,790,5604,1038,7266,1162,2268,641,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2172279,15751,1046196,11785,768063,10555,5343,1180,201225,7563,436547,10109,407290,10046,29257,2834,124948,5036,117761,4954,7187,1027,278133,9439,64683,5324,2695,932,47641,4464,9870,1987,4477,1340,213450,8215,25477,2887,142462,7347,33813,3876,11698,1854,1126083,14528,860598,12387,179808,5422,185602,7151,355367,8377,310829,7933,44538,3063,139821,5684,121910,5165,17911,2313,265485,8668,83534,4551,7949,1253,23781,2412,38013,3466,13791,2590,181951,6680,23849,2310,61779,3912,71701,4291,24622,2678,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,482759,7416,225137,6145,141812,5992,2319,711,36159,3155,82540,5119,76543,4911,5997,1277,20794,2479,19586,2454,1208,528,83325,4680,21624,3022,1578,647,16595,2492,2513,951,938,583,61701,4357,8226,1910,41068,4031,10707,1896,1700,597,257622,6602,206609,6577,50173,3181,52808,3347,86826,4634,79977,4281,6849,1178,16802,1647,14749,1621,2053,717,51013,3122,15120,1986,1904,572,5091,1323,5677,1156,2448,984,35893,2864,6131,997,14893,1861,12327,1944,2542,717,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4615803,21805,2169861,16879,1429289,17384,17243,2142,386046,10555,813164,13398,754926,12507,58238,3956,212836,6767,192803,6205,20033,2295,740572,14160,148586,6788,12000,2342,106586,5805,22653,2700,7347,1708,591986,13077,100826,5712,385073,10884,81693,4475,24394,2400,2445942,20969,1765680,18395,386033,8693,415507,10113,718495,13246,622481,12669,96014,4642,245645,8348,206789,7313,38856,3216,680262,15308,206221,8752,23603,2592,69597,4953,83100,5544,29921,3218,474041,11744,79884,4663,176707,7935,163062,6887,54388,4603,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2290199,16891,1068489,10846,706941,11396,6861,1565,167389,6479,441653,10107,420399,10610,21254,2800,91038,4952,86604,4990,4434,901,361548,10545,75512,5168,3667,875,57463,4906,12167,1726,2215,785,286036,9143,35478,2863,211629,8622,31989,3502,6940,1378,1221710,16461,973768,13931,211011,6779,236352,8196,439428,9763,406843,9610,32585,2270,86977,4209,79785,3975,7192,1452,247942,8477,79722,4746,9995,1731,27913,2684,33281,3285,8533,1562,168220,6382,29626,2315,66420,4100,60713,4170,11461,1901,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,165806,3756,74747,2815,57670,2513,392,397,6250,1055,38786,2257,37846,2255,940,414,12242,1088,12069,1088,173,158,17077,1635,4359,869,157,136,2994,749,866,373,342,188,12718,1489,931,387,8901,1308,2320,649,566,286,91059,2729,80262,2539,14795,1244,17642,1539,40746,2180,39722,2190,1024,366,7079,956,6949,966,130,95,10797,1356,4186,831,416,237,940,366,2255,601,575,273,6611,1081,1010,346,1704,411,3601,915,296,225,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2986906,17528,1382959,14870,925924,14044,9026,1359,200030,7542,560463,11344,531522,10757,28941,3203,156405,6066,147033,5800,9372,1348,457035,10479,101987,5991,7630,1765,78700,5270,11555,1591,4102,1045,355048,9332,52293,3951,250585,7650,41703,3427,10467,1714,1603947,15672,1302398,15116,289259,6281,304103,7517,561062,10916,513212,10268,47850,2789,147974,5659,137679,5449,10295,1358,301549,8402,84512,4759,12118,1770,28974,2566,36245,3711,7175,1658,217037,7161,37013,3010,76352,4325,85129,4585,18543,2070,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,934124,9511,429096,8228,289606,7802,3501,907,71712,3815,172429,6400,164613,6117,7816,1294,41964,3295,40260,3207,1704,576,139490,6085,31071,2625,1796,580,23686,2370,5051,1200,538,307,108419,5556,13844,1917,77038,5057,13318,1463,4219,1233,505028,8614,414856,7958,95123,3540,107712,4261,172936,5717,160288,5579,12648,1311,39085,2922,36393,2941,2692,730,90172,3804,30528,2987,3737,878,10355,1838,14603,2289,1833,783,59644,2957,12280,1494,20389,2002,21928,2087,5047,1188,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,908835,9206,416965,7274,289771,6881,3469,972,73566,4034,170068,6796,160754,6624,9314,1613,42668,3219,39903,3183,2765,765,127194,6124,33308,3029,2413,1036,26393,2834,3826,1091,676,354,93886,5349,13127,2250,67852,4460,10163,1530,2744,1052,491870,7940,413990,7919,100391,3603,94963,4393,181600,6176,169628,6006,11972,1668,37036,2912,34507,2630,2529,666,77880,4222,28235,2769,3073,836,8538,1369,12502,2010,4122,1050,49645,3022,7235,1128,20788,2421,18141,2178,3481,904,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3199598,18904,1408310,14218,979716,13496,11763,2024,216851,7233,585163,10684,552761,10520,32402,2658,165939,5544,155281,5384,10658,1355,428594,11443,98463,5715,7820,1318,73050,5056,14214,2097,3379,1430,330131,10210,48736,4301,222222,9202,44133,3268,15040,2618,1791288,15624,1439553,15547,335839,6585,322328,7383,598497,10413,540850,10014,57647,3263,182889,5613,166254,5425,16635,1953,351735,9522,109374,5764,16447,2201,39664,3183,44573,4025,8690,1480,242361,8461,46420,3303,89240,5217,85116,3563,21585,2656,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,259048,4744,119016,3482,79854,4030,442,302,15194,1824,50578,3478,48454,3408,2124,782,13640,1759,12864,1699,776,395,39162,3037,7555,1660,636,680,5737,1359,1072,526,110,129,31607,2752,5631,1380,20924,2668,3916,1007,1136,550,140032,4308,110222,4490,23883,1991,22781,1916,46395,3454,41833,3268,4562,1084,17163,1722,15250,1623,1913,779,29810,2681,10482,1707,1107,623,3477,1019,4084,1176,1814,707,19328,2240,2567,805,6576,1026,7974,1406,2211,759,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1103327,11736,490768,9401,314154,7928,4264,837,72932,4422,196773,6919,186750,6455,10023,1596,40185,3134,37615,3000,2570,698,176614,8482,34358,3716,2223,1243,25953,3202,4878,1393,1304,719,142256,6817,19461,2597,98757,6241,20642,2651,3396,985,612559,11087,473540,10197,106964,4229,124958,5166,197624,6688,179688,6225,17936,2279,43994,3542,39356,3134,4638,1296,139019,5356,33081,3122,5262,1100,10567,1719,13363,2019,3889,961,105938,4285,22145,2502,38956,2610,35970,2832,8867,1657,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,203891,3420,95989,2835,67818,2702,1021,561,7300,1125,44150,2548,42953,2515,1197,530,15347,1526,14817,1507,530,360,28171,2449,7784,1404,389,418,5964,1186,1331,566,100,86,20387,2010,1526,647,14852,1773,3378,748,631,446,107902,2929,93233,2874,18934,1370,18472,1711,47303,2371,45223,2354,2080,690,8524,1475,8141,1453,383,265,14669,1554,5114,993,854,416,1278,464,2706,701,276,192,9555,1219,1124,354,3659,768,3918,743,854,365,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1604310,15493,726328,10946,481597,9884,7828,1267,116500,5232,290285,7951,274928,8013,15357,1713,66984,4211,63509,4116,3475,853,244731,8862,50522,4080,3568,1037,38624,3669,7213,1386,1117,633,194209,7974,30886,3246,136915,6527,21426,2392,4982,1292,877982,11619,696587,11672,158167,6006,174319,5559,295101,8385,270329,8240,24772,2232,69000,4265,63462,4224,5538,1064,181395,8138,55905,5557,8350,1592,18509,2893,23501,2690,5545,1586,125490,5625,26323,2812,44785,3434,45312,3022,9070,1506,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5597885,28880,2854739,21269,1989726,19783,24693,3745,565093,11978,1123448,15773,1039935,14692,83513,5496,276492,8440,250986,8065,25506,2277,865013,16942,189266,9213,9293,1628,142956,7383,29580,3592,7437,1678,675747,14061,87054,5704,475423,11950,89621,6028,23649,3002,2743146,20824,2133249,21836,418545,8855,533342,11299,948743,15882,854125,14933,94618,5605,232619,7843,202005,7335,30614,2727,609897,12614,198984,7527,19515,2276,56519,4300,94815,5683,28135,2996,410913,11130,64576,3880,147550,6257,157189,7526,41598,3824,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,593103,7662,319338,5943,256873,6767,1162,471,69321,3841,137303,5262,126651,5448,10652,1471,49087,3412,43787,3243,5300,920,62465,5826,18447,2844,745,458,13626,2555,2681,965,1395,626,44018,4401,3539,1213,30753,3655,7796,1475,1930,593,273765,6430,230309,7086,46813,2546,43550,2668,104730,4809,95543,4708,9187,1184,35216,2303,31288,2146,3928,808,43456,2787,14092,1684,1049,568,3619,992,7419,1428,2005,738,29364,2446,3579,821,8357,1129,12707,1607,4721,915,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,156832,3565,70287,2562,46838,2500,375,205,6617,1254,30846,2116,29800,2066,1046,427,9000,1243,8812,1220,188,144,23449,2141,7717,1445,314,280,5320,1260,1666,658,417,351,15732,1785,2180,716,10542,1311,2613,741,397,229,86545,3465,73846,3350,13640,1218,15447,1820,37029,2380,35345,2311,1684,592,7730,1046,7361,1018,369,203,12699,1189,3799,731,310,171,1030,420,1945,544,514,239,8900,1092,1568,573,2300,517,4319,813,713,307,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1938966,16324,891668,10084,635231,9931,5180,1329,140202,5678,392112,8471,371917,8323,20195,1986,97737,5691,92501,5662,5236,1195,256437,7830,53863,3921,3684,958,40795,3480,7728,1320,1656,692,202574,7467,23167,2879,142466,6648,31255,3354,5686,1253,1047298,12726,843405,12058,159568,5281,193243,6716,395473,9127,362224,8836,33249,2508,95121,4509,86623,4685,8498,1244,203893,8965,63472,4679,5962,1349,19403,2386,30199,3613,7908,1880,140421,6957,20509,2232,47864,3477,58105,4019,13943,2178,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1574432,13096,750848,10718,522405,10309,6248,1303,132852,6004,309388,8674,294442,8348,14946,1792,73917,4073,69991,3988,3926,910,228443,8045,59781,4130,3303,945,45655,3746,8512,1794,2311,823,168662,6697,20853,2508,121773,6625,22909,2882,3127,856,823584,10136,697280,10216,162743,5108,150199,5167,315934,7332,297575,7328,18359,2226,68404,4015,61838,3918,6566,1234,126304,5447,44500,3175,4045,842,12390,1618,21319,2237,6746,1606,81804,4532,11923,1700,27209,2776,34398,3064,8274,1862,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,500147,6448,199478,6126,141543,4885,5708,1472,39165,3164,80433,3997,74237,3959,6196,1155,16237,2006,15318,1903,919,536,57935,4183,15266,2606,3621,1227,9920,1921,1361,914,364,291,42669,3071,9971,1376,28723,2480,3670,1167,305,205,300669,6354,247200,6897,72274,3744,65068,3737,89060,4625,78933,4437,10127,1660,20798,2162,18064,1840,2734,879,53469,3420,15062,2187,4157,1035,4889,1091,5500,1331,516,353,38407,3132,9829,1356,14557,1887,11976,1830,2045,708,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1440637,11424,667284,9483,469325,7355,2665,647,76151,3865,300260,6340,289382,6560,10878,1414,90249,3094,87038,2971,3211,830,197959,6962,53339,3019,2846,1119,40945,2866,8025,1349,1523,533,144620,6708,15091,2213,104303,5839,20615,2235,4611,1029,773353,10764,658519,9351,137393,3575,134648,4467,314315,6346,297692,6433,16623,1583,72163,2743,67167,2545,4996,924,114834,5397,40595,3321,3656,893,12229,1460,21157,2820,3553,768,74239,4006,9736,1274,26705,2451,31023,2557,6775,1082,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,133902,3357,57493,2808,41761,2252,246,268,7765,1167,26229,1757,24976,1805,1253,532,7521,1205,7345,1197,176,145,15732,2062,5293,1141,483,370,3958,1101,774,430,78,84,10439,1624,699,520,8045,1435,1287,605,408,301,76409,3116,67737,2958,11151,1240,13475,1321,36279,2305,34869,2303,1410,523,6832,1319,6380,1283,452,256,8672,1456,3743,894,158,106,854,438,2461,804,270,189,4929,987,1012,422,1337,519,1909,744,671,391,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,956970,8777,392674,7691,232084,6335,18302,1936,81944,3616,116938,5032,107113,5003,9825,1528,14900,1438,12951,1392,1949,628,160590,5576,19437,2106,3427,788,13201,1729,2284,667,525,353,141153,4799,55740,3125,72483,4068,10408,1520,2522,746,564296,9009,369625,7819,138333,5419,110752,4125,93088,3672,59613,3059,33475,2313,27452,2151,18137,1673,9315,1438,194671,5551,40810,2841,12708,1586,16352,1670,8780,1255,2970,830,153861,5196,55691,2999,58303,3369,29230,1945,10637,1534,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
