GEO_ID,B17016_001E,B17016_001M,B17016_002E,B17016_002M,B17016_003E,B17016_003M,B17016_004E,B17016_004M,B17016_005E,B17016_005M,B17016_006E,B17016_006M,B17016_007E,B17016_007M,B17016_008E,B17016_008M,B17016_009E,B17016_009M,B17016_010E,B17016_010M,B17016_011E,B17016_011M,B17016_012E,B17016_012M,B17016_013E,B17016_013M,B17016_014E,B17016_014M,B17016_015E,B17016_015M,B17016_016E,B17016_016M,B17016_017E,B17016_017M,B17016_018E,B17016_018M,B17016_019E,B17016_019M,B17016_020E,B17016_020M,B17016_021E,B17016_021M,B17016_022E,B17016_022M,B17016_023E,B17016_023M,B17016_024E,B17016_024M,B17016_025E,B17016_025M,B17016_026E,B17016_026M,B17016_027E,B17016_027M,B17016_028E,B17016_028M,B17016_029E,B17016_029M,B17016_030E,B17016_030M,B17016_031E,B17016_031M,B17016_032E,B17016_032M,B17016_033E,B17016_033M,B17016_034E,B17016_034M,B17016_035E,B17016_035M,B17016_036E,B17016_036M,B17016_037E,B17016_037M,B17016_038E,B17016_038M,B17016_039E,B17016_039M,B17016_040E,B17016_040M,B17016_041E,B17016_041M,B17016_042E,B17016_042M,B17016_043E,B17016_043M,B17016_044E,B17016_044M,B17016_045E,B17016_045M,B17016_046E,B17016_046M,B17016_047E,B17016_047M,NAME,B17016_001MA,B17016_001EA,B17016_002MA,B17016_002EA,B17016_003MA,B17016_003EA,B17016_004EA,B17016_004MA,B17016_005EA,B17016_005MA,B17016_006EA,B17016_006MA,B17016_007MA,B17016_007EA,B17016_008MA,B17016_008EA,B17016_009EA,B17016_009MA,B17016_010EA,B17016_010MA,B17016_011EA,B17016_011MA,B17016_012MA,B17016_012EA,B17016_013MA,B17016_013EA,B17016_014EA,B17016_014MA,B17016_015EA,B17016_015MA,B17016_016EA,B17016_016MA,B17016_017MA,B17016_017EA,B17016_018MA,B17016_018EA,B17016_019EA,B17016_019MA,B17016_020EA,B17016_020MA,B17016_021EA,B17016_021MA,B17016_022MA,B17016_022EA,B17016_023MA,B17016_023EA,B17016_024MA,B17016_024EA,B17016_025EA,B17016_025MA,B17016_026EA,B17016_026MA,B17016_027MA,B17016_027EA,B17016_028MA,B17016_028EA,B17016_029MA,B17016_029EA,B17016_030EA,B17016_030MA,B17016_031EA,B17016_031MA,B17016_032MA,B17016_032EA,B17016_033MA,B17016_033EA,B17016_034MA,B17016_034EA,B17016_035MA,B17016_035EA,B17016_036EA,B17016_036MA,B17016_037EA,B17016_037MA,B17016_038MA,B17016_038EA,B17016_039MA,B17016_039EA,B17016_040MA,B17016_040EA,B17016_041EA,B17016_041MA,B17016_042EA,B17016_042MA,B17016_043MA,B17016_043EA,B17016_044MA,B17016_044EA,B17016_045MA,B17016_045EA,B17016_046MA,B17016_046EA,B17016_047EA,B17016_047MA,state
0400000US27,1329046,11155,81468,5045,30547,2731,5676,1172,680,245,2481,754,2515,846,10523,1538,1293,479,5487,1103,3743,773,14348,1707,2256,1236,2581,648,9511,1209,50921,4187,8775,1468,1266,495,4690,993,2819,834,42146,3807,4872,1086,21187,2662,16087,2367,1247578,11120,1033681,11078,583164,8484,298588,6190,202990,5659,81586,3550,261250,7023,112115,4743,105388,4117,43747,2497,189267,4701,39287,2760,30891,2249,119089,3401,213897,6908,72375,3718,48073,2988,17094,2117,7208,1214,141522,5353,82203,4343,41232,2735,18087,1747,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,759999,9906,127358,4700,32796,2979,6028,1545,224,234,1473,621,4331,1409,8842,1665,703,496,3724,1066,4415,1068,17926,1979,2215,875,3912,941,11799,1582,94562,4581,10465,1992,1327,645,4279,1353,4859,1406,84097,4224,14623,2340,31777,3050,37697,3097,632641,9500,470836,9795,262584,7814,137833,5389,67723,4330,57028,3751,97616,4986,44684,3478,30234,2485,22698,2612,110636,4239,26921,2423,16587,1885,67128,3461,161805,6075,41438,3885,23867,3382,10073,1729,7498,1419,120367,4903,65455,3831,26321,2723,28591,2687,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1520559,12830,151576,6397,51887,3394,8029,1340,1164,634,2137,586,4728,941,20601,2375,2189,760,9137,1451,9275,1739,23257,2002,2823,781,5546,900,14888,1491,99689,5059,14262,1929,1495,598,6794,1434,5973,1181,85427,4818,13171,2158,41961,3634,30295,2935,1368983,13811,1098552,14139,610047,10411,318783,6848,177553,7136,113711,4414,234700,7875,99309,5330,80786,4036,54605,3464,253805,7570,61984,3459,35637,2477,156184,5566,270431,7436,81526,4838,54090,3624,16955,2527,10481,1331,188905,6589,103912,4871,46315,3758,38678,2903,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,236793,4302,24840,2399,11143,1427,2245,477,254,165,1022,390,969,405,3990,983,365,279,2234,686,1391,530,4908,825,548,268,1243,449,3117,699,13697,1849,2936,833,695,499,1495,602,746,353,10761,1748,1669,687,5990,1167,3102,878,211953,4560,180818,4514,91125,3480,47147,2923,30338,2288,13640,1450,49089,3151,18667,2153,20532,2023,9890,1195,40604,2264,7615,1185,7686,1051,25303,1709,31135,2626,10239,1453,6439,1074,2847,791,953,402,20896,2114,10566,1375,6971,1196,3359,755,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,455129,6374,37281,2497,11364,1110,3472,703,713,255,1013,380,1746,602,3409,779,429,203,1419,516,1561,481,4483,692,337,183,1415,445,2731,607,25917,2517,3607,1010,466,231,1144,603,1997,799,22310,2383,3292,953,11813,1665,7205,1315,417848,6425,352926,5870,218240,4719,117880,3907,66236,3114,34124,2272,76875,3406,32324,2448,30331,2074,14220,1363,57811,2869,13217,1373,9178,1245,35416,2024,64922,3071,20801,1586,13807,1520,5184,1113,1810,496,44121,2633,26774,2140,10378,1409,6969,1049,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,589291,7971,52195,4379,23874,3521,6250,2180,623,400,882,610,4745,2103,7076,1748,290,285,3811,1443,2975,794,10548,2418,1066,508,3041,1437,6441,1623,28321,3221,4633,1345,654,460,2246,894,1733,963,23688,3112,3243,1003,11113,2161,9332,1909,537096,7960,406924,7802,233470,6436,127341,6098,49885,3491,56244,3759,84490,3990,32455,2593,33645,2490,18390,1948,88964,4500,27072,3109,13098,1856,48794,2553,130172,5696,46682,3986,31814,3519,9466,1754,5402,1161,83490,4313,50907,3813,21312,2859,11271,1659,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,337615,5352,17776,2249,5802,1022,946,474,367,309,157,134,422,396,1258,660,259,303,538,466,461,276,3598,839,292,413,927,460,2379,694,11974,2008,1338,618,125,142,575,347,638,458,10636,1919,641,406,5391,1138,4604,1363,319839,5433,264190,6088,143820,4936,68795,3802,48705,3353,26320,2495,70059,3724,34749,2859,24603,2077,10707,1325,50311,3196,12349,1840,9022,1443,28940,2144,55649,3559,18620,2232,12728,1861,3887,911,2005,768,37029,2895,20709,2432,9007,1333,7313,1297,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2172279,15751,147341,7687,51914,4831,9236,2597,400,249,2504,902,6332,2295,14419,1931,1384,528,4945,1182,8090,1436,28259,3308,2931,1406,5782,1349,19546,3175,95427,6244,12933,2045,3952,1411,4412,1357,4569,1037,82494,5947,13842,2489,31330,3378,37322,3636,2024938,15433,1576747,15642,879794,13937,403583,10150,262894,8069,213317,7686,360012,9072,157878,6180,124202,5095,77932,3716,336941,8253,101738,5724,43632,2873,191571,5538,448191,10518,135284,5977,86874,5382,29493,2990,18917,2020,312907,8804,169742,7922,79622,4057,63543,3832,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,482759,7416,69023,3784,26872,2432,6918,1328,552,442,1611,756,4755,1211,9336,1794,246,206,4860,1118,4230,1248,10618,1595,1256,661,1640,710,7722,1333,42151,3551,7216,1460,893,499,3693,1050,2630,949,34935,3278,6017,1621,16305,2106,12613,2011,413736,7566,321549,7799,165563,5960,76419,4471,48772,3963,40372,3190,76147,4384,27137,2827,31258,2938,17752,1934,79839,3934,19554,2182,11367,1587,48918,3098,92187,4738,29528,3275,19867,2797,5472,1101,4189,893,62659,3566,30632,3023,18267,2462,13760,1850,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4615803,21805,513009,13070,171369,7781,31226,3282,1282,515,5711,1245,24233,3276,50522,4053,2480,645,18101,2030,29941,3271,89621,5992,9790,2462,16966,2616,62865,4748,341640,10410,46578,3815,7099,1614,18386,2606,21093,2552,295062,9460,36927,3325,114589,6114,143546,6658,4102794,23048,3023600,21641,1614706,18816,763291,14342,447274,9847,404141,10615,699905,14122,297126,9203,241734,8265,161045,6652,708989,11643,193602,6803,107700,5662,407687,9355,1079194,19677,308229,10538,187482,8814,67663,5504,53084,3699,770965,16571,409334,12146,180582,7300,181049,6763,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2290199,16891,268889,8684,87399,5672,15485,2405,1027,470,4373,1213,10085,1819,32414,4248,2486,993,14466,2171,15462,2746,39500,3110,5811,1487,6452,1216,27237,2788,181490,7640,25539,2578,3765,1140,11053,1765,10721,1496,155951,7045,26780,3328,74754,4877,54417,3810,2021310,17145,1593310,16722,888455,13401,446206,9962,250122,8030,192127,6950,353604,9749,151303,7042,123648,5430,78653,4296,351251,7677,87681,4738,55888,3966,207682,6574,428000,11439,129695,5879,82976,4773,28669,3082,18050,2200,298305,10002,158142,7892,77205,4895,62958,4186,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,165806,3756,12368,1749,4569,931,1054,404,254,117,490,326,310,157,1736,576,218,168,938,483,580,253,1779,528,20,33,308,200,1451,504,7799,1312,1225,491,596,424,340,188,289,191,6574,1262,636,252,4433,1134,1505,483,153438,3602,133363,3389,76952,2563,42802,2275,24737,1602,9413,1095,33419,2153,13694,1366,13453,1315,6272,1033,22992,1575,3998,792,4637,838,14357,1181,20075,1860,7320,1042,5016,889,1740,507,564,272,12755,1473,6887,1141,3593,918,2275,517,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2986906,17528,296649,9302,91112,5453,13946,2169,574,450,4116,1317,9256,1647,33312,3273,3356,907,13079,2240,16877,2278,43854,3418,3935,1068,9972,1769,29947,2562,205537,7647,29867,3174,4378,1309,14504,2411,10985,1547,175670,7359,17552,2097,86199,5543,71919,4313,2690257,20164,2137210,19461,1174423,13790,553500,10347,375060,9218,245863,7655,485895,9787,205687,6914,174074,6043,106134,4471,476892,8451,108584,5142,69795,3494,298513,6494,553047,10720,156632,6444,97401,5285,34286,2959,24945,2444,396415,9546,215085,8675,101528,5279,79802,4358,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,934124,9511,122312,5905,46418,3116,9421,1277,804,422,2834,752,5783,998,15933,1799,1574,511,6717,1392,7642,1267,21064,2347,2495,624,4590,1031,13979,1882,75894,5135,11670,2149,2409,1032,5952,1552,3309,964,64224,4596,10853,2123,31576,3324,21795,2334,811812,10164,658044,10212,367890,8097,183830,5510,99903,4413,84157,4112,137579,5075,56755,3552,49137,2816,31687,2317,152575,4210,39625,2569,21753,1722,91197,3086,153768,5727,49929,3700,33871,3312,9440,1426,6618,1137,103839,4231,58915,4129,24976,2307,19948,1702,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,908835,9206,91400,4303,35326,2991,6257,1252,413,291,2327,837,3517,890,13481,2114,640,385,6576,1447,6265,1377,15588,2264,1759,642,3528,1061,10301,1703,56074,3857,9392,1584,1075,536,5001,1235,3316,1101,46682,3532,4949,1346,25545,2491,16188,2155,817435,8882,668435,9850,331786,7379,144203,5457,110704,4951,76879,3478,178335,6168,67699,3468,72230,3988,38406,2727,158314,4216,34213,2742,22924,2119,101177,3280,149000,6090,52151,3956,31858,2993,15120,2128,5173,1124,96849,5142,44709,3317,31661,2996,20479,2090,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3199598,18904,273725,6857,87935,5577,11054,1391,567,240,3041,739,7446,1165,28229,3354,2164,784,9946,1553,16119,2769,48652,3819,4038,1209,8923,1576,35691,3165,185790,6273,27472,2758,3142,896,12726,2821,11604,1699,158318,5928,15652,2343,71019,4401,71647,4686,2925873,18446,2331334,19785,1253548,12572,594334,10311,393778,8300,265436,7522,525149,9923,234096,7505,177220,5692,113833,4365,552637,9046,129187,5817,75324,3648,348126,6584,594539,13239,180365,7749,106029,6210,39476,4115,34860,2985,414174,11400,218752,7854,99106,6138,96316,5101,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,259048,4744,24624,2761,5698,1364,591,349,0,284,136,168,455,325,2974,1040,99,85,1316,771,1559,737,2133,736,380,391,293,296,1460,533,18926,2514,2612,1020,121,197,1307,620,1184,810,16314,2275,1232,619,7419,1761,7663,1642,234424,5299,184378,5695,97894,4645,46896,3511,33661,2520,17337,1927,45560,3546,20876,2433,15417,1999,9267,1370,40924,2581,10631,1611,5268,1011,25025,1996,50046,3553,15425,2018,10451,1832,2086,852,2888,758,34621,2733,17687,2340,10655,1498,6279,966,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1103327,11736,138152,6066,40051,3050,7495,1572,308,259,1255,610,5932,1437,11855,2013,538,277,5866,1477,5451,1207,20701,2480,2872,1093,4228,1069,13601,1932,98101,5964,10674,2062,1461,648,4654,1380,4559,1214,87427,5450,13229,2275,40844,3482,33354,2764,965175,12050,747643,12182,409092,8967,206995,7070,111020,4762,91077,4837,157528,6026,68500,4103,48927,3387,40101,2977,181023,6873,45326,3221,27949,2917,107748,4571,217532,7234,56765,4160,35220,3305,11866,2117,9679,1640,160767,5806,82019,4656,39314,3549,39434,2824,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,203891,3420,19721,2126,7212,1391,1253,485,201,132,604,347,448,276,2157,647,511,356,668,330,978,434,3802,949,238,223,1024,478,2540,739,12509,1623,2188,721,188,126,1371,628,629,436,10321,1577,1298,464,6365,1334,2658,765,184170,3769,153839,4034,91211,3246,53344,2742,28386,1949,9481,1217,34765,2136,13952,1514,13468,1213,7345,1131,27863,1959,5883,1268,4109,788,17871,1349,30331,2470,10710,1405,7447,1277,2086,619,1177,452,19621,1992,11730,1511,5039,1128,2852,563,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1604310,15493,200166,9068,75478,4575,11838,1943,218,183,3784,1145,7836,1435,24208,2348,1554,638,10388,1756,12266,1873,39432,3101,3274,961,6978,1141,29180,2704,124688,7316,16815,2283,1664,550,6889,1319,8262,1746,107873,6976,13819,2796,47512,4917,46542,3893,1404144,16043,1102706,16472,616284,11601,301791,8992,173440,6346,141053,5451,234511,7711,97742,5041,83311,4375,53458,3677,251911,7462,63752,3739,36546,2856,151613,5641,301438,10681,89612,6250,60081,5779,16242,2075,13289,1623,211826,7697,111586,5557,53406,4267,46834,4012,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5597885,28880,795699,15565,354309,10437,92395,5339,4823,1147,22006,2539,65566,4542,116368,5951,14551,2243,43705,3885,58112,4152,145546,7129,30668,3913,32077,3521,82801,4909,441390,12971,65151,6062,18829,3368,27534,3445,18788,2657,376239,11592,67473,5576,170661,7767,138105,7568,4802186,28612,3768666,29899,2206053,23587,1043925,15875,593752,12644,568376,11991,821430,14300,323378,9811,300911,9748,197141,6917,741183,13034,222025,8411,106781,4511,412377,9095,1033520,18223,323099,12022,214967,9786,65726,4637,42406,3666,710421,12824,397475,8786,178898,7846,134048,6373,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,593103,7662,47313,3236,24831,2211,5070,1486,155,137,1874,1193,3041,850,12053,1607,1350,528,6057,1261,4646,1027,7708,1274,1732,690,1837,672,4139,925,22482,2468,4221,898,892,612,2085,891,1244,625,18261,2300,3223,973,10121,1518,4917,1410,545790,7876,462351,9409,265069,8111,100383,5010,96365,4744,68321,3655,115173,5186,44777,3380,46308,3024,24088,2214,82109,3714,22527,2826,10875,1291,48707,2528,83439,5961,28318,2942,18704,2580,7067,1317,2547,687,55121,4527,31379,3728,15006,2014,8736,1274,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,156832,3565,12090,1706,4518,986,346,269,52,53,194,221,100,99,1997,689,162,162,832,399,1003,551,2175,649,308,282,721,461,1146,347,7572,1323,1481,509,293,213,703,410,485,293,6091,1142,554,302,2999,751,2538,715,144742,3624,116166,4015,60527,2904,35743,2210,17790,1625,6994,1054,31229,2230,14896,1347,11649,1343,4684,913,24410,2003,5779,1014,4664,921,13967,1360,28576,1894,10035,1421,6984,1205,2363,765,688,323,18541,1665,10024,1230,5358,897,3159,738,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1938966,16324,142638,5644,47210,3293,6582,1523,487,354,1587,736,4508,1211,15284,1889,1274,634,5763,1161,8247,1440,25344,2595,2399,797,3815,951,19130,2339,95428,4504,11860,1766,2632,888,3180,864,6048,1207,83568,4408,12347,1853,36684,3447,34537,3250,1796328,15948,1431426,16787,849011,13933,435215,9765,237753,9027,176043,6191,296403,8365,130288,6254,100898,4699,65217,3730,286012,8402,81801,4439,40269,3577,163942,4863,364902,10856,105475,5853,71206,4990,20329,2827,13940,1922,259427,9304,151288,7192,58033,3524,50106,3542,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1574432,13096,132984,6180,53986,3439,7115,1212,434,275,2123,714,4558,980,23333,2238,1361,510,11309,1515,10663,1822,23538,2563,1819,655,4362,1028,17357,2505,78998,4665,11919,1760,1668,680,6372,1386,3879,1035,67079,4115,5879,1515,37395,3324,23805,2711,1441448,14688,1165699,14064,585650,11341,259655,7969,196224,6519,129771,4958,318230,8027,122517,5822,130223,4988,65490,3665,261819,6538,60757,3877,37958,2639,163104,5089,275749,9537,92362,5008,58897,4171,22934,2606,10531,1659,183387,7236,95400,5947,59215,4386,28772,2434,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,500147,6448,69897,4648,31491,2798,2960,869,269,243,477,275,2214,799,8574,1738,1456,980,3236,997,3882,986,19957,2162,1403,488,4700,1253,13854,1944,38406,3488,6987,1403,578,335,1973,785,4436,1194,31419,3069,4137,1022,12455,2072,14827,1968,430250,7313,357252,7448,167608,5265,80866,3773,44658,3500,42084,2791,74482,4207,32096,2942,23494,2365,18892,1990,115162,4683,30803,2704,12999,1559,71360,3398,72998,4037,23341,2781,11814,2080,4867,1146,6660,1395,49657,3149,21947,2386,11350,1872,16360,1746,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
