GEO_ID,B25101_001E,B25101_001M,B25101_002E,B25101_002M,B25101_003E,B25101_003M,B25101_004E,B25101_004M,B25101_005E,B25101_005M,B25101_006E,B25101_006M,B25101_007E,B25101_007M,B25101_008E,B25101_008M,B25101_009E,B25101_009M,B25101_010E,B25101_010M,B25101_011E,B25101_011M,B25101_012E,B25101_012M,B25101_013E,B25101_013M,B25101_014E,B25101_014M,B25101_015E,B25101_015M,B25101_016E,B25101_016M,B25101_017E,B25101_017M,B25101_018E,B25101_018M,B25101_019E,B25101_019M,B25101_020E,B25101_020M,B25101_021E,B25101_021M,B25101_022E,B25101_022M,B25101_023E,B25101_023M,B25101_024E,B25101_024M,B25101_025E,B25101_025M,B25101_026E,B25101_026M,B25101_027E,B25101_027M,B25101_028E,B25101_028M,B25101_029E,B25101_029M,B25101_030E,B25101_030M,B25101_031E,B25101_031M,B25101_032E,B25101_032M,B25101_033E,B25101_033M,B25101_034E,B25101_034M,B25101_035E,B25101_035M,B25101_036E,B25101_036M,B25101_037E,B25101_037M,B25101_038E,B25101_038M,B25101_039E,B25101_039M,B25101_040E,B25101_040M,B25101_041E,B25101_041M,B25101_042E,B25101_042M,B25101_043E,B25101_043M,B25101_044E,B25101_044M,B25101_045E,B25101_045M,NAME,B25101_001EA,B25101_001MA,B25101_002MA,B25101_002EA,B25101_003MA,B25101_003EA,B25101_004MA,B25101_004EA,B25101_005MA,B25101_005EA,B25101_006EA,B25101_006MA,B25101_007EA,B25101_007MA,B25101_008MA,B25101_008EA,B25101_009MA,B25101_009EA,B25101_010EA,B25101_010MA,B25101_011EA,B25101_011MA,B25101_012EA,B25101_012MA,B25101_013EA,B25101_013MA,B25101_014MA,B25101_014EA,B25101_015MA,B25101_015EA,B25101_016MA,B25101_016EA,B25101_017EA,B25101_017MA,B25101_018EA,B25101_018MA,B25101_019MA,B25101_019EA,B25101_020MA,B25101_020EA,B25101_021MA,B25101_021EA,B25101_022MA,B25101_022EA,B25101_023EA,B25101_023MA,B25101_024EA,B25101_024MA,B25101_025MA,B25101_025EA,B25101_026MA,B25101_026EA,B25101_027MA,B25101_027EA,B25101_028EA,B25101_028MA,B25101_029EA,B25101_029MA,B25101_030MA,B25101_030EA,B25101_031MA,B25101_031EA,B25101_032EA,B25101_032MA,B25101_033MA,B25101_033EA,B25101_034EA,B25101_034MA,B25101_035MA,B25101_035EA,B25101_036EA,B25101_036MA,B25101_037EA,B25101_037MA,B25101_038MA,B25101_038EA,B25101_039EA,B25101_039MA,B25101_040EA,B25101_040MA,B25101_041MA,B25101_041EA,B25101_042MA,B25101_042EA,B25101_043MA,B25101_043EA,B25101_044MA,B25101_044EA,B25101_045EA,B25101_045MA,state
0400000US29,1614217,14314,1070777,12718,79665,4344,250,204,3936,957,75479,4331,144786,5695,11398,1628,41684,3359,91704,4429,174466,5971,42197,2771,71771,3976,60498,4534,278191,7719,132730,5135,107894,4647,37567,3127,390326,8043,289152,7101,84813,3999,16361,1878,3343,835,543440,9303,140358,4866,43998,2963,38683,2240,57677,3260,132682,4608,108455,4332,20046,2116,4181,839,91741,4736,89706,4769,1817,504,218,181,88298,4124,87773,4096,406,243,119,122,86223,3778,85868,3715,283,392,72,120,4138,939,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,254458,4764,150744,4470,12759,1453,155,115,383,233,12221,1441,22324,2057,1060,409,3966,858,17298,1660,27689,2579,4761,930,10755,1743,12173,1683,43868,2472,17960,1533,18370,1572,7538,1313,43303,2438,31408,2224,9344,1360,2551,663,801,469,103714,3688,27601,1847,7189,1057,7884,978,12528,1460,25196,1904,19721,1650,4315,799,1160,375,18294,1610,17381,1512,736,306,177,123,17361,1631,17237,1645,63,44,61,82,14733,1745,14684,1739,49,82,0,231,529,228,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,474682,6469,300240,4821,17570,1977,72,101,1008,420,16490,1958,35429,2508,1981,472,7672,1082,25776,2199,45041,2980,7717,907,18839,2034,18485,1818,86700,3659,37366,2291,35686,2434,13648,1573,114808,3531,80690,3332,29106,1708,5012,888,692,315,174442,4422,42247,2389,8256,1016,12061,1416,21930,1578,42960,2341,30038,2008,10533,1126,2389,537,27729,1948,26096,1902,1382,361,251,150,31257,1839,30159,1835,895,340,203,131,29367,1898,29224,1907,136,128,7,14,882,354,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,550125,8469,427452,8369,26045,2282,19,34,391,414,25635,2257,48897,3861,841,434,3949,1000,44107,3877,61851,4019,3506,771,13776,1647,44569,3433,100928,5016,18545,2300,40623,3263,41760,3080,185688,5454,95730,4556,65001,4101,24957,2461,4043,1348,122673,4548,26510,2448,5375,1315,5231,1336,15904,1777,26164,2670,18115,2073,5031,1093,3018,853,20536,1672,19008,1710,1028,415,500,358,21478,2000,20549,2006,669,519,260,204,27005,2213,26817,2195,188,185,0,297,980,436,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,362854,5819,254938,5548,9311,1353,78,132,191,181,9042,1371,19987,2147,724,447,1938,494,17325,1952,31578,2713,1965,504,5860,1093,23753,2506,63044,3488,10373,1552,23528,2386,29143,2544,130639,4091,63316,3305,50244,2521,17079,1936,379,237,107916,3836,20486,2187,1473,490,2451,587,16562,2023,22727,1974,7759,1272,8590,1162,6378,1110,17472,1728,11869,1540,4428,859,1175,570,20442,2223,18397,2028,1971,681,74,80,25618,2047,25336,2035,181,187,101,118,1171,552,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2114072,15341,1493048,14524,60384,4115,227,221,441,361,59716,4038,89307,4454,2090,570,4716,953,82501,4177,134368,5459,7643,1200,19204,2135,107521,4931,287474,8741,30103,2610,83527,4831,173844,7227,916541,11827,400005,9189,331853,8105,184683,6140,4974,1338,621024,8141,113194,5083,3447,789,7486,1210,102261,5090,109969,4345,17617,1928,40730,2936,51622,3118,88630,4107,40258,2780,35326,2745,13046,1640,103723,4740,81378,4058,18900,1784,3445,854,201004,6226,194159,6018,6180,1115,665,322,4504,864,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,504354,8037,304493,7059,31810,2850,356,248,1692,947,29762,2528,45401,3489,3591,938,13537,2215,28273,2477,54431,4035,11720,1632,22558,2716,20153,2269,72015,3490,32547,2516,29147,2666,10321,1567,99160,4486,75252,3816,19254,2185,4654,1096,1676,668,199861,5337,63354,3372,26650,2270,14740,1759,21964,2360,44030,2743,39555,2625,3450,919,1025,418,30975,2765,29997,2761,838,388,140,223,28706,2644,28706,2644,0,282,0,282,30740,2762,30740,2762,0,282,0,282,2056,674,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3936378,24667,2560299,22041,133981,6453,1138,650,2834,876,130009,6279,215644,8020,8065,1356,27954,2540,179625,7694,293555,9265,32724,2411,79065,4268,181766,7005,561757,11984,143862,5605,168307,6976,249588,9675,1346506,15877,679115,12255,412221,9546,255170,8979,8856,1822,1376079,13806,261369,6025,29997,2509,43264,2919,188108,6857,267682,7435,110858,4884,80776,4282,76048,3763,211658,6897,143571,5307,44520,4042,23567,2413,237406,6893,196462,5826,32512,2813,8432,1766,387215,8040,373366,7976,11278,1446,2571,749,10749,1383,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2325140,18958,1575633,17491,133632,5943,1118,556,3539,1029,128975,5948,221251,6565,14653,1795,46410,3300,160188,6007,261150,7989,50413,4186,103804,4520,106933,5375,387215,9397,162621,5634,162703,6892,61891,3841,565639,10428,407838,9295,128721,5417,29080,2541,6746,1377,749507,10797,224207,6251,61220,4156,65977,4180,97010,4470,173209,5702,139081,5455,28482,2814,5646,955,116838,4633,112579,4487,3825,845,434,257,113949,4975,112291,4909,1314,571,344,288,112978,4436,112891,4468,71,102,16,27,8326,1606,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,182490,3399,98142,3460,5560,1051,10,18,447,225,5103,993,12052,1338,1122,338,3812,751,7118,1109,18090,1742,4295,831,8471,1184,5324,943,28742,2045,14779,1482,11602,1480,2361,592,33637,2113,25310,1885,7109,908,1218,398,61,74,84348,2452,20358,1348,4699,666,5284,717,10375,1046,18476,1480,14591,1297,3072,577,813,396,15387,1286,14516,1229,781,321,90,94,15633,1410,15534,1388,88,95,11,22,13733,1331,13733,1331,0,203,0,203,761,334,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3152610,19830,2173185,16367,147989,5869,615,298,4692,985,142682,5827,264218,8323,14410,1586,54016,3723,195792,7378,339502,8467,53448,3489,132310,5318,153744,6302,571037,10942,207200,6771,252469,7441,111368,4922,843990,11661,580111,9926,218595,6069,45284,2776,6449,1310,979425,11658,239664,6939,43586,2755,65074,3469,131004,5693,242107,5540,164950,4699,60533,3293,16624,1698,168392,4928,154849,4757,11938,1524,1605,576,157005,5612,154450,5514,2381,542,174,158,164194,5375,163519,5341,528,267,147,137,8063,1170,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,937051,10825,566189,8703,54044,2976,525,346,3118,877,50401,2796,86991,4057,8700,1103,27976,2549,50315,3208,101590,5335,30782,2533,45273,3353,25535,2803,144866,5656,81883,3979,48191,3313,14792,1826,176807,5866,140225,5166,30912,2710,5670,861,1891,603,370862,7326,108353,4383,35653,2622,30323,2248,42377,3079,89553,3746,78437,3528,9196,1269,1920,727,60936,3462,59366,3363,1277,455,293,221,56630,3192,56467,3186,135,119,28,50,51374,2807,51327,2798,47,80,0,247,4016,989,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,909113,10907,643979,10117,43358,2959,252,275,756,324,42350,3035,74410,4268,3507,797,10310,1649,60593,3730,102779,5077,12080,1461,30939,3036,59760,3532,166536,5515,40995,2732,76555,3845,48986,3487,254218,6726,151607,6172,83546,3735,19065,1951,2678,737,265134,6617,68923,3351,17095,1929,15241,1689,36587,2679,60580,3442,42927,3196,13488,1417,4165,884,45281,3167,43149,3158,1940,563,192,161,42129,2765,41706,2777,409,262,14,22,46735,2868,46689,2875,46,75,0,270,1486,606,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3474048,20820,2167383,18698,148010,5762,393,281,4152,1013,143465,5773,248634,7252,12332,1415,51643,3604,184659,6024,322065,8469,54932,3682,117268,5400,149865,6024,545864,9851,198820,6012,221786,7257,125258,5289,895850,13341,566899,10354,260336,7846,68615,3531,6960,1626,1306665,12870,325091,6943,50602,3048,84430,3730,190059,6591,309091,6920,192612,5209,86703,4410,29776,2231,211305,5915,189308,5889,19548,2087,2449,688,211391,5878,205214,5890,5428,851,749,304,239074,7708,237840,7695,1218,463,16,27,10713,1614,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,254639,4769,183882,4699,7921,1297,99,114,176,160,7646,1226,13434,1794,329,206,1122,533,11983,1809,21207,2079,1304,460,3087,761,16816,1801,44135,3372,5397,1010,15846,2070,22892,2494,96810,4127,51062,3140,35657,2313,10091,1269,375,276,70757,3210,15034,1711,1035,453,2425,598,11574,1521,14847,1658,5322,1062,6476,1050,3049,945,10821,1465,8106,1185,1982,653,733,468,12228,1731,11486,1732,431,286,311,345,17584,1712,17419,1687,165,162,0,284,243,164,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1146620,13840,733099,11390,74093,4315,489,377,3032,909,70572,4035,110681,5453,7579,1337,28338,2810,74764,4193,116040,5894,25776,2850,51023,3945,39241,3371,184333,6190,89456,4672,69199,3787,25678,2599,244350,7043,176839,6276,53567,3441,13944,1728,3602,1118,413521,8209,125436,4949,42159,2711,32816,2612,50461,4035,92888,4341,79911,3960,9506,1382,3471,752,66081,4160,64258,4076,1708,629,115,127,64424,4133,63763,4123,538,401,123,119,60195,2947,59826,2978,369,260,0,286,4497,1045,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,214246,3793,124887,3665,8104,1348,26,33,477,348,7601,1323,16750,1726,1595,487,5220,953,9935,1387,22143,1776,5262,859,9453,1209,7428,1248,37482,2275,18806,1702,14306,1366,4370,908,40270,2220,28914,2144,8904,1239,2452,721,138,88,89359,2663,21391,1761,4476,689,6236,995,10679,1287,21296,1717,16577,1534,3581,720,1138,440,15726,1379,14853,1219,727,289,146,201,15853,1569,15655,1541,177,128,21,36,14475,1280,14463,1280,0,219,12,22,618,262,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1638837,16782,1040985,13076,98554,4934,926,431,3065,882,94563,4790,158843,8161,12156,1880,42946,3883,103741,6085,172906,6218,42446,3077,72923,4178,57537,3838,260033,7511,125271,5294,101661,4568,33101,2941,345315,8832,253621,7838,73662,4238,18032,2273,5334,1260,597852,10421,175246,5877,61945,3601,49301,3714,64000,3940,131365,4885,114204,4756,13398,1773,3763,786,91487,4405,89036,4458,2184,682,267,194,94135,4677,93156,4721,950,590,29,49,100134,4178,100074,4169,60,99,0,282,5485,1288,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5162604,28008,3237790,22075,252395,8691,1477,611,6937,1157,243981,8387,393180,10446,16452,2835,72756,4033,303972,8544,467829,10663,67930,4578,173529,7764,226370,7764,727700,16901,242015,8580,314958,9430,170727,7899,1380943,16085,890222,14332,386545,8407,104176,4762,15743,2095,1924814,16138,493154,8572,119135,5410,127214,5097,246805,8005,400703,8882,281796,7923,82862,4158,36045,3018,307714,9132,277703,8609,24641,2540,5370,1328,311758,8210,300953,7933,8576,1303,2229,693,387776,7539,383457,7663,3746,828,573,285,23709,3673,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,558769,7876,417906,6932,21443,2106,89,106,692,422,20662,2086,50014,3449,2072,557,7327,1166,40615,3186,75323,4493,6907,1068,28057,2796,40359,2778,115480,4864,31775,2592,57093,3722,26612,2424,154836,5027,103594,3771,42480,3258,8762,1208,810,336,140863,4144,27212,2259,8890,1446,7187,1169,11135,1468,32266,2422,27321,2230,4365,1251,580,294,22642,1831,22118,1830,461,223,63,76,24765,1968,24765,1968,0,258,0,258,33001,2256,32813,2306,188,247,0,258,977,428,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,176860,3377,118472,3524,7190,1053,0,211,0,211,7190,1053,14245,1350,452,213,2953,781,10840,1212,18662,1854,2053,486,7140,1242,9469,1179,31369,2086,8216,1089,14635,1629,8518,1043,46699,2540,28695,1919,14628,1560,3376,913,307,196,58388,2287,13648,1392,957,324,2741,540,9950,1185,13538,1280,5982,911,5794,861,1762,469,8670,1050,7110,941,1340,386,220,148,10312,1159,9941,1164,355,205,16,26,12126,1335,11958,1336,97,70,71,117,94,85,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2012391,18661,1473937,15274,78527,4303,583,367,3227,1001,74717,4232,129326,6494,8715,1661,24084,2624,96527,6165,181463,7116,27645,2754,57488,3477,96330,5417,321164,7597,97403,4983,124893,5299,98868,4974,759713,10036,431814,9254,239791,7356,88108,4392,3744,1021,538454,10349,133757,5424,41837,2792,33490,2789,58430,4145,112556,4536,87290,3950,19045,2012,6221,1343,82491,4215,76620,3934,5072,965,799,403,87332,4166,85405,4003,1680,559,247,194,118202,5083,117994,5024,208,179,0,284,4116,1020,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1584549,14207,1145499,12668,61781,4248,435,272,2049,854,59297,4076,109808,4842,3913,881,14771,1917,91124,4316,154641,6203,13317,1828,41306,2575,100018,4871,275686,6987,56660,3520,114796,5395,104230,5337,539791,10274,291345,7964,190410,6906,58036,3211,3792,899,439050,8780,85582,3647,22557,2173,18888,1782,44137,2539,94454,4277,63520,3461,23396,2489,7538,1073,77409,3946,69162,3572,6546,1135,1701,993,79102,4312,77460,4258,1348,427,294,212,99592,4623,99264,4611,328,284,0,268,2911,793,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,558289,7108,282640,6199,32141,2625,213,207,2905,777,29023,2487,50140,3221,7785,1425,16988,1996,25367,2842,52423,3205,21398,2369,20767,2168,10258,1492,69807,4117,45910,3247,18239,1946,5658,1406,76514,4211,64882,4203,9800,1695,1832,734,1615,784,275649,5288,90549,3475,41720,2485,21975,1905,26854,2487,67231,2901,61863,2699,4544,940,824,346,43592,2868,43173,2870,419,241,0,266,39792,2828,39667,2819,125,128,0,266,31943,2475,31943,2475,0,266,0,266,2542,816,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1556441,11920,1055747,11256,55953,3049,238,184,859,341,54856,3016,113711,3948,3781,717,18694,1897,91236,3477,161173,4337,18496,1752,60231,2911,82446,3931,293494,6745,81531,2954,132116,4873,79847,3597,428978,8571,252658,6638,143052,4977,33268,2586,2438,570,500694,7387,105308,3628,9184,1024,25582,1819,70542,3167,114063,4283,62610,2904,40366,2780,11087,1198,85904,3653,75723,3323,8892,1368,1289,393,90643,3541,88408,3537,1943,475,292,154,101270,3563,100591,3508,583,357,96,93,3506,1225,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,146504,3363,89462,3375,5873,1122,33,56,319,261,5521,1134,10887,1345,653,433,3170,810,7064,1182,16058,1666,3724,1054,6608,1245,5726,1080,24650,2136,12718,1729,8535,1199,3397,811,31835,2298,24236,2007,6457,1077,1142,485,159,123,57042,2508,11455,1460,3546,747,3189,668,4720,1138,12966,1574,11330,1481,1471,432,165,147,9740,1130,9485,1133,255,200,0,258,9962,1287,9962,1287,0,258,0,258,12500,1634,12489,1638,11,21,0,258,419,305,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,934479,10320,362385,6377,96462,4278,2143,635,6362,1145,87957,4429,87806,3685,11041,1348,29252,2489,47513,3079,63026,3308,20513,2148,27115,2103,15398,1566,57620,2982,28591,2220,19032,2058,9997,1379,51709,3306,36140,2723,11615,1739,3954,868,5762,1353,572094,9093,334872,7418,213531,6461,47355,3213,73986,3365,111342,4886,107780,4889,2274,731,1288,464,50422,3077,49836,3078,586,332,0,280,30902,2324,30786,2310,116,195,0,280,18235,1815,18095,1825,140,140,0,280,26321,2276,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
