GEO_ID,C05008_001E,C05008_001M,C05008_002E,C05008_002M,C05008_003E,C05008_003M,C05008_004E,C05008_004M,C05008_005E,C05008_005M,C05008_006E,C05008_006M,C05008_007E,C05008_007M,C05008_008E,C05008_008M,C05008_009E,C05008_009M,C05008_010E,C05008_010M,C05008_011E,C05008_011M,C05008_012E,C05008_012M,C05008_013E,C05008_013M,C05008_014E,C05008_014M,C05008_015E,C05008_015M,C05008_016E,C05008_016M,C05008_017E,C05008_017M,C05008_018E,C05008_018M,C05008_019E,C05008_019M,C05008_020E,C05008_020M,C05008_021E,C05008_021M,C05008_022E,C05008_022M,C05008_023E,C05008_023M,C05008_024E,C05008_024M,C05008_025E,C05008_025M,C05008_026E,C05008_026M,C05008_027E,C05008_027M,C05008_028E,C05008_028M,C05008_029E,C05008_029M,C05008_030E,C05008_030M,C05008_031E,C05008_031M,C05008_032E,C05008_032M,C05008_033E,C05008_033M,C05008_034E,C05008_034M,C05008_035E,C05008_035M,C05008_036E,C05008_036M,C05008_037E,C05008_037M,C05008_038E,C05008_038M,C05008_039E,C05008_039M,C05008_040E,C05008_040M,C05008_041E,C05008_041M,C05008_042E,C05008_042M,C05008_043E,C05008_043M,C05008_044E,C05008_044M,C05008_045E,C05008_045M,C05008_046E,C05008_046M,C05008_047E,C05008_047M,C05008_048E,C05008_048M,C05008_049E,C05008_049M,C05008_050E,C05008_050M,C05008_051E,C05008_051M,NAME,C05008_001EA,C05008_001MA,C05008_002EA,C05008_002MA,C05008_003EA,C05008_003MA,C05008_004MA,C05008_004EA,C05008_005MA,C05008_005EA,C05008_006MA,C05008_006EA,C05008_007MA,C05008_007EA,C05008_008EA,C05008_008MA,C05008_009EA,C05008_009MA,C05008_010MA,C05008_010EA,C05008_011MA,C05008_011EA,C05008_012EA,C05008_012MA,C05008_013EA,C05008_013MA,C05008_014EA,C05008_014MA,C05008_015MA,C05008_015EA,C05008_016MA,C05008_016EA,C05008_017EA,C05008_017MA,C05008_018MA,C05008_018EA,C05008_019EA,C05008_019MA,C05008_020EA,C05008_020MA,C05008_021MA,C05008_021EA,C05008_022EA,C05008_022MA,C05008_023EA,C05008_023MA,C05008_024EA,C05008_024MA,C05008_025EA,C05008_025MA,C05008_026MA,C05008_026EA,C05008_027MA,C05008_027EA,C05008_028EA,C05008_028MA,C05008_029EA,C05008_029MA,C05008_030EA,C05008_030MA,C05008_031EA,C05008_031MA,C05008_032EA,C05008_032MA,C05008_033EA,C05008_033MA,C05008_034EA,C05008_034MA,C05008_035EA,C05008_035MA,C05008_036EA,C05008_036MA,C05008_037MA,C05008_037EA,C05008_038MA,C05008_038EA,C05008_039EA,C05008_039MA,C05008_040EA,C05008_040MA,C05008_041EA,C05008_041MA,C05008_042EA,C05008_042MA,C05008_043EA,C05008_043MA,C05008_044EA,C05008_044MA,C05008_045EA,C05008_045MA,C05008_046EA,C05008_046MA,C05008_047MA,C05008_047EA,C05008_048MA,C05008_048EA,C05008_049MA,C05008_049EA,C05008_050EA,C05008_050MA,C05008_051MA,C05008_051EA,state
0400000US13,795419,17172,431609,9533,40353,3529,9371,2189,15297,2447,15685,2127,89999,3833,21588,2799,36543,3763,31868,3410,260322,6977,103285,7582,98749,6334,58288,4809,172330,8245,73041,7100,71037,5785,28252,3553,87992,7549,30244,5055,27712,3585,30036,3903,40935,4679,12113,2538,15690,2747,13132,2286,363810,10335,49297,3925,8984,2071,16766,2440,23547,3048,98092,3636,23250,3082,40562,3527,34280,2859,179433,7218,64375,6017,67816,4979,47242,3625,98432,5070,42316,5218,43083,3995,13033,2145,81001,6441,22059,3833,24733,3378,34209,3161,36988,4516,10554,2534,15413,2597,11021,1995,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,212404,9946,88749,5297,4545,1259,1160,973,777,434,2608,734,71266,4523,11141,2355,19744,3273,40381,3206,6092,1548,1849,1246,1173,567,3070,1013,3578,1521,1479,1194,653,444,1446,749,2514,844,370,261,520,307,1624,786,6846,1519,1711,740,2640,943,2495,743,123655,6316,6098,1043,902,630,1198,598,3998,884,103189,5002,17013,2920,23814,3261,62362,3536,4658,1388,583,366,2062,1176,2013,680,2182,1267,196,274,1432,1170,554,422,2476,709,387,260,630,377,1459,514,9710,2311,3388,1387,3232,1243,3090,880,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,76377,5060,38902,2794,4817,1011,1269,607,1322,547,2226,672,2874,838,879,539,818,458,1177,527,27457,2495,7862,1967,10349,1655,9246,1252,25370,2506,7428,1939,9691,1627,8251,1254,2087,867,434,397,658,474,995,422,3754,1456,1784,1108,555,520,1415,773,37475,3043,5415,1246,513,361,1530,767,3372,910,5632,1025,1386,624,1568,810,2678,786,22933,2461,6041,1870,11544,1876,5348,1172,20940,2571,5424,1953,10841,1775,4675,1134,1993,767,617,378,703,492,673,453,3495,1143,1372,876,912,775,1211,408,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1695289,26907,875296,16182,193795,9797,36907,5677,65926,6515,90962,5497,200799,6356,40907,4826,67430,4794,92462,4349,448868,10711,93460,9604,158623,9177,196785,8305,389966,11098,81829,8834,141396,8423,166741,8815,58902,6696,11631,3722,17227,3525,30044,3571,31834,3979,8917,2134,10879,2097,12038,2324,819993,14975,212091,8358,34988,4343,65169,5428,111934,5970,211791,5147,44817,4396,66868,4527,100106,4898,366995,9992,80949,7392,133624,8194,152422,7100,303962,10291,70296,6663,118382,7529,115284,6644,63033,6105,10653,3196,15242,2318,37138,4388,29116,3673,8190,2273,8950,1706,11976,1725,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,242281,7910,129774,5031,16746,2180,2227,855,5016,1655,9503,1614,29173,1953,10610,1979,8947,1676,9616,1529,71854,3415,28758,3423,25578,3159,17518,2072,59978,3620,25266,3377,21110,3139,13602,1893,11876,3061,3492,1319,4468,1322,3916,1511,12001,2465,4781,1857,3910,1279,3310,1053,112507,4374,24614,2312,3511,1016,5789,1656,15314,1786,30691,1764,9265,1519,10197,1470,11229,1185,48798,2951,19273,2850,16302,2410,13223,2006,38720,2955,16611,2824,12599,2243,9510,1707,10078,1590,2662,849,3703,1165,3713,1098,8404,2356,4648,1911,1350,684,2406,637,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,103143,5405,53879,3699,11085,2289,2629,1035,5855,1870,2601,706,13553,1123,3242,761,4258,872,6053,893,25211,2518,7606,1757,10117,1621,7488,1432,18859,2441,6161,1784,7418,1524,5280,1210,6352,1432,1445,705,2699,767,2208,863,4030,1131,1935,749,1116,494,979,590,49264,2614,11001,1670,1898,786,4812,1388,4291,869,16222,1251,5132,961,4971,919,6119,934,17018,1623,4571,1161,8732,1512,3715,813,13497,1579,3575,1134,7182,1470,2740,692,3521,888,996,477,1550,594,975,462,5023,1236,1871,710,1038,660,2114,716,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,153535,5362,82373,4205,6535,1562,2193,1033,1597,752,2745,785,21292,1739,5109,1372,7628,1222,8555,1290,48246,2982,14875,2752,19623,2454,13748,1858,41581,3521,12195,2531,17539,2344,11847,1918,6665,2104,2680,1697,2084,1176,1901,812,6300,1654,2817,1100,1706,650,1777,704,71162,2763,8249,1193,1231,502,1560,704,5458,1045,21410,1267,5409,1188,6801,1269,9200,1455,37154,2341,12415,2296,16111,2043,8628,1430,31875,2660,11164,2378,13776,2101,6935,1216,5279,1207,1251,701,2335,781,1693,610,4349,1133,1446,802,1321,547,1582,703,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,98798,4936,52458,3237,9785,1665,2029,730,4120,1318,3636,950,14330,1456,4025,1151,4694,869,5611,1197,22954,2185,10936,1747,7840,1439,4178,1004,16628,2372,8590,1481,5696,1531,2342,822,6326,1582,2346,885,2144,931,1836,636,5389,1399,2335,1138,1563,622,1491,537,46340,2856,12499,2000,2132,1047,4705,1224,5662,1440,15960,1268,3439,1007,5007,912,7514,1180,12371,1480,7888,1927,3059,992,1424,489,7698,1678,5543,1704,1848,784,307,197,4673,1060,2345,915,1211,615,1117,491,5510,1268,2141,974,1157,543,2212,670,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,121590,6446,60708,4498,8187,1964,1654,714,1905,741,4628,1481,23148,2446,4204,1617,6453,1367,12491,1928,25504,2791,6312,1881,6570,1573,12622,1778,8110,1614,2754,917,2550,845,2806,887,17394,2391,3558,1683,4020,1197,9816,1459,3869,1283,867,515,1791,1011,1211,481,60882,3469,9616,1366,1320,662,1599,635,6697,1147,21882,1889,4511,1359,7041,1409,10330,1430,26356,2206,4111,1205,6340,1333,15905,1549,5566,1315,1714,689,1599,675,2253,942,20790,2073,2397,969,4741,1167,13652,1645,3028,897,622,369,1132,643,1274,566,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,38727,3473,15244,2121,4640,1213,546,338,493,283,3601,1138,3009,869,633,467,1105,487,1271,486,2039,985,479,563,712,403,848,523,352,249,95,115,248,221,9,17,1687,952,384,553,464,414,839,523,5556,1148,1642,1012,597,294,3317,664,23483,2338,5594,995,195,160,958,457,4441,867,5079,697,790,488,1533,561,2756,637,1817,983,1013,835,523,466,281,196,285,276,202,253,0,229,83,115,1532,954,811,802,523,466,198,166,10993,1775,1364,691,1465,570,8164,1405,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,641373,13820,317848,7934,37632,2911,8079,1723,11535,1741,18018,1775,100188,3511,23510,3164,28680,2997,47998,2693,124613,5212,45995,4868,36573,4057,42045,3692,21598,4026,12417,3176,6238,2416,2943,1053,103015,5278,33578,3886,30335,3550,39102,3570,55415,5639,21617,4484,16894,2616,16904,2381,323525,8631,46939,3519,7690,1735,11675,1928,27574,2438,111250,2834,27317,2657,31385,2760,52548,2735,114391,5398,30297,3903,36807,3829,47287,3644,11001,3152,4924,1558,4242,1803,1835,885,103390,4837,25373,3708,32565,3540,45452,3477,50945,5917,18379,3142,18208,2987,14358,2405,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
