GEO_ID,B18026_001E,B18026_001M,B18026_002E,B18026_002M,B18026_003E,B18026_003M,B18026_004E,B18026_004M,B18026_005E,B18026_005M,B18026_006E,B18026_006M,B18026_007E,B18026_007M,B18026_008E,B18026_008M,B18026_009E,B18026_009M,B18026_010E,B18026_010M,B18026_011E,B18026_011M,B18026_012E,B18026_012M,B18026_013E,B18026_013M,B18026_014E,B18026_014M,B18026_015E,B18026_015M,B18026_016E,B18026_016M,B18026_017E,B18026_017M,B18026_018E,B18026_018M,B18026_019E,B18026_019M,B18026_020E,B18026_020M,B18026_021E,B18026_021M,B18026_022E,B18026_022M,B18026_023E,B18026_023M,B18026_024E,B18026_024M,B18026_025E,B18026_025M,B18026_026E,B18026_026M,B18026_027E,B18026_027M,B18026_028E,B18026_028M,B18026_029E,B18026_029M,B18026_030E,B18026_030M,B18026_031E,B18026_031M,NAME,B18026_001EA,B18026_001MA,B18026_002EA,B18026_002MA,B18026_003EA,B18026_003MA,B18026_004MA,B18026_004EA,B18026_005MA,B18026_005EA,B18026_006EA,B18026_006MA,B18026_007EA,B18026_007MA,B18026_008EA,B18026_008MA,B18026_009MA,B18026_009EA,B18026_010MA,B18026_010EA,B18026_011EA,B18026_011MA,B18026_012EA,B18026_012MA,B18026_013EA,B18026_013MA,B18026_014MA,B18026_014EA,B18026_015MA,B18026_015EA,B18026_016MA,B18026_016EA,B18026_017EA,B18026_017MA,B18026_018EA,B18026_018MA,B18026_019MA,B18026_019EA,B18026_020MA,B18026_020EA,B18026_021MA,B18026_021EA,B18026_022EA,B18026_022MA,B18026_023EA,B18026_023MA,B18026_024MA,B18026_024EA,B18026_025MA,B18026_025EA,B18026_026MA,B18026_026EA,B18026_027MA,B18026_027EA,B18026_028EA,B18026_028MA,B18026_029EA,B18026_029MA,B18026_030EA,B18026_030MA,B18026_031EA,B18026_031MA,state
0400000US41,2359978,3554,1178236,3457,119394,4475,3550,1036,637,363,2913,942,115844,4622,50233,3503,65611,3870,1058842,3924,77954,4856,18165,3094,59789,4313,980888,6012,830325,9003,150563,6877,1181742,2915,109842,3912,3201,1031,585,442,2616,884,106641,3834,45901,3000,60740,3216,1071900,3933,91726,5247,18595,2547,73131,4317,980174,6536,696287,7634,283887,6147,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,7760620,5727,3807799,4967,389654,7134,12932,1858,2370,689,10562,1797,376722,7346,155396,5748,221326,7279,3418145,5780,265917,7649,45389,2907,220528,7870,3152228,9996,2653170,15016,499058,11042,3952821,3905,358982,5698,7243,1208,967,385,6276,1128,351739,5795,162455,4978,189284,5502,3593839,5396,292489,8525,48170,3643,244319,7905,3301350,9111,2396891,14573,904459,13291,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,674348,2575,327332,1741,28982,1890,727,383,125,134,602,393,28255,1932,13438,1859,14817,1482,298350,2147,22188,2392,5269,1126,16919,2069,276162,3283,237217,4223,38945,3299,347016,1830,28217,2128,1326,667,296,397,1030,483,26891,2152,12739,1594,14152,1572,318799,1883,26260,2398,4095,953,22165,2418,292539,2905,224908,4320,67631,3857,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2690402,4194,1298747,3837,133518,4028,5268,1280,1133,872,4135,1050,128250,4167,54973,3297,73277,3584,1165229,4022,109183,5357,16505,2354,92678,5117,1056046,7390,885970,9010,170076,7318,1391655,2745,128318,4169,3599,1021,384,278,3215,969,124719,3961,47500,2969,77219,4165,1263337,3844,124090,5234,14408,1937,109682,4817,1139247,6364,802924,9204,336323,8251,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,478509,1551,239332,1395,26800,1466,765,341,192,145,573,314,26035,1551,14572,1494,11463,1145,212532,1832,13197,1548,4096,920,9101,1169,199335,2029,174364,2102,24971,1997,239177,1332,25120,1685,221,160,53,54,168,160,24899,1678,13771,1431,11128,1282,214057,1545,11692,1418,2729,649,8963,1321,202365,2175,161274,2837,41091,2523,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3857312,5535,1889802,4527,195511,5623,6632,1387,987,475,5645,1221,188879,5728,82493,4654,106386,4691,1694291,5221,168235,6279,26468,2038,141767,6238,1526056,7456,1296634,9519,229422,7198,1967510,3959,173398,5264,4779,1095,991,600,3788,947,168619,5317,74425,3875,94194,4711,1794112,4921,198448,6656,22951,2091,175497,6737,1595664,7677,1121970,10039,473694,9361,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,14417382,10884,7133660,9079,802477,11754,16272,2403,1833,701,14439,2231,786205,11461,304699,10586,481506,10787,6331183,11732,392336,12051,73439,5741,318897,9273,5938847,17188,5088122,21899,850725,16449,7283722,8080,759194,10003,12478,1955,1070,436,11408,1805,746716,10129,273643,8157,473073,10086,6524528,8755,430144,9227,67913,4242,362231,8161,6094384,12575,4034188,22136,2060196,20244,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1551680,2477,776200,2295,89899,3698,2281,729,823,414,1458,606,87618,3739,50741,3061,36877,2924,686301,3166,32911,2945,10088,1695,22823,2362,653390,3809,580928,5498,72462,3724,775480,2234,96775,3427,2209,825,637,401,1572,712,94566,3423,54483,2801,40083,2943,678705,3156,40000,3505,8367,1241,31633,3156,638705,4733,441306,6341,197399,6218,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,410222,1157,202119,1059,20062,1332,909,389,168,147,741,355,19153,1377,10201,1180,8952,1089,182057,1266,13278,1561,2823,726,10455,1346,168779,2044,145536,2164,23243,2029,208103,1119,18435,1340,352,215,31,54,321,205,18083,1320,10535,1096,7548,817,189668,1365,13883,1287,3033,760,10850,1105,175785,1559,139004,2799,36781,2549,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4823588,7718,2344344,7218,246228,6785,6811,1524,2285,1018,4526,1299,239417,6692,107208,5060,132209,6422,2098116,7987,133531,5741,29597,2856,103934,4991,1964585,9191,1709202,10806,255383,8988,2479244,5732,223436,6440,4753,1313,1409,740,3344,1132,218683,6603,93183,4551,125500,5780,2255808,6272,158173,6640,25613,2623,132560,5776,2097635,8761,1529124,11984,568511,9082,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4124279,5722,2051273,4379,211469,4838,5040,1036,677,449,4363,905,206429,4801,81740,4729,124689,4352,1839804,5122,132588,6168,28783,3127,103805,5744,1707216,7978,1439351,10161,267865,8776,2073006,3518,204522,4978,6046,1260,1342,648,4704,1072,198476,5066,87614,4735,110862,5378,1868484,4665,144606,5636,28222,2248,116384,5039,1723878,6503,1217697,10471,506181,9584,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1168648,2715,577663,2269,53677,2469,1401,547,156,190,1245,474,52276,2482,18124,1951,34152,1966,523986,2464,81089,3510,7157,1178,73932,3441,442897,4000,361299,5302,81598,4690,590985,2389,53669,2768,1548,658,0,266,1548,658,52121,2742,20873,2335,31248,2504,537316,2021,71864,3893,7560,1373,64304,3802,465452,4305,306554,5605,158898,4876,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3563399,3629,1781422,3406,187001,3702,4130,773,801,338,3329,681,182871,3806,95110,3375,87761,3521,1594421,3653,94189,4307,23693,1931,70496,4027,1500232,5951,1283998,7918,216234,5704,1781977,3167,176496,4213,4028,906,1231,501,2797,644,172468,4217,98435,4093,74033,3976,1605481,3999,98938,4086,18862,1964,80076,3788,1506543,5880,1158042,8475,348501,8146,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,334774,2040,167825,1957,17250,1410,143,127,49,86,94,90,17107,1415,10176,1280,6931,1015,150575,1747,11813,1521,3676,907,8137,1272,138762,2158,123565,2552,15197,1723,166949,1115,17267,1394,112,107,0,258,112,107,17155,1403,9824,1247,7331,1054,149682,1508,10181,1533,2224,707,7957,1352,139501,2057,104824,2747,34677,2410,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2473928,2665,1169781,2077,148861,3090,5674,1158,195,226,5479,1156,143187,3078,26272,2332,116915,2979,1020920,2350,135171,5606,13430,2092,121741,5147,885749,6454,618362,8834,267387,7784,1304147,1953,147748,3191,4197,1147,195,191,4002,1140,143551,3058,18282,1933,125269,3295,1156399,2958,147477,4096,10342,1632,137135,4071,1008922,5012,494514,8974,514408,8586,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
