GEO_ID,B08528_001E,B08528_001M,B08528_002E,B08528_002M,B08528_003E,B08528_003M,B08528_004E,B08528_004M,B08528_005E,B08528_005M,B08528_006E,B08528_006M,B08528_007E,B08528_007M,B08528_008E,B08528_008M,B08528_009E,B08528_009M,B08528_010E,B08528_010M,B08528_011E,B08528_011M,B08528_012E,B08528_012M,B08528_013E,B08528_013M,B08528_014E,B08528_014M,B08528_015E,B08528_015M,B08528_016E,B08528_016M,B08528_017E,B08528_017M,B08528_018E,B08528_018M,B08528_019E,B08528_019M,B08528_020E,B08528_020M,B08528_021E,B08528_021M,B08528_022E,B08528_022M,B08528_023E,B08528_023M,B08528_024E,B08528_024M,B08528_025E,B08528_025M,B08528_026E,B08528_026M,B08528_027E,B08528_027M,B08528_028E,B08528_028M,B08528_029E,B08528_029M,B08528_030E,B08528_030M,B08528_031E,B08528_031M,B08528_032E,B08528_032M,B08528_033E,B08528_033M,B08528_034E,B08528_034M,B08528_035E,B08528_035M,B08528_036E,B08528_036M,B08528_037E,B08528_037M,B08528_038E,B08528_038M,B08528_039E,B08528_039M,B08528_040E,B08528_040M,B08528_041E,B08528_041M,B08528_042E,B08528_042M,B08528_043E,B08528_043M,B08528_044E,B08528_044M,B08528_045E,B08528_045M,B08528_046E,B08528_046M,B08528_047E,B08528_047M,B08528_048E,B08528_048M,B08528_049E,B08528_049M,B08528_050E,B08528_050M,B08528_051E,B08528_051M,B08528_052E,B08528_052M,B08528_053E,B08528_053M,B08528_054E,B08528_054M,B08528_055E,B08528_055M,B08528_056E,B08528_056M,B08528_057E,B08528_057M,B08528_058E,B08528_058M,B08528_059E,B08528_059M,B08528_060E,B08528_060M,B08528_061E,B08528_061M,B08528_062E,B08528_062M,B08528_063E,B08528_063M,B08528_064E,B08528_064M,B08528_065E,B08528_065M,B08528_066E,B08528_066M,B08528_067E,B08528_067M,B08528_068E,B08528_068M,B08528_069E,B08528_069M,B08528_070E,B08528_070M,NAME,B08528_001EA,B08528_001MA,B08528_002MA,B08528_002EA,B08528_003MA,B08528_003EA,B08528_004MA,B08528_004EA,B08528_005EA,B08528_005MA,B08528_006EA,B08528_006MA,B08528_007MA,B08528_007EA,B08528_008MA,B08528_008EA,B08528_009MA,B08528_009EA,B08528_010EA,B08528_010MA,B08528_011EA,B08528_011MA,B08528_012EA,B08528_012MA,B08528_013MA,B08528_013EA,B08528_014MA,B08528_014EA,B08528_015EA,B08528_015MA,B08528_016EA,B08528_016MA,B08528_017EA,B08528_017MA,B08528_018MA,B08528_018EA,B08528_019MA,B08528_019EA,B08528_020EA,B08528_020MA,B08528_021EA,B08528_021MA,B08528_022MA,B08528_022EA,B08528_023EA,B08528_023MA,B08528_024MA,B08528_024EA,B08528_025MA,B08528_025EA,B08528_026EA,B08528_026MA,B08528_027MA,B08528_027EA,B08528_028EA,B08528_028MA,B08528_029MA,B08528_029EA,B08528_030MA,B08528_030EA,B08528_031EA,B08528_031MA,B08528_032EA,B08528_032MA,B08528_033EA,B08528_033MA,B08528_034EA,B08528_034MA,B08528_035MA,B08528_035EA,B08528_036MA,B08528_036EA,B08528_037EA,B08528_037MA,B08528_038EA,B08528_038MA,B08528_039EA,B08528_039MA,B08528_040EA,B08528_040MA,B08528_041MA,B08528_041EA,B08528_042MA,B08528_042EA,B08528_043EA,B08528_043MA,B08528_044MA,B08528_044EA,B08528_045EA,B08528_045MA,B08528_046EA,B08528_046MA,B08528_047MA,B08528_047EA,B08528_048MA,B08528_048EA,B08528_049EA,B08528_049MA,B08528_050EA,B08528_050MA,B08528_051EA,B08528_051MA,B08528_052MA,B08528_052EA,B08528_053MA,B08528_053EA,B08528_054EA,B08528_054MA,B08528_055EA,B08528_055MA,B08528_056EA,B08528_056MA,B08528_057MA,B08528_057EA,B08528_058MA,B08528_058EA,B08528_059MA,B08528_059EA,B08528_060EA,B08528_060MA,B08528_061EA,B08528_061MA,B08528_062MA,B08528_062EA,B08528_063MA,B08528_063EA,B08528_064MA,B08528_064EA,B08528_065EA,B08528_065MA,B08528_066EA,B08528_066MA,B08528_067EA,B08528_067MA,B08528_068MA,B08528_068EA,B08528_069MA,B08528_069EA,B08528_070EA,B08528_070MA,state
0400000US31,904925,7809,626980,8905,592593,8917,34387,2459,72393,3606,66901,3575,39079,2551,25418,2309,71189,3648,2965,771,733581,7612,523335,8781,498146,8964,25189,2183,60317,3348,56808,3043,32039,2153,22330,2152,37634,2593,1118,367,90595,4373,64956,3901,62756,3871,2200,571,6739,1129,6033,1425,4115,951,2221,666,5673,1058,858,552,5547,1170,3444,883,3444,883,0,268,642,385,557,564,653,507,110,122,141,168,0,268,23730,2019,12728,1534,11069,1379,1659,615,2687,637,2538,530,1206,439,377,228,3999,611,195,177,11983,1557,8783,1483,8288,1437,495,282,481,263,700,395,630,357,185,144,1188,525,16,27,39489,2643,13734,1508,8890,1143,4844,853,1527,484,265,136,436,246,195,167,22554,2200,778,341,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1153028,11712,924306,14103,886231,14411,38075,3757,35025,3448,72600,4385,30513,3425,28532,3198,59572,4565,2480,1048,901547,14257,722111,15723,696554,15305,25557,3414,27455,2728,63719,4282,26087,2991,25306,2747,35949,3288,920,425,134519,7817,112303,7205,108911,7010,3392,1013,4330,1719,7241,1253,2642,925,1682,679,6064,1529,257,195,34905,3637,32774,3661,32558,3653,216,205,1146,556,160,166,176,165,257,332,392,330,0,268,26077,3075,21628,2743,20453,2705,1175,615,784,433,561,368,1160,649,369,318,1344,934,231,307,22079,2678,17928,2550,17356,2624,572,418,515,295,613,411,312,263,623,360,1866,638,222,376,33901,3831,17562,2426,10399,1527,7163,1687,795,421,306,235,136,159,295,309,13957,2161,850,894,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,624571,8310,438286,8160,416944,8098,21342,1920,54290,3147,49489,3307,21025,2258,9802,1456,50822,3379,857,351,511555,9474,366943,8389,352577,8232,14366,1864,44473,3178,43553,2958,17282,2107,8725,1448,30108,2599,471,258,57461,4437,40355,3894,38583,3933,1772,616,5096,1140,4082,959,2449,697,556,352,4789,1030,134,149,2549,809,2061,797,2061,797,0,268,124,134,0,268,364,361,0,268,0,268,0,268,17948,2600,11629,1999,10545,2028,1084,528,2591,935,804,509,536,323,165,276,2125,708,98,111,6845,1382,4853,1090,4552,1001,301,269,602,358,579,408,61,106,0,268,750,393,0,268,28213,2657,12445,1773,8626,1419,3819,931,1404,653,471,337,333,245,356,350,13050,1898,154,178,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3784016,26690,2783464,23679,2623415,23133,160049,6984,237475,7497,321713,8543,152277,7604,84219,5656,198471,8610,6397,1068,2897729,24824,2117789,21162,2002729,20316,115060,5414,183773,6688,279070,7483,124676,6489,69556,5319,119872,5975,2993,724,364530,13155,279152,11692,266060,11251,13092,1893,23512,2335,22731,2915,11896,1920,6960,1481,19294,3379,985,484,218483,10176,177503,8368,175279,8307,2224,915,13418,2626,6875,1334,11282,2024,4156,1165,5249,1723,0,268,120952,7433,90699,6822,85620,6369,5079,1481,9122,1582,9419,2060,2727,756,1596,677,6825,1352,564,385,61532,5344,48839,4909,47340,4860,1499,625,3180,976,2786,783,989,435,1222,628,4351,1269,165,201,120790,5343,69482,4199,46387,3227,23095,2753,4470,1143,832,461,707,334,729,478,42880,3449,1690,491,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,823107,10986,518150,10936,486919,10170,31231,3252,49151,3694,72198,4521,58432,4556,58977,3992,63448,4091,2751,918,630180,10715,401972,9711,382794,9525,19178,2531,40289,3095,59333,3913,47494,4081,47085,3439,32821,2859,1186,518,111687,7526,73742,5624,70337,5370,3405,964,4769,1208,9846,1647,6364,1421,9016,2299,7604,2237,346,240,6977,1574,4146,1284,4059,1310,87,152,870,438,555,381,765,469,441,272,200,283,0,268,20987,3112,12855,2633,11082,2292,1773,1311,1292,581,921,438,1979,1083,1168,607,2588,866,184,250,13639,2486,8732,2350,8398,2328,334,280,751,493,990,463,937,512,737,339,1466,663,26,45,39637,3274,16703,2463,10249,1861,6454,1372,1180,603,553,428,893,436,530,379,18769,2204,1009,478,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8693739,33267,5882694,32759,5534466,30817,348228,10398,799779,16322,926338,16672,343467,9213,181244,8526,545127,12932,15090,2126,4708597,28252,3073176,25854,2881924,24801,191252,7011,448676,12511,601108,13814,237664,7450,112760,7086,229907,8264,5306,1240,667134,17304,451758,14856,415472,13546,36286,4462,62926,4002,72094,4507,28022,3339,11911,2238,37150,4186,3273,1449,2389375,26000,1784686,24798,1740596,24299,44090,3746,205750,8203,202618,8549,61563,4332,44875,4064,89221,6399,662,387,471640,14337,321825,12258,300011,11569,21814,2694,58698,4123,35025,3543,10936,1822,8069,2213,35514,3262,1573,630,165192,8778,120620,8218,110658,7800,9962,1969,10977,1702,9990,1873,2544,771,2296,696,17903,2489,862,593,291801,11018,130629,6789,85805,4986,44824,4408,12752,2422,5503,1161,2738,829,1333,527,135432,6259,3414,655,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3907957,20742,2808584,21578,2667181,22208,141403,6741,242252,7453,269624,8806,209439,7847,116724,5612,253172,8545,8162,1366,3179452,22238,2298858,22905,2195934,23456,102924,5278,201324,6726,239861,8203,177251,7280,104741,5425,153202,6069,4215,1019,463425,13363,347782,12737,334270,12490,13512,2239,26679,3248,24437,2499,21577,2729,8086,1546,33315,3846,1549,689,32672,3220,23128,2966,22954,2968,174,290,2294,950,1562,723,4959,1244,166,147,563,469,0,268,53652,4681,35661,3880,32556,3762,3105,933,4623,1137,890,577,1925,815,1636,611,8379,1505,538,333,54670,4856,41425,4185,39282,4129,2143,1003,2803,1057,1934,601,1675,614,1515,832,5212,1546,106,124,124086,6185,61730,4151,42185,3338,19545,2245,4529,909,940,401,2052,565,580,342,52501,3903,1754,720,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,345718,4469,213797,4819,203821,4812,9976,1280,35829,2654,27965,2028,17085,1833,16488,1560,33414,2272,1140,349,271136,4435,175804,4460,168441,4496,7363,1121,28781,2322,22527,1797,14209,1574,13304,1291,16261,1550,250,154,38142,2762,23798,2340,22872,2295,926,367,3958,1004,3082,706,1756,514,2485,806,3001,793,62,81,1324,418,750,276,709,266,41,70,0,268,354,209,101,123,109,127,10,20,0,268,13386,1533,6167,1052,5702,1004,465,226,1609,462,1756,547,698,324,348,214,2698,538,110,93,4486,963,3074,803,2815,793,259,165,639,353,112,113,167,137,157,107,288,159,49,72,17244,1533,4204,900,3282,808,922,305,842,484,134,77,154,163,85,111,11156,1133,669,273,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5195684,24512,3795433,23349,3636593,24242,158840,7101,413813,9556,409486,10450,154932,5922,106295,4971,305252,9218,10473,1465,4364679,25231,3236822,20945,3117420,21809,119402,6068,354833,9197,364800,9148,127288,5571,92314,4610,183325,5957,5297,1193,435316,11798,321342,10811,308282,10700,13060,2079,32038,2987,27857,3017,11568,1814,7746,1431,32623,3371,2142,713,90851,6288,65489,5780,64799,5721,690,478,8594,1559,6349,1309,5316,1322,4183,908,809,390,111,130,97456,5990,64729,5281,60003,5247,4726,1022,9350,1807,4848,884,6842,1635,792,348,10451,1689,444,344,51844,3721,37994,3304,36869,3248,1125,454,2591,849,3243,987,2381,903,467,282,5033,1075,135,224,155538,5349,69057,4166,49220,3456,19837,2380,6407,1125,2389,563,1537,625,793,528,73011,4205,2344,648,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1538895,13673,1034928,13733,979600,13212,55328,3785,101069,5095,110021,4849,93136,4579,70333,4473,123785,5834,5623,1336,1261622,15036,865321,13749,822346,13792,42975,3301,83186,5045,94689,4325,78855,4582,61545,4413,75746,4381,2280,585,167271,7691,113413,6217,109164,6113,4249,1097,11431,1910,12208,1827,8715,1697,6846,1135,14084,1765,574,328,8698,1822,5610,1370,5610,1370,0,268,1028,599,635,339,988,633,203,203,234,142,0,268,27148,3196,13456,1976,12249,1867,1207,460,3105,875,1249,558,2272,1099,671,448,5590,1969,805,898,23543,2878,17617,2605,17410,2608,207,171,778,444,489,273,1294,406,667,364,2524,944,174,191,50613,3562,19511,2251,12821,1935,6690,1187,1541,582,751,377,1012,593,401,279,25607,2706,1790,552,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1716891,12393,1202623,13280,1134595,13991,68028,4550,130030,5656,119053,6119,75636,4384,39479,2928,144654,6206,5416,1221,1266194,14640,911356,14489,866639,14277,44717,3561,97560,4992,96573,5015,53088,3963,28659,2485,77165,4568,1793,688,197459,8288,144581,6768,136977,6531,7604,1505,14235,1987,11129,2192,7204,1436,5310,1061,13809,2020,1191,549,70387,4402,49509,4599,48884,4496,625,323,7550,1547,4850,882,4956,1100,2354,706,1094,665,74,121,53890,3978,34458,3111,31887,2994,2571,801,4401,1161,2820,866,4147,1063,857,363,6765,1147,442,395,43193,3385,29282,2951,28055,2910,1227,634,3707,1029,2573,730,4043,1215,1384,517,2140,632,64,106,85768,4724,33437,2912,22153,2479,11284,1505,2577,1158,1108,475,2198,745,915,606,43681,3169,1852,662,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5455635,25275,3882051,24542,3723845,25415,158206,6137,567080,12347,362812,10485,163070,6201,128617,5565,339486,8655,12519,1911,4212524,24848,3068952,21394,2956616,22369,112336,5262,426932,10691,291705,8429,126580,5450,101790,5035,192458,7174,4107,739,526194,12736,375382,10949,360501,10758,14881,2299,50892,3609,32164,3420,18597,2119,9709,1521,37117,3695,2333,1176,284815,9914,190402,8138,188595,8059,1807,644,43132,3638,24339,2780,9338,2228,13149,2257,3945,912,510,470,200322,8218,127055,6615,119186,6169,7869,1434,30889,3898,9521,1780,5819,1135,1740,579,24344,2568,954,409,59979,4683,45262,4136,43372,4063,1890,559,4408,899,2333,874,1794,581,1179,458,4741,1086,262,257,171801,6570,74998,4679,55575,4024,19423,2054,10827,1531,2750,604,942,386,1050,586,76881,4189,4353,1032,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,471613,8269,329738,8495,309391,8515,20347,2141,47131,3114,33170,2644,17497,2047,15029,2172,28612,2696,436,290,387778,8468,270814,7241,255872,7365,14942,2006,39012,2727,29455,2631,15301,2039,13415,2057,19465,2217,316,255,41174,4465,30472,3882,28746,3660,1726,683,3626,1133,2506,834,1206,448,1020,522,2344,882,0,268,10139,2075,7893,1888,7893,1888,0,268,1623,634,164,155,223,182,91,150,68,115,77,127,12435,3085,8766,3073,8334,3097,432,331,1806,740,590,402,227,193,262,235,784,465,0,268,6163,1556,4252,1172,3705,1103,547,427,390,242,312,337,335,355,241,250,633,543,0,268,13924,1815,7541,1437,4841,1015,2700,879,674,499,143,167,205,171,0,268,5318,1170,43,72,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1822503,17056,1300879,15725,1237149,15554,63730,4647,96955,5598,137878,6234,107639,5740,58558,3927,116258,6149,4336,1142,1497530,17501,1076303,15685,1027043,15813,49260,4159,79790,4843,122156,5874,93180,4951,51010,3820,72078,4966,3013,959,213695,9135,156056,7412,149613,7558,6443,1403,11264,2404,12105,1770,10330,1941,4420,1054,19158,2912,362,292,12164,2225,8264,1817,8156,1846,108,174,526,348,1412,670,1680,1144,118,140,164,174,0,268,27514,3115,18143,2793,17035,2693,1108,498,2631,922,1106,553,1043,390,1107,391,3168,904,316,201,27023,3132,21033,2747,20221,2689,812,539,1017,515,563,345,1006,484,1518,760,1797,958,89,146,44577,3365,21080,2694,15081,2148,5999,1156,1727,535,536,274,400,221,385,231,19893,2253,556,318,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,385189,5237,242039,5158,228080,4894,13959,1790,36094,2611,29998,1775,17266,1982,15687,1812,41953,2641,2152,609,299377,4990,198413,5060,189042,4896,9371,1449,29568,2466,23364,1711,13914,1704,12676,1467,20362,1941,1080,546,41955,3114,26801,2475,25165,2439,1636,677,3823,742,4006,833,1346,464,1995,687,3892,919,92,94,1178,494,677,345,647,343,30,51,170,208,243,256,14,24,0,268,74,115,0,268,15374,1732,6665,962,6043,930,622,316,1430,423,1762,624,1325,618,673,274,3408,1011,111,108,4072,848,2481,702,2436,697,45,44,465,318,180,103,442,360,146,153,301,216,57,80,23233,2286,7002,1436,4747,1146,2255,617,638,313,443,287,225,172,197,171,13916,1285,812,337,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2704348,15751,1952510,15650,1887577,16142,64933,4601,177137,6686,191894,7316,95346,5265,70697,4047,208710,7685,8054,1772,2263836,18807,1663450,17366,1612955,17958,50495,3551,147641,6100,164394,6466,82490,4891,63473,3714,138481,6751,3907,1201,283311,10659,202393,9021,197672,9003,4721,1020,19116,2108,21164,2319,9491,1533,5899,1120,24227,2275,1021,483,17390,2654,11682,2072,11444,2064,238,371,1478,604,2404,765,1286,673,201,198,339,332,0,268,36403,3774,21609,3439,20052,3190,1557,691,3539,902,1704,815,1429,550,253,231,6871,1347,998,806,29867,3453,24347,3023,23773,2991,574,339,1823,883,1349,548,251,240,672,415,1389,453,36,62,73541,4999,29029,2883,21681,2375,7348,1502,3540,906,879,372,399,284,199,194,37403,3439,2092,649,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9943499,32950,7162543,38716,6853711,39070,308832,10575,543096,12348,759052,15032,420668,9450,289182,10057,746916,16329,22042,2774,7889896,34901,5740375,36441,5517230,34505,223145,8358,434526,9906,645147,13712,348076,8456,253169,9312,458251,11970,10352,1584,1240857,21185,908756,21572,876494,21350,32262,3224,70523,4941,87594,5218,47617,4246,24393,2848,97985,5724,3989,1027,164999,9561,128017,8430,127104,8505,913,636,11302,2461,8190,1370,7383,1590,3630,996,5939,1841,538,547,146042,7639,98095,6436,92179,5962,5916,1234,10615,1892,6688,1475,7548,1666,3025,866,19127,2475,944,524,170149,8904,129054,7986,123601,7894,5453,1372,6240,1303,7155,1565,5033,1225,3401,806,18369,3135,897,598,331556,10230,158246,7297,117103,6487,41143,3747,9890,1580,4278,1187,5011,1294,1564,529,147245,7051,5322,1098,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
