GEO_ID,C10059_001E,C10059_001M,C10059_002E,C10059_002M,C10059_003E,C10059_003M,C10059_004E,C10059_004M,C10059_005E,C10059_005M,C10059_006E,C10059_006M,C10059_007E,C10059_007M,NAME,C10059_001EA,C10059_001MA,C10059_002EA,C10059_002MA,C10059_003MA,C10059_003EA,C10059_004MA,C10059_004EA,C10059_005MA,C10059_005EA,C10059_006EA,C10059_006MA,C10059_007EA,C10059_007MA,state
0400000US27,49719,4010,6005,1731,3748,1370,2257,837,43714,3723,16307,1939,27407,3294,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,89412,5974,24365,2982,16781,2514,7584,1258,65047,4933,36783,4004,28264,3094,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,99482,6801,13428,1900,8244,1312,5184,1230,86054,6495,40499,4289,45555,4651,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,12088,1769,2170,667,1515,648,655,360,9918,1684,5279,1313,4639,1223,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,18818,2297,2667,924,1682,734,985,425,16151,2147,6987,1423,9164,1412,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,51473,4210,4943,1556,2895,1176,2048,1013,46530,3928,18603,2309,27927,3172,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,16732,2317,1242,623,832,488,410,348,15490,2301,4570,1269,10920,1860,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,169052,8505,14409,2273,8111,1628,6298,1641,154643,7856,49029,4841,105614,7465,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,48087,4319,11119,2245,7845,1929,3274,932,36968,3659,18150,2707,18818,2284,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,368942,11536,54063,4468,27491,3825,26572,3237,314879,11927,96371,7283,218508,9262,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,165345,7705,31910,3393,19180,3030,12730,1658,133435,7225,62969,5617,70466,5715,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,5083,1096,601,247,346,180,255,147,4482,1122,2452,710,2030,788,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,189401,8204,30596,3501,17370,2158,13226,2606,158805,7569,70755,5037,88050,5237,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,71850,4387,12297,1773,8582,1429,3715,909,59553,3951,35848,3529,23705,2715,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,51852,4240,4854,1517,3150,1195,1704,754,46998,4193,21870,2738,25128,2997,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,197705,9208,28780,3855,14583,2607,14197,2597,168925,7922,63117,4234,105808,6516,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,15705,2586,1458,689,525,376,933,606,14247,2456,3279,1257,10968,2304,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,90978,5706,18145,1865,11453,1661,6692,1205,72833,5484,36204,3348,36629,3913,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,8132,1397,2011,700,1356,538,655,348,6121,1277,3844,1121,2277,726,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,124366,7545,22216,3010,14933,2469,7283,1532,102150,6712,53448,5456,48702,4218,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,584885,18665,121584,8727,65679,5155,55905,6518,463301,17250,213865,11847,249436,11455,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,43998,3725,2732,942,1319,599,1413,621,41266,3522,17907,2386,23359,2411,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,6334,1051,493,313,331,231,162,139,5841,1064,1829,664,4012,929,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,132669,7444,15198,2605,9694,2035,5504,1517,117471,6898,46764,4512,70707,5368,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,85051,5517,8748,1987,4413,1227,4335,1283,76303,5260,28554,2695,47749,4699,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,29718,2883,5624,1206,3774,1039,1850,662,24094,2582,12643,2062,11451,1606,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,61176,4267,6636,1332,3431,929,3205,890,54540,3758,24419,2666,30121,2825,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,7045,1330,675,423,457,382,218,208,6370,1237,3436,992,2934,706,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,131355,6766,66251,5449,36916,3390,29335,3209,65104,4635,29106,3076,35998,3045,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
