GEO_ID,C17012_001E,C17012_001M,C17012_002E,C17012_002M,C17012_003E,C17012_003M,C17012_004E,C17012_004M,C17012_005E,C17012_005M,C17012_006E,C17012_006M,C17012_007E,C17012_007M,C17012_008E,C17012_008M,C17012_009E,C17012_009M,C17012_010E,C17012_010M,C17012_011E,C17012_011M,NAME,C17012_001MA,C17012_001EA,C17012_002EA,C17012_002MA,C17012_003EA,C17012_003MA,C17012_004MA,C17012_004EA,C17012_005MA,C17012_005EA,C17012_006MA,C17012_006EA,C17012_007EA,C17012_007MA,C17012_008EA,C17012_008MA,C17012_009MA,C17012_009EA,C17012_010MA,C17012_010EA,C17012_011MA,C17012_011EA,state
0400000US13,2285356,15485,264016,8042,58042,4266,136241,5976,59953,4907,9780,1987,2021340,16632,977309,13850,870001,12932,163091,8413,10939,2051,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,305789,4989,23445,2364,7671,1367,10620,1623,4106,1077,1048,516,282344,5042,148316,4128,105651,3897,24743,2275,3634,1074,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,372230,5271,38217,2566,6204,964,20649,2334,9643,1664,1721,934,334013,5371,171085,4272,122956,4289,35280,3104,4692,965,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3126131,16885,286603,8945,58717,4479,152200,6531,63603,4939,12083,2358,2839528,17258,1428757,15800,1123633,13477,267678,7366,19460,2599,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1639949,14074,148206,6424,29382,2411,81622,4574,32597,3488,4605,1166,1491743,15106,786717,10309,563955,9709,131904,5501,9167,1437,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,790132,7973,59201,3204,13280,1555,31079,2537,12862,1755,1980,857,730931,8525,400074,7469,260010,6355,66800,3591,4047,707,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,715841,7568,60394,3618,11993,1414,32506,2815,13798,1778,2097,950,655447,8112,341046,6237,250411,5914,59151,3221,4839,819,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1119243,11078,149521,6061,36787,2700,81811,4395,27935,3024,2988,993,969722,11907,529389,8154,371987,9607,63781,3934,4565,982,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1137005,12840,183193,7692,38116,2799,98792,5844,38327,3913,7958,1781,953812,13268,497009,10485,378774,8202,72821,4727,5208,1447,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,355469,6210,32066,2640,7935,1339,17558,2250,5865,1273,708,431,323403,5989,189139,5072,114181,4142,19536,1940,547,261,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1397971,11798,83703,5927,17653,2479,46657,4703,16835,2709,2558,790,1314268,13510,648746,10395,554508,10712,102102,5696,8912,2048,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1569672,13085,118636,5983,25464,3622,64238,4800,27070,3297,1864,742,1451036,12071,744469,12451,589387,9788,112541,5401,4639,1109,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2594228,16786,257314,7987,51698,2901,136733,6353,56428,4342,12455,2811,2336914,16419,1239770,14013,876630,10428,203628,6575,16886,2278,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1329046,11155,81468,5045,16139,1467,42294,3547,18773,2358,4262,944,1247578,11120,642581,9182,474328,7198,120148,4675,10521,1791,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,759999,9906,127358,4700,24073,2199,67057,4258,31553,2899,4675,1203,632641,9500,330094,7569,253947,7827,47175,3510,1425,637,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1520559,12830,151576,6397,28963,2583,82033,5154,35975,3440,4605,967,1368983,13811,733484,9310,521931,9398,106758,5204,6810,1379,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,236793,4302,24840,2399,5931,1066,13170,1864,4897,963,842,382,211953,4560,122039,4235,70333,3167,17758,1805,1823,554,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,455129,6374,37281,2497,6642,926,20689,2170,8256,1403,1694,522,417848,6425,216929,5837,154841,4401,42803,2506,3275,763,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,589291,7971,52195,4379,11523,2122,28015,3285,10274,2024,2383,1298,537096,7960,272968,7209,209639,6300,50766,3354,3723,919,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,337615,5352,17776,2249,3628,862,9953,1728,3873,1325,322,367,319839,5433,164050,4772,132466,3977,22030,1954,1293,551,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2172279,15751,147341,7687,35369,3714,78949,5852,29155,2994,3868,1137,2024938,15433,1008374,13607,833137,12701,173720,6885,9707,1541,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,482759,7416,69023,3784,12628,1605,37709,2822,16766,2351,1920,842,413736,7566,221393,6187,157499,5634,33028,3174,1816,799,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4615803,21805,513009,13070,125984,6156,267832,9813,99809,6268,19384,2517,4102794,23048,2121837,20488,1643796,15233,311987,9220,25174,2677,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2290199,16891,268889,8684,57530,3837,146444,5834,56905,4851,8010,2009,2021310,17145,1064058,15283,818099,10946,132598,5861,6555,1436,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,165806,3756,12368,1749,3203,807,6332,1180,2526,671,307,176,153438,3602,84641,2552,55649,2705,12385,1305,763,371,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2986906,17528,296649,9302,57852,3751,165513,6932,62487,4798,10797,1687,2690257,20164,1437335,15466,1018789,13859,215826,6282,18307,2410,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,934124,9511,122312,5905,27714,2645,62858,4341,27601,2984,4139,1038,811812,10164,434598,7457,307123,7394,66424,3668,3667,942,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,908835,9206,91400,4303,20824,2492,48199,3458,19027,2629,3350,1273,817435,8882,443848,7430,304804,6439,63533,4124,5250,1204,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3199598,18904,273725,6857,62849,4213,141832,5460,59554,4400,9490,1659,2925873,18446,1620160,14763,1079606,14058,209630,6719,16477,2239,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,259048,4744,24624,2761,4293,1135,13136,1968,6153,1443,1042,595,234424,5299,128367,4544,89012,4035,16010,1648,1035,436,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1103327,11736,138152,6066,30874,2797,76961,5156,25667,2865,4650,1460,965175,12050,525487,10570,371518,8979,63864,4137,4306,1343,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,203891,3420,19721,2126,4115,871,10778,1591,3738,1000,1090,464,184170,3769,99205,3016,65919,2773,17327,1939,1719,520,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1604310,15493,200166,9068,50719,3805,106174,6900,37827,3969,5446,1410,1404144,16043,753429,11570,546932,9627,97373,5623,6410,1927,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5597885,28880,795699,15565,149758,6628,385771,10918,221331,10340,38839,4097,4802186,28612,2294080,21187,2022556,23075,454404,11403,31146,3362,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,593103,7662,47313,3236,10697,1801,22406,2447,11587,1711,2623,769,545790,7876,240536,5832,202662,5949,89437,5002,13155,1245,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,156832,3565,12090,1706,2450,634,7032,1252,2455,764,153,137,144742,3624,80601,3266,54957,2158,8446,1050,738,345,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1938966,16324,142638,5644,34187,2690,77004,4537,28622,2737,2825,1386,1796328,15948,934906,12626,724723,9898,130743,5353,5956,1223,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1574432,13096,132984,6180,27638,2789,74902,4621,24967,2867,5477,1385,1441448,14688,749279,10986,567190,10374,114187,4396,10792,1884,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,500147,6448,69897,4648,20410,2163,37211,4041,11232,1687,1044,661,430250,7313,263237,6185,144651,5255,20855,2296,1507,760,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1440637,11424,100381,4575,19713,2144,52400,3842,22417,2684,5851,1176,1340256,10773,717972,9944,501451,8110,112322,4936,8511,1190,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,133902,3357,8465,1445,1962,617,4433,981,1719,742,351,256,125437,3365,70678,3029,43935,2561,10379,1463,445,262,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,956970,8777,392942,9177,162774,5740,169277,6537,55020,3690,5871,1214,564028,9020,322804,7422,213336,6755,27306,2152,582,317,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
