GEO_ID,C24020_001E,C24020_001M,C24020_002E,C24020_002M,C24020_003E,C24020_003M,C24020_004E,C24020_004M,C24020_005E,C24020_005M,C24020_006E,C24020_006M,C24020_007E,C24020_007M,C24020_008E,C24020_008M,C24020_009E,C24020_009M,C24020_010E,C24020_010M,C24020_011E,C24020_011M,C24020_012E,C24020_012M,C24020_013E,C24020_013M,C24020_014E,C24020_014M,C24020_015E,C24020_015M,C24020_016E,C24020_016M,C24020_017E,C24020_017M,C24020_018E,C24020_018M,C24020_019E,C24020_019M,C24020_020E,C24020_020M,C24020_021E,C24020_021M,C24020_022E,C24020_022M,C24020_023E,C24020_023M,C24020_024E,C24020_024M,C24020_025E,C24020_025M,C24020_026E,C24020_026M,C24020_027E,C24020_027M,C24020_028E,C24020_028M,C24020_029E,C24020_029M,C24020_030E,C24020_030M,C24020_031E,C24020_031M,C24020_032E,C24020_032M,C24020_033E,C24020_033M,C24020_034E,C24020_034M,C24020_035E,C24020_035M,C24020_036E,C24020_036M,C24020_037E,C24020_037M,C24020_038E,C24020_038M,C24020_039E,C24020_039M,C24020_040E,C24020_040M,C24020_041E,C24020_041M,C24020_042E,C24020_042M,C24020_043E,C24020_043M,C24020_044E,C24020_044M,C24020_045E,C24020_045M,C24020_046E,C24020_046M,C24020_047E,C24020_047M,C24020_048E,C24020_048M,C24020_049E,C24020_049M,C24020_050E,C24020_050M,C24020_051E,C24020_051M,C24020_052E,C24020_052M,C24020_053E,C24020_053M,C24020_054E,C24020_054M,C24020_055E,C24020_055M,C24020_056E,C24020_056M,C24020_057E,C24020_057M,C24020_058E,C24020_058M,C24020_059E,C24020_059M,C24020_060E,C24020_060M,C24020_061E,C24020_061M,C24020_062E,C24020_062M,C24020_063E,C24020_063M,C24020_064E,C24020_064M,C24020_065E,C24020_065M,C24020_066E,C24020_066M,C24020_067E,C24020_067M,C24020_068E,C24020_068M,C24020_069E,C24020_069M,C24020_070E,C24020_070M,C24020_071E,C24020_071M,C24020_072E,C24020_072M,C24020_073E,C24020_073M,C24020_074E,C24020_074M,C24020_075E,C24020_075M,NAME,C24020_001EA,C24020_001MA,C24020_002MA,C24020_002EA,C24020_003MA,C24020_003EA,C24020_004EA,C24020_004MA,C24020_005MA,C24020_005EA,C24020_006EA,C24020_006MA,C24020_007MA,C24020_007EA,C24020_008MA,C24020_008EA,C24020_009MA,C24020_009EA,C24020_010MA,C24020_010EA,C24020_011EA,C24020_011MA,C24020_012EA,C24020_012MA,C24020_013MA,C24020_013EA,C24020_014MA,C24020_014EA,C24020_015MA,C24020_015EA,C24020_016EA,C24020_016MA,C24020_017EA,C24020_017MA,C24020_018MA,C24020_018EA,C24020_019EA,C24020_019MA,C24020_020MA,C24020_020EA,C24020_021MA,C24020_021EA,C24020_022EA,C24020_022MA,C24020_023EA,C24020_023MA,C24020_024EA,C24020_024MA,C24020_025EA,C24020_025MA,C24020_026MA,C24020_026EA,C24020_027EA,C24020_027MA,C24020_028EA,C24020_028MA,C24020_029MA,C24020_029EA,C24020_030EA,C24020_030MA,C24020_031MA,C24020_031EA,C24020_032MA,C24020_032EA,C24020_033EA,C24020_033MA,C24020_034EA,C24020_034MA,C24020_035EA,C24020_035MA,C24020_036MA,C24020_036EA,C24020_037MA,C24020_037EA,C24020_038MA,C24020_038EA,C24020_039EA,C24020_039MA,C24020_040MA,C24020_040EA,C24020_041MA,C24020_041EA,C24020_042MA,C24020_042EA,C24020_043EA,C24020_043MA,C24020_044EA,C24020_044MA,C24020_045EA,C24020_045MA,C24020_046MA,C24020_046EA,C24020_047MA,C24020_047EA,C24020_048EA,C24020_048MA,C24020_049MA,C24020_049EA,C24020_050EA,C24020_050MA,C24020_051MA,C24020_051EA,C24020_052MA,C24020_052EA,C24020_053EA,C24020_053MA,C24020_054EA,C24020_054MA,C24020_055EA,C24020_055MA,C24020_056EA,C24020_056MA,C24020_057MA,C24020_057EA,C24020_058MA,C24020_058EA,C24020_059MA,C24020_059EA,C24020_060EA,C24020_060MA,C24020_061EA,C24020_061MA,C24020_062MA,C24020_062EA,C24020_063MA,C24020_063EA,C24020_064MA,C24020_064EA,C24020_065MA,C24020_065EA,C24020_066EA,C24020_066MA,C24020_067EA,C24020_067MA,C24020_068MA,C24020_068EA,C24020_069MA,C24020_069EA,C24020_070MA,C24020_070EA,C24020_071EA,C24020_071MA,C24020_072EA,C24020_072MA,C24020_073MA,C24020_073EA,C24020_074MA,C24020_074EA,C24020_075MA,C24020_075EA,state
0400000US13,2837351,21894,1680166,16433,542425,12036,288887,9349,225127,7997,63760,4131,253538,8016,60792,4049,51001,4492,13690,2240,20470,2529,16109,2127,31586,3274,27095,2587,32795,3356,24103,2574,8692,1669,169141,8604,3710,1164,57459,4876,25242,2831,32217,3906,36009,4869,56932,5219,15031,2666,313383,10356,201926,8963,111457,6068,16008,2946,325410,9553,191179,8557,134231,7457,313799,11130,149740,6873,164059,9734,17057,2430,84080,5397,62922,6024,1157185,14249,471353,11433,197259,7819,119839,6034,77420,4935,274094,9399,23101,2584,9310,1872,10909,1694,21985,3024,15409,2210,82760,5383,21347,3423,89273,4925,57474,4200,31799,3072,159153,6840,37627,3973,15428,2668,8017,1981,7411,1593,41663,3402,24447,3380,39988,4087,416301,10329,127875,6959,288426,7848,2686,1059,13839,2537,6711,1776,7128,1660,93853,6163,67388,5179,26465,3424,3236,998,9589,2380,13640,2081,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,372881,8538,216033,5218,69643,3765,37365,3203,28768,3086,8597,1654,32278,3016,4707,1047,6236,1411,1456,495,2634,875,2688,798,5164,1161,3807,1036,5586,1079,3484,933,2102,749,44438,3766,1263,585,11904,2153,9020,1808,2884,812,14340,2276,13780,2231,3151,829,35648,2780,20325,2215,15323,1850,1355,558,40077,3579,23812,2925,16265,2271,24872,2486,10041,1671,14831,2284,3760,1147,7272,1379,3799,1023,156848,5082,58405,3016,25073,2176,16279,1826,8794,1302,33332,2513,1607,555,1272,556,1350,552,3802,891,2007,592,10727,1468,2402,805,10165,1554,7168,1427,2997,793,28297,2115,4600,854,1664,764,1406,734,258,183,9052,1425,7265,1339,5716,1108,62847,3412,21541,2691,41306,2779,531,299,1064,540,430,329,634,389,5704,1162,3896,1118,1808,528,678,351,556,320,574,345,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,388105,7757,238780,5281,82710,3905,41801,3019,33620,2768,8181,1263,40909,3039,6587,1348,11589,2083,4283,874,3588,1206,1952,529,5728,1147,2801,872,4381,839,3566,772,815,334,19823,2646,962,754,5555,1079,2559,646,2996,755,4393,1109,7352,1617,1561,744,37945,3021,26934,2654,11011,1594,9831,1377,45114,3090,26759,2652,18355,2162,43357,2731,21253,1951,22104,2350,2153,719,11989,1730,7962,1265,149325,4656,54583,3072,22886,1981,14057,1747,8829,1335,31697,2432,1179,567,1042,477,1883,694,2824,791,2986,896,8463,1279,1481,599,11839,1589,7727,1235,4112,1095,25076,2745,6675,1665,2575,1141,628,453,1947,1082,5507,1175,3777,1110,6542,1564,59248,3565,15681,1859,43567,3100,1091,573,1296,450,845,375,451,281,8031,1472,5731,1267,2300,648,186,150,424,291,1690,547,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3851609,26234,2280390,16733,782621,12625,419855,9909,313940,8483,105915,5398,362766,8582,81823,4597,70471,4317,21921,1831,25395,2910,33302,2828,44167,3777,33981,2995,51706,4229,38815,3702,12891,2006,256143,11458,7579,1847,79398,4803,35750,3359,43648,3673,71049,6825,78616,6048,19501,2254,417083,10989,255855,8429,161228,8062,8046,1522,341868,11725,193856,9559,148012,7550,474629,13317,249693,10235,224936,8931,25451,3255,114887,6849,84598,5444,1571219,17199,629216,12760,268171,8114,157007,6476,111164,5540,361045,10346,30448,2608,11115,1646,14522,2064,38045,3848,24845,2560,85066,3987,27254,3159,129750,6902,91993,5693,37757,3065,225172,9425,51913,4154,19019,2958,9850,2427,9169,1802,55409,5198,33709,3200,65122,5803,578600,11203,167202,7571,411398,10020,2314,1351,10724,1684,5271,1253,5453,1115,125193,7118,93107,5516,32086,3512,3248,950,7976,1821,20862,2775,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1898302,17708,1133899,12488,329194,7229,171485,5623,132382,5736,39103,3016,157709,5721,26380,2408,45084,3445,8959,1219,13414,1660,7807,1364,19643,1999,12460,1787,23962,2335,18138,1996,5824,1351,100979,5659,5041,1343,29897,2526,14881,1891,15016,1967,24666,3274,33631,3235,7744,1439,179388,6110,115968,5379,63420,3337,6088,1261,192488,6657,102054,5226,90434,4765,325762,8736,200633,6184,125129,6058,12786,1872,58053,3872,54290,3623,764403,10932,272870,7403,106170,4464,65492,3537,40678,2870,166700,6330,10868,1332,6070,1254,6322,1110,18470,2175,9091,1700,37003,2936,9283,1403,69593,3785,45458,2874,24135,2478,110952,5978,28929,3192,6999,1199,3320,1028,3679,853,27669,2937,19036,2354,28319,2233,283250,8109,78976,4541,204274,7242,1568,577,7530,1339,2789,836,4741,1062,88233,4051,70300,3624,17933,2310,1048,407,2789,868,14096,2120,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,974189,10129,573382,7845,188634,5495,108623,4789,88366,4466,20257,2047,80011,3968,16376,2123,17212,1713,5789,984,6372,1002,4392,836,12067,1616,6705,1259,11098,1245,9185,1116,1913,491,41004,3106,2086,784,12265,1596,4664,1036,7601,1279,7863,1565,16454,1770,2336,646,95182,4384,58763,3648,36419,2415,7122,1015,100293,4656,53857,3224,46436,3232,141147,5344,77197,4063,63950,4201,4661,957,30827,2991,28462,2606,400807,6070,150695,4906,59239,2948,33586,2387,25653,2276,91456,4371,5863,1036,2611,684,3516,870,9818,1318,3509,759,22771,2797,5724,969,37644,2623,25394,2126,12250,1478,59231,3422,17631,1952,1902,548,516,305,1386,465,13514,1673,7026,1148,19158,1861,148601,5001,38941,2621,109660,4181,1595,527,3029,745,1146,388,1883,673,37656,2068,28478,2023,9178,1198,667,421,1582,512,6929,1090,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,879858,10448,528647,6830,176987,5382,92156,4376,72774,4089,19382,2142,84831,4326,16590,2091,20451,2378,4803,1708,6096,1088,5886,1133,12093,1710,6505,1243,12407,1366,10275,1358,2132,634,46837,3045,2144,827,15299,2109,6923,1448,8376,1422,8312,1677,17185,1929,3897,1174,89985,3802,55526,3367,34459,2919,6643,851,96105,4585,53260,3819,42845,3303,112090,4376,65212,3820,46878,2745,6325,1130,21216,2155,19337,2145,351211,7006,146932,5023,59415,3424,38071,2717,21344,2215,87517,4471,8110,1630,1772,605,1850,503,9887,1488,4535,1051,23036,2620,4572,1070,33755,2632,21165,1801,12590,2055,53062,4082,14503,1778,2786,850,864,412,1922,700,13888,2227,7279,1175,14606,1827,124533,4856,34002,2361,90531,3886,983,552,2922,790,1153,395,1769,745,22779,1992,17105,1873,5674,1250,278,147,1329,569,4067,1088,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1164868,11941,684884,8709,197177,5404,102614,4567,81402,4337,21212,1977,94563,3740,12633,1811,19423,2031,5172,1057,9866,1545,6389,1382,14679,1889,7310,1304,19091,2339,14222,2028,4869,1194,61339,4542,2440,888,21976,2432,9167,1695,12809,1959,12206,2126,18759,2472,5958,1236,105923,5116,65006,4104,40917,3302,6960,1547,134348,6479,76044,5256,58304,3817,179137,6868,101473,4739,77664,4698,8324,1459,39468,3461,29872,2944,479984,8495,176163,6132,69110,3643,42497,2622,26613,2631,107053,5393,5271,1060,2768,733,2856,721,11562,1551,5066,1182,27338,2710,4195,961,47997,3426,32037,2435,15960,2488,70593,4165,18486,2218,4880,1289,1888,879,2992,1060,19583,2326,10935,1960,16709,1991,179146,5669,49677,3795,129469,5725,635,446,3497,894,1901,689,1596,603,49950,3729,39970,3423,9980,1631,978,465,2273,820,6729,1220,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1218881,15384,692908,11626,201919,5775,96561,4411,72719,4171,23842,2835,105358,4787,12158,2036,22376,2515,9061,1450,8086,1366,9159,1457,14901,2371,8558,1732,21059,2452,15420,1988,5639,1557,85430,6232,3439,1225,31870,4378,15548,3118,16322,2411,18448,2564,25044,2846,6629,1304,114719,6399,73730,5319,40989,3712,6243,1419,145308,7297,87686,5775,57622,4447,139289,7321,73550,4857,65739,4896,11236,2270,34743,3299,19760,2804,525973,9651,196256,6521,68345,4130,42876,3392,25469,2730,127911,5644,5444,1358,2320,709,4173,1153,9041,1721,9103,1699,37062,3681,3871,1036,56897,3999,34363,3766,22534,2856,94411,6247,22500,2679,9767,1774,4304,1139,5463,1218,25661,3057,16085,2990,20398,2388,207693,8613,61768,4006,145925,8414,507,394,5123,1495,1494,552,3629,1393,21983,3081,14670,2477,7313,1507,500,299,3632,956,3181,1146,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,400143,6543,230729,5049,69831,3273,33151,2147,25566,1985,7585,1218,36680,2626,5114,1120,7742,1161,2258,688,3086,806,1467,420,6620,1128,3483,972,6910,1315,5328,1133,1582,608,22349,2311,1198,598,7121,1333,2719,859,4402,927,4639,1280,6722,1329,2669,814,42448,3017,26806,2428,15642,1613,3717,748,49548,3364,28357,2460,21191,1897,42836,3114,22073,2241,20763,2213,2020,565,11410,1418,7333,1466,169414,4694,69423,3203,26548,2017,16929,1729,9619,1310,42875,2733,2086,652,704,355,945,474,5539,1211,1543,544,12733,1562,2649,741,16676,1734,10002,1317,6674,1385,29523,2730,9963,1509,752,346,522,311,230,182,6665,1502,3129,974,9014,1922,58729,3405,16113,2031,42616,2999,298,195,1118,362,821,325,297,210,10323,1296,8213,1201,2110,589,362,406,613,291,1135,408,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1849605,16215,1047451,10772,447292,8648,209391,6881,152350,5653,57041,4248,237901,6935,67706,4142,45382,3078,24945,2504,10801,1562,19509,2320,23596,2263,19392,2389,26570,2725,20022,2404,6548,1327,114903,6758,2812,849,47292,3860,24799,3281,22493,2638,21393,2449,33674,3539,9732,2129,174800,6410,98871,5071,75929,4546,3032,869,177966,6731,110736,6226,67230,4556,129458,7105,51167,3690,78291,6162,6899,1836,47253,5031,24139,2688,802154,10862,378084,9337,159462,6385,94014,5058,65448,4428,218622,8096,36708,3574,7031,1479,16874,2158,20656,2818,16492,2038,38773,3136,17113,1915,64975,4575,42759,3565,22216,2871,113465,6517,24964,3059,15658,2084,6305,1299,9353,2005,22770,2883,19778,2298,30295,3581,274757,8496,64562,4419,210195,7391,508,424,7261,1650,3598,974,3663,1204,28079,2817,18134,2180,9945,1966,1103,613,4665,1083,4177,1415,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1980488,17602,1172563,12175,477566,10323,223460,7255,161469,6167,61991,3845,254106,7558,66448,4236,52820,3835,20566,2150,13159,1986,17952,1777,30780,2934,19335,2039,33046,3407,23715,2166,9331,2165,135263,7475,5381,1501,42584,4003,20756,2730,21828,2662,33416,4026,43014,4857,10868,2113,213998,9148,131850,7447,82148,5442,2013,603,181301,7424,113510,6289,67791,4028,162422,7195,88598,5610,73824,4912,6894,1303,41359,3835,25571,2912,807925,13085,393837,9715,159410,5766,100921,4193,58489,4069,234427,8569,22656,3115,9462,2177,16144,2499,22468,2380,14442,1917,52950,4056,18860,2274,77445,5069,54307,4200,23138,2683,104727,6501,28416,3481,5962,1828,2674,1281,3288,1137,24579,3413,15942,2705,29828,3730,259053,7856,76746,4841,182307,7267,377,369,4885,1091,2211,851,2674,677,45046,4245,34242,3497,10804,2446,1659,1023,4115,1359,5030,1635,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2785681,18467,1654639,13767,566597,10353,269054,7313,203361,6636,65693,3944,297543,8150,46270,2815,98177,4935,15099,1870,17595,1921,19049,2148,27831,2433,28738,2394,44784,2910,35585,2512,9199,1681,152286,6325,6476,1181,47704,3513,19637,2288,28067,2664,31764,2967,54861,3761,11481,1540,266127,8339,168027,6447,98100,5182,8406,1306,262942,8901,135282,5984,127660,6308,398281,10996,255242,8294,143039,6056,11218,1686,68982,4680,62839,4533,1131042,12551,421390,8056,174269,6302,107428,4407,66841,3979,247121,6344,18576,2271,13473,1585,8931,1164,25074,2312,15237,1834,54227,3515,14687,1829,96916,4497,65107,3698,31809,2728,166376,5497,48190,3346,9753,1701,4750,1122,5003,1299,36894,3047,23509,2748,48030,3641,421904,8871,119414,5071,302490,6973,1632,672,9286,1364,3744,825,5542,1059,110454,5770,84772,5231,25682,2886,2293,746,5628,1125,17761,2475,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1646882,11373,975999,8262,378131,6360,193861,5943,145951,5068,47910,3063,184270,4861,49208,3132,40862,2410,13982,2283,12602,1806,9704,1403,19966,2321,16236,2009,21710,1912,15902,1592,5808,1151,81415,4093,3692,951,18864,2241,8957,1662,9907,1370,20207,2362,30576,2545,8076,1164,173704,6132,113200,5018,60504,3401,7558,950,151389,5398,86522,4006,64867,3086,183802,5284,110857,4285,72945,3428,7644,1180,37711,2221,27590,2366,670883,8325,283626,6818,125076,4655,72691,3297,52385,3181,158550,4762,17035,1694,5934,997,7342,1206,18348,1573,11089,1410,29154,2328,13055,1694,56593,3142,36432,2391,20161,1720,86207,4008,19947,1920,4010,756,1898,525,2112,542,19864,2130,10257,1309,32129,2988,241327,5620,68454,4275,172873,5504,1486,441,5882,1530,2583,661,3299,1385,52355,3364,43551,3132,8804,1263,1463,542,2091,579,5250,1019,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,798012,12451,455320,8387,116721,5391,59912,3724,47889,3272,12023,1792,56809,4087,6929,1262,11329,1807,3915,966,6636,1168,3657,998,8903,1607,4856,1135,10584,1692,6628,1286,3956,1084,50450,3827,2187,1117,18266,2399,10065,1828,8201,1481,5507,1380,15592,2329,8898,2174,71686,5138,45456,4096,26230,2662,6702,1488,89534,5053,49779,3595,39755,3400,120227,5730,64395,4947,55832,4118,6498,1431,30479,3000,18855,2622,342692,8476,122732,5099,39813,3410,24820,2612,14993,2206,82919,4130,2840,871,1040,465,2330,835,7453,1428,4299,1380,25980,2384,3384,1037,35593,3298,21670,2556,13923,2070,57427,4000,15213,2159,5328,1525,2152,796,3176,1277,15248,2779,6839,1519,14799,2106,121428,6499,35461,3832,85967,4950,688,395,2485,852,742,405,1743,736,37932,3598,29115,2967,8817,1863,1037,597,2095,826,5685,1583,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
