GEO_ID,B17022_001E,B17022_001M,B17022_002E,B17022_002M,B17022_003E,B17022_003M,B17022_004E,B17022_004M,B17022_005E,B17022_005M,B17022_006E,B17022_006M,B17022_007E,B17022_007M,B17022_008E,B17022_008M,B17022_009E,B17022_009M,B17022_010E,B17022_010M,B17022_011E,B17022_011M,B17022_012E,B17022_012M,B17022_013E,B17022_013M,B17022_014E,B17022_014M,B17022_015E,B17022_015M,B17022_016E,B17022_016M,B17022_017E,B17022_017M,B17022_018E,B17022_018M,B17022_019E,B17022_019M,B17022_020E,B17022_020M,B17022_021E,B17022_021M,B17022_022E,B17022_022M,B17022_023E,B17022_023M,B17022_024E,B17022_024M,B17022_025E,B17022_025M,B17022_026E,B17022_026M,B17022_027E,B17022_027M,B17022_028E,B17022_028M,B17022_029E,B17022_029M,B17022_030E,B17022_030M,B17022_031E,B17022_031M,B17022_032E,B17022_032M,B17022_033E,B17022_033M,B17022_034E,B17022_034M,B17022_035E,B17022_035M,B17022_036E,B17022_036M,B17022_037E,B17022_037M,B17022_038E,B17022_038M,B17022_039E,B17022_039M,B17022_040E,B17022_040M,B17022_041E,B17022_041M,B17022_042E,B17022_042M,B17022_043E,B17022_043M,B17022_044E,B17022_044M,B17022_045E,B17022_045M,B17022_046E,B17022_046M,B17022_047E,B17022_047M,B17022_048E,B17022_048M,B17022_049E,B17022_049M,B17022_050E,B17022_050M,B17022_051E,B17022_051M,B17022_052E,B17022_052M,B17022_053E,B17022_053M,B17022_054E,B17022_054M,B17022_055E,B17022_055M,B17022_056E,B17022_056M,B17022_057E,B17022_057M,B17022_058E,B17022_058M,B17022_059E,B17022_059M,B17022_060E,B17022_060M,B17022_061E,B17022_061M,B17022_062E,B17022_062M,B17022_063E,B17022_063M,B17022_064E,B17022_064M,B17022_065E,B17022_065M,B17022_066E,B17022_066M,B17022_067E,B17022_067M,B17022_068E,B17022_068M,B17022_069E,B17022_069M,B17022_070E,B17022_070M,B17022_071E,B17022_071M,B17022_072E,B17022_072M,B17022_073E,B17022_073M,B17022_074E,B17022_074M,B17022_075E,B17022_075M,B17022_076E,B17022_076M,B17022_077E,B17022_077M,B17022_078E,B17022_078M,B17022_079E,B17022_079M,B17022_080E,B17022_080M,B17022_081E,B17022_081M,NAME,B17022_001EA,B17022_001MA,B17022_002MA,B17022_002EA,B17022_003EA,B17022_003MA,B17022_004EA,B17022_004MA,B17022_005EA,B17022_005MA,B17022_006EA,B17022_006MA,B17022_007MA,B17022_007EA,B17022_008EA,B17022_008MA,B17022_009EA,B17022_009MA,B17022_010EA,B17022_010MA,B17022_011EA,B17022_011MA,B17022_012EA,B17022_012MA,B17022_013MA,B17022_013EA,B17022_014EA,B17022_014MA,B17022_015EA,B17022_015MA,B17022_016EA,B17022_016MA,B17022_017EA,B17022_017MA,B17022_018MA,B17022_018EA,B17022_019EA,B17022_019MA,B17022_020EA,B17022_020MA,B17022_021EA,B17022_021MA,B17022_022EA,B17022_022MA,B17022_023EA,B17022_023MA,B17022_024MA,B17022_024EA,B17022_025EA,B17022_025MA,B17022_026EA,B17022_026MA,B17022_027EA,B17022_027MA,B17022_028EA,B17022_028MA,B17022_029MA,B17022_029EA,B17022_030EA,B17022_030MA,B17022_031EA,B17022_031MA,B17022_032EA,B17022_032MA,B17022_033EA,B17022_033MA,B17022_034EA,B17022_034MA,B17022_035MA,B17022_035EA,B17022_036EA,B17022_036MA,B17022_037EA,B17022_037MA,B17022_038EA,B17022_038MA,B17022_039EA,B17022_039MA,B17022_040MA,B17022_040EA,B17022_041EA,B17022_041MA,B17022_042EA,B17022_042MA,B17022_043EA,B17022_043MA,B17022_044EA,B17022_044MA,B17022_045MA,B17022_045EA,B17022_046MA,B17022_046EA,B17022_047EA,B17022_047MA,B17022_048EA,B17022_048MA,B17022_049EA,B17022_049MA,B17022_050EA,B17022_050MA,B17022_051MA,B17022_051EA,B17022_052EA,B17022_052MA,B17022_053EA,B17022_053MA,B17022_054EA,B17022_054MA,B17022_055EA,B17022_055MA,B17022_056EA,B17022_056MA,B17022_057MA,B17022_057EA,B17022_058EA,B17022_058MA,B17022_059EA,B17022_059MA,B17022_060EA,B17022_060MA,B17022_061EA,B17022_061MA,B17022_062MA,B17022_062EA,B17022_063EA,B17022_063MA,B17022_064EA,B17022_064MA,B17022_065EA,B17022_065MA,B17022_066EA,B17022_066MA,B17022_067EA,B17022_067MA,B17022_068MA,B17022_068EA,B17022_069EA,B17022_069MA,B17022_070EA,B17022_070MA,B17022_071EA,B17022_071MA,B17022_072EA,B17022_072MA,B17022_073MA,B17022_073EA,B17022_074EA,B17022_074MA,B17022_075EA,B17022_075MA,B17022_076EA,B17022_076MA,B17022_077EA,B17022_077MA,B17022_078EA,B17022_078MA,B17022_079MA,B17022_079EA,B17022_080EA,B17022_080MA,B17022_081EA,B17022_081MA,state
0400000US28,759999,9906,177763,5186,56829,4185,33272,3164,5687,1403,8862,1699,18723,2324,23557,2384,120934,5282,13699,2104,9725,1847,1978,784,2017,746,5730,1372,3974,1182,107235,4873,90879,4817,14673,2460,27027,3152,49179,3008,16356,2021,34536,3577,20955,2825,11731,2378,1735,805,3816,1351,6180,1503,9224,1422,13581,2207,2987,1079,2207,956,415,400,380,348,1412,686,780,504,10594,2062,7874,1793,1516,859,1572,727,4786,1478,2720,861,61079,3668,32776,2607,17025,1837,2482,667,4390,1098,10153,1656,15751,1721,28303,2657,6259,1494,3504,1286,937,646,982,683,1585,685,2755,900,22044,2317,14845,2079,1796,885,3610,1157,9439,1794,7199,1442,486621,9078,393072,9105,164583,6192,31094,2987,28801,2664,104688,5023,228489,6619,93549,5269,28958,3324,15600,2714,2874,974,2085,1055,10641,2508,13358,1934,64591,4131,34587,3403,4590,1143,3949,1208,26048,2709,30004,3048,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1520559,12830,219187,6807,87448,3947,51660,3414,12020,1679,16889,2048,22751,2353,35788,2701,131739,6012,21100,2756,16217,2371,5102,1472,2733,938,8382,1490,4883,1131,110639,5424,99203,5417,22008,2342,25280,2837,51915,4017,11436,1584,46003,3701,27561,2722,15067,1815,3193,1060,4453,1012,7421,1227,12494,1832,18442,2520,3482,1008,2409,925,847,648,290,253,1272,598,1073,483,14960,2364,11706,2180,2573,1157,2398,1079,6735,1465,3254,888,95276,5022,59807,3486,31114,2967,5614,1263,8660,1530,16840,2081,28693,2069,35469,3224,8272,1661,6416,1556,1572,684,717,418,4127,1149,1856,622,27197,3067,21184,2651,4243,1293,3218,944,13723,1849,6013,1159,1160093,12857,975623,12376,403782,7926,78152,3608,69765,3785,255865,6546,571841,8738,184470,6853,62934,3973,35957,3102,6687,1444,3420,1440,25850,2528,26977,2833,121536,5371,63397,4046,8632,1640,5355,1228,49410,3406,58139,3414,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,236793,4302,36939,2737,18272,1719,10444,1389,2204,676,3163,863,5077,947,7828,1141,18667,2112,3573,960,2683,808,452,373,427,327,1804,636,890,551,15094,1956,13807,1882,3101,949,2654,878,8052,1371,1287,550,8126,1035,5508,798,3325,719,512,342,562,353,2251,656,2183,446,2618,629,829,433,733,407,34,58,431,353,268,277,96,106,1789,430,1498,422,394,262,144,129,960,439,291,192,15932,1361,11855,1296,6322,1104,1765,714,2179,687,2378,537,5533,858,4077,977,650,374,462,308,108,132,0,231,354,239,188,198,3427,837,2737,789,507,459,123,134,2107,621,690,301,175796,4618,156326,4945,56013,2618,9686,1370,9135,1515,37192,2267,100313,4246,19470,2240,8123,1278,4372,966,842,424,565,496,2965,737,3751,932,11347,1716,6427,1305,1034,494,465,427,4928,1089,4920,957,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,455129,6374,55203,2963,22552,2051,14163,1773,3444,868,4948,881,5771,957,8389,969,32651,2706,5344,1137,4059,924,1476,702,768,358,1815,624,1285,559,27307,2402,24754,2280,6171,1184,6554,1223,12029,1623,2553,665,13212,1616,8720,1260,4798,993,1506,814,1158,420,2134,667,3922,769,4492,918,812,371,678,335,334,275,16,26,328,202,134,148,3680,850,3113,893,644,401,473,261,1996,680,567,280,24833,1868,17336,1509,10290,1313,2405,705,3009,676,4876,865,7046,856,7497,1138,2177,655,1441,527,285,220,484,235,672,387,736,496,5320,945,4591,927,865,383,560,300,3166,783,729,275,361881,6586,315682,5980,138412,4602,29811,2700,26327,1950,82274,3358,177270,5182,46199,2680,16075,1482,8069,1009,1115,455,508,310,6446,931,8006,1214,30124,2347,17190,1838,2246,505,1954,727,12990,1541,12934,1459,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,589291,7971,74858,4892,36692,4351,23971,3481,5259,1728,9431,2485,9281,1752,12721,2500,38166,3653,7242,1790,6149,1609,1654,630,1372,807,3123,1314,1093,599,30924,3636,27925,3338,6723,1587,6312,1891,14890,2474,2999,1027,16583,2126,9289,1733,6505,1390,911,514,2838,1112,2756,886,2784,1348,7294,1617,1695,731,1186,614,463,334,0,297,723,448,509,404,5599,1455,5098,1376,707,546,846,560,3545,1153,501,319,36861,3162,20518,2489,13659,1739,2644,915,3797,999,7218,1467,6859,1525,16343,2101,5256,1353,3767,1302,888,598,360,338,2519,1068,1489,749,11087,1674,9648,1617,1910,651,1594,1016,6144,1371,1439,644,460989,8163,364299,7467,152537,5305,31969,3203,29031,2981,91537,4315,211762,6841,96690,5301,37122,3478,19957,2728,5348,1776,2007,1072,12602,2017,17165,2146,59568,4402,34398,3283,4829,1200,2591,709,26978,2965,25170,2757,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,337615,5352,25466,2680,9423,1376,4667,1084,734,398,1377,749,2556,717,4756,883,16043,2331,2468,1222,2300,1209,993,737,161,164,1146,646,168,159,13575,2051,12780,1996,3638,1345,2562,920,6580,1463,795,384,6910,1305,4118,1019,2196,743,368,310,378,271,1450,629,1922,628,2792,860,537,343,268,196,35,63,116,132,117,131,269,282,2255,766,1889,738,159,154,146,173,1584,728,366,297,12866,1579,7936,1260,4113,998,712,507,1031,446,2370,754,3823,944,4930,998,1222,457,883,428,135,224,131,146,617,318,339,195,3708,869,3101,841,468,369,798,520,1835,590,607,399,292373,5817,248515,6223,113161,4152,20377,2146,18252,2037,74532,4020,135354,4611,43858,3062,15731,1897,8884,1412,1536,604,444,295,6904,1184,6847,1144,28127,2452,15695,1789,2029,907,991,430,12675,1530,12432,1556,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2172279,15751,212432,8447,81505,5714,47221,4394,7588,1571,14581,2310,25052,3397,34284,3469,130927,6629,21032,2951,15675,2799,5097,1598,2501,877,8077,2286,5357,1301,109895,6005,95238,5670,18153,2347,24572,2919,52513,4103,14657,2221,43367,4682,23359,3023,14761,2479,2623,1073,3523,1401,8615,1747,8598,1483,20008,2913,3563,1162,2421,1009,789,571,380,292,1252,653,1142,645,16445,2716,13132,2664,2011,942,2739,915,8382,2070,3313,893,87511,5154,48394,3476,27999,2988,4486,1345,7205,1330,16308,2472,20395,2121,39117,3735,9412,1694,7149,1533,2089,1033,1000,605,4060,1227,2263,698,29705,3300,22919,3041,2644,786,3623,1412,16652,2597,6786,1404,1828969,15848,1475403,15454,711694,8721,147650,6324,123145,4708,440899,9303,763709,12027,353566,10398,114210,5606,51403,4516,9847,2339,4971,1279,36585,4130,62807,3997,239356,7520,118924,5493,13941,1956,13265,2246,91718,4721,120432,5544,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,482759,7416,98900,4876,44620,3201,28211,2614,5480,1390,9325,1772,13406,1851,16409,1949,54280,3705,9002,1718,7863,1649,1912,808,1936,915,4015,1031,1139,483,45278,3685,39467,3387,6004,1152,12051,2018,21412,2407,5811,1528,20449,2178,11521,1700,6528,1283,1385,703,1253,516,3890,1026,4993,1104,8928,1948,2256,939,1573,821,0,282,736,656,837,536,683,418,6672,1720,5104,1406,1093,615,1449,638,2562,937,1568,985,36049,3465,24697,3112,15504,2594,3649,1543,4578,1275,7277,1357,9193,1659,11352,2206,4258,1586,3678,1553,820,808,807,560,2051,918,580,287,7094,1587,5135,1543,973,923,1413,889,2749,912,1959,805,327361,6759,267583,6900,102565,5124,17204,1990,18367,2282,66994,4077,165018,5514,59778,4036,21228,2457,11517,1925,2357,928,702,458,8458,1709,9711,1804,38550,3177,21593,2761,1881,673,1595,536,18117,2667,16957,1836,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4615803,21805,705054,14312,266476,9609,159495,6819,29160,3210,45900,4051,84435,4566,106981,6305,438578,10416,66987,4513,46255,3992,9809,2038,9204,1839,27242,3075,20732,2736,371591,10323,307941,10350,52054,4344,73643,4716,182244,7823,63650,3952,127302,6849,67212,4733,40706,3956,6893,1568,12920,2140,20893,2740,26506,2953,60090,4713,12549,2227,7388,1526,1791,711,1851,832,3746,1054,5161,1534,47541,4154,34074,3914,3534,1062,5932,1725,24608,3432,13467,1862,239197,8615,133182,5773,76025,4723,10871,1746,21766,2747,43388,3290,57157,3610,106015,6338,23897,2893,14867,2222,4098,1308,2663,988,8106,1681,9030,1648,82118,5507,59720,4811,6740,1627,8482,1777,44498,4313,22398,2477,3544250,22767,2728099,20657,1227606,15912,247127,9957,215742,7784,764737,11396,1500493,16799,816151,18229,251374,9780,109146,6837,25703,3407,10428,1555,73015,5568,142228,7180,564777,15160,284759,9769,36550,3618,29115,2972,219094,8569,280018,9974,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2290199,16891,381762,9925,144436,6760,86089,5474,14722,2239,28028,2658,43339,4242,58347,3992,237326,8302,36922,3326,25621,2822,8491,1892,4569,1294,12561,1984,11301,1671,200404,7737,176210,7095,35782,3374,42758,4257,97670,5195,24194,2171,81995,5549,49585,4764,30067,3792,7052,2008,9453,1972,13562,2344,19518,2334,32410,3028,6042,1269,3946,1100,937,562,1120,675,1889,638,2096,712,26368,3011,20132,2823,1505,597,4432,1498,14195,2287,6236,1329,146135,6636,90324,5132,47664,3915,9989,1455,12996,2553,24679,2809,42660,2778,55811,4127,13422,1999,9215,1733,2683,1001,955,638,5577,1453,4207,1188,42389,3453,31783,3137,5412,1748,3272,1271,23099,2252,10606,1563,1680307,16263,1396364,15080,586244,8504,121008,5392,99692,5550,365544,7429,810120,12427,283943,8782,98848,5332,48324,4281,8618,1807,4742,1412,34964,3205,50524,3394,185095,7484,103316,5603,11181,1682,9133,1776,83002,4900,81779,4562,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,165806,3756,18886,2057,9208,1228,4770,920,1154,512,1425,461,2191,634,4438,775,9678,1356,1526,512,1151,501,450,390,193,150,508,265,375,207,8152,1361,7386,1234,2098,701,1690,601,3598,781,766,447,4247,741,3429,652,1766,518,472,275,477,301,817,317,1663,479,818,371,189,127,41,44,0,203,0,203,41,44,148,118,629,357,363,229,89,97,66,78,208,180,266,261,9913,1336,6980,1076,4425,807,788,383,1351,520,2286,542,2555,595,2933,818,627,331,539,322,186,205,0,203,353,259,88,70,2306,692,1730,591,319,281,157,136,1254,491,576,332,132760,3478,118315,3271,48272,2470,8908,1285,8198,1095,31166,1743,70043,2439,14445,1645,6203,988,3379,696,857,361,174,133,2348,586,2824,683,8242,1205,4140,910,342,189,382,252,3416,797,4102,829,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2986906,17528,410517,10929,145277,6184,86292,5355,17018,2755,27694,2811,41580,3279,58985,3246,265240,9697,41334,3798,31701,3696,9069,2008,5497,1467,17135,2546,9633,1656,223906,8996,197476,8313,47330,3976,47417,4363,102729,5209,26430,2188,80887,4640,43875,2985,22778,2322,3584,854,7378,1205,11816,1789,21097,2492,37012,3440,6417,1439,3937,1033,1104,561,635,368,2198,754,2480,829,30595,3341,23982,2973,3323,1217,5051,1714,15608,1973,6613,1402,161332,6095,100953,4801,52411,3515,10295,1496,16176,2003,25940,2440,48542,3238,60379,4147,13835,1703,9938,1617,3086,1095,1407,630,5445,1244,3897,999,46544,3904,34484,3643,6361,1722,4754,1400,23369,2821,12060,1426,2334170,19014,1938217,18461,816441,12539,151697,5385,141852,5900,522892,10420,1121776,15009,395953,9667,124913,5507,66384,4727,11763,2224,4943,1170,49678,3845,58529,3926,271040,7654,145895,5598,18317,2165,14980,2084,112598,4828,125145,5323,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,934124,9511,173155,6889,79151,3908,49754,3056,10169,1507,17953,2148,21632,1972,29397,2594,94004,5829,15133,2301,11071,1875,3589,1184,2874,868,4608,1078,4062,1371,78871,5266,69180,5018,16335,2499,17324,2529,35521,3132,9691,1370,36972,3236,23908,2333,14381,2031,2921,786,4083,1018,7377,1692,9527,1182,13064,1844,2660,709,1992,643,951,508,307,219,734,324,668,340,10404,1775,7950,1685,1382,758,1055,535,5513,1407,2454,695,63517,3599,42002,2946,22229,2175,4979,1097,6494,1295,10756,1619,19773,1866,21515,2450,6131,1215,4409,1124,1209,734,439,430,2761,840,1722,607,15384,1853,11510,1648,1097,440,1721,703,8692,1558,3874,1018,660480,10248,559401,9891,225675,6841,40355,2738,40420,3033,144900,5233,333726,6826,101079,4830,37675,3400,18996,1951,2572,833,1982,622,14442,1632,18679,2339,63404,3817,34665,3247,4945,1097,3123,934,26597,2607,28739,2332,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,908835,9206,131491,6003,58065,4334,36976,3711,7176,1677,15398,2554,14402,2062,21089,2387,73426,4718,13784,1909,9148,1675,2113,803,1650,878,5385,1299,4636,1119,59642,4246,52894,4071,10125,1814,11903,1793,30866,3062,6748,1310,27100,2907,17012,2215,9952,1697,1883,583,3576,1297,4493,976,7060,1371,10088,1596,4042,1150,2728,956,818,593,748,601,1162,510,1314,782,6046,1226,4183,942,779,424,846,464,2558,735,1863,748,56132,4037,35512,2817,18826,2234,3212,1096,5480,1242,10134,1630,16686,1713,20620,2784,6007,1498,3525,993,674,479,355,285,2496,833,2482,1145,14613,2302,11360,2046,1946,1234,1446,694,7968,1433,3253,822,694112,9602,593172,10259,238798,6864,52095,3596,42725,3659,143978,5153,354374,7287,100940,4637,37710,3153,21041,2625,3450,1035,1967,817,15624,1958,16669,1867,63230,3761,34732,2907,3618,1070,2611,921,28503,2852,28498,2086,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
