GEO_ID,B13004H_001E,B13004H_001M,B13004H_002E,B13004H_002M,B13004H_003E,B13004H_003M,B13004H_004E,B13004H_004M,B13004H_005E,B13004H_005M,B13004H_006E,B13004H_006M,B13004H_007E,B13004H_007M,NAME,B13004H_001MA,B13004H_001EA,B13004H_002MA,B13004H_002EA,B13004H_003MA,B13004H_003EA,B13004H_004MA,B13004H_004EA,B13004H_005EA,B13004H_005MA,B13004H_006EA,B13004H_006MA,B13004H_007MA,B13004H_007EA,state
0400000US17,2037305,3479,104858,4981,82608,4615,22250,2286,1932447,6279,1039438,10929,893009,9968,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1277605,3264,66537,3748,48651,3272,17886,2317,1211068,4650,665028,8170,546040,7625,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,646901,1720,36843,2790,26798,2284,10045,1500,610058,3428,333842,6352,276216,6339,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,544018,1880,30540,2490,23288,2052,7252,1283,513478,3007,284756,4612,228722,5147,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,921610,3106,51112,3728,37350,3623,13762,1982,870498,4244,502617,7060,367881,6884,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,687766,2823,33585,2910,25180,2542,8405,1455,654181,3887,358649,6899,295532,6552,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,308447,1299,14165,1847,10593,1624,3572,824,294282,2355,150233,4586,144049,3694,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,797951,2046,40166,3010,32624,2553,7542,1454,757785,3662,412231,6076,345554,5660,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1245648,4582,55941,3895,45266,3507,10675,1834,1189707,5666,597389,10197,592318,9553,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1920350,3227,102673,5246,76649,4318,26024,3190,1817677,6006,971573,8636,846104,7735,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1106478,2876,59554,3571,48471,3173,11083,1659,1046924,5134,557981,6658,488943,7680,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,413594,2078,23553,2758,18328,2438,5225,1439,390041,3285,234929,5314,155112,5259,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1175202,2311,61505,4026,44374,3417,17131,2364,1113697,4834,615729,9485,497968,8760,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,199459,1320,11011,1638,7828,1252,3183,1058,188448,1939,103695,3080,84753,3387,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,361245,1330,23197,1879,18702,1697,4495,1046,338048,2393,184670,3926,153378,3504,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,339049,2093,16458,2116,13028,1942,3430,1048,322591,2880,171141,4698,151450,4870,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,306368,1458,13092,1477,9785,1367,3307,796,293276,1987,153412,3429,139864,3414,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1282617,3263,61729,3893,54063,3813,7666,1524,1220888,5242,659468,9206,561420,8801,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,187039,1731,7142,1279,5449,1149,1693,682,179897,2352,95887,3706,84010,4127,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2753033,4926,134393,5657,108049,5496,26344,2994,2618640,8520,1330016,13040,1288624,13194,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1430887,3550,67045,3803,52872,3356,14173,1892,1363842,4804,811601,7949,552241,8205,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,136421,753,7624,1303,5940,1156,1684,661,128797,1518,71212,2069,57585,1982,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2317728,4196,125626,5559,91668,5003,33958,3387,2192102,6730,1181179,11925,1010923,10975,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,614348,2033,33966,2786,25678,2447,8288,1710,580382,3319,330206,6123,250176,5968,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,717089,2033,37621,3476,30913,3153,6708,1551,679468,4306,341265,6249,338203,6494,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2397202,4185,114240,4974,86473,4287,27767,2707,2282962,6674,1226313,12294,1056649,11591,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,205486,1590,9289,1791,6795,1471,2494,824,196197,2445,98246,3278,97951,2852,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,662993,2351,33958,2874,27159,2640,6799,1450,629035,3694,369039,6398,259996,5976,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,160160,1095,8699,1359,6817,1276,1882,585,151461,1769,85182,2907,66279,2997,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1146642,3290,64989,4121,48806,3464,16183,2512,1081653,4348,622311,7958,459342,8493,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2729541,4651,143636,6437,113923,6329,29713,2970,2585905,8274,1467531,12276,1118374,12056,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,540126,1472,45687,3076,39949,2972,5738,1412,494439,3172,277433,6063,217006,6048,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,146020,934,6194,1013,4228,810,1966,663,139826,1473,69580,2575,70246,2749,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1254322,3633,65293,4630,54294,4182,10999,1604,1189029,5641,681335,7810,507694,7836,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1203797,3383,57669,4238,44257,3586,13412,2395,1146128,4941,587758,9030,558370,9077,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,407543,2034,16597,1953,10797,1724,5800,1250,390946,2828,215923,5237,175023,4566,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1166733,2261,60056,3183,45423,2637,14633,1802,1106677,3481,590580,6252,516097,5886,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,109738,1198,6253,946,4772,891,1481,598,103485,1584,58654,2474,44831,2278,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,11390,1861,743,437,552,320,191,309,10647,1749,5713,1224,4934,1201,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
