GEO_ID,C16004_001E,C16004_001M,C16004_002E,C16004_002M,C16004_003E,C16004_003M,C16004_004E,C16004_004M,C16004_005E,C16004_005M,C16004_006E,C16004_006M,C16004_007E,C16004_007M,C16004_008E,C16004_008M,C16004_009E,C16004_009M,C16004_010E,C16004_010M,C16004_011E,C16004_011M,C16004_012E,C16004_012M,C16004_013E,C16004_013M,C16004_014E,C16004_014M,C16004_015E,C16004_015M,C16004_016E,C16004_016M,C16004_017E,C16004_017M,C16004_018E,C16004_018M,C16004_019E,C16004_019M,C16004_020E,C16004_020M,C16004_021E,C16004_021M,C16004_022E,C16004_022M,C16004_023E,C16004_023M,C16004_024E,C16004_024M,C16004_025E,C16004_025M,C16004_026E,C16004_026M,C16004_027E,C16004_027M,C16004_028E,C16004_028M,C16004_029E,C16004_029M,C16004_030E,C16004_030M,C16004_031E,C16004_031M,C16004_032E,C16004_032M,C16004_033E,C16004_033M,C16004_034E,C16004_034M,C16004_035E,C16004_035M,C16004_036E,C16004_036M,C16004_037E,C16004_037M,C16004_038E,C16004_038M,C16004_039E,C16004_039M,C16004_040E,C16004_040M,C16004_041E,C16004_041M,C16004_042E,C16004_042M,C16004_043E,C16004_043M,NAME,C16004_001EA,C16004_001MA,C16004_002EA,C16004_002MA,C16004_003EA,C16004_003MA,C16004_004MA,C16004_004EA,C16004_005MA,C16004_005EA,C16004_006MA,C16004_006EA,C16004_007EA,C16004_007MA,C16004_008EA,C16004_008MA,C16004_009MA,C16004_009EA,C16004_010MA,C16004_010EA,C16004_011MA,C16004_011EA,C16004_012MA,C16004_012EA,C16004_013EA,C16004_013MA,C16004_014EA,C16004_014MA,C16004_015EA,C16004_015MA,C16004_016EA,C16004_016MA,C16004_017MA,C16004_017EA,C16004_018EA,C16004_018MA,C16004_019EA,C16004_019MA,C16004_020EA,C16004_020MA,C16004_021EA,C16004_021MA,C16004_022MA,C16004_022EA,C16004_023MA,C16004_023EA,C16004_024EA,C16004_024MA,C16004_025EA,C16004_025MA,C16004_026EA,C16004_026MA,C16004_027MA,C16004_027EA,C16004_028MA,C16004_028EA,C16004_029EA,C16004_029MA,C16004_030EA,C16004_030MA,C16004_031EA,C16004_031MA,C16004_032MA,C16004_032EA,C16004_033MA,C16004_033EA,C16004_034EA,C16004_034MA,C16004_035EA,C16004_035MA,C16004_036EA,C16004_036MA,C16004_037MA,C16004_037EA,C16004_038MA,C16004_038EA,C16004_039EA,C16004_039MA,C16004_040EA,C16004_040MA,C16004_041EA,C16004_041MA,C16004_042MA,C16004_042EA,C16004_043MA,C16004_043EA,state
0400000US30,856752,866,149831,1330,143897,1830,2603,772,1666,591,937,459,2103,777,1360,594,743,515,111,104,78,70,33,75,1117,478,1117,478,0,231,585857,1392,560445,2884,7689,1269,6080,1168,1609,608,9126,1852,7982,1689,1144,491,1888,560,1101,389,787,377,6709,1222,6672,1223,37,69,121064,846,116662,1223,550,341,274,261,276,216,2826,836,2316,749,510,336,269,218,51,87,218,212,757,355,700,343,57,104,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1584316,984,306272,1191,272388,2600,26566,2055,18051,1978,8515,1446,2825,855,2326,743,499,349,2624,1301,1788,675,836,1038,1869,790,1357,571,512,367,1060127,1167,960731,3723,65861,2632,22352,2365,43509,2205,16857,2779,11163,1974,5694,1740,11978,1841,5904,1472,6074,1294,4700,1296,2418,933,2282,757,217917,1118,207946,1345,3860,1064,2316,723,1544,738,4839,882,3358,689,1481,446,783,383,154,142,629,363,489,395,489,395,0,216,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2208391,1108,445915,1152,318223,5469,111847,4681,88168,5493,23679,2896,5316,1675,4547,1568,769,500,8266,1436,6205,1208,2061,720,2263,1090,2122,1107,141,166,1494800,1281,1087807,7547,287146,6007,109924,7510,177222,7605,39381,4135,29480,3051,9901,2269,70630,3716,41682,3616,28948,2471,9836,2171,6560,1622,3276,1382,267676,1232,223726,3550,18232,1500,8019,1381,10213,1395,13308,2400,8597,1393,4711,1909,11301,1295,5085,1041,6216,1139,1109,463,697,313,412,312,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1198995,1145,229409,1153,215186,2068,4438,1114,3064,852,1374,663,6682,1368,5429,1237,1253,557,1802,498,1503,464,299,220,1301,697,471,417,830,573,818265,989,743008,5033,16805,1712,11698,2020,5107,1689,42952,4338,32387,3969,10565,2135,11753,1723,6456,1457,5297,1459,3747,1311,2598,1015,1149,779,151321,652,136325,1509,1604,540,856,430,748,352,12619,1487,9508,1290,3111,898,238,241,238,241,0,253,535,382,389,350,146,151,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7940313,1136,1573569,1290,1192929,10866,219555,6525,169494,6893,50061,4604,94152,6862,81970,6445,12182,2060,51390,4002,39398,3861,11992,2154,15543,3083,12717,2832,2826,874,5298734,2290,3722498,17544,783003,9810,376376,11273,406627,10587,462887,15725,296935,10412,165952,9205,258541,8553,151410,6517,107131,5432,71805,6263,51947,5391,19858,2805,1068010,2206,849631,5553,72130,2103,15546,2034,56584,2198,109091,5612,54524,3645,54567,4964,27731,1979,10172,1625,17559,1933,9427,1836,4821,1086,4606,1364,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1755649,1718,354810,1765,249088,6004,81757,5051,65382,4421,16375,2953,1660,654,989,549,671,354,1754,563,609,373,1145,577,20551,2894,17018,2763,3533,1570,1173154,1995,728523,8538,343779,7130,238450,7059,105329,7195,14375,2174,11704,1955,2671,725,10557,1756,5614,1294,4943,1295,75920,3092,57414,3913,18506,2576,227685,1797,144530,2500,67666,2233,42862,2723,24804,2168,3418,979,2978,924,440,308,1351,563,372,306,979,519,10720,507,3342,834,7378,770,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,17407992,1631,3272488,1936,2407474,13626,489849,9454,378423,11333,111426,6925,229384,11116,172307,10334,57077,6230,97430,6044,70114,5110,27316,3064,48351,4974,41160,4700,7191,1848,11764631,3115,8294775,29030,1753195,13391,876761,15790,876434,16613,1014052,24264,620356,17247,393696,14491,545383,14050,240681,9996,304702,12078,157226,9920,104291,7697,52935,5382,2370873,2310,1793983,10766,196757,3158,53511,4032,143246,4006,280518,9338,128025,7131,152493,5631,81518,2930,14785,2178,66733,2814,18097,2878,9075,1686,9022,2160,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7810389,2904,1531365,3382,1381351,6340,110482,3790,72191,4172,38291,3400,19402,4454,13813,2105,5589,3532,15461,2125,11411,1619,4050,1320,4669,1312,4015,1254,654,427,5293149,3854,4753660,9989,357381,7905,123792,7052,233589,7340,89981,7149,66291,5769,23690,3518,68760,4168,32756,3177,36004,3556,23367,3277,15222,2753,8145,2098,985875,2887,953251,4270,9421,1753,5031,1156,4390,1286,17071,2083,11925,1644,5146,1116,4783,1261,1681,567,3102,1009,1349,582,700,435,649,373,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,573060,642,98678,698,93023,1153,2607,717,1522,546,1085,494,1852,505,1579,463,273,307,192,237,192,237,0,203,1004,407,988,403,16,24,387727,746,370347,2114,4944,1112,3429,832,1515,547,8716,1533,6805,1385,1911,509,1585,661,1072,524,513,272,2135,582,1952,591,183,185,86655,608,77183,1205,196,167,172,179,24,58,8792,1036,6451,870,2341,556,203,153,57,92,146,130,281,164,242,162,39,47,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10420402,2054,2018404,2688,1896777,7555,48513,3114,33180,2750,15333,1769,44130,4723,30507,3648,13623,2124,13399,2148,8316,1841,5083,1260,15585,3291,12783,3392,2802,1379,6971014,2758,6532636,12442,148601,5909,90664,4490,57937,3922,168275,8751,121196,6491,47079,4489,73106,3862,38941,3218,34165,2504,48396,6728,31434,5899,16962,2659,1430984,2125,1354661,4139,10911,1282,6298,1028,4613,917,50829,3547,29512,2449,21317,2272,7355,1244,2934,792,4421,1134,7228,1432,4731,1151,2497,770,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3188478,1471,603395,1782,552236,4026,37666,2858,26587,3032,11079,2274,4271,1404,3440,1286,831,427,5301,1234,3775,1066,1526,665,3921,1480,3023,1274,898,712,2143320,2815,1953236,6753,121091,3816,53293,3586,67798,3797,23641,2913,17025,2285,6616,2031,28625,2247,14444,1630,14181,1882,16727,2672,12986,2434,3741,1198,441763,2536,426235,2639,6080,1372,2746,772,3334,1142,3510,868,2845,729,665,387,1823,559,794,344,1029,496,4115,1040,3090,828,1025,523,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3334045,1462,620397,1993,517148,6053,71720,4321,44586,4268,27134,3430,15987,2664,10916,2082,5071,1495,14039,1651,7495,1477,6544,1593,1503,694,1015,591,488,413,2266240,2228,1935433,10239,198869,6232,76974,6216,121895,6183,61716,5667,42099,4249,19617,3186,62223,3301,28287,2554,33936,3416,7999,1579,6055,1238,1944,877,447408,1752,417710,2187,8580,1521,4774,990,3806,1128,11569,1505,6694,1135,4875,943,8064,1189,2137,766,5927,1136,1485,678,911,513,574,410,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11253570,1604,2074197,1860,1865824,9108,102559,5350,73311,4452,29248,3367,70963,6713,52476,6148,18487,2779,26489,2471,19723,2210,6766,1605,8362,2129,5721,1214,2641,1625,7424907,2352,6731702,14474,275539,6246,163329,7370,112210,7265,251682,11145,175092,7850,76590,6680,127449,5337,55465,4360,71984,4977,38535,5644,24387,3808,14148,3313,1754466,1926,1628761,4939,20816,1834,6583,1402,14233,1603,88757,4374,54181,3464,34576,2947,11154,1316,2921,804,8233,1399,4978,1023,2513,564,2465,872,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,968612,753,180281,1073,142715,2619,23822,2250,17944,2345,5878,1717,9817,1809,8174,1749,1643,677,3927,892,3652,982,275,281,0,284,0,284,0,284,648370,1339,517818,5463,64703,2621,27533,2692,37170,3181,49483,4815,31369,3362,18114,3020,12945,1523,5485,1197,7460,1069,3421,1074,2486,764,935,545,139961,878,111460,2360,3708,426,595,362,3113,460,22133,2370,12391,1698,9742,1767,1679,632,295,258,1384,461,981,548,632,469,349,371,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3835500,1914,743743,2050,699333,3177,32637,2410,20350,2460,12287,1605,7013,1443,5096,1350,1917,721,3388,870,2071,735,1317,759,1372,1012,1257,1008,115,191,2586169,1980,2420069,7564,100304,3730,38850,3848,61454,3289,38942,5307,26529,2786,12413,3780,19976,2053,9247,1307,10729,1881,6878,3241,3869,1476,3009,2144,505588,1595,491477,1914,4609,940,2306,602,2303,720,6930,1087,4690,834,2240,777,2005,609,515,337,1490,525,567,358,210,183,357,252,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,692220,891,132432,856,122913,2442,3324,853,2945,824,379,223,4119,1705,2380,998,1739,1017,399,339,155,163,244,286,1677,958,1127,566,550,751,458698,841,431471,2700,8483,1142,4650,1017,3833,654,8545,1616,5615,1092,2930,1265,2013,595,1065,423,948,435,8186,1410,5314,993,2872,1014,101090,685,96002,804,356,287,297,261,59,67,3234,723,2614,675,620,335,125,124,51,62,74,94,1373,409,1218,375,155,153,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5422454,2406,994670,3269,933611,5878,36448,3245,23652,3392,12796,1910,11174,2970,9372,2570,1802,703,7812,1479,6013,1328,1799,664,5625,2306,3307,1503,2318,1586,3719131,2875,3490667,9019,125097,4760,52716,4939,72381,5495,52355,5364,40146,4336,12209,2541,34892,2498,17118,2344,17774,2192,16120,3163,8674,2202,7446,1899,708653,2415,694743,2884,3965,917,2857,866,1108,461,6646,1396,4299,953,2347,897,2865,725,462,272,2403,666,434,247,95,113,339,222,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20403745,3358,4433871,4055,2940704,19295,1350646,17985,946850,19935,403796,12670,57235,4909,49417,4581,7818,1790,69265,4051,52888,3733,16377,2294,16021,2823,13392,2505,2629,1198,13822025,5370,8977939,22614,4149285,20441,2123261,23055,2026024,27305,270479,10301,203769,9906,66710,5624,348402,9236,181822,7898,166580,7695,75920,6898,56485,6008,19435,3665,2147849,4677,1638343,6564,421241,4862,164075,5903,257166,6091,50624,4135,32191,2714,18433,2694,33720,2811,8331,1458,25389,2485,3921,909,2188,661,1733,600,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2191308,1072,502895,1374,444109,4560,43123,3421,29806,2927,13317,2185,6710,1697,6104,1667,606,344,6375,1362,5751,1387,624,342,2578,771,1787,672,791,506,1482865,1267,1254543,6973,144705,5265,67234,4813,77471,4404,38417,4035,30907,3580,7510,1676,33057,2467,18930,2235,14127,1823,12143,1691,8951,1470,3192,1318,205548,902,188410,1636,7242,1116,3969,966,3273,746,6669,1231,4827,1058,1842,719,2347,550,579,332,1768,441,880,359,391,266,489,236,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,570045,430,100324,610,96466,845,1368,439,901,418,467,198,1888,625,1377,525,511,303,554,344,393,303,161,136,48,62,48,62,0,211,392906,588,373720,2425,2660,556,2208,508,452,214,12313,1843,10056,1589,2257,776,3395,1273,1723,910,1672,710,818,369,428,301,390,264,76815,431,70815,1308,149,152,82,94,67,102,5418,1127,4146,1055,1272,454,159,119,0,211,159,119,274,193,178,137,96,132,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6826604,2798,1306584,3107,1155327,7850,83465,4688,60034,4453,23431,2733,31333,4072,25625,3587,5708,1415,26234,3044,18356,2720,7878,1313,10225,2652,8261,2300,1964,933,4696972,3264,4043217,11713,289810,6466,128117,7799,161693,6015,155753,8505,111710,7205,44043,4217,157414,6044,81276,4688,76138,4346,50778,6542,32867,4890,17911,3463,823048,2563,763342,3983,13601,1400,5457,1012,8144,1151,24108,3050,14983,1909,9125,2016,18814,1328,5381,1068,13433,1306,3183,811,1925,643,1258,485,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5751180,1544,1082349,1517,901415,7290,96143,4574,63615,5129,32528,3655,38589,5259,26839,3762,11750,2866,39353,2851,27665,2435,11688,1971,6849,1833,5093,1680,1756,1124,3985057,2205,3316392,16417,277143,6577,120806,7105,156337,7037,146009,11261,89056,7834,56953,6373,211886,6076,103017,5696,108869,5383,33627,5261,20562,3932,13065,2391,683774,1915,612932,4117,14832,1775,6919,1533,7913,1252,25251,3059,13777,1974,11474,2467,27677,1828,7410,1408,20267,2123,3082,884,1638,551,1444,619,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1672814,935,281555,1391,273294,2224,5789,1690,3763,1471,2026,672,1446,592,1326,579,120,145,866,664,660,616,206,194,160,198,120,144,40,68,1124874,1509,1100621,2705,9274,1418,6464,1381,2810,806,8984,1462,6960,1274,2024,683,3834,1066,1980,622,1854,813,2161,945,1721,873,440,383,266385,1132,261869,1404,655,360,479,300,176,195,3205,808,2715,780,490,270,330,308,226,275,104,135,326,265,164,142,162,193,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5035768,1640,950745,1913,857481,4110,50772,2808,34551,2574,16221,2003,22010,2785,17357,2349,4653,915,17888,1974,11974,1592,5914,1741,2594,949,2262,870,332,326,3410559,1897,3134516,7513,147380,4769,71233,4457,76147,5021,68532,4391,49902,3530,18630,2388,47390,2775,24572,2272,22818,2337,12741,3422,10167,2780,2574,1271,674464,1647,638735,2461,7332,1013,3813,1075,3519,620,23807,2206,16577,1690,7230,1140,3633,665,1119,408,2514,563,957,322,729,270,228,147,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,464197,904,81848,938,77909,1290,2985,1023,1885,723,1100,501,495,284,442,268,53,91,161,294,161,294,0,258,298,368,298,368,0,258,323128,1233,303678,2692,11918,1974,7487,1630,4431,1116,4375,1200,4000,1173,375,262,1267,596,509,285,758,500,1890,801,1846,801,44,58,59221,805,55392,1014,1930,662,1329,468,601,468,1545,607,1317,537,228,225,99,135,86,133,13,24,255,186,172,148,83,115,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3609858,756,773683,759,30864,2926,742101,3074,88456,5389,653645,6740,718,801,555,618,163,204,0,280,0,280,0,280,0,280,0,280,0,280,2356903,0,106018,6015,2246970,6101,408818,10725,1838152,12450,2828,881,1794,646,1034,504,838,623,171,194,667,599,249,276,199,261,50,83,479272,0,28380,2229,450289,2189,49172,2648,401117,3265,588,338,405,287,183,156,15,29,15,29,0,280,0,280,0,280,0,280,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
