GEO_ID,B17012_001E,B17012_001M,B17012_002E,B17012_002M,B17012_003E,B17012_003M,B17012_004E,B17012_004M,B17012_005E,B17012_005M,B17012_006E,B17012_006M,B17012_007E,B17012_007M,B17012_008E,B17012_008M,B17012_009E,B17012_009M,B17012_010E,B17012_010M,B17012_011E,B17012_011M,B17012_012E,B17012_012M,B17012_013E,B17012_013M,B17012_014E,B17012_014M,B17012_015E,B17012_015M,B17012_016E,B17012_016M,B17012_017E,B17012_017M,B17012_018E,B17012_018M,B17012_019E,B17012_019M,B17012_020E,B17012_020M,B17012_021E,B17012_021M,B17012_022E,B17012_022M,B17012_023E,B17012_023M,B17012_024E,B17012_024M,B17012_025E,B17012_025M,B17012_026E,B17012_026M,B17012_027E,B17012_027M,B17012_028E,B17012_028M,B17012_029E,B17012_029M,B17012_030E,B17012_030M,B17012_031E,B17012_031M,B17012_032E,B17012_032M,B17012_033E,B17012_033M,B17012_034E,B17012_034M,B17012_035E,B17012_035M,NAME,B17012_001EA,B17012_001MA,B17012_002EA,B17012_002MA,B17012_003EA,B17012_003MA,B17012_004MA,B17012_004EA,B17012_005MA,B17012_005EA,B17012_006EA,B17012_006MA,B17012_007EA,B17012_007MA,B17012_008EA,B17012_008MA,B17012_009MA,B17012_009EA,B17012_010MA,B17012_010EA,B17012_011MA,B17012_011EA,B17012_012EA,B17012_012MA,B17012_013EA,B17012_013MA,B17012_014EA,B17012_014MA,B17012_015MA,B17012_015EA,B17012_016MA,B17012_016EA,B17012_017EA,B17012_017MA,B17012_018EA,B17012_018MA,B17012_019EA,B17012_019MA,B17012_020MA,B17012_020EA,B17012_021MA,B17012_021EA,B17012_022MA,B17012_022EA,B17012_023EA,B17012_023MA,B17012_024EA,B17012_024MA,B17012_025EA,B17012_025MA,B17012_026MA,B17012_026EA,B17012_027MA,B17012_027EA,B17012_028EA,B17012_028MA,B17012_029EA,B17012_029MA,B17012_030EA,B17012_030MA,B17012_031MA,B17012_031EA,B17012_032MA,B17012_032EA,B17012_033MA,B17012_033EA,B17012_034EA,B17012_034MA,B17012_035EA,B17012_035MA,state
0400000US37,2290199,16891,268889,8684,87399,5672,35043,3345,30848,3059,18183,2631,3325,1165,181490,7640,25539,2578,7555,1501,14691,2002,3066,1025,227,225,155951,7045,14932,1653,100905,5162,35656,3967,4458,1530,2021310,17145,1593310,16722,895602,13519,584544,9779,108244,4678,4920,1139,428000,11439,129695,5879,60573,3758,61805,4831,6653,1693,664,442,298305,10002,107883,4969,171750,8446,17701,2468,971,663,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,165806,3756,12368,1749,4569,931,2403,586,1499,555,447,238,220,156,7799,1312,1225,491,267,169,655,428,275,211,28,34,6574,1262,533,433,4178,966,1804,653,59,60,153438,3602,133363,3389,76296,2469,44951,2464,11353,1255,763,371,20075,1860,7320,1042,3168,690,3818,713,334,200,0,203,12755,1473,5177,934,6880,1139,698,314,0,203,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2986906,17528,296649,9302,91112,5453,35649,2953,34648,3619,16448,2215,4367,1194,205537,7647,29867,3174,6013,1243,18004,2380,4816,1410,1034,476,175670,7359,16190,1767,112861,6117,41223,4235,5396,1242,2690257,20164,2137210,19461,1214751,14774,726738,12731,179993,6267,15728,2151,553047,10720,156632,6444,68526,4463,78336,4996,9058,1669,712,375,396415,9546,154058,6036,213715,6983,26775,3336,1867,689,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,934124,9511,122312,5905,46418,3116,17410,2125,16430,1879,10598,1277,1980,735,75894,5135,11670,2149,3301,1285,6259,1419,1800,729,310,277,64224,4596,7003,1216,40169,3742,15203,2655,1849,672,811812,10164,658044,10212,375013,6996,223890,6555,55943,3458,3198,875,153768,5727,49929,3700,21830,2298,24915,2337,3136,878,48,79,103839,4231,37755,2532,58318,3762,7345,1347,421,304,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,908835,9206,91400,4303,35326,2991,13492,1977,10653,1760,8297,1491,2884,1277,56074,3857,9392,1584,2632,737,5025,1302,1735,859,0,270,46682,3532,4700,1185,32521,3252,8995,1931,466,243,817435,8882,668435,9850,385717,7098,224882,6687,53601,3643,4235,1116,149000,6090,52151,3956,22469,2567,26594,2834,2677,806,411,422,96849,5142,35662,2374,53328,3739,7255,2054,604,401,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3199598,18904,273725,6857,87935,5577,37875,3306,28336,2721,17468,2313,4256,1225,185790,6273,27472,2758,6787,1374,15737,2159,4448,1170,500,347,158318,5928,18187,1904,97759,4952,37638,3623,4734,1137,2925873,18446,2331334,19785,1357774,14928,787312,12691,173153,5575,13095,1594,594539,13239,180365,7749,88665,5218,81412,6006,9945,1520,343,255,414174,11400,173721,6972,210882,7598,26532,3195,3039,1702,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,259048,4744,24624,2761,5698,1364,1981,672,2432,899,1156,618,129,153,18926,2514,2612,1020,852,543,1197,827,415,446,148,242,16314,2275,1460,845,9507,1783,4582,1323,765,545,234424,5299,184378,5695,104625,4432,65090,3558,13705,1518,958,415,50046,3553,15425,2018,8863,1538,6007,1445,555,465,0,284,34621,2733,14879,1821,17915,2193,1750,696,77,128,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1103327,11736,138152,6066,40051,3050,16640,1959,15063,2118,6573,1503,1775,938,98101,5964,10674,2062,4032,1217,5676,1543,835,451,131,219,87427,5450,10202,1893,56222,4316,18259,2575,2744,1038,965175,12050,747643,12182,435621,9270,258218,8130,50307,3382,3497,1237,217532,7234,56765,4160,24126,2670,29655,3389,2984,1008,0,286,160767,5806,65740,3974,83645,4538,10573,1796,809,634,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,203891,3420,19721,2126,7212,1391,2879,669,3021,962,853,342,459,275,12509,1623,2188,721,470,376,1120,537,569,290,29,49,10321,1577,766,358,6637,1282,2316,827,602,355,184170,3769,153839,4034,88403,2997,48957,2306,14924,1860,1555,524,30331,2470,10710,1405,3885,786,5650,1128,1025,448,150,167,19621,1992,6917,1057,11312,1714,1378,484,14,20,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1604310,15493,200166,9068,75478,4575,30712,2983,29729,2827,12442,1968,2595,1026,124688,7316,16815,2283,5764,1246,9407,1763,1370,629,274,237,107873,6976,14243,2240,67038,5782,24015,2937,2577,910,1404144,16043,1102706,16472,630818,11397,389142,8768,77899,4648,4847,1367,301438,10681,89612,6250,40186,4207,45131,3922,4164,1474,131,155,211826,7697,82425,4870,112659,6141,15310,3002,1432,1152,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5597885,28880,795699,15565,354309,10437,93646,5214,136333,5719,105416,5981,18914,2505,441390,12971,65151,6062,16491,2690,33674,3800,13035,1964,1951,830,376239,11592,39621,3234,215764,9167,102880,7455,17974,2596,4802186,28612,3768666,29899,1898605,20428,1466383,18540,378805,10256,24873,2654,1033520,18223,323099,12022,137643,6730,163300,8221,20229,2648,1927,650,710421,12824,257832,9988,392873,10941,55370,4147,4346,1311,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,593103,7662,47313,3236,24831,2211,7682,1597,8083,1308,6841,1280,2225,704,22482,2468,4221,898,1156,545,2814,759,251,282,0,258,18261,2300,1859,585,11509,1891,4495,1171,398,281,545790,7876,462351,9409,209377,6514,160021,5131,80229,4278,12724,1222,83439,5961,28318,2942,10313,1457,13712,1917,4256,1900,37,61,55121,4527,20846,2029,28929,3425,4952,1312,394,235,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,156832,3565,12090,1706,4518,986,1745,528,1545,532,1112,541,116,128,7572,1323,1481,509,266,151,1012,507,187,183,16,25,6091,1142,439,299,4475,953,1156,561,21,39,144742,3624,116166,4015,70251,3294,38301,2254,6908,902,706,343,28576,1894,10035,1421,3129,700,6369,1306,505,361,32,52,18541,1665,7221,956,10287,1311,1033,432,0,211,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1938966,16324,142638,5644,47210,3293,21844,2235,17628,2015,6773,1295,965,691,95428,4504,11860,1766,2392,833,7345,1460,1938,749,185,274,83568,4408,9951,1529,52031,3779,19911,2445,1675,1098,1796328,15948,1431426,16787,785357,11769,533710,9404,107547,4575,4812,1112,364902,10856,105475,5853,51795,4159,48737,3961,4902,1329,41,76,259427,9304,97754,5371,142276,6303,18294,2455,1103,613,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1574432,13096,132984,6180,53986,3439,20873,2395,19190,1823,10342,1689,3581,1016,78998,4665,11919,1760,1861,662,7672,1328,1881,791,505,444,67079,4115,4904,1148,48040,3861,12744,2043,1391,736,1441448,14688,1165699,14064,652731,10694,407736,9717,96686,4650,8546,1670,275749,9537,92362,5008,36037,2952,49872,4096,5366,1136,1087,952,183387,7236,60511,3914,109582,6109,12135,1767,1159,626,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,500147,6448,69897,4648,31491,2798,13249,1740,12847,2108,4938,1205,457,365,38406,3488,6987,1403,1881,741,4075,1255,815,549,216,342,31419,3069,5280,1126,20289,2437,5479,1247,371,267,430250,7313,357252,7448,224151,6555,115106,4990,16840,2059,1155,686,72998,4037,23341,2781,11765,1799,10639,2076,899,483,38,62,49657,3149,27321,2709,18906,2052,3116,1145,314,215,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1440637,11424,100381,4575,30441,2227,12587,1628,9690,1194,5657,1022,2507,682,69940,4471,11289,1934,2294,915,7608,1613,1273,676,114,117,58651,3914,4832,1043,35102,3347,15487,2666,3230,966,1340256,10773,1097403,11349,628890,9195,366072,5879,94977,4735,7464,1126,242853,7112,82645,4573,32955,2784,44797,3068,4444,950,449,270,160208,6030,56127,3557,90582,5051,12901,1859,598,316,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,133902,3357,8465,1445,3798,994,1609,597,1353,615,633,386,203,199,4667,1056,623,369,88,127,469,334,13,21,53,65,4044,1015,265,215,2611,750,1073,601,95,154,125437,3365,105700,3266,63790,2793,32578,2143,8887,1302,445,262,19737,2062,8413,1269,3220,856,4424,1060,769,534,0,258,11324,1559,3668,882,6933,1206,723,439,0,258,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,956970,8777,392942,9177,196006,6239,101113,4829,69763,3863,22932,2192,2198,869,196936,6068,26520,2531,11871,1509,11436,1691,2895,791,318,295,170416,5049,49790,2654,88078,4283,29193,2535,3355,780,564028,9020,405703,8364,233729,5988,150201,5364,21226,1912,547,296,158325,5503,33727,2705,21906,1989,10697,1691,1124,423,0,280,124598,4718,67169,3864,52438,3171,4956,960,35,66,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
