GEO_ID,B08517_001E,B08517_001M,B08517_002E,B08517_002M,B08517_003E,B08517_003M,B08517_004E,B08517_004M,B08517_005E,B08517_005M,B08517_006E,B08517_006M,B08517_007E,B08517_007M,B08517_008E,B08517_008M,B08517_009E,B08517_009M,B08517_010E,B08517_010M,B08517_011E,B08517_011M,B08517_012E,B08517_012M,B08517_013E,B08517_013M,B08517_014E,B08517_014M,B08517_015E,B08517_015M,B08517_016E,B08517_016M,B08517_017E,B08517_017M,B08517_018E,B08517_018M,B08517_019E,B08517_019M,B08517_020E,B08517_020M,B08517_021E,B08517_021M,B08517_022E,B08517_022M,B08517_023E,B08517_023M,B08517_024E,B08517_024M,B08517_025E,B08517_025M,B08517_026E,B08517_026M,B08517_027E,B08517_027M,B08517_028E,B08517_028M,B08517_029E,B08517_029M,B08517_030E,B08517_030M,B08517_031E,B08517_031M,B08517_032E,B08517_032M,B08517_033E,B08517_033M,B08517_034E,B08517_034M,B08517_035E,B08517_035M,B08517_036E,B08517_036M,B08517_037E,B08517_037M,B08517_038E,B08517_038M,B08517_039E,B08517_039M,B08517_040E,B08517_040M,B08517_041E,B08517_041M,B08517_042E,B08517_042M,NAME,B08517_001MA,B08517_001EA,B08517_002MA,B08517_002EA,B08517_003EA,B08517_003MA,B08517_004EA,B08517_004MA,B08517_005EA,B08517_005MA,B08517_006MA,B08517_006EA,B08517_007MA,B08517_007EA,B08517_008EA,B08517_008MA,B08517_009EA,B08517_009MA,B08517_010EA,B08517_010MA,B08517_011MA,B08517_011EA,B08517_012MA,B08517_012EA,B08517_013EA,B08517_013MA,B08517_014EA,B08517_014MA,B08517_015EA,B08517_015MA,B08517_016MA,B08517_016EA,B08517_017MA,B08517_017EA,B08517_018MA,B08517_018EA,B08517_019EA,B08517_019MA,B08517_020EA,B08517_020MA,B08517_021MA,B08517_021EA,B08517_022MA,B08517_022EA,B08517_023MA,B08517_023EA,B08517_024EA,B08517_024MA,B08517_025EA,B08517_025MA,B08517_026MA,B08517_026EA,B08517_027MA,B08517_027EA,B08517_028MA,B08517_028EA,B08517_029MA,B08517_029EA,B08517_030EA,B08517_030MA,B08517_031EA,B08517_031MA,B08517_032MA,B08517_032EA,B08517_033MA,B08517_033EA,B08517_034MA,B08517_034EA,B08517_035MA,B08517_035EA,B08517_036MA,B08517_036EA,B08517_037MA,B08517_037EA,B08517_038MA,B08517_038EA,B08517_039MA,B08517_039EA,B08517_040MA,B08517_040EA,B08517_041MA,B08517_041EA,B08517_042MA,B08517_042EA,state
0400000US30,386896,4966,20874,2278,116311,4802,133456,4025,80136,4100,36119,3115,293192,5396,14283,1977,89798,4061,102437,3756,59862,3683,26812,2790,40008,3699,2702,741,12419,1707,15113,1997,7306,1293,2468,665,2419,672,183,264,871,388,525,254,511,411,329,234,16455,1892,1065,409,4053,797,4590,1035,3961,873,2786,656,9115,1480,1385,1032,2621,936,1904,686,2187,724,1018,437,25707,2032,1256,406,6549,868,8887,1253,6309,1133,2706,682,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,762138,6521,52421,3082,213348,6125,261125,6561,163486,5617,71758,3615,618504,6474,34315,2437,170248,5277,215348,5796,138105,5087,60488,3120,72810,4204,12041,1747,20290,1961,23009,2164,11868,1461,5602,1081,4602,925,800,505,1560,563,1476,509,444,310,322,291,19170,1587,2196,627,6105,866,5790,1133,3030,547,2049,580,9899,1438,914,324,3458,775,2728,669,1512,487,1287,623,37153,2404,2155,536,11687,1319,12774,1401,8527,1326,2010,513,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,997352,11283,141604,7492,296166,10555,334054,10601,153930,5900,71598,4831,792183,12673,96673,5827,234555,10546,275199,9566,127823,5630,57933,4449,106182,6840,24999,3481,31595,3142,30412,3168,12102,1868,7074,1352,27402,3044,8114,1762,10712,2188,5901,1238,2404,899,271,233,20651,2848,4933,1541,6773,1834,5779,1224,2010,554,1156,625,18554,2514,4446,1412,4242,1117,5791,1482,2437,849,1638,682,32380,3587,2439,807,8289,2384,10972,1875,7154,1435,3526,861,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,536441,7166,34917,2729,158271,5961,159563,6056,116300,5225,67390,3788,443475,8791,24747,2359,130610,5722,134466,5069,96991,4611,56661,3665,45286,3729,6619,1541,15303,2400,12882,2175,6732,1298,3750,668,1755,721,396,359,510,464,723,475,126,145,0,268,13557,2144,1123,634,4383,1059,3090,1119,2934,881,2027,768,5036,1187,782,473,1884,687,1172,525,662,404,536,340,27332,2637,1250,528,5581,969,7230,1254,8855,1890,4416,924,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3322329,24654,291893,10509,939609,17631,826032,13803,795882,15196,468913,12761,2582228,22705,164249,7403,721245,16428,668672,13278,643744,13314,384318,11802,299399,11147,51872,4882,93963,6169,65648,4819,57240,4637,30676,3097,180490,10171,38557,4192,57259,4673,37896,4365,29379,3295,17399,2273,94028,5906,19710,2684,29789,3052,18154,2735,17099,2894,9276,1268,48625,4387,12574,2843,16075,2496,7872,1622,8434,1700,3670,842,117559,5214,4931,1431,21278,2990,27790,2821,39986,3194,23574,1872,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,695373,9316,81844,4929,191946,7692,216503,7839,115278,6074,89802,4686,535942,10116,56150,4193,147020,6802,174461,7177,89231,4671,69080,4117,88943,6756,15761,2716,29472,4015,22745,2358,11300,1988,9665,1515,5716,1316,871,440,1114,525,1595,749,934,500,1202,530,16044,2407,2875,1058,3368,825,3890,1178,3204,905,2707,841,10718,1937,1760,858,2060,827,3046,887,2754,1073,1098,434,38010,3253,4427,1211,8912,1445,10766,1778,7855,1456,6050,1357,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7728356,31446,709597,15710,1970226,27596,2019399,23723,1724248,21891,1304886,21170,4226681,27343,266253,10014,1176517,19148,1261175,17505,846076,13701,676660,14328,553352,16347,74279,5790,164525,9614,143153,6701,91729,6099,79666,4695,2139290,24283,266550,10676,458077,12281,455547,11566,582294,14288,376822,12800,385514,12542,58504,5399,85964,5354,69316,5023,88148,5895,83582,5745,144012,7919,19003,2895,31310,3258,26406,3471,37595,4218,29698,2987,279507,10476,25008,3041,53833,3894,63802,5171,78406,5170,58458,4480,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3398258,18565,386954,11902,965014,19906,1039553,16936,683419,13435,323318,9255,2798224,18934,266241,9110,788973,18378,890091,15899,584225,12048,268694,8638,370202,11857,86067,5385,119717,7112,91359,6390,48397,3107,24662,2400,23645,2606,6341,1527,6558,1647,3973,816,2618,797,4155,1080,43044,4223,9739,2383,12956,2395,9678,1479,5995,1198,4676,1190,43740,4232,10790,2007,13697,2294,10862,2201,5564,1344,2827,731,119403,6070,7776,1498,23113,2835,33590,3104,36620,3366,18304,2355,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,290671,3973,17194,1933,77279,3768,109573,3901,64541,3193,22084,2173,228024,3919,12110,1510,57787,3234,88042,3254,52709,2772,17376,1821,29973,2286,2298,631,9443,1575,9626,1180,6283,996,2323,563,1050,372,160,125,362,234,289,146,0,268,239,196,11527,1402,1069,354,3271,684,3746,757,2446,510,995,390,3769,862,264,224,1381,432,1242,476,515,245,367,252,16328,1408,1293,374,5035,868,6628,969,2588,490,784,322,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4455174,21431,317830,9241,1516769,17080,1340585,17812,803212,14380,476778,10188,3790414,22102,232295,7270,1278812,14900,1170827,17821,698282,13447,410198,9191,340880,10551,48030,4323,132668,6477,87019,4466,41490,2767,31673,3034,70327,5080,10465,1669,26060,3599,18573,2486,9525,1496,5704,1002,66472,5021,8798,1691,24365,3196,14418,2057,10945,2232,7946,1287,38939,3195,6933,1613,13840,1792,9456,1658,5045,1126,3665,930,148142,5282,11309,1971,41024,3359,40292,3327,37925,2501,17592,1977,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1301311,11250,133376,5823,391172,8656,420793,10575,243552,6962,112418,4798,1073978,11796,93067,5242,319283,7789,355729,10399,209069,6689,96830,4409,131950,6499,25863,3030,41670,3459,37475,3369,18101,2116,8841,1295,7291,1740,1414,758,2383,834,1956,1227,785,379,753,420,21792,3199,3649,1340,8537,2812,5265,1107,3071,1176,1270,420,17802,2320,4570,1520,6721,1325,4356,1152,1166,424,989,462,48498,3401,4813,1193,12578,1529,16012,1891,11360,1609,3735,894,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1478555,11141,138943,6433,356123,9406,525264,10305,297161,7865,161064,6743,1107509,12592,91692,4876,270327,9577,407092,10119,220841,7482,117557,5464,159718,7859,27426,3295,42528,3628,51096,3554,25273,2960,13395,1810,54981,3996,6232,1478,10959,2145,17130,2159,12802,1390,7858,1787,41026,3399,5729,1523,9331,1825,13490,1639,7177,1233,5299,1292,34601,2978,3022,863,7344,1489,10352,1875,8533,1629,5350,1102,80720,4447,4842,1027,15634,2359,26104,2505,22535,2122,11605,1589,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4748573,21553,331231,10205,1684691,19964,1218001,15020,933365,14363,581285,11898,3735618,22587,216674,8105,1333225,18202,981829,13312,755054,13531,448836,10301,419922,11440,48532,3677,171172,7805,97002,5481,60558,3770,42658,3745,238882,8919,24315,3358,69637,4252,63237,5320,45708,3299,35985,2876,145677,6618,18997,2515,56350,4801,27563,2880,21794,2372,20973,2138,46092,3954,7924,1232,15881,2013,8703,1619,7384,1354,6200,1428,162382,6031,14789,2193,38426,2932,39667,3049,42867,3152,26633,2293,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,411546,7445,37491,3841,108855,5658,118347,5761,88735,4911,58118,3802,343880,7322,26009,3015,92207,5342,102128,5080,75044,4380,48492,3595,33540,3851,5512,1492,9767,1892,7543,1399,6998,1553,3720,989,7430,1628,2454,1152,1319,621,2004,597,696,301,957,526,8548,1493,1666,818,2355,1000,1951,684,1290,469,1286,669,4801,1305,1281,731,871,546,799,474,897,505,953,526,13347,1749,569,440,2336,797,3922,1026,3810,782,2710,853,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1566960,14796,168476,6989,485495,11563,479650,12235,281954,9015,151385,5711,1305269,15698,116586,6027,399748,11120,412122,11078,245946,7411,130867,5354,167575,7387,35252,3593,60006,4211,43470,4350,18927,2456,9920,1510,9853,1984,2546,1217,4383,1403,2423,1066,362,259,139,143,21165,2848,5001,1461,5700,1160,4383,1163,2353,752,3728,1292,19902,2758,5117,1442,8030,1852,4427,1157,1458,521,870,465,43196,3288,3974,1475,7628,1387,12825,1807,12908,1898,5861,879,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,323807,4487,21970,1834,101406,3131,110684,4627,64757,3326,24990,2387,252029,4192,14200,1455,76715,3080,87446,3685,53393,3249,20275,2018,34022,2545,3479,890,10026,1185,11638,1644,5944,1021,2935,740,996,424,407,290,305,174,284,283,0,268,0,268,12070,1500,1457,434,4785,857,3487,776,1296,350,1045,387,2938,662,434,262,892,355,883,373,664,341,65,84,21752,2102,1993,463,8683,1104,6946,1142,3460,838,670,269,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2335939,15216,252243,7720,798615,16771,664104,11712,400692,9392,220285,7713,1976509,15473,184866,6968,675952,14375,579509,11487,346254,9316,189928,6533,223316,8299,48190,3904,81407,5338,50862,4654,25932,2193,16925,1950,14810,2460,3230,1087,5935,1668,3206,908,1502,764,937,506,28375,2937,5790,1638,9062,1690,6110,1483,4235,1035,3178,889,22766,2944,4319,1227,7496,1486,6062,1362,3112,1125,1777,676,70163,4804,5848,1431,18763,2011,18355,2629,19657,2371,7540,1286,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8518485,27937,1341830,21751,2139918,29684,2518274,27551,1688347,23278,830116,13192,6838267,31860,913907,17965,1711765,24633,2116987,25649,1400305,20813,695303,12766,980951,18761,281840,11644,269043,10311,226699,9525,141750,5920,61619,3999,139555,8799,41719,5342,35010,4401,28304,3503,22488,2385,12034,1934,113513,6360,30886,3192,27571,3160,25658,3290,16850,2222,12548,1876,131307,7092,39029,4240,38294,3872,26717,2607,18558,2432,8709,1362,314892,9726,34449,3500,58235,3622,93909,5926,88396,5525,39903,3388,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,905590,7186,68992,4864,222846,6737,338252,7612,185527,6446,89973,4211,706388,8889,49220,3904,174729,6061,263448,7871,147484,6187,71507,3873,104207,5573,11406,2346,25942,2414,42249,3886,16892,1976,7718,1253,19021,2363,2339,770,5142,1562,4833,1026,4868,1395,1839,583,13532,1910,1265,642,2607,683,5010,1064,2425,594,2225,696,14009,1728,1587,666,2923,970,4990,849,3176,946,1333,566,48433,3551,3175,1340,11503,2252,17722,2299,10682,1467,5351,1003,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,272126,4178,16016,1817,84746,2941,73642,3436,61704,3238,36018,2527,209161,4783,11017,1300,64651,3176,58985,3047,47496,2821,27012,2293,28163,2455,3007,1157,10403,1195,6708,1541,5172,1026,2873,804,1990,800,110,185,945,449,389,286,377,281,169,164,12445,1718,743,382,4072,929,2378,584,3238,846,2014,571,3860,907,216,127,1253,513,999,420,769,518,623,319,16507,1537,923,373,3422,616,4183,948,4652,845,3327,963,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3057656,16987,285925,9742,799066,13606,855375,15773,672947,13280,444343,8357,2467952,17018,193766,7184,638998,12946,716788,14879,557296,11537,361104,8203,310337,9899,60054,4569,97197,5401,75962,5162,48406,4279,28718,2640,76871,4857,10980,2369,16819,2529,14314,2098,18363,2159,16395,2022,45223,3990,5885,1346,12367,2038,9337,1696,9446,2008,8188,1422,36933,3136,6697,1424,10802,1796,8716,1434,6006,1356,4712,1173,120340,6107,8543,1641,22883,2318,30258,3261,33430,2718,25226,2493,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2453509,17370,185033,7393,557056,12827,859924,14246,547293,9863,304203,9261,1837711,16347,123821,6215,426778,9628,665142,12273,402138,9263,219832,8226,273312,8339,38160,4021,65971,4803,87678,5618,51918,3570,29585,3148,113375,5777,6314,1023,18115,2640,33924,3470,35710,3845,19312,2285,61521,4019,5114,1597,14801,1660,19648,2532,12604,1963,9354,1568,39214,3461,3012,871,7680,1596,12576,1768,8617,1452,7329,1394,128376,6572,8612,1734,23711,3299,40956,3288,36306,2730,18791,2069,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,600163,8571,51540,3822,237037,7372,169158,6055,83028,4473,59400,3457,499287,8560,36598,3140,196086,6306,144281,5777,70867,4363,51455,3276,57269,4080,9311,1776,23105,2345,13896,1997,6237,1089,4720,1050,3301,947,583,370,1738,732,609,418,342,293,29,47,15205,1963,2032,587,6593,1299,3181,801,1923,662,1476,577,5546,1130,889,487,2665,856,1403,532,302,221,287,222,19555,2660,2127,859,6850,1546,5788,1462,3357,944,1433,661,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2250219,13893,152975,4929,712463,10596,733074,10629,438634,8864,213073,5951,1842706,14035,107778,4055,572454,9838,618803,10171,366358,8029,177313,5649,190983,6417,23899,2831,68697,4267,52536,3273,30177,2101,15674,1676,29072,2601,5367,1305,9024,1667,7458,1349,4558,890,2665,659,57592,3904,5629,1089,20657,2002,15871,2261,9604,1425,5831,1030,33029,2306,3340,725,10484,1261,10054,1418,5968,959,3183,689,96837,3606,6962,946,31147,1858,28352,2092,21969,1912,8407,1051,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,221553,4395,12298,1901,68579,3611,81165,3686,40103,3008,19408,2131,164985,4931,8841,1623,50517,3382,61456,3845,30298,2277,13873,1827,26527,2807,2228,712,10051,1738,8552,1533,3534,921,2162,677,3621,1013,294,283,1767,802,1097,414,386,370,77,99,9320,1778,402,267,2300,740,3324,1013,1760,618,1534,680,3054,827,77,108,936,430,691,367,999,417,351,239,14046,1710,456,241,3008,776,6045,1303,3126,923,1411,609,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1015183,12483,153987,5772,236902,7190,289724,9519,245519,7169,89051,4301,778213,11770,92912,4168,178083,6791,229573,8526,203359,6942,74286,3865,120355,6153,20595,2345,26675,2648,35741,3008,28526,3256,8818,1680,31248,2775,11969,1967,8542,1503,6622,1119,3254,761,861,493,38556,2816,14057,1715,12325,1688,7545,1423,3529,1034,1100,463,27179,2559,9466,1484,7238,1266,6054,1198,3016,915,1405,472,19632,2101,4988,946,4039,1063,4189,983,3835,973,2581,905,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
