GEO_ID,C14006_001E,C14006_001M,C14006_002E,C14006_002M,C14006_003E,C14006_003M,C14006_004E,C14006_004M,C14006_005E,C14006_005M,C14006_006E,C14006_006M,C14006_007E,C14006_007M,C14006_008E,C14006_008M,C14006_009E,C14006_009M,C14006_010E,C14006_010M,C14006_011E,C14006_011M,C14006_012E,C14006_012M,C14006_013E,C14006_013M,C14006_014E,C14006_014M,C14006_015E,C14006_015M,C14006_016E,C14006_016M,C14006_017E,C14006_017M,NAME,C14006_001EA,C14006_001MA,C14006_002EA,C14006_002MA,C14006_003EA,C14006_003MA,C14006_004MA,C14006_004EA,C14006_005MA,C14006_005EA,C14006_006MA,C14006_006EA,C14006_007EA,C14006_007MA,C14006_008EA,C14006_008MA,C14006_009EA,C14006_009MA,C14006_010MA,C14006_010EA,C14006_011MA,C14006_011EA,C14006_012EA,C14006_012MA,C14006_013EA,C14006_013MA,C14006_014EA,C14006_014MA,C14006_015MA,C14006_015EA,C14006_016MA,C14006_016EA,C14006_017MA,C14006_017EA,state
0400000US24,5214792,5721,420840,23731,157010,12215,17079,2806,30641,4103,33797,6016,33589,4502,41904,4579,263830,14668,4793952,24288,1310272,16813,142519,6386,246814,6062,288064,8352,296925,6348,335950,10583,3483680,18137,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5932429,5725,599899,18082,222568,11031,23699,3070,41908,4494,41952,4703,41066,4358,73943,5906,377331,13692,5332530,18002,1338501,15789,162437,5508,259452,5969,282190,7221,310223,5790,324199,12067,3994029,17267,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9455153,7497,1217964,28239,498534,17433,50953,4456,99742,6511,101897,7279,103340,7208,142602,8025,719430,16057,8237189,27922,2187511,19336,232241,6717,432667,7979,478482,8311,510812,8444,533309,11673,6049678,18589,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4776319,4471,429157,16223,169931,9511,16785,2347,28780,2715,28008,2933,34458,3198,61900,4773,259226,9516,4347162,17137,1107110,11993,127695,4469,222626,4799,243337,5917,268093,4884,245359,8285,3240052,13535,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2696801,5511,561143,16397,212981,8905,32676,3516,48656,3607,50035,3705,43436,3503,38178,3485,348162,10467,2135658,16258,530786,11672,69772,4592,104866,5364,115974,5277,123766,4699,116408,5829,1604872,11543,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5386637,5157,697916,22035,251306,11044,28165,3093,53577,4421,52961,4565,48669,3683,67934,4456,446610,15039,4688721,22124,1125588,13347,130658,5912,229592,7717,248862,7744,266560,5770,249916,8325,3563133,16539,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,874956,1784,123494,8141,45226,4057,4549,1137,8333,1347,7731,1593,9022,1483,15591,2127,78268,5868,751462,8318,161856,4931,16166,2122,31741,1797,38407,2117,41948,2280,33594,2977,589606,6809,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1629935,2605,172107,8493,66495,4921,6026,977,12808,1892,12024,1949,12148,1589,23489,3005,105612,5995,1457828,8784,375779,6952,46854,2988,75834,2782,77625,2926,88369,2659,87097,4768,1082049,7507,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2264467,5018,243870,15252,76999,7085,7797,1911,19884,2824,17269,2810,16036,3031,16013,2477,166871,10300,2020597,15884,498585,10598,45152,3440,111711,5727,121772,4865,111886,3924,108064,6858,1522012,13345,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1225001,2225,89339,7388,30225,4574,3243,1262,5096,1227,6825,1773,5704,1123,9357,2167,59114,5151,1135662,7599,284450,5420,27859,2387,59481,3099,67220,2984,69760,2419,60130,3831,851212,6831,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8161395,8211,695347,26700,248700,13727,39130,3890,53600,5217,51154,4169,55011,5719,49805,5309,446647,18689,7466048,26945,2010167,18166,259970,8226,401969,9308,434435,9250,453397,8926,460396,11121,5455881,18142,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1800940,3490,323635,13682,126178,7669,13917,2318,27562,3101,25710,2850,25168,3244,33821,3756,197457,9721,1477305,14066,388791,10667,40190,2953,68122,4368,85040,4600,93061,4449,102378,5609,1088514,9583,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,17856379,10968,2415064,44186,879347,24238,99386,6681,180508,10413,191381,8756,206719,9000,201353,9045,1535717,27873,15441315,44578,3908856,31286,438930,12152,754681,13941,821403,13767,900242,12834,993600,16566,11532459,32574,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8038530,6824,1179532,29158,439504,15492,47570,3738,103259,7072,95785,6360,84171,4868,108719,5629,740028,18264,6858998,30258,1722414,20097,205121,7707,346582,8621,381893,9406,388501,8671,400317,11670,5136584,22400,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,584589,1403,63737,4767,24581,2828,1937,567,3361,748,3291,819,3999,843,11993,1691,39156,2794,520852,5110,119605,3603,12233,1264,24513,1529,26204,1384,28785,1359,27870,1907,401247,3866,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10688863,7345,1350900,31489,505592,16164,59869,5331,102814,5576,102551,6809,100378,5929,139980,8917,845308,21299,9337963,32887,2310139,20203,257969,8235,474352,10145,511232,10083,545586,8474,521000,10473,7027824,22393,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3279662,3871,525539,17029,191977,8823,24408,2702,41024,3653,36004,3356,34660,2706,55881,4393,333562,11279,2754123,16598,668861,9924,77684,4587,137211,4953,143741,5475,154349,4178,155876,5788,2085262,13916,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3406116,5198,468831,16262,171718,9901,15937,2166,34883,3657,28157,3315,30594,2799,62147,5651,297113,10852,2937285,17179,689669,12180,71384,4302,145136,5838,148102,4115,167962,4688,157085,6478,2247616,12257,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11512399,7691,1333433,26996,489496,16101,47943,4099,91422,5208,102922,6150,100464,6160,146745,9068,843937,17768,10178966,29102,2399278,16955,261277,7681,478517,8822,545902,8774,577130,8651,536452,10967,7779688,22283,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,990087,2696,117244,9339,48453,5653,4004,1084,11243,2236,11557,2258,8251,1495,13398,2890,68791,5595,872843,9624,212102,6640,21391,2340,37562,2821,46771,2976,49795,2368,56583,4036,660741,6852,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3936591,4652,592706,17317,213845,9640,27049,2932,48801,3996,48906,4226,44000,3869,45089,3914,378861,10727,3343885,17077,802080,14238,94885,5253,163593,5590,187195,6439,188865,5918,167542,7273,2541805,14286,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,711659,1947,93296,6599,34164,3630,4360,1047,5824,1173,5262,1100,6103,1605,12615,1810,59132,4490,618363,6845,148532,4517,17615,1586,31601,1666,35677,2309,35304,1735,28335,2521,469831,4807,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5564134,7419,845664,27452,266348,13109,32229,4007,63012,5391,56967,4634,55492,4848,58648,4794,579316,19248,4718470,27245,1071443,17618,113713,5700,223772,6508,248204,8723,254602,6439,231152,8407,3647027,19088,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,21095220,15582,3581860,58663,1405705,31656,190167,10765,340725,10688,309710,12534,277188,11614,287915,11447,2176155,36656,17513360,56508,4779899,33329,573138,13991,1003702,17275,1039323,16058,1095995,14773,1067741,19368,12733461,40378,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2278543,3237,227388,12907,95707,7280,9445,1497,17059,2501,14329,1908,13867,2236,41007,3760,131681,8373,2051155,13421,650712,9621,80530,3709,134290,3692,131441,4113,140406,3182,164045,6596,1400443,11028,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,582268,1220,65085,5595,24408,2880,1477,521,4881,1571,4293,1100,4224,882,9533,1790,40677,3664,517183,5431,118888,4209,11772,1207,22321,1683,27129,1516,30860,1708,26806,2818,398295,4323,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7014931,6494,682621,20595,255556,11070,27414,3206,50358,4414,51355,5016,46265,3826,80164,5100,427065,14284,6332310,22338,1624521,19066,196618,8314,324557,7910,347961,8436,370422,6586,384963,10439,4707789,18566,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5891008,6616,689218,20992,252119,10723,23505,2963,44438,3558,45331,4252,50495,3793,88350,5120,437099,14817,5201790,21457,1271247,16114,135278,5659,256834,7009,282883,6883,306542,6724,289710,9101,3930543,18482,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1706955,3421,301025,13855,99386,6768,8236,1581,20530,2311,23682,2948,19701,2431,27237,3073,201639,9778,1405930,14730,285032,7818,27613,2432,59205,3316,65358,4080,68110,3460,64746,3817,1120898,10431,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5156111,4699,511196,14844,207912,8411,21404,2472,34831,3681,36240,3073,40459,3445,74978,4624,303284,10080,4644915,14732,1157527,12963,124174,3683,231349,5181,250612,6128,284083,4593,267309,7833,3487388,12371,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,474622,1506,44024,4026,14276,1980,1659,542,1904,683,2283,682,2398,648,6032,1036,29748,3128,430598,4246,102033,3618,11216,1246,18936,1681,23311,1944,26277,1463,22293,2714,328565,3552,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3689385,6633,1641950,28166,549169,13276,60128,4007,131528,4865,129274,6448,126485,5178,101754,5460,1092781,20576,2047435,27973,559060,12745,58390,4395,96796,4529,104100,5936,113846,4682,185928,6014,1488375,20681,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
