GEO_ID,B01001G_001E,B01001G_001M,B01001G_002E,B01001G_002M,B01001G_003E,B01001G_003M,B01001G_004E,B01001G_004M,B01001G_005E,B01001G_005M,B01001G_006E,B01001G_006M,B01001G_007E,B01001G_007M,B01001G_008E,B01001G_008M,B01001G_009E,B01001G_009M,B01001G_010E,B01001G_010M,B01001G_011E,B01001G_011M,B01001G_012E,B01001G_012M,B01001G_013E,B01001G_013M,B01001G_014E,B01001G_014M,B01001G_015E,B01001G_015M,B01001G_016E,B01001G_016M,B01001G_017E,B01001G_017M,B01001G_018E,B01001G_018M,B01001G_019E,B01001G_019M,B01001G_020E,B01001G_020M,B01001G_021E,B01001G_021M,B01001G_022E,B01001G_022M,B01001G_023E,B01001G_023M,B01001G_024E,B01001G_024M,B01001G_025E,B01001G_025M,B01001G_026E,B01001G_026M,B01001G_027E,B01001G_027M,B01001G_028E,B01001G_028M,B01001G_029E,B01001G_029M,B01001G_030E,B01001G_030M,B01001G_031E,B01001G_031M,NAME,B01001G_001EA,B01001G_001MA,B01001G_002EA,B01001G_002MA,B01001G_003EA,B01001G_003MA,B01001G_004MA,B01001G_004EA,B01001G_005MA,B01001G_005EA,B01001G_006MA,B01001G_006EA,B01001G_007EA,B01001G_007MA,B01001G_008MA,B01001G_008EA,B01001G_009EA,B01001G_009MA,B01001G_010MA,B01001G_010EA,B01001G_011MA,B01001G_011EA,B01001G_012EA,B01001G_012MA,B01001G_013MA,B01001G_013EA,B01001G_014EA,B01001G_014MA,B01001G_015MA,B01001G_015EA,B01001G_016EA,B01001G_016MA,B01001G_017EA,B01001G_017MA,B01001G_018MA,B01001G_018EA,B01001G_019MA,B01001G_019EA,B01001G_020EA,B01001G_020MA,B01001G_021MA,B01001G_021EA,B01001G_022EA,B01001G_022MA,B01001G_023EA,B01001G_023MA,B01001G_024EA,B01001G_024MA,B01001G_025EA,B01001G_025MA,B01001G_026MA,B01001G_026EA,B01001G_027EA,B01001G_027MA,B01001G_028EA,B01001G_028MA,B01001G_029EA,B01001G_029MA,B01001G_030EA,B01001G_030MA,B01001G_031MA,B01001G_031EA,state
0400000US45,45026,5173,20905,2492,3298,998,3831,1144,2305,799,873,458,462,329,1261,597,971,582,1757,909,1997,936,2090,683,1155,483,453,283,452,272,0,286,24121,3405,4788,1301,3660,1356,3251,883,1293,596,532,320,1613,635,1158,559,1326,582,2108,880,2379,614,1407,739,320,345,286,242,0,286,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,11409,2193,5482,1308,1508,675,1060,543,485,365,202,126,74,102,630,425,213,191,472,380,266,237,416,298,60,101,66,116,16,26,14,30,5927,1409,1568,754,1013,482,510,258,420,304,30,39,633,416,375,317,232,208,345,229,413,250,124,109,21,27,48,87,195,242,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,67295,5318,33931,3156,8804,1877,4275,1055,4382,1097,1703,681,1003,553,1613,734,1956,865,1214,493,2748,844,3828,1079,1466,508,703,327,124,125,112,145,33364,3393,5825,1149,4505,1271,4293,1109,1559,641,818,421,1737,685,1607,618,1562,591,3983,1068,3303,900,2054,651,1649,745,362,266,107,119,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,373440,16282,183763,9635,33388,3645,27564,3300,19602,2485,12056,1720,4653,1140,14169,2711,9928,2028,9870,1739,20373,2353,12842,1754,9244,1521,6919,1357,2810,802,345,221,189677,9716,33206,4089,27381,3484,23380,2840,10306,1590,4894,1117,12483,1685,9155,1454,11249,1645,19658,2655,16848,2181,11377,1534,5827,1199,2812,807,1101,480,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,36328,3565,18637,2296,3961,826,2802,711,2442,838,1492,734,227,178,1690,743,1561,582,929,472,1283,533,1338,482,664,484,175,177,73,112,0,258,17691,2186,3094,577,3552,863,2350,774,1362,489,458,313,1920,758,1089,549,840,534,1534,656,693,333,474,274,197,189,128,150,0,258,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,8632,1066,3845,744,687,298,117,103,681,315,97,95,115,117,161,135,243,208,220,194,640,245,304,225,230,171,226,160,124,101,0,211,4787,716,348,242,305,155,649,271,339,224,23,43,69,72,261,206,196,157,785,442,664,206,754,329,339,231,43,57,12,21,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,134315,9260,67020,5499,13390,2011,11256,2010,8557,1716,3341,1197,1832,735,4932,1352,2380,818,5029,1534,5659,1269,5767,1421,2350,861,1406,705,1016,519,105,106,67295,5540,11761,2037,10309,2014,8734,1428,4791,1231,2195,948,4564,1124,4452,1207,3041,869,5896,1531,5833,1185,2970,987,1364,666,1156,508,229,177,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,204412,8755,96968,5302,16127,2179,12931,1842,14100,2127,6851,1230,4648,1203,6106,1373,6052,1383,4923,959,10158,1961,8536,1508,4338,824,1343,466,752,406,103,122,107444,5374,15004,2116,11968,1359,13346,2070,7897,1472,4499,1029,10962,1690,8373,1501,5511,1141,11366,2074,9527,1604,4277,1064,3025,1105,1017,431,672,376,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,20353,2686,9544,1682,1478,781,1395,857,848,427,332,216,295,241,1386,577,567,303,71,81,626,339,1405,575,837,457,182,105,122,117,0,266,10809,1750,1148,481,2172,766,1625,624,1211,558,289,299,443,269,483,355,312,207,815,364,690,420,588,396,667,287,262,167,104,185,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,62410,4916,31529,2856,6027,1257,6103,1252,3605,739,2097,650,1470,708,2916,787,1416,588,1659,621,2174,712,1796,740,1705,559,302,190,250,146,9,16,30881,3025,6405,1273,4591,997,4079,1053,1982,630,732,338,2717,775,1939,552,1071,410,2486,624,2441,667,1050,428,1145,499,192,118,51,56,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,9548,1699,4551,1034,609,374,383,251,829,418,372,270,179,227,271,309,67,119,283,355,499,341,415,309,438,343,70,120,136,124,0,258,4997,1254,559,325,424,235,736,439,198,204,223,216,101,175,25,46,220,216,1053,631,1096,427,22,39,72,101,268,317,0,258,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,187787,10893,92910,6427,6121,1378,7915,1491,8730,1870,5028,1145,3150,726,7280,1198,8167,1547,7019,1547,12365,1750,10975,1632,9206,1239,4416,768,1807,545,731,428,94877,6388,6552,1485,9433,1788,8578,1541,4747,970,2131,683,7423,1295,7524,1443,5858,1109,14085,1830,11356,1325,9091,1371,4735,1048,2474,632,890,438,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
