GEO_ID,C12002_001E,C12002_001M,C12002_002E,C12002_002M,C12002_003E,C12002_003M,C12002_004E,C12002_004M,C12002_005E,C12002_005M,C12002_006E,C12002_006M,C12002_007E,C12002_007M,C12002_008E,C12002_008M,C12002_009E,C12002_009M,C12002_010E,C12002_010M,C12002_011E,C12002_011M,C12002_012E,C12002_012M,C12002_013E,C12002_013M,C12002_014E,C12002_014M,C12002_015E,C12002_015M,C12002_016E,C12002_016M,C12002_017E,C12002_017M,C12002_018E,C12002_018M,C12002_019E,C12002_019M,C12002_020E,C12002_020M,C12002_021E,C12002_021M,C12002_022E,C12002_022M,C12002_023E,C12002_023M,C12002_024E,C12002_024M,C12002_025E,C12002_025M,C12002_026E,C12002_026M,C12002_027E,C12002_027M,C12002_028E,C12002_028M,C12002_029E,C12002_029M,C12002_030E,C12002_030M,C12002_031E,C12002_031M,C12002_032E,C12002_032M,C12002_033E,C12002_033M,C12002_034E,C12002_034M,C12002_035E,C12002_035M,C12002_036E,C12002_036M,C12002_037E,C12002_037M,C12002_038E,C12002_038M,C12002_039E,C12002_039M,C12002_040E,C12002_040M,C12002_041E,C12002_041M,C12002_042E,C12002_042M,C12002_043E,C12002_043M,C12002_044E,C12002_044M,C12002_045E,C12002_045M,NAME,C12002_001EA,C12002_001MA,C12002_002MA,C12002_002EA,C12002_003MA,C12002_003EA,C12002_004MA,C12002_004EA,C12002_005EA,C12002_005MA,C12002_006EA,C12002_006MA,C12002_007EA,C12002_007MA,C12002_008EA,C12002_008MA,C12002_009MA,C12002_009EA,C12002_010EA,C12002_010MA,C12002_011EA,C12002_011MA,C12002_012EA,C12002_012MA,C12002_013EA,C12002_013MA,C12002_014EA,C12002_014MA,C12002_015MA,C12002_015EA,C12002_016MA,C12002_016EA,C12002_017MA,C12002_017EA,C12002_018EA,C12002_018MA,C12002_019EA,C12002_019MA,C12002_020EA,C12002_020MA,C12002_021MA,C12002_021EA,C12002_022MA,C12002_022EA,C12002_023EA,C12002_023MA,C12002_024EA,C12002_024MA,C12002_025EA,C12002_025MA,C12002_026MA,C12002_026EA,C12002_027MA,C12002_027EA,C12002_028MA,C12002_028EA,C12002_029EA,C12002_029MA,C12002_030EA,C12002_030MA,C12002_031EA,C12002_031MA,C12002_032MA,C12002_032EA,C12002_033MA,C12002_033EA,C12002_034EA,C12002_034MA,C12002_035EA,C12002_035MA,C12002_036EA,C12002_036MA,C12002_037MA,C12002_037EA,C12002_038MA,C12002_038EA,C12002_039MA,C12002_039EA,C12002_040EA,C12002_040MA,C12002_041EA,C12002_041MA,C12002_042EA,C12002_042MA,C12002_043MA,C12002_043EA,C12002_044MA,C12002_044EA,C12002_045EA,C12002_045MA,state
0400000US13,6853654,3604,3318200,4587,1037551,13990,305778,5461,509523,10745,125421,7207,66931,4907,19725,2249,10173,1476,1846582,16077,4371,1155,400250,10820,469489,7881,411920,7459,308333,4700,252219,4070,434067,11476,1946,848,55194,3978,104937,6291,114595,6149,78593,3992,78802,3737,3535454,4890,919940,11457,283190,5593,426862,8490,106833,4954,62584,4337,25215,2640,15256,1782,1787143,15189,9873,1620,457137,9712,456785,7381,401576,5830,273642,5053,188130,4810,828371,14393,1213,490,89730,5207,157271,7700,165735,5638,147499,4779,266923,5777,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,989280,756,482970,1119,163919,4297,40097,1372,75911,2771,21807,1995,13830,1814,8249,1273,4025,852,264367,5574,278,211,42267,2641,55831,2520,61547,2420,50967,1942,53477,1569,54684,3731,190,284,3941,888,9327,2020,15827,1970,12474,1517,12925,1360,506310,1118,127444,3968,36042,1351,57398,2730,14883,1823,9248,1432,5336,1001,4537,944,265134,4876,1261,641,49186,2632,58492,2572,63798,2209,47503,1690,44894,2190,113732,4337,196,168,6189,1337,15389,1963,21510,2007,21411,1796,49037,2281,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1087412,1357,536416,1454,141546,4573,52957,1835,64841,3752,12116,2041,8096,1482,2015,544,1521,513,323800,5975,371,257,70483,3637,68778,3109,73107,2698,55424,1839,55637,1574,71070,4414,379,376,10549,1778,13566,2134,19178,2119,13135,1800,14263,1357,550996,1668,113792,3878,48024,1552,50602,2915,6875,1530,4950,929,2106,654,1235,440,317613,5203,2121,667,81799,2882,70047,2515,71981,2284,49062,1972,42603,1965,119591,4549,296,254,14091,2040,19787,1977,23326,2396,20630,1758,41461,2064,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9754093,2702,4717693,3204,1534281,14206,424301,3520,759663,9504,170988,6863,107385,5752,40738,2982,31206,2677,2628141,17259,3798,897,474147,9574,642758,7588,625090,6225,451733,5357,430615,5031,555271,12289,1250,558,64156,4750,106493,4868,143936,5792,103417,5089,136019,5066,5036400,3382,1385016,12314,402807,3617,639104,8935,153349,6471,104487,4469,47171,3551,38098,2829,2532062,14660,7966,1677,548347,8674,631610,8605,602214,6718,407130,5949,334795,6686,1119322,13970,1813,741,92177,6130,156117,7451,209526,5445,194269,5631,465420,6404,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4770011,2206,2316856,2925,657857,9316,209934,3159,316467,7398,69870,3962,38836,2858,14527,1635,8223,1476,1333917,11952,2215,838,254503,7122,293612,6051,319349,4737,235689,3679,228549,3661,325082,8367,308,308,39089,3114,76535,4539,83755,3584,55382,3168,70013,3530,2453155,2865,568952,8576,190370,2766,262127,6379,52459,3504,33377,2340,16840,1885,13779,2016,1305416,12462,5822,1242,286926,6428,300678,5956,314924,5069,216086,3648,180980,3989,578787,9980,541,300,59849,4305,94519,4209,104834,4913,93417,3610,225627,4202,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2314614,1510,1129853,2007,315837,5966,97761,2183,150693,4386,33578,2743,20997,1917,7449,1040,5359,959,672204,6635,660,408,117063,3510,137754,3511,160203,3005,121838,2540,134686,2176,141812,5381,76,105,15501,1978,32493,2840,38370,2570,25078,2215,30294,1869,1184761,2004,255345,5114,87261,2055,121649,4407,19893,1835,14194,1794,5748,1017,6600,1041,668887,7809,1551,504,135357,4528,145280,3189,160034,2899,113106,2255,113559,2500,260529,5572,401,282,24602,2820,36505,2617,47168,2300,40184,2342,111669,2533,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2107069,1769,1030800,2336,285775,5784,91762,2383,141156,4996,23930,2378,16690,1807,7534,1159,4703,1002,607349,7080,1079,475,115833,5167,133355,3391,145533,3365,101360,2363,110189,2639,137676,5742,38,61,21232,2651,30118,2953,34958,2422,22908,1981,28422,2242,1076269,2194,235398,4860,87652,2028,108233,3914,16380,1977,12956,1707,6018,1137,4159,880,595040,7898,2258,658,132050,4026,136165,3434,144430,2640,92066,2870,88071,2550,245831,6131,192,163,32800,2496,36918,2967,43263,2482,38074,2513,94584,2303,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3249055,2069,1568987,3024,415218,6449,136075,3023,195983,5252,42589,3438,26293,2263,8178,1314,6100,1096,914736,9095,2022,829,175562,5266,200083,4373,212632,4451,167471,3531,156966,2880,239033,8523,624,330,34452,3541,53686,3483,60273,4032,42584,3303,47414,2659,1680068,2893,346386,7498,117981,2802,154977,5889,32016,3218,22351,2178,10454,1708,8607,1543,908133,8403,4702,1239,206731,5788,209371,4012,215726,3703,155854,3969,115749,3959,425549,8183,670,417,49144,3875,68926,3137,76974,3667,68786,3426,161049,4293,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3446929,2264,1635020,2812,526924,8506,164203,3163,247161,5794,56583,4767,38789,4014,12564,1789,7624,1485,870537,10417,2418,997,163269,5634,191726,5610,207214,4760,156166,3852,149744,3280,237559,9541,419,351,26947,3021,49797,4356,59956,4441,48600,3463,51840,3073,1811909,2782,511185,10296,148910,3740,240194,7235,59220,4848,34615,3195,14588,2156,13658,1899,830862,13090,2472,972,180092,6169,196584,5527,198333,5169,144454,3719,108927,3786,469862,10672,824,691,52740,3931,71783,4965,97491,4859,79934,3868,167090,3823,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1062493,835,513416,1352,143763,3838,43443,786,64714,2664,18665,2020,9391,1308,4701,1246,2849,654,290316,4605,258,278,37192,2252,60247,2197,73874,2300,60583,1830,58162,1858,79337,3277,235,228,7060,1493,16462,1656,23171,1868,14039,1278,18370,1635,549077,1151,122681,3840,39333,1113,53508,2480,14532,1918,7609,1227,3695,828,4004,663,293826,5635,1181,663,48699,2323,64939,2273,76528,2798,57457,1892,45022,1993,132570,4574,629,552,8606,1436,22580,1962,27804,2306,20043,1636,52908,2041,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4310819,1916,2043311,1997,655955,9968,189916,2891,307812,6025,82944,4789,49534,3773,15872,1754,9877,1497,1128919,11652,3729,1652,173092,6096,274199,5837,277670,5420,212262,3082,187967,3325,258437,7546,500,365,22490,3221,54902,3860,68753,3893,52643,3100,59149,3307,2267508,2000,644145,9064,179851,2587,284462,5901,85211,4554,55121,3516,23835,2230,15665,1934,1103365,10819,4423,1307,202690,6287,287477,5627,272891,4788,192285,3683,143599,3708,519998,9996,293,318,39830,3946,81544,5352,109554,4707,95584,3922,193193,3589,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4987751,1817,2387051,2177,808828,10685,195864,2324,389869,7067,110419,4927,60719,3908,31575,3040,20382,1956,1301811,11057,924,507,189868,6950,326285,5534,319897,5045,231163,4381,233674,3914,276412,8092,182,194,19300,2756,52860,4301,71642,4622,54550,3432,77878,3439,2600700,2260,752301,10172,176777,1790,351747,6991,98276,5266,61471,4244,32208,2436,31822,2727,1262867,14453,1248,533,228081,7009,333520,5824,311562,5741,206322,4939,182134,5338,585532,11478,358,353,34489,4232,78428,4210,110766,5167,110593,4383,250898,5697,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7805489,1906,3769008,2579,1184471,10451,354285,3032,559302,8028,138465,5992,85894,4083,30255,2581,16270,1800,2093501,14604,2966,797,338473,7016,486587,7161,508148,6626,383716,4566,373611,4371,491036,9076,1277,1051,45816,3149,97368,5059,138976,5524,93946,4503,113653,4322,4036481,2759,1048576,8629,330712,2157,479768,6494,112168,5292,74473,3983,29099,2332,22356,1897,2063882,13181,6249,1175,403346,6979,501958,5773,504436,5649,346886,4294,301007,5611,924023,12881,848,607,76908,5115,132917,5469,182353,5954,163392,4827,367605,5765,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3982744,1795,1960779,2596,620460,8291,177368,2136,299741,5505,71452,4074,41901,2753,18328,1727,11670,1576,1120994,10428,1099,467,191368,5543,269607,4966,274586,4438,190332,3210,194002,3081,219325,7773,322,279,20942,2559,48899,3619,64249,3569,40076,2769,44837,2300,2021965,2146,519691,6968,163529,2028,244506,5025,49871,3325,35825,2280,13920,1513,12040,1235,1109133,9807,1639,587,228429,5680,272698,4506,268665,4299,180896,3113,156806,3254,393141,7212,285,208,32481,2853,61941,3876,78956,3561,61515,3131,157963,3360,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
