GEO_ID,C25043_001E,C25043_001M,C25043_002E,C25043_002M,C25043_003E,C25043_003M,C25043_004E,C25043_004M,C25043_005E,C25043_005M,C25043_006E,C25043_006M,C25043_007E,C25043_007M,NAME,C25043_001MA,C25043_001EA,C25043_002MA,C25043_002EA,C25043_003MA,C25043_003EA,C25043_004EA,C25043_004MA,C25043_005EA,C25043_005MA,C25043_006MA,C25043_006EA,C25043_007MA,C25043_007EA,state
0400000US18,2443010,11121,1759089,16467,1708936,16826,50153,3206,683921,13453,596340,11883,87581,5426,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1200833,6448,877796,9351,858748,9685,19048,2107,323037,6427,294111,6055,28926,2730,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1071938,6448,744580,9549,722808,9636,21772,2326,327358,8076,280181,7769,47177,3901,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1653898,9151,1167973,12668,1122381,13353,45592,4433,485925,9577,399028,8992,86897,6313,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1676599,9999,1136873,14727,1101244,14841,35629,3660,539726,13040,456084,10836,83642,7612,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,542158,4476,389203,6053,383894,5865,5309,981,152955,5619,139628,5462,13327,2155,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2085647,7404,1438614,13207,1415984,12846,22630,3053,647033,13028,581057,12575,65976,5755,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2448032,10748,1567885,15921,1549139,16072,18746,2445,880147,14720,806900,14589,73247,5246,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3887994,12280,2903328,19112,2794017,19012,109311,6531,984666,14105,835665,12937,149001,7357,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2020144,7496,1530659,9897,1500064,10119,30595,2530,489485,9638,452425,8850,37060,3414,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1084034,7745,757446,10943,712709,10762,44737,4239,326588,7944,258688,7639,67900,5251,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2285280,10457,1614217,14314,1578311,14517,35906,3156,671063,13073,602608,12462,68455,4645,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,368268,2828,254458,4764,247195,4830,7263,1390,113810,4404,102523,4422,11287,1688,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,695592,4475,474682,6469,462051,5925,12631,1647,220910,5577,202293,5790,18617,2115,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,906719,6595,550125,8469,540981,8457,9144,1753,356594,7890,328868,7809,27726,3286,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,497054,4541,362854,5819,358281,6171,4573,1101,134200,4792,123280,4786,10920,1729,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3141956,9862,2114072,15341,2090653,14724,23419,2631,1027884,13709,918847,12923,109037,6913,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,727820,5484,504354,8037,477931,7714,26423,2631,223466,7239,195261,7341,28205,3520,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7114431,15213,3936378,24667,3887422,24382,48956,3462,3178053,20688,2906072,18805,271981,10149,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3409840,14997,2325140,18958,2265053,18822,60087,4317,1084700,16006,932539,14317,152161,8153,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,270437,2052,182490,3399,178063,3346,4427,1059,87947,3417,78031,3600,9916,1710,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4507821,13987,3152610,19830,3082963,19767,69647,5047,1355211,15969,1219266,15674,135945,7942,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1380595,8810,937051,10825,906016,10751,31035,2367,443544,6948,379146,6805,64398,4480,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1425340,7083,909113,10907,889091,11164,20022,2295,516227,9154,469956,9529,46271,4230,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4860140,14124,3474048,20820,3418402,20937,55646,4186,1386092,17657,1271226,17350,114866,6507,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,406089,2961,254639,4769,251325,4944,3314,836,151450,4785,139988,4901,11462,2475,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1635907,9252,1146620,13840,1106444,13843,40176,3969,489287,10310,403819,8832,85468,6478,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,310331,2851,214246,3793,209049,3680,5197,1208,96085,3191,86829,3353,9256,1641,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2366130,12369,1638837,16782,1591970,16743,46867,4204,727293,13475,607106,11545,120187,7747,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,7978095,18793,5162604,28008,5003405,29049,159199,7636,2815491,25661,2410414,24437,405077,12842,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,791929,4640,558769,7876,546249,7792,12520,2089,233160,6586,218292,6553,14868,2160,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,248825,2206,176860,3377,175444,3377,1416,422,71965,3084,68261,2850,3704,1141,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2889688,11234,2012391,18661,1978815,18948,33576,3580,877297,13767,783558,13124,93739,6748,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2450474,8355,1584549,14207,1558691,13276,25858,3714,865925,11710,807012,11346,58913,4881,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,740702,5802,558289,7108,544777,6806,13512,1840,182413,6083,155172,5813,27241,2822,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2219571,6843,1556441,11920,1527458,11933,28983,2276,663130,10387,612993,10352,50137,4842,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,204935,2466,146504,3363,142351,3491,4153,1072,58431,3013,52212,3025,6219,1648,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1254318,8503,934479,10320,756147,10226,178332,5366,319839,7515,169851,5588,149988,6536,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
