GEO_ID,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,NAME,B25072_001MA,B25072_001EA,B25072_002MA,B25072_002EA,B25072_003MA,B25072_003EA,B25072_004MA,B25072_004EA,B25072_005EA,B25072_005MA,B25072_006EA,B25072_006MA,B25072_007MA,B25072_007EA,B25072_008MA,B25072_008EA,B25072_009MA,B25072_009EA,B25072_010EA,B25072_010MA,B25072_011EA,B25072_011MA,B25072_012MA,B25072_012EA,B25072_013MA,B25072_013EA,B25072_014MA,B25072_014EA,B25072_015MA,B25072_015EA,B25072_016EA,B25072_016MA,B25072_017EA,B25072_017MA,B25072_018MA,B25072_018EA,B25072_019MA,B25072_019EA,B25072_020MA,B25072_020EA,B25072_021EA,B25072_021MA,B25072_022EA,B25072_022MA,B25072_023MA,B25072_023EA,B25072_024MA,B25072_024EA,B25072_025MA,B25072_025EA,B25072_026MA,B25072_026EA,B25072_027EA,B25072_027MA,B25072_028EA,B25072_028MA,B25072_029MA,B25072_029EA,state
0400000US45,489287,10310,78541,4852,12494,2123,7232,1901,6172,1369,7005,1687,35697,3339,9941,1878,130260,5744,36240,3441,17120,2534,12591,2071,10131,1994,41038,4070,13140,1704,231323,7816,67987,4649,22106,2599,20989,2728,16312,2310,72219,4663,31710,3444,49163,3065,7688,1589,3448,843,4946,942,2350,641,20074,2232,10657,1438,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,96085,3191,19678,1822,4798,1113,1546,484,2035,727,1986,761,7715,1502,1598,642,21728,1692,8912,1347,2823,852,2103,797,1181,503,4176,967,2533,657,36831,2635,12768,1503,4326,951,4204,889,2397,849,8026,1345,5110,1021,17848,1439,3792,910,1918,537,2209,664,1653,514,6183,1062,2093,504,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,727293,13475,105303,5608,18261,2613,10981,2104,9235,1767,7174,1447,48713,4870,10939,2050,211669,8060,61056,5028,28330,2820,24285,2870,16412,3399,65065,5710,16521,2466,333353,9637,95400,5275,35509,3691,36409,3552,23114,2730,104941,5818,37980,3743,76968,3536,11980,1691,7671,1385,8917,1255,7660,1336,26960,2631,13780,1502,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2815491,25661,453965,10364,70056,6376,46847,4497,43796,5161,35402,4211,222376,7867,35488,3838,849944,15330,224795,8951,118852,7417,91618,6552,77173,6210,285340,10774,52166,3919,1269478,17765,343150,10143,162903,8388,132330,6848,102780,6784,423895,10995,104420,5239,242104,6578,32607,3293,19342,2557,25974,2721,21346,2059,108113,4829,34722,3024,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,233160,6586,51186,3253,11207,2096,5306,1296,6352,1326,4892,1519,20971,2995,2458,647,82826,3861,26329,3152,10423,2046,11411,1755,7790,1781,22929,3097,3944,1011,82389,5229,21209,2551,10355,1769,11547,1947,6116,1302,26920,3039,6242,1265,16759,1775,2601,730,1590,565,1940,515,1572,507,5769,952,3287,744,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,71965,3084,10471,1070,1025,443,710,373,1542,609,910,446,5915,1074,369,326,18604,1676,5355,1032,2614,802,1662,604,1151,448,6838,1583,984,433,32347,2610,8200,1315,3804,874,4198,881,2717,773,10643,1595,2785,599,10543,1228,1244,499,728,360,2486,673,1151,433,3551,745,1383,428,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,877297,13767,127130,5578,19753,2725,13384,1993,14738,2522,11531,2037,60390,4564,7334,1792,238562,7914,65640,5004,36651,3339,30090,3406,22399,2859,69450,4711,14332,1933,409919,10879,117637,5746,54542,4143,48870,4231,33120,3280,124226,6004,31524,3369,101686,4292,15210,1621,11595,1834,11590,1625,6736,1115,42276,3258,14279,1759,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,865925,11710,136516,4951,22477,3084,16758,2493,13077,2258,12903,1969,63504,3981,7797,1874,239969,8419,64278,4783,35772,3526,28188,3597,22839,2954,77071,5690,11821,2191,393472,8755,106433,6155,50691,3974,45512,3288,31424,2899,134714,6785,24698,2547,95968,4127,12110,1821,9833,1812,10984,1615,8748,1696,46730,3115,7563,1296,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,182413,6083,29248,2300,4456,1279,1999,771,3462,947,3055,1136,11948,1912,4328,989,45368,3305,12662,1968,5468,1553,3293,930,2463,736,14911,2133,6571,1365,83728,4802,22498,2640,7538,1398,7955,1749,6063,1613,24799,2780,14875,1896,24069,2153,4105,753,2281,616,3579,790,2182,595,5058,865,6864,1289,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,663130,10387,111737,4317,25358,2679,13007,1788,11190,1853,8032,1317,49835,3769,4315,1190,163288,5251,53966,3644,25103,2123,18147,2139,13260,1865,46374,3657,6438,1221,278074,8331,88308,4655,39396,3774,34654,3185,20730,2789,78450,4543,16536,2255,110031,3474,15775,1698,10767,1230,13566,1436,10665,1464,48596,2926,10662,1143,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,58431,3013,12947,1557,3686,929,1662,688,1147,499,735,441,4773,990,944,461,13189,1767,5296,1148,1597,760,1699,773,567,381,3214,948,816,388,26638,2368,10853,1461,3278,959,1845,698,1579,602,5102,1187,3981,968,5657,825,1497,471,713,370,768,331,431,281,1460,402,788,351,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,319839,7515,29660,2605,2893,817,1611,558,1023,539,1018,478,12408,1993,10707,1524,84260,4577,15621,2034,7011,1158,5085,1045,4398,1147,22587,2316,29558,2651,160872,5275,24832,2561,11821,1784,11389,1638,9333,1558,41868,3144,61629,3215,45047,3224,7492,1195,4297,978,3067,866,2853,763,11076,1399,16262,1942,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
