GEO_ID,B06007_001E,B06007_001M,B06007_002E,B06007_002M,B06007_003E,B06007_003M,B06007_004E,B06007_004M,B06007_005E,B06007_005M,B06007_006E,B06007_006M,B06007_007E,B06007_007M,B06007_008E,B06007_008M,B06007_009E,B06007_009M,B06007_010E,B06007_010M,B06007_011E,B06007_011M,B06007_012E,B06007_012M,B06007_013E,B06007_013M,B06007_014E,B06007_014M,B06007_015E,B06007_015M,B06007_016E,B06007_016M,B06007_017E,B06007_017M,B06007_018E,B06007_018M,B06007_019E,B06007_019M,B06007_020E,B06007_020M,B06007_021E,B06007_021M,B06007_022E,B06007_022M,B06007_023E,B06007_023M,B06007_024E,B06007_024M,B06007_025E,B06007_025M,B06007_026E,B06007_026M,B06007_027E,B06007_027M,B06007_028E,B06007_028M,B06007_029E,B06007_029M,B06007_030E,B06007_030M,B06007_031E,B06007_031M,B06007_032E,B06007_032M,B06007_033E,B06007_033M,B06007_034E,B06007_034M,B06007_035E,B06007_035M,B06007_036E,B06007_036M,B06007_037E,B06007_037M,B06007_038E,B06007_038M,B06007_039E,B06007_039M,B06007_040E,B06007_040M,NAME,B06007_001MA,B06007_001EA,B06007_002MA,B06007_002EA,B06007_003MA,B06007_003EA,B06007_004MA,B06007_004EA,B06007_005EA,B06007_005MA,B06007_006EA,B06007_006MA,B06007_007EA,B06007_007MA,B06007_008MA,B06007_008EA,B06007_009MA,B06007_009EA,B06007_010MA,B06007_010EA,B06007_011EA,B06007_011MA,B06007_012MA,B06007_012EA,B06007_013MA,B06007_013EA,B06007_014MA,B06007_014EA,B06007_015MA,B06007_015EA,B06007_016EA,B06007_016MA,B06007_017EA,B06007_017MA,B06007_018MA,B06007_018EA,B06007_019MA,B06007_019EA,B06007_020MA,B06007_020EA,B06007_021MA,B06007_021EA,B06007_022EA,B06007_022MA,B06007_023EA,B06007_023MA,B06007_024EA,B06007_024MA,B06007_025MA,B06007_025EA,B06007_026MA,B06007_026EA,B06007_027MA,B06007_027EA,B06007_028EA,B06007_028MA,B06007_029EA,B06007_029MA,B06007_030MA,B06007_030EA,B06007_031EA,B06007_031MA,B06007_032MA,B06007_032EA,B06007_033EA,B06007_033MA,B06007_034EA,B06007_034MA,B06007_035MA,B06007_035EA,B06007_036MA,B06007_036EA,B06007_037MA,B06007_037EA,B06007_038MA,B06007_038EA,B06007_039EA,B06007_039MA,B06007_040EA,B06007_040MA,state
0400000US13,8125787,3431,7184333,15604,553289,9526,225257,9757,328032,8956,388165,11717,247471,9978,140694,9251,4345510,31047,4219336,31507,84608,5753,60024,4706,24584,2614,41566,3896,33868,3804,7698,1670,2894311,27650,2750430,26896,94084,5893,73101,5305,20983,2629,49797,3245,42030,3100,7767,1392,101397,7559,73414,6296,19539,3305,12746,2169,6793,2389,8444,1959,7035,1895,1409,717,784569,17192,141153,8451,355058,9148,79386,6421,275672,9095,288358,10342,164538,8533,123820,8196,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1148331,472,873202,10536,22266,3283,15292,2391,6974,2247,252863,9956,127247,7338,125616,7230,620665,11668,556982,11277,2649,783,2132,783,517,306,61034,4935,45776,4285,15258,2176,286065,6974,261725,6471,9497,1508,8234,1499,1263,590,14843,2010,12466,1888,2377,920,31135,3623,19064,2457,2004,1063,1403,674,601,482,10067,2039,7002,1553,3065,999,210466,9763,35431,3041,8116,2190,3523,1013,4593,1916,166919,9019,62003,4602,104916,7351,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1289728,1117,1164983,5250,93795,4243,49637,3845,44158,3908,30950,3508,22009,2477,8941,1902,567104,11078,539101,10831,21499,2523,18118,2320,3381,880,6504,1212,5845,1165,659,365,637323,10639,602835,9697,25250,3356,20038,3143,5212,1075,9238,1679,7723,1496,1515,593,9953,1685,8556,1542,874,508,478,370,396,309,523,307,430,274,93,107,75348,4984,14491,2457,46172,4270,11003,2317,35169,3835,14685,2319,8011,1517,6674,1666,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11541146,1763,9064202,29077,1448415,16653,708810,18474,739605,19925,1028529,22799,635258,15721,393271,15984,7471798,33403,6752492,32012,505529,15656,402040,15058,103489,7659,213777,8144,185282,7997,28495,2762,2282875,24664,2106327,22784,119995,7472,84127,5659,35868,4300,56553,4762,46596,4250,9957,1701,105281,6441,40260,3385,51674,4639,26802,3106,24872,3145,13347,2218,10335,1717,3012,1302,1681192,26516,165123,7552,771217,17529,195841,9201,575376,18326,744852,20588,393045,13687,351807,15403,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5663249,2027,5252185,9918,230623,6426,117941,6214,112682,5027,180441,8921,118175,7646,62266,5159,3815585,21321,3685848,22527,64085,4482,49043,3982,15042,2106,65652,5644,46589,5025,19063,2754,1577026,19975,1500196,20725,49917,4392,38357,3838,11560,1750,26913,2768,22705,2694,4208,1085,32475,3574,22251,2818,8735,1933,5529,1746,3206,1160,1489,588,1182,542,307,174,238163,7480,43890,4268,107886,5273,25012,2903,82874,4761,86387,5330,47699,3764,38688,4095,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2679362,1413,2514194,5665,90343,3643,46844,3406,43499,3879,74825,5526,48405,4786,26420,2844,1947799,10281,1894397,9690,31587,2470,22616,2247,8971,1349,21815,3423,17658,3217,4157,1036,619534,10203,590169,9460,19906,2318,15267,1895,4639,1223,9459,1621,7924,1509,1535,505,10409,1381,8176,1157,1227,583,730,406,497,381,1006,557,870,500,136,224,101620,5357,21452,2876,37623,3453,8231,1510,29392,3293,42545,3818,21953,2404,20592,2697,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2474976,1383,2241869,7390,150383,5215,75104,5766,75279,4334,82724,4553,52175,3646,30549,3330,1409125,11163,1358856,11051,34696,3106,26606,3032,8090,1332,15573,1668,12511,1549,3062,737,895151,10877,848073,10681,34763,3470,24706,2851,10057,1725,12315,1749,10164,1627,2151,748,18132,2358,14277,1912,2099,668,1030,466,1069,511,1756,772,1318,648,438,344,152568,5343,20663,2641,78825,3896,22762,3499,56063,3674,53080,3327,28182,2825,24898,2928,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3787480,1985,3639153,7791,74780,4215,39267,3549,35513,3425,73547,5917,46412,4890,27135,3912,2698939,17863,2663616,17958,23088,2228,15842,2016,7246,1209,12235,1757,8322,1477,3913,864,969190,17410,935422,16769,17630,2246,12180,1979,5450,1573,16138,2873,11069,2186,5069,2079,22140,2654,16770,2002,2938,1088,2285,871,653,375,2432,1245,2154,1250,278,214,97211,5004,23345,2851,31124,3009,8960,1548,22164,2519,42742,4220,24867,3512,17875,2988,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4070976,1871,3729356,10438,108818,5248,67657,4019,41161,4166,232802,7893,173035,6245,59767,4725,3202600,17888,3000018,19177,39983,4351,28336,3135,11647,2549,162599,7417,129630,6116,32969,3670,722433,17552,685010,17273,21466,2753,17937,2539,3529,970,15957,2436,13599,2307,2358,777,25639,2781,19938,2452,3469,942,2563,768,906,478,2232,1161,1939,1124,293,214,120304,6405,24390,2659,43900,3599,18821,2153,25079,3037,52014,4695,27867,3393,24147,2990,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1216504,715,1124626,5146,10718,1959,8186,1643,2532,661,81160,5288,59919,4231,21241,2965,776147,9350,726166,9340,3718,1048,3158,1003,560,293,46263,3219,36898,2503,9365,1560,389758,8982,373135,9293,5069,1077,3909,1028,1160,515,11554,2153,9964,2053,1590,572,12052,1779,9311,1534,481,306,413,271,68,96,2260,920,1995,890,265,190,38547,3447,16014,1721,1450,619,706,401,744,528,21083,2995,11062,1805,10021,2142,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5079545,1425,4344300,14613,293747,7242,147483,7467,146264,7385,441498,12814,288580,10498,152918,8299,2322263,23163,2218061,23715,52748,4194,40723,3972,12025,1868,51454,3822,42435,3467,9019,1587,2061017,22367,1939953,22449,60605,5360,48084,4839,12521,2002,60459,4429,51554,3919,8905,1569,61903,4331,44921,3823,9946,1855,7366,1702,2580,1089,7036,1482,5294,1358,1742,634,634362,13918,141365,9846,170448,6373,51310,5044,119138,6654,322549,12038,189297,9019,133252,7972,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5787790,985,4611816,23766,398747,8848,216856,11203,181891,8737,777227,22833,444379,14565,332848,17164,3639458,23237,3364234,23361,101166,6596,83275,6465,17891,2561,174058,8900,147403,8444,26655,3459,1132373,17454,1033081,16058,49723,4399,41289,3919,8434,1791,49569,4510,42014,4154,7555,1402,134580,7012,38472,4100,89086,6336,39089,4138,49997,5097,7022,1328,5461,1252,1561,540,881379,19780,176029,9527,158772,7868,53203,6781,105569,6975,546578,18716,249501,10873,297077,15459,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9214148,1661,8396293,18969,269926,8979,153168,7374,116758,6748,547929,15474,346563,11458,201366,10070,6848976,22806,6596700,25914,103772,4990,77783,4762,25989,2806,148504,7618,124480,6647,24024,2565,1714566,19548,1619971,19298,52456,3836,38758,3744,13698,2225,42139,3531,33139,3204,9000,1617,55093,3437,38097,2928,10623,1937,5915,1226,4708,1342,6373,1245,4878,1070,1495,487,595513,14405,141525,9031,103075,5337,30712,3133,72363,5185,350913,10116,184066,6787,166847,8915,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4652645,1843,4215396,9705,158883,6295,85707,5025,73176,4368,278366,8871,166428,6883,111938,6334,3147399,17041,3028021,16278,47312,2917,35370,2674,11942,1471,72066,4289,57740,4491,14326,1671,1169442,17033,1100839,17226,34471,3501,25675,2754,8796,2233,34132,3029,26348,2484,7784,1695,24368,2429,19593,2061,2107,814,1559,599,548,396,2668,934,2088,855,580,383,311436,8791,66943,5069,74993,4445,23103,2742,51890,4104,169500,6741,80252,4697,89248,5544,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2613859,1661,2533693,4686,44868,3412,24454,2982,20414,2930,35298,3635,24133,3094,11165,1921,1862869,14524,1839701,14571,12471,1999,9498,1805,2973,800,10697,1726,7997,1536,2700,962,694712,13424,673734,13579,12763,1953,9861,1778,2902,1115,8215,1744,6051,1306,2164,1062,13599,2163,11307,2000,1256,586,814,420,442,369,1036,563,776,542,260,223,42679,4429,8951,1677,18378,2652,4281,1269,14097,2468,15350,2398,9309,1892,6041,1341,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5253164,2150,4973453,9821,126882,5205,77195,5137,49687,3033,152829,8864,96297,5875,56532,6125,3437745,21542,3370863,21251,37623,2988,27291,2502,10332,1441,29259,3121,22518,2630,6741,1553,1591031,19312,1535076,19574,33452,3655,28137,3357,5315,1141,22503,2676,17803,2450,4700,1179,33569,3201,28107,3038,2725,840,1608,569,1117,527,2737,939,2202,827,535,409,190819,10286,39407,4525,53082,4679,20159,3576,32923,2994,98330,7321,53774,4335,44556,5732,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,856752,866,821004,3531,10842,1627,8020,1467,2822,734,24906,2706,21377,2495,3529,1027,452183,7476,435643,7307,3176,897,2073,694,1103,503,13364,1938,12287,1833,1077,593,381423,7842,369778,7973,6012,1178,4807,1078,1205,421,5633,1058,5064,996,569,323,6840,1391,6022,1348,235,314,235,314,0,231,583,417,474,281,109,175,16306,1953,9561,1543,1419,533,905,449,514,365,5326,1168,3552,929,1774,637,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1584316,984,1441065,5553,96287,3906,42719,3392,53568,2868,46964,4140,28957,2793,18007,2802,1025687,9488,993206,9069,21176,2397,15653,2222,5523,880,11305,1820,9095,1450,2210,692,451845,9334,423810,9248,22238,2436,16918,1912,5320,1472,5797,1144,4881,927,916,545,11817,1765,10083,1577,1188,741,571,324,617,548,546,277,537,276,9,16,94967,4210,13966,1983,51685,2530,9577,1693,42108,2406,29316,3355,14444,2209,14872,2491,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
