GEO_ID,C17005_001E,C17005_001M,C17005_002E,C17005_002M,C17005_003E,C17005_003M,C17005_004E,C17005_004M,C17005_005E,C17005_005M,C17005_006E,C17005_006M,C17005_007E,C17005_007M,C17005_008E,C17005_008M,C17005_009E,C17005_009M,C17005_010E,C17005_010M,C17005_011E,C17005_011M,NAME,C17005_001EA,C17005_001MA,C17005_002EA,C17005_002MA,C17005_003MA,C17005_003EA,C17005_004MA,C17005_004EA,C17005_005MA,C17005_005EA,C17005_006MA,C17005_006EA,C17005_007EA,C17005_007MA,C17005_008EA,C17005_008MA,C17005_009MA,C17005_009EA,C17005_010MA,C17005_010EA,C17005_011MA,C17005_011EA,state
0400000US38,487517,1319,52292,3497,26201,2834,21955,2519,4246,1089,26091,2261,435225,3802,319401,4382,310600,4311,8801,1182,115824,3009,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8715228,5851,993525,21559,442701,13743,306296,9813,136405,8253,550824,12948,7721703,22125,5303185,26087,5016072,25787,287113,8151,2418518,19315,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2669049,3560,390267,11481,178264,6753,133470,6494,44794,3407,212003,8564,2278782,11792,1530915,13910,1463347,14443,67568,4322,747867,8002,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2807386,3314,360808,12236,182512,8040,138028,6936,44484,3443,178296,8176,2446578,11813,1669939,13189,1575098,13002,94841,4992,776639,9651,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9515086,5194,1009241,20493,389368,11693,283421,9859,105947,5880,619873,16303,8505845,21031,5702423,24275,5400802,24295,301621,8517,2803422,19051,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,814309,2290,83700,6097,36208,4332,26618,3857,9590,1953,47492,4402,730609,6066,515337,6833,491060,6712,24277,2649,215272,5925,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3195990,4009,432350,11580,190227,9254,132762,7159,57465,4713,242123,8424,2763640,12078,1870321,14664,1763148,14796,107173,6151,893319,13161,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,579599,1502,71068,4601,36560,2962,28436,2351,8124,1328,34508,2871,508531,4530,372494,5344,360752,5008,11742,1564,136037,3827,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4565965,4781,635930,18573,258419,10830,188274,8010,70145,5756,377511,12809,3930035,19481,2672360,17276,2533992,16781,138368,6879,1257675,15134,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16565231,9621,2488443,39850,1192831,27304,918271,22832,274560,11076,1295612,24350,14076788,40801,9831360,37884,9266916,34406,564444,14066,4245428,28753,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1757228,2378,171833,8557,96147,6074,77838,5646,18309,2539,75686,5345,1585395,8845,1147878,10459,1099667,10043,48211,3424,437517,7543,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,487037,1157,50682,3809,22372,2395,16950,2134,5422,1168,28310,2787,436355,4062,321055,4080,308130,4180,12925,1483,115300,3508,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5646636,7241,512886,15568,212137,9479,160591,8139,51546,4387,300749,10883,5133750,16230,3616380,17756,3468288,17041,148092,6425,1517370,15306,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4808053,5169,532406,14627,243879,9684,184873,8461,59006,3774,288527,10081,4275647,17000,2956977,20034,2785040,18567,171937,8407,1318670,14506,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1435033,2422,232567,10481,78458,5695,58111,4693,20347,2601,154109,8381,1202466,10821,724392,9309,686611,9417,37781,3391,478074,7303,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4237863,2984,387539,10675,195420,7760,147435,6840,47985,3931,192119,7459,3850324,11693,2764631,13592,2629481,14931,135150,5813,1085693,10892,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,393995,1743,35506,3219,18795,2354,13622,2036,5173,1389,16711,1999,358489,3716,261224,4568,251627,4347,9597,1742,97265,3291,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2953200,2663,1238469,21443,413300,12230,263875,9487,149425,5952,825169,15865,1714731,21635,1014406,15584,946727,13962,67679,4577,700325,12184,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
