GEO_ID,B25102_001E,B25102_001M,B25102_002E,B25102_002M,B25102_003E,B25102_003M,B25102_004E,B25102_004M,B25102_005E,B25102_005M,B25102_006E,B25102_006M,B25102_007E,B25102_007M,B25102_008E,B25102_008M,B25102_009E,B25102_009M,B25102_010E,B25102_010M,B25102_011E,B25102_011M,NAME,B25102_001MA,B25102_001EA,B25102_002EA,B25102_002MA,B25102_003MA,B25102_003EA,B25102_004MA,B25102_004EA,B25102_005EA,B25102_005MA,B25102_006EA,B25102_006MA,B25102_007MA,B25102_007EA,B25102_008MA,B25102_008EA,B25102_009MA,B25102_009EA,B25102_010EA,B25102_010MA,B25102_011EA,B25102_011MA,state
0400000US41,909113,10907,643979,10117,47453,2891,138834,6249,449739,8598,7953,1413,265134,6617,51344,3329,57122,3223,143624,4808,13044,1397,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3474048,20820,2167383,18698,247779,6607,445636,8692,1459506,15154,14462,1758,1306665,12870,286667,6666,317602,7874,683363,10156,19033,1752,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,254639,4769,183882,4699,2018,572,7592,1240,173510,4895,762,373,70757,3210,3049,848,4347,861,62536,3220,825,363,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1146620,13840,733099,11390,365381,9614,200549,6744,140851,4971,26318,2734,413521,8209,257485,7489,67982,3535,49095,2888,38959,2875,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,214246,3793,124887,3665,22030,1902,34126,2107,66101,2737,2630,661,89359,2663,29518,1839,23486,1541,32691,1830,3664,684,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1638837,16782,1040985,13076,458164,8905,312695,8263,246902,6716,23224,2397,597852,10421,316379,7649,157597,6164,95510,3915,28366,2494,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5162604,28008,3237790,22075,404774,10438,481043,11464,2269862,20337,82111,3915,1924814,16138,671705,12250,385575,9153,729700,12818,137834,6157,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,558769,7876,417906,6932,85846,4304,215412,5883,111666,4281,4982,976,140863,4144,42121,2867,61657,2457,32222,2392,4863,969,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,176860,3377,118472,3524,2449,576,11720,1432,103670,3186,633,317,58388,2287,5201,945,6214,910,46416,2292,557,241,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2012391,18661,1473937,15274,303721,8379,368297,9138,773743,9963,28176,2636,538454,10349,213584,6906,129616,5153,174378,4993,20876,2005,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1584549,14207,1145499,12668,73627,4006,189208,6475,863443,11199,19221,2206,439050,8780,72235,3242,71838,3544,266055,6715,28922,2783,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,558289,7108,282640,6199,187350,4683,53740,3509,17762,1861,23788,2359,275649,5288,182957,4377,26430,2246,8712,1293,57550,3693,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1556441,11920,1055747,11256,28910,2025,106510,3774,913822,10355,6505,909,500694,7387,33749,1927,61837,3124,392412,6238,12696,1245,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,146504,3363,89462,3375,46681,3199,30704,2369,10420,1128,1657,542,57042,2508,30626,2028,17113,1488,6503,1035,2800,738,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,934479,10320,362385,6377,34281,2490,12065,1718,11058,1482,304981,6153,572094,9093,37537,2519,8321,1241,6056,928,520180,8909,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
