GEO_ID,B18011_001E,B18011_001M,B18011_002E,B18011_002M,B18011_003E,B18011_003M,B18011_004E,B18011_004M,B18011_005E,B18011_005M,B18011_006E,B18011_006M,B18011_007E,B18011_007M,B18011_008E,B18011_008M,B18011_009E,B18011_009M,B18011_010E,B18011_010M,B18011_011E,B18011_011M,B18011_012E,B18011_012M,B18011_013E,B18011_013M,B18011_014E,B18011_014M,B18011_015E,B18011_015M,B18011_016E,B18011_016M,B18011_017E,B18011_017M,B18011_018E,B18011_018M,B18011_019E,B18011_019M,B18011_020E,B18011_020M,B18011_021E,B18011_021M,B18011_022E,B18011_022M,B18011_023E,B18011_023M,B18011_024E,B18011_024M,B18011_025E,B18011_025M,B18011_026E,B18011_026M,B18011_027E,B18011_027M,B18011_028E,B18011_028M,B18011_029E,B18011_029M,B18011_030E,B18011_030M,B18011_031E,B18011_031M,B18011_032E,B18011_032M,B18011_033E,B18011_033M,B18011_034E,B18011_034M,B18011_035E,B18011_035M,B18011_036E,B18011_036M,B18011_037E,B18011_037M,B18011_038E,B18011_038M,B18011_039E,B18011_039M,NAME,B18011_001MA,B18011_001EA,B18011_002EA,B18011_002MA,B18011_003EA,B18011_003MA,B18011_004EA,B18011_004MA,B18011_005MA,B18011_005EA,B18011_006MA,B18011_006EA,B18011_007EA,B18011_007MA,B18011_008EA,B18011_008MA,B18011_009EA,B18011_009MA,B18011_010MA,B18011_010EA,B18011_011MA,B18011_011EA,B18011_012EA,B18011_012MA,B18011_013EA,B18011_013MA,B18011_014EA,B18011_014MA,B18011_015MA,B18011_015EA,B18011_016MA,B18011_016EA,B18011_017MA,B18011_017EA,B18011_018EA,B18011_018MA,B18011_019EA,B18011_019MA,B18011_020MA,B18011_020EA,B18011_021MA,B18011_021EA,B18011_022MA,B18011_022EA,B18011_023MA,B18011_023EA,B18011_024MA,B18011_024EA,B18011_025MA,B18011_025EA,B18011_026EA,B18011_026MA,B18011_027MA,B18011_027EA,B18011_028MA,B18011_028EA,B18011_029MA,B18011_029EA,B18011_030MA,B18011_030EA,B18011_031EA,B18011_031MA,B18011_032EA,B18011_032MA,B18011_033MA,B18011_033EA,B18011_034MA,B18011_034EA,B18011_035MA,B18011_035EA,B18011_036MA,B18011_036EA,B18011_037EA,B18011_037MA,B18011_038EA,B18011_038MA,B18011_039MA,B18011_039EA,state
0400000US34,1725790,2673,19266,2957,9891,2279,1302,597,364,282,938,489,8589,2173,3026,1802,3151,1053,1979,741,433,333,9375,1883,2298,777,587,445,1711,654,7077,1748,1576,879,2958,1119,1290,507,1253,531,1706524,3987,853782,2666,221434,6248,46520,3345,174914,6190,632348,6241,87405,6096,215532,7876,141038,6811,188373,6900,852742,2594,243987,7655,35230,3066,208757,8143,608755,7686,73247,6129,165211,6863,142159,5577,228138,5826,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,420344,3496,9110,1720,5002,1243,1800,860,438,482,1362,708,3202,973,703,394,1760,685,424,400,315,315,4108,1221,1092,722,422,357,670,590,3016,1113,1368,836,799,407,632,424,217,342,411234,4027,203788,2820,53527,3733,13297,2087,40230,3330,150261,4330,36561,3178,61417,4297,35497,3103,16786,1919,207446,2240,62401,4276,9351,1593,53050,3919,145045,4929,30945,3768,51264,4290,41450,3663,21386,2043,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4092924,4411,46607,3681,25531,2770,6747,1284,1954,782,4793,1072,18784,2358,4120,932,7332,1519,4196,814,3136,878,21076,1941,4985,1090,1407,550,3578,917,16091,1683,3932,969,6222,1147,3762,971,2175,633,4046317,5982,2002690,4159,511087,10349,91139,4588,419948,10313,1491603,10983,247743,8572,480808,12147,344948,9227,418104,9766,2043627,3882,582335,11040,79834,4634,502501,11704,1461292,11597,201572,8548,381466,11407,353389,10143,524865,9458,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1886976,7183,28852,3325,17703,2453,4085,1241,1121,564,2964,1071,13618,2095,3971,1324,5324,1470,3630,1115,693,507,11149,1874,2774,900,817,407,1957,776,8375,1604,2012,796,3505,1000,1732,627,1126,640,1858124,8182,924857,6165,199249,6280,42516,3590,156733,6183,725608,7907,160870,7003,257345,9502,167780,6368,139613,6734,933267,4510,244790,6762,36995,3404,207795,6748,688477,8283,110441,5997,201034,8049,196760,7053,180242,5706,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,137843,1410,2250,851,1181,676,205,192,0,203,205,192,976,627,467,529,246,188,199,198,64,103,1069,502,433,329,84,109,349,314,636,391,0,203,383,273,253,225,0,203,135593,1577,68719,1158,16158,1495,3269,613,12889,1364,52561,1993,4174,1028,18315,1576,19154,1909,10918,1630,66874,1065,20740,1250,2755,609,17985,1244,46134,1637,2781,618,12761,1295,16928,1505,13664,1280,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2409479,4691,40286,3947,22763,3039,3358,899,1182,630,2176,674,19405,2983,6175,1750,8450,1617,3399,911,1381,651,17523,2356,3198,1007,881,532,2317,898,14325,2255,3466,1102,7100,1679,2672,792,1087,433,2369193,6266,1173002,4014,287212,7731,61358,3325,225854,7861,885790,7895,128716,6530,361233,9303,221215,7698,174626,5909,1196191,4066,334492,7762,53212,3140,281280,7648,861699,7419,109746,5324,304967,8568,238575,6265,208411,6950,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,791268,3980,18004,2046,9832,1822,1789,613,449,280,1340,579,8043,1778,1895,710,3728,1106,1543,753,877,727,8172,1509,1482,519,334,265,1148,468,6690,1408,1643,669,2858,964,1990,907,199,137,773264,4453,384971,3306,93473,4734,21529,2188,71944,4338,291498,4645,55726,3792,113385,4942,77539,4664,44848,3485,388293,3056,108812,4132,18513,1781,90299,3921,279481,4916,44924,3715,102135,4737,78887,3871,53535,3314,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,821815,3291,14524,2722,8162,2194,1376,562,448,287,928,455,6786,1969,760,495,3288,1434,2034,922,704,419,6362,1691,448,227,184,160,264,190,5914,1651,1212,586,2591,818,1500,1210,611,374,807291,4485,407007,2979,92921,5135,19359,2177,73562,4831,314086,5584,65079,5175,105410,4891,82622,4893,60975,3299,400284,3148,100763,4728,12672,1659,88091,5142,299521,5321,43561,3098,91595,4752,92014,5085,72351,3843,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2421119,3292,34989,3382,20253,2890,3950,965,938,387,3012,871,16303,2535,4386,1477,8005,1491,2952,1232,960,388,14736,1750,3165,858,1084,446,2081,752,11571,1700,1555,586,5765,1222,2913,821,1338,460,2386130,4883,1185874,3686,296895,8532,57670,3792,239225,7884,888979,9105,115473,6332,360627,8135,207186,7281,205693,7598,1200256,2935,335689,7437,45580,3226,290109,7679,864567,7500,89174,4460,304223,9507,215239,6151,255931,7161,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,218100,1461,5527,1456,3071,1002,423,311,256,240,167,213,2648,948,732,463,780,457,787,590,349,353,2456,993,48,95,48,95,0,284,2408,1001,104,174,1340,764,749,593,215,279,212573,2206,105142,1506,25527,2680,3147,644,22380,2591,79615,2790,14542,2583,27374,3335,18768,2258,18931,2408,107431,1436,33346,2182,3789,838,29557,2294,74085,2551,9086,1847,18979,2059,21182,2506,24838,2436,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,906398,4405,16950,2404,9595,1967,1755,904,622,591,1133,703,7840,1927,2477,1005,2954,1193,1796,715,613,489,7355,1368,804,366,112,110,692,360,6551,1298,2006,899,2496,824,1298,693,751,438,889448,4775,437174,3932,83936,4285,19034,2180,64902,4182,353238,6274,73054,4753,139729,6852,82258,5438,58197,3407,452274,3039,110563,4584,18816,2245,91747,4267,341711,5267,52201,4745,113712,5161,103515,5464,72283,4185,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,166384,1701,3225,859,1654,561,113,110,23,39,90,105,1541,578,259,259,982,472,174,136,126,152,1571,695,315,368,0,219,315,368,1256,568,434,403,263,242,530,390,29,46,163159,1921,82559,1348,18970,2122,4435,993,14535,1840,63589,2404,8433,1304,23718,1864,19704,1761,11734,1700,80600,1322,20550,1666,3903,852,16647,1670,60050,2286,5591,1134,17540,1520,20538,2010,16381,1653,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1311898,4685,30318,3884,18200,3393,2184,800,920,447,1264,598,16016,3070,4698,1721,7357,1877,2824,1314,1137,613,12118,2278,2459,927,367,352,2092,894,9659,2198,2929,1236,4278,1545,1944,827,508,387,1281580,6258,634070,4831,123317,4937,27743,2905,95574,5106,510753,6542,87059,5674,232517,7977,109509,5352,81668,4750,647510,3675,150803,5973,22452,2874,128351,5613,496707,6681,69540,4603,190018,7887,131123,5929,106026,5512,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5412190,7790,93412,5732,55235,4203,11137,1960,4327,1179,6810,1507,44098,4035,9839,1654,19781,3119,11304,2306,3174,1001,38177,4030,7989,1471,2986,978,5003,1172,30188,3550,9205,1879,12210,2371,5690,1422,3083,1115,5318778,9141,2649918,6198,606970,12145,139184,6950,467786,10990,2042948,13423,533594,13514,698045,13135,484400,13566,326909,10128,2668860,6088,693509,12036,120374,6044,573135,13120,1975351,12462,446730,11898,612548,15988,505145,12629,410928,10209,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,718036,2463,10505,2319,6485,1871,2511,1374,1028,636,1483,1180,3974,1257,633,352,1805,830,919,548,617,525,4020,1079,935,413,261,191,674,363,3085,963,749,518,1247,742,865,397,224,196,707531,3389,353443,2577,107160,4636,12911,1466,94249,4366,246283,4986,39387,3409,91881,4646,71790,4190,43225,3332,354088,1881,88687,4089,10584,1917,78103,3981,265401,4514,30568,2804,80033,4717,95804,4802,58996,3651,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,119991,798,2257,946,1452,600,394,268,47,63,347,270,1058,516,83,131,386,237,302,361,287,356,805,488,392,388,0,211,392,388,413,291,13,23,109,96,230,248,61,111,117734,1163,59105,836,12983,1682,2363,588,10620,1712,46122,1662,5416,1017,20919,1674,9662,1408,10125,1258,58629,700,16791,1278,2146,606,14645,1274,41838,1283,4230,1325,13940,1396,10365,1217,13303,1386,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1576460,6574,19017,2450,11079,1854,2886,1029,1521,783,1365,720,8193,1664,2359,748,3240,1088,1737,833,857,373,7938,1273,1439,688,176,191,1263,674,6499,1204,686,345,3221,1036,1625,707,967,454,1557443,6671,774437,5400,191359,7100,37462,3501,153897,6106,583078,8795,93730,6338,216297,8284,128727,5762,144324,5588,783006,3997,208355,6859,31386,2733,176969,6290,574651,7946,68230,4348,169891,7029,146021,5724,190509,5773,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1411556,4195,28147,3452,16883,2764,2660,750,595,333,2065,671,14223,2442,3617,1283,5205,1442,4301,1399,1100,658,11264,2126,1969,706,591,396,1378,597,9295,2073,2175,950,3678,1502,2378,805,1064,634,1383409,5189,692744,3503,156671,5854,35439,2887,121232,5568,536073,6617,95593,5782,180604,6675,151231,7555,108645,4794,690665,3437,182844,5820,31503,2709,151341,5422,507821,6149,67933,4929,150513,7111,160110,5683,129265,5235,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,368208,2264,7582,1350,3288,842,182,216,48,84,134,197,3106,865,812,417,1668,672,470,319,156,202,4294,1051,664,569,360,480,304,323,3630,933,1066,617,1790,705,468,321,306,286,360626,2755,180909,2026,39227,2899,7905,1371,31322,2808,141682,3085,23041,2188,69211,3968,31381,2626,18049,1994,179717,2019,47650,2982,6193,1176,41457,2708,132067,3457,15550,2608,53885,3198,38091,3102,24541,2533,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1182549,3112,14939,1822,9405,1447,2405,825,680,309,1725,755,7000,1278,1586,611,2549,740,2071,677,794,457,5534,978,989,387,489,376,500,284,4545,934,635,331,2183,666,1224,423,503,276,1167610,3326,588116,2601,144526,5615,30946,2606,113580,5577,443590,6154,56625,3417,170402,4806,126234,5193,90329,4309,579494,2158,171649,5285,26403,1798,145246,4934,407845,5748,38424,2859,128142,5105,128503,5026,112776,4340,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,108959,1733,2577,730,1457,609,128,159,86,139,42,81,1329,572,160,185,595,361,574,429,0,258,1120,476,496,358,41,75,455,355,624,428,116,191,344,340,129,207,35,71,106382,1845,53226,1467,11625,1621,2532,858,9093,1379,41601,1849,5549,1354,17755,1809,12894,1497,5403,1289,53156,1285,14351,1570,3248,669,11103,1572,38805,1957,4284,1214,12083,1481,14193,1707,8245,1338,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,936354,1763,27253,2589,13254,1848,2822,896,584,309,2238,781,10432,1669,3918,1178,4006,1083,1890,712,618,379,13999,2104,4482,1094,908,456,3574,955,9517,1763,2772,1001,2639,899,2175,691,1931,771,909101,3225,440988,2385,118140,5115,19516,2157,98624,4987,322848,5213,81514,3981,110371,5591,87289,4780,43674,3173,468113,2111,155555,5029,18068,1866,137487,4791,312558,5368,59090,3352,79370,3720,98697,4984,75401,4053,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
