GEO_ID,B18004_001E,B18004_001M,B18004_002E,B18004_002M,B18004_003E,B18004_003M,B18004_004E,B18004_004M,B18004_005E,B18004_005M,B18004_006E,B18004_006M,B18004_007E,B18004_007M,B18004_008E,B18004_008M,B18004_009E,B18004_009M,B18004_010E,B18004_010M,B18004_011E,B18004_011M,B18004_012E,B18004_012M,B18004_013E,B18004_013M,B18004_014E,B18004_014M,B18004_015E,B18004_015M,B18004_016E,B18004_016M,B18004_017E,B18004_017M,B18004_018E,B18004_018M,B18004_019E,B18004_019M,B18004_020E,B18004_020M,B18004_021E,B18004_021M,B18004_022E,B18004_022M,B18004_023E,B18004_023M,B18004_024E,B18004_024M,B18004_025E,B18004_025M,B18004_026E,B18004_026M,B18004_027E,B18004_027M,B18004_028E,B18004_028M,B18004_029E,B18004_029M,B18004_030E,B18004_030M,B18004_031E,B18004_031M,B18004_032E,B18004_032M,B18004_033E,B18004_033M,NAME,B18004_001EA,B18004_001MA,B18004_002MA,B18004_002EA,B18004_003MA,B18004_003EA,B18004_004MA,B18004_004EA,B18004_005EA,B18004_005MA,B18004_006EA,B18004_006MA,B18004_007MA,B18004_007EA,B18004_008MA,B18004_008EA,B18004_009MA,B18004_009EA,B18004_010MA,B18004_010EA,B18004_011MA,B18004_011EA,B18004_012EA,B18004_012MA,B18004_013EA,B18004_013MA,B18004_014EA,B18004_014MA,B18004_015MA,B18004_015EA,B18004_016MA,B18004_016EA,B18004_017EA,B18004_017MA,B18004_018EA,B18004_018MA,B18004_019EA,B18004_019MA,B18004_020MA,B18004_020EA,B18004_021MA,B18004_021EA,B18004_022EA,B18004_022MA,B18004_023EA,B18004_023MA,B18004_024EA,B18004_024MA,B18004_025MA,B18004_025EA,B18004_026MA,B18004_026EA,B18004_027EA,B18004_027MA,B18004_028EA,B18004_028MA,B18004_029EA,B18004_029MA,B18004_030MA,B18004_030EA,B18004_031MA,B18004_031EA,B18004_032MA,B18004_032EA,B18004_033EA,B18004_033MA,state
0400000US39,10409355,2847,5039192,4116,865351,4342,12099,2016,853252,4705,374003,5884,6592,1293,367411,5989,3200074,6017,250818,6561,2949256,9915,326529,1378,72714,2988,253815,3238,273235,874,91390,3386,181845,3465,5370163,3715,828776,4556,8685,1421,820091,4861,359088,6250,8495,1761,350593,6366,3351079,5461,302932,7344,3048147,9479,399587,1448,95316,4201,304271,4249,431633,1311,175256,4697,256377,4403,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3176142,2037,1543901,3405,260033,2573,4348,1047,255685,2859,120162,4055,2682,744,117480,3932,971239,3515,104251,4344,866988,5348,115671,1573,33202,2001,82469,2284,76796,1298,32001,1977,44795,1787,1632241,2972,247060,2580,3154,844,243906,2809,117169,4565,3050,706,114119,4551,1018716,4856,121905,5476,896811,7398,136381,1629,45239,2715,91142,2720,112915,1299,50779,2039,62136,2081,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3330324,1752,1639622,2829,265295,2513,2745,799,262550,2655,119394,4475,2284,1052,117110,4469,1058842,3924,82917,4661,975925,6179,107795,1062,22509,1660,85286,1853,88296,1029,30650,1537,57646,1740,1690702,2277,257643,2372,2868,908,254775,2597,109842,3912,2614,892,107228,3828,1071900,3933,95156,4782,976744,6226,120166,1010,32598,2340,87568,2306,131151,952,55364,2312,75787,2329,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11243861,2084,5419632,3341,882486,4748,11383,1563,871103,5134,389654,7134,7540,1314,382114,7153,3418145,5780,261829,8888,3156316,10812,373469,1235,73429,3173,300040,3078,355878,1158,116014,4063,239864,4063,5824229,2724,846289,3969,8804,1467,837485,4281,358982,5698,5756,1223,353226,5941,3593839,5396,301327,8743,3292512,10571,455431,1378,104867,3694,350564,3351,569688,1230,219642,5557,350046,5535,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,966125,1341,463448,1456,78742,1383,1353,619,77389,1545,28982,1890,360,307,28622,1911,298350,2147,21118,2107,277232,2988,27949,764,5295,844,22654,1076,29425,516,9501,1278,19924,1283,502677,1207,73074,1506,1091,541,71983,1625,28217,2128,511,402,27706,2101,318799,1883,26405,2580,292394,3163,34510,567,7181,1265,27329,1247,48077,572,17416,1444,30661,1468,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3821222,2817,1832891,3813,320490,2932,6058,1360,314432,3060,133518,4028,3899,1065,129619,4258,1165229,4022,110176,5159,1055053,7474,132235,1383,30953,2385,101282,2534,81419,1419,31518,1752,49901,1883,1988331,2974,304742,2837,3303,851,301439,2744,128318,4169,2467,1020,125851,3981,1263337,3844,136766,6041,1126571,6938,158967,1584,44183,2863,114784,3035,132967,1584,61427,3187,71540,2884,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,690349,1175,338996,1344,55850,880,859,502,54991,940,26800,1466,722,257,26078,1484,212532,1832,14409,1586,198123,2320,23394,467,4982,788,18412,846,20420,400,6589,673,13831,764,351353,1296,54900,1350,484,356,54416,1359,25120,1685,424,231,24696,1678,214057,1545,15431,1455,198626,2004,27385,413,5757,942,21628,1011,29891,617,11036,1104,18855,1053,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5407221,3170,2621474,3824,431306,3509,6190,1402,425116,3969,195511,5623,4336,1181,191175,5729,1694291,5221,173258,5815,1521033,7504,186252,1413,52695,2767,133557,2864,114114,1037,45872,2619,68242,2657,2785747,3434,409950,3392,6131,1874,403819,3842,173398,5264,3058,685,170340,5307,1794112,4921,211361,7377,1582751,8005,223747,1694,70419,3745,153328,3703,184540,1115,88990,2938,95550,3104,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20332988,5193,9985104,6896,1921241,7628,21962,2539,1899279,7946,802477,11754,13844,2524,788633,11274,6331183,11732,444085,11210,5887098,17061,560273,3329,138806,4384,421467,4514,369930,2762,147896,4780,222034,4103,10347884,6298,1846516,7248,18934,2505,1827582,7255,759194,10003,11441,1750,747753,10165,6524528,8755,543795,11000,5980733,13154,657266,3503,192528,6460,464738,6519,560380,3185,263484,6256,296896,5448,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2186851,1478,1089883,1967,221242,1839,2557,786,218685,1950,89899,3698,1393,546,88506,3727,686301,3166,38437,2755,647864,3628,53399,633,9868,1240,43531,1341,39042,506,12139,1173,26903,1165,1096968,1765,208381,2116,2644,1287,205737,2462,96775,3427,2633,841,94142,3269,678705,3156,46807,3613,631898,4726,59917,609,12301,1329,47616,1412,53190,529,21859,1356,31331,1328,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,569345,589,278445,933,42104,760,428,298,41676,844,20062,1332,270,167,19792,1369,182057,1266,14826,1746,167231,2067,19295,236,4104,761,15191,730,14927,109,5110,605,9817,613,290900,926,40204,849,652,538,39552,969,18435,1340,403,275,18032,1380,189668,1365,14492,1398,175176,1783,21346,259,5079,751,16267,788,21247,95,9183,788,12064,797,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6748521,5968,3254085,7124,559020,4551,5553,1217,553467,4597,246228,6785,2843,1027,243385,6876,2098116,7987,143482,5445,1954634,8796,212264,2705,47655,3233,164609,3995,138457,2117,52141,2507,86316,3034,3494436,5487,542865,3719,4429,1100,538436,3810,223436,6440,3622,994,219814,6450,2255808,6272,164470,6541,2091338,8186,244611,2112,58482,3316,186129,3799,227716,2107,97488,3812,130228,3708,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5716164,3461,2818639,3467,465860,3307,4963,1163,460897,3217,211469,4838,3135,956,208334,4861,1839804,5122,139677,5741,1700127,8189,172404,1167,36431,2511,135973,2410,129102,1111,45581,2193,83521,2123,2897525,2936,442251,3095,5260,1272,436991,3196,204522,4978,3741,983,200781,5054,1868484,4665,161547,6800,1706937,7166,188696,1428,46697,3014,141999,3285,193572,1176,82103,3033,111469,3182,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1671281,1048,813666,2228,121829,1937,2793,1099,119036,2244,53677,2469,839,425,52838,2434,523986,2464,79873,4100,444113,4352,65634,829,19756,1485,45878,1709,48540,649,21809,1388,26731,1512,857615,1840,114419,1809,3163,1081,111256,2050,53669,2768,1074,474,52595,2760,537316,2021,73235,4409,464081,4384,76943,785,23295,1618,53648,1869,75268,595,38618,2164,36650,2263,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5030840,1970,2476495,3103,404596,2531,4497,1026,400099,2717,187001,3702,2360,719,184641,3803,1594421,3653,92712,3141,1501709,4873,160278,1061,30198,2026,130080,1854,130199,647,41815,1917,88384,2096,2554345,2828,388381,2407,3551,932,384830,2395,176496,4213,2846,775,173650,4132,1605481,3999,112313,4549,1493168,6284,184717,1093,36651,2060,148066,2080,199270,786,70473,2237,128797,2342,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,461499,1265,229367,1738,34681,1009,335,353,34346,1080,17250,1410,208,227,17042,1429,150575,1747,12844,1580,137731,2294,15855,468,3921,801,11934,836,11006,420,3254,606,7752,668,232132,1275,32823,994,327,342,32496,960,17267,1394,41,75,17226,1386,149682,1508,12632,1650,137050,2335,16338,476,3899,742,12439,837,16022,671,6213,939,9809,981,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3606279,1306,1712846,1470,335552,2113,7749,1436,327803,2436,148861,3090,3134,778,145727,3164,1020920,2350,134157,5007,886763,5845,124039,714,42788,2083,81251,2079,83474,711,42882,1880,40592,1772,1893433,727,317527,2004,8067,1329,309460,2556,147748,3191,4866,971,142882,3228,1156399,2958,165949,5067,990450,5803,150470,550,60992,2674,89478,2495,121289,550,76308,2378,44981,2219,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
