GEO_ID,C14003_001E,C14003_001M,C14003_002E,C14003_002M,C14003_003E,C14003_003M,C14003_004E,C14003_004M,C14003_005E,C14003_005M,C14003_006E,C14003_006M,C14003_007E,C14003_007M,C14003_008E,C14003_008M,C14003_009E,C14003_009M,C14003_010E,C14003_010M,C14003_011E,C14003_011M,C14003_012E,C14003_012M,C14003_013E,C14003_013M,C14003_014E,C14003_014M,C14003_015E,C14003_015M,C14003_016E,C14003_016M,C14003_017E,C14003_017M,C14003_018E,C14003_018M,C14003_019E,C14003_019M,C14003_020E,C14003_020M,C14003_021E,C14003_021M,C14003_022E,C14003_022M,C14003_023E,C14003_023M,C14003_024E,C14003_024M,C14003_025E,C14003_025M,C14003_026E,C14003_026M,C14003_027E,C14003_027M,C14003_028E,C14003_028M,NAME,C14003_001MA,C14003_001EA,C14003_002MA,C14003_002EA,C14003_003MA,C14003_003EA,C14003_004EA,C14003_004MA,C14003_005EA,C14003_005MA,C14003_006MA,C14003_006EA,C14003_007MA,C14003_007EA,C14003_008MA,C14003_008EA,C14003_009EA,C14003_009MA,C14003_010EA,C14003_010MA,C14003_011EA,C14003_011MA,C14003_012MA,C14003_012EA,C14003_013MA,C14003_013EA,C14003_014MA,C14003_014EA,C14003_015EA,C14003_015MA,C14003_016EA,C14003_016MA,C14003_017EA,C14003_017MA,C14003_018MA,C14003_018EA,C14003_019MA,C14003_019EA,C14003_020EA,C14003_020MA,C14003_021EA,C14003_021MA,C14003_022EA,C14003_022MA,C14003_023MA,C14003_023EA,C14003_024MA,C14003_024EA,C14003_025MA,C14003_025EA,C14003_026EA,C14003_026MA,C14003_027EA,C14003_027MA,C14003_028EA,C14003_028MA,state
0400000US46,714138,1635,159995,3565,5030,970,39339,1932,45342,2157,28823,889,11209,1239,15587,1615,6682,1292,7983,1199,24798,2451,2768,714,7223,1298,5061,979,1329,393,2161,666,3440,851,1040,403,1776,560,529345,3303,14120,1626,3013,651,692,277,1610,472,6090,1066,35568,2201,85795,2330,382457,2109,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5583740,5386,1148178,12243,31829,2968,294832,7517,340419,8529,201440,3175,70663,3487,96916,5970,62546,3929,49533,3969,207560,8789,29841,2820,42991,3388,42259,3953,24839,2398,11495,1624,21085,2628,17611,2262,17439,2375,4228002,12816,99616,5065,29285,3429,7384,1528,11221,1824,59409,3962,260550,6941,720191,6421,3040346,6581,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,21161607,13798,5542671,23581,177176,10444,1470411,18935,1576337,18156,915191,6284,351925,8717,480718,11358,316498,11220,254415,8923,698504,14689,129889,6206,151392,7195,109896,5463,54870,3828,33619,2760,79630,5616,64843,4867,74365,4875,14920432,27405,450797,11504,85372,6214,28795,3319,41607,3563,202851,7054,1049276,14000,2879599,13731,10182135,12439,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2284173,2624,652995,7347,17309,2131,173810,3924,176958,4137,103868,1604,35612,2216,68633,4133,51338,3495,25467,2554,98359,5764,19026,2270,15205,1921,7979,1379,4523,942,5716,1186,24315,2931,14128,1647,7467,1354,1532819,8288,56530,2719,14266,1657,3120,1062,3166,774,30083,2696,136229,4615,354444,4475,934981,3780,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,583990,1064,119035,2987,3274,873,27250,2000,36938,1686,22757,829,6354,830,10764,1777,4654,923,7044,1118,25794,2907,3233,796,3814,1185,3077,886,2991,661,1744,654,4055,1306,2989,779,3891,1013,439161,3202,7438,1060,1544,508,672,394,1281,489,4690,680,22868,1939,62081,1357,338587,1739,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7034855,6008,1582660,13999,37846,3504,390808,8459,451368,9766,277848,4076,103956,5499,147048,7779,82744,4289,91042,5274,315063,10268,59373,3566,66481,4582,45798,4227,23351,2725,14133,1999,32701,3752,31366,3153,41860,3433,5137132,14965,111032,5792,27919,3204,10446,1768,12565,1804,52742,3947,303175,8721,847717,8028,3771536,7961,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5915019,5659,1339096,13549,27814,2712,316674,7563,381989,7507,236139,2894,95206,3817,121231,5334,79467,4726,80576,4247,204326,7675,32443,2597,46346,3043,33711,2919,15399,1885,10003,1665,22008,2572,20125,2522,24291,2385,4371597,15146,103582,5351,28926,3019,12557,2279,10608,1585,52699,4379,293065,6663,740220,6989,3129940,5538,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1713081,2951,352356,5407,8937,1624,84288,3914,104236,4115,62188,1512,22721,1836,37017,3194,17516,2387,15453,2159,36823,3735,4886,1213,7110,1821,6734,1458,2547,738,1621,588,4582,1185,4266,1388,5077,1374,1323902,6010,26444,2464,7443,1627,3094,867,3915,1071,14116,1724,71968,3458,194889,3484,1002033,3449,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5174957,3708,1151833,10289,32592,2576,262660,5791,311483,6578,212675,2617,80173,3230,121182,4773,65482,4441,65586,4367,229422,8054,25432,1957,59404,3546,50490,3424,18035,1961,9895,1212,24512,2977,19014,2352,22640,2599,3793702,10962,81165,3535,20425,2253,7537,1122,8036,1105,40631,2654,229573,5449,594075,5919,2812260,5356,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,476728,1270,109698,3532,3464,937,25170,2073,31105,1969,19086,741,7730,922,10355,1459,6608,1497,6180,1130,8299,1512,1622,654,1352,541,1124,528,749,382,424,300,1368,641,1065,579,595,317,358731,3107,7445,1093,1870,785,448,319,944,462,4190,920,25987,1881,53445,2040,264402,1828,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3722321,4927,761518,9659,35417,3193,216290,6001,239034,6397,132538,2885,44427,2612,59716,3972,18592,2315,15504,1715,377250,11340,23731,2432,69519,4872,59421,4061,34021,2726,35737,2807,67073,3526,55750,3882,31998,2714,2583553,9596,53315,3454,6510,1285,5167,1384,11183,1447,33057,2767,164512,4707,459144,4549,1850665,3606,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
