GEO_ID,C08406_001E,C08406_001M,C08406_002E,C08406_002M,C08406_003E,C08406_003M,C08406_004E,C08406_004M,C08406_005E,C08406_005M,C08406_006E,C08406_006M,C08406_007E,C08406_007M,C08406_008E,C08406_008M,C08406_009E,C08406_009M,C08406_010E,C08406_010M,C08406_011E,C08406_011M,C08406_012E,C08406_012M,C08406_013E,C08406_013M,C08406_014E,C08406_014M,C08406_015E,C08406_015M,C08406_016E,C08406_016M,C08406_017E,C08406_017M,C08406_018E,C08406_018M,C08406_019E,C08406_019M,C08406_020E,C08406_020M,C08406_021E,C08406_021M,C08406_022E,C08406_022M,C08406_023E,C08406_023M,C08406_024E,C08406_024M,C08406_025E,C08406_025M,C08406_026E,C08406_026M,C08406_027E,C08406_027M,C08406_028E,C08406_028M,C08406_029E,C08406_029M,C08406_030E,C08406_030M,C08406_031E,C08406_031M,C08406_032E,C08406_032M,C08406_033E,C08406_033M,NAME,C08406_001MA,C08406_001EA,C08406_002EA,C08406_002MA,C08406_003EA,C08406_003MA,C08406_004EA,C08406_004MA,C08406_005EA,C08406_005MA,C08406_006EA,C08406_006MA,C08406_007EA,C08406_007MA,C08406_008EA,C08406_008MA,C08406_009EA,C08406_009MA,C08406_010EA,C08406_010MA,C08406_011EA,C08406_011MA,C08406_012MA,C08406_012EA,C08406_013EA,C08406_013MA,C08406_014EA,C08406_014MA,C08406_015EA,C08406_015MA,C08406_016EA,C08406_016MA,C08406_017EA,C08406_017MA,C08406_018EA,C08406_018MA,C08406_019EA,C08406_019MA,C08406_020EA,C08406_020MA,C08406_021EA,C08406_021MA,C08406_022EA,C08406_022MA,C08406_023MA,C08406_023EA,C08406_024EA,C08406_024MA,C08406_025EA,C08406_025MA,C08406_026MA,C08406_026EA,C08406_027MA,C08406_027EA,C08406_028EA,C08406_028MA,C08406_029EA,C08406_029MA,C08406_030EA,C08406_030MA,C08406_031EA,C08406_031MA,C08406_032EA,C08406_032MA,C08406_033EA,C08406_033MA,state
0400000US38,345718,4469,309278,4398,271136,4435,38142,2762,29475,2323,4462,922,4205,1002,1324,418,13386,1533,4486,963,17244,1533,185692,2941,164873,3116,144110,2957,20763,1653,15663,1324,2509,700,2591,705,800,316,7250,1031,2930,766,9839,1044,160026,3065,144405,3031,127026,3140,17379,1837,13812,1632,1953,509,1614,700,524,223,6136,934,1556,538,7405,1015,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5195684,24512,4799995,25782,4364679,25231,435316,11798,349761,11361,47988,4121,37567,3995,90851,6288,97456,5990,51844,3721,155538,5349,2754665,16584,2541852,17136,2303304,15745,238548,7802,186054,6983,25874,3156,26620,3408,41586,4089,58460,4830,36847,2841,75920,4285,2441019,15635,2258143,16222,2061375,16569,196768,7019,163707,6714,22114,2428,10947,1643,49265,3342,38996,2994,14997,2110,79618,3838,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1538895,13673,1428893,14008,1261622,15036,167271,7691,133456,6841,20959,2320,12856,2097,8698,1822,27148,3196,23543,2878,50613,3562,837932,7888,777047,8227,681452,8924,95595,5492,75564,4827,11618,1852,8413,1711,4477,1470,16629,2435,16066,2439,23713,2243,700963,9767,651846,9427,580170,9775,71676,4351,57892,3751,9341,1325,4443,1122,4221,1134,10519,1835,7477,1703,26900,2504,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1716891,12393,1463653,14114,1266194,14640,197459,8288,159812,7489,22359,2951,15288,2534,70387,4402,53890,3978,43193,3385,85768,4724,940007,10284,802176,9988,688224,10677,113952,6632,91530,5765,13185,2385,9237,1927,34989,3541,30974,3065,30924,2860,40944,3001,776884,8747,661477,9444,577970,9162,83507,4184,68282,4060,9174,1765,6051,1679,35398,2816,22916,2358,12269,1901,44824,3317,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5455635,25275,4738718,25582,4212524,24848,526194,12736,418164,10431,63572,4019,44458,5483,284815,9914,200322,8218,59979,4683,171801,6570,2867593,16888,2510500,17673,2227728,19028,282772,9132,220706,8113,36394,2871,25672,2959,119884,6230,107341,6899,40821,3783,89047,4907,2588042,16023,2228218,15610,1984796,13790,243422,8872,197458,6854,27178,2763,18786,3881,164931,7463,92981,4787,19158,2482,82754,3741,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,471613,8269,428952,8833,387778,8468,41174,4465,34361,3976,4142,1464,2671,845,10139,2075,12435,3085,6163,1556,13924,1815,240404,6417,217708,6707,196008,6141,21700,3035,17959,2592,2636,1222,1105,484,4916,1302,6292,1601,4345,1223,7143,1391,231209,5191,211244,5524,191770,5732,19474,2340,16402,2224,1506,649,1566,658,5223,1415,6143,2404,1818,940,6781,1239,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1822503,17056,1711225,16181,1497530,17501,213695,9135,159138,7858,31397,3239,23160,3644,12164,2225,27514,3115,27023,3132,44577,3365,974584,11741,912973,12151,790613,11875,122360,6311,88547,4884,17945,2497,15868,2938,5370,1505,16799,2257,16870,2467,22572,2840,847919,9806,798252,9580,706917,10580,91335,4957,70591,4938,13452,1735,7292,1576,6794,1634,10715,1967,10153,1871,22005,2172,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,385189,5237,341332,4878,299377,4990,41955,3114,32347,2906,5691,1114,3917,1067,1178,494,15374,1732,4072,848,23233,2286,202347,3132,176523,3420,154073,3255,22450,2052,17484,1816,2914,711,2052,833,788,476,8298,1163,2739,654,13999,1655,182842,3640,164809,3570,145304,3618,19505,1761,14863,1675,2777,735,1865,507,390,221,7076,1147,1333,527,9234,1189,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2704348,15751,2547147,16830,2263836,18807,283311,10659,221971,8590,36636,3488,24704,3067,17390,2654,36403,3774,29867,3453,73541,4999,1458630,10277,1369820,11145,1211297,12000,158523,7622,121078,6196,21267,2797,16178,2674,8455,1683,21821,2732,20026,2541,38508,3510,1245718,11257,1177327,11072,1052539,12349,124788,6159,100893,4961,15369,1981,8526,1624,8935,1916,14582,2591,9841,1889,35033,2909,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9943499,32950,9130753,35391,7889896,34901,1240857,21185,926915,18687,181368,11362,132574,7330,164999,9561,146042,7639,170149,8904,331556,10230,5573978,22563,5120305,23884,4392172,28368,728133,17713,520162,13505,111340,10903,96631,6562,76233,6046,82080,5745,123425,7650,171935,7822,4369521,26049,4010448,25071,3497724,23098,512724,13446,406753,12178,70028,4129,35943,3497,88766,6260,63962,4661,46724,4709,159621,6679,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1150730,8983,1027064,9361,880457,10611,146607,7122,114083,6663,20272,2556,12252,1645,26895,2850,23795,3083,18873,2235,54103,3911,650868,6851,586563,7231,498239,7456,88324,5291,66503,4424,13400,1966,8421,1361,14943,2344,12344,2304,14487,1778,22531,2488,499862,7078,440501,7958,382218,8267,58283,3902,47580,3788,6872,1402,3831,808,11952,1595,11451,1791,4386,1096,31572,2903,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,312278,4427,270999,4805,235329,5294,35670,2656,29706,2668,3997,892,1967,714,2606,952,16540,2135,4749,1030,17384,1626,161519,2788,138808,2869,120264,3085,18544,1644,15735,1641,1717,621,1092,466,1457,665,8974,1581,3645,895,8635,1216,150759,3285,132191,3341,115065,3463,17126,1624,13971,1546,2280,586,875,360,1149,495,7566,1243,1104,483,8749,1090,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3533270,19125,3209899,18495,2818333,19041,391566,10983,299008,9242,56639,4559,35919,3995,88912,5308,62744,4971,45714,3705,126001,6623,1907102,13564,1731309,13871,1500367,13957,230942,8244,170388,6988,35675,3637,24879,3428,47752,3592,36491,3398,31799,2819,59751,3891,1626168,12062,1478590,13028,1317966,14569,160624,7452,128620,6047,20964,2437,11040,1889,41160,3384,26253,2997,13915,2344,66250,4750,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2861021,18188,2464565,17804,2125637,17510,338928,11573,266938,10604,41110,3348,30880,3117,134034,6736,81817,4818,47626,3656,132979,6674,1555854,12434,1344118,12476,1161600,12702,182518,8206,142294,7163,22031,2522,18193,2627,67009,5318,46962,3502,35516,3294,62249,4791,1305167,12171,1120447,12514,964037,12527,156410,6970,124644,6272,19079,2270,12687,1768,67025,4145,34855,3033,12110,1698,70730,3884,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,692130,9528,641166,9308,571792,9658,69374,5007,56758,4559,8150,1368,4466,1147,4085,1050,17987,2113,8170,1444,20722,2853,365439,7237,339601,7260,299397,7036,40204,3060,32447,2851,4293,1003,3464,1026,2629,898,9673,1434,4929,1089,8607,1786,326691,6471,301565,6195,272395,6595,29170,2810,24311,2501,3857,897,1002,480,1456,525,8314,1463,3241,949,12115,1871,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2663113,15298,2396739,16576,2158814,16546,237925,7452,189888,6990,28807,2873,19230,2123,39682,3232,79191,4760,43464,2827,104037,3853,1405667,9471,1258484,11061,1128537,10910,129947,4914,103758,4267,15524,2048,10665,1812,19372,2231,42834,3327,31616,2530,53361,2504,1257446,10118,1138255,10221,1030277,10952,107978,4404,86130,4224,13283,1506,8565,1453,20310,2250,36357,2883,11848,1573,50676,2851,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,262992,4750,228445,5169,194862,5078,33583,3069,23403,2556,6693,1339,3487,1067,3893,1032,11431,1961,4589,1130,14634,1723,142882,2903,122771,3249,103292,3153,19479,2179,12766,1712,4489,1080,2224,953,3135,934,6361,1354,3423,956,7192,1263,120110,3203,105674,3519,91570,3311,14104,1981,10637,1659,2204,666,1263,572,758,472,5070,1156,1166,502,7442,1121,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1163976,13505,1025229,13309,885299,13062,139930,6632,104283,5801,21889,2498,13758,2131,37601,2914,45900,3266,34619,3267,20627,2272,659212,9179,578973,9307,509674,9112,69299,4057,50678,3622,11920,1772,6701,1456,17761,2008,27607,2506,22951,2886,11920,1659,504764,9086,446256,8445,375625,8131,70631,4444,53605,3762,9969,1770,7057,1334,19840,2212,18293,2095,11668,1660,8707,1567,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
