GEO_ID,B25100_001E,B25100_001M,B25100_002E,B25100_002M,B25100_003E,B25100_003M,B25100_004E,B25100_004M,B25100_005E,B25100_005M,B25100_006E,B25100_006M,B25100_007E,B25100_007M,B25100_008E,B25100_008M,B25100_009E,B25100_009M,B25100_010E,B25100_010M,B25100_011E,B25100_011M,B25100_012E,B25100_012M,B25100_013E,B25100_013M,NAME,B25100_001MA,B25100_001EA,B25100_002MA,B25100_002EA,B25100_003EA,B25100_003MA,B25100_004MA,B25100_004EA,B25100_005EA,B25100_005MA,B25100_006MA,B25100_006EA,B25100_007MA,B25100_007EA,B25100_008EA,B25100_008MA,B25100_009EA,B25100_009MA,B25100_010MA,B25100_010EA,B25100_011MA,B25100_011EA,B25100_012MA,B25100_012EA,B25100_013EA,B25100_013MA,state
0400000US27,1530659,9897,1092254,9864,240502,6128,304972,7515,214204,6036,330618,6919,1958,766,438405,6424,105669,3899,74396,3256,56319,2802,199677,4351,2344,494,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,757446,10943,434214,10380,224431,7460,94341,4605,45067,3360,67118,4372,3257,1029,323232,7693,137637,5322,52831,3465,35798,2633,93733,4673,3233,874,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1614217,14314,1070777,12718,454851,10726,290212,7533,140222,5190,182149,5648,3343,835,543440,9303,186370,5593,99658,4424,68947,3142,184327,4796,4138,939,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,254458,4764,150744,4470,50523,3218,36269,2530,20938,1712,42213,2453,801,469,103714,3688,34699,2456,15723,1572,10814,1384,41949,2431,529,228,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,474682,6469,300240,4821,152635,4339,78077,3752,31871,2180,36965,3221,692,315,174442,4422,70987,2858,31618,2107,21667,1735,49288,2782,882,354,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,550125,8469,427452,8369,41292,3194,68519,4495,71816,3858,241782,6225,4043,1348,122673,4548,28622,2783,11484,1480,12360,1544,69227,3774,980,436,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,362854,5819,254938,5548,41111,2764,66262,2948,54391,3182,92795,3958,379,237,107916,3836,18753,1738,15987,1897,15020,1774,56985,2843,1171,552,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2114072,15341,1493048,14524,207217,5997,322054,8530,277787,7796,681016,12326,4974,1338,621024,8141,79688,3603,71929,3250,76414,3807,388489,8231,4504,864,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,504354,8037,304493,7059,110709,4944,77741,4669,40713,3255,73654,4674,1676,668,199861,5337,66206,4016,31756,2600,22344,1937,77499,3972,2056,674,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3936378,24667,2560299,22041,718962,12215,453684,9714,338543,9241,1040254,16899,8856,1822,1376079,13806,333101,9129,182290,6081,139473,5088,710466,10733,10749,1383,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2325140,18958,1575633,17491,598459,10630,422450,10588,216827,6461,331151,9227,6746,1377,749507,10797,238272,7247,119471,4857,92421,4035,291017,6501,8326,1606,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,182490,3399,98142,3460,57330,3221,23621,1821,8279,1146,8851,1197,61,74,84348,2452,45991,2045,14043,1389,7438,906,16115,1219,761,334,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3152610,19830,2173185,16367,893019,14713,620316,10362,291320,8409,362081,9393,6449,1310,979425,11658,303545,7729,183115,5971,131050,4427,353652,7075,8063,1170,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,937051,10825,566189,8703,313977,7946,129975,4648,52051,3536,68295,3174,1891,603,370862,7326,164296,5005,67032,3164,43124,2365,92394,4208,4016,989,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,909113,10907,643979,10117,109465,4372,160317,6053,124735,4974,246784,6441,2678,737,265134,6617,52562,2865,35277,2558,32558,2021,143251,4464,1486,606,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3474048,20820,2167383,18698,865411,13187,556896,10469,297020,6750,441096,11190,6960,1626,1306665,12870,437403,7363,228310,6856,163592,5396,466647,8457,10713,1614,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,254639,4769,183882,4699,18557,2133,38924,2911,38089,2871,87937,4119,375,276,70757,3210,6247,1105,7700,1123,6888,1155,49679,3158,243,164,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1146620,13840,733099,11390,307167,7622,180506,5509,87117,4842,154707,5806,3602,1118,413521,8209,150165,6096,67558,4427,47091,3049,144210,5400,4497,1045,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,214246,3793,124887,3665,61812,3072,32712,2370,14307,1573,15918,1799,138,88,89359,2663,41372,2146,15307,1795,10595,1363,21467,1713,618,262,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1638837,16782,1040985,13076,439205,9714,277870,7225,134979,6055,183597,7138,5334,1260,597852,10421,193733,5697,109541,4958,77033,3888,212060,6417,5485,1288,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5162604,28008,3237790,22075,1736132,20197,750011,14673,318376,11212,417528,12134,15743,2095,1924814,16138,899057,13251,327938,9423,193318,6048,480792,10091,23709,3673,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,558769,7876,417906,6932,96317,3882,125229,4817,80988,3882,114562,4263,810,336,140863,4144,33305,2253,25192,2109,18161,1417,63228,3393,977,428,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,176860,3377,118472,3524,28388,1992,32291,1893,21692,1904,35794,2369,307,196,58388,2287,12892,1613,10019,1215,7856,1024,27527,1711,94,85,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2012391,18661,1473937,15274,317428,7794,334543,10002,268304,6848,549918,10606,3744,1021,538454,10349,135132,6071,85172,3824,67650,3490,246384,7339,4116,1020,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1584549,14207,1145499,12668,189815,5768,275238,8249,229215,7447,447439,9224,3792,899,439050,8780,86159,4032,57645,2956,56954,3610,235381,5789,2911,793,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,558289,7108,282640,6199,143298,5091,63160,3170,30111,2623,44456,2825,1615,784,275649,5288,119259,4615,43971,2946,30528,2419,79349,3820,2542,816,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1556441,11920,1055747,11256,345308,6610,320537,6016,165883,5543,221581,5596,2438,570,500694,7387,128783,3669,96463,3571,67899,3342,204043,4594,3506,1225,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,146504,3363,89462,3375,33893,2298,23359,2025,12704,1672,19347,1548,159,123,57042,2508,20096,1570,10167,1323,6357,1178,20003,1645,419,305,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,934479,10320,362385,6377,50061,3353,73599,3970,67319,4014,165644,5763,5762,1353,572094,9093,77845,3672,70157,3379,61758,3900,336013,7177,26321,2276,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
