GEO_ID,C18033_001E,C18033_001M,C18033_002E,C18033_002M,C18033_003E,C18033_003M,C18033_004E,C18033_004M,C18033_005E,C18033_005M,C18033_006E,C18033_006M,C18033_007E,C18033_007M,C18033_008E,C18033_008M,C18033_009E,C18033_009M,C18033_010E,C18033_010M,C18033_011E,C18033_011M,C18033_012E,C18033_012M,C18033_013E,C18033_013M,C18033_014E,C18033_014M,C18033_015E,C18033_015M,C18033_016E,C18033_016M,C18033_017E,C18033_017M,C18033_018E,C18033_018M,C18033_019E,C18033_019M,C18033_020E,C18033_020M,C18033_021E,C18033_021M,C18033_022E,C18033_022M,C18033_023E,C18033_023M,C18033_024E,C18033_024M,C18033_025E,C18033_025M,C18033_026E,C18033_026M,C18033_027E,C18033_027M,C18033_028E,C18033_028M,C18033_029E,C18033_029M,C18033_030E,C18033_030M,C18033_031E,C18033_031M,C18033_032E,C18033_032M,C18033_033E,C18033_033M,C18033_034E,C18033_034M,C18033_035E,C18033_035M,C18033_036E,C18033_036M,C18033_037E,C18033_037M,C18033_038E,C18033_038M,C18033_039E,C18033_039M,C18033_040E,C18033_040M,C18033_041E,C18033_041M,C18033_042E,C18033_042M,C18033_043E,C18033_043M,NAME,C18033_001MA,C18033_001EA,C18033_002EA,C18033_002MA,C18033_003EA,C18033_003MA,C18033_004MA,C18033_004EA,C18033_005MA,C18033_005EA,C18033_006MA,C18033_006EA,C18033_007EA,C18033_007MA,C18033_008EA,C18033_008MA,C18033_009MA,C18033_009EA,C18033_010MA,C18033_010EA,C18033_011MA,C18033_011EA,C18033_012MA,C18033_012EA,C18033_013EA,C18033_013MA,C18033_014EA,C18033_014MA,C18033_015MA,C18033_015EA,C18033_016MA,C18033_016EA,C18033_017MA,C18033_017EA,C18033_018EA,C18033_018MA,C18033_019EA,C18033_019MA,C18033_020MA,C18033_020EA,C18033_021MA,C18033_021EA,C18033_022MA,C18033_022EA,C18033_023MA,C18033_023EA,C18033_024EA,C18033_024MA,C18033_025EA,C18033_025MA,C18033_026MA,C18033_026EA,C18033_027MA,C18033_027EA,C18033_028MA,C18033_028EA,C18033_029EA,C18033_029MA,C18033_030EA,C18033_030MA,C18033_031MA,C18033_031EA,C18033_032MA,C18033_032EA,C18033_033MA,C18033_033EA,C18033_034MA,C18033_034EA,C18033_035EA,C18033_035MA,C18033_036EA,C18033_036MA,C18033_037MA,C18033_037EA,C18033_038MA,C18033_038EA,C18033_039MA,C18033_039EA,C18033_040EA,C18033_040MA,C18033_041EA,C18033_041MA,C18033_042MA,C18033_042EA,C18033_043EA,C18033_043MA,state
0400000US29,5225121,3650,333416,9596,168285,5595,32184,2913,11705,2123,20479,2193,100948,4193,27531,2937,73417,3971,35153,2598,3311,899,31842,2413,165131,6444,15323,1816,4224,1158,11099,1638,104117,5028,37718,3268,66399,3623,45691,2776,9624,1477,36067,2471,4891705,10490,2364857,6378,383485,4129,65695,5250,317790,5971,1705027,5104,160181,8162,1544846,8767,276345,2694,14911,1595,261434,2948,2526848,7385,385951,3204,63551,4506,322400,5088,1776948,6108,228405,8456,1548543,10309,363949,3187,38145,2534,325804,4067,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,851738,1269,48741,3470,25041,2173,4967,1137,1612,785,3355,970,14572,1759,4159,1283,10413,1348,5502,857,390,216,5112,793,23700,2467,2424,699,1105,526,1319,487,14448,1821,5242,1323,9206,1394,6828,939,1005,389,5823,836,802997,3631,395742,2607,56474,1442,10314,1692,46160,2095,289675,2407,31829,2936,257846,3853,49593,1056,2790,627,46803,1134,407255,3313,57597,1594,11969,1980,45628,1860,290517,2679,42244,3485,248273,4302,59141,1107,6886,1019,52255,1425,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1573834,2011,73100,4750,37065,3047,8640,1458,2110,662,6530,1253,20543,2114,4666,965,15877,1869,7882,1056,530,263,7352,1076,36035,3160,4870,1161,1312,635,3558,805,21438,2346,7842,1534,13596,1691,9727,1201,2023,644,7704,1062,1500734,5359,737040,3872,121196,2419,15616,2001,105580,2672,530127,2978,41160,3804,488967,4215,85717,1252,4504,836,81213,1374,763694,4051,119312,2011,15469,1740,103843,2552,529791,3493,56269,3431,473522,4599,114591,1572,12518,1318,102073,1722,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2192942,3058,88073,5199,39591,2861,9132,1595,1024,452,8108,1534,21111,1911,4600,1185,16511,1594,9348,1305,687,386,8661,1261,48482,3809,5024,1257,798,486,4226,1149,28208,3339,6628,1455,21580,2752,15250,1711,1809,749,13441,1630,2104869,5234,1065762,3787,181698,2569,24951,3414,156747,4310,768369,2823,61957,6206,706412,6287,115695,1438,8522,1723,107173,2202,1039107,4362,177413,2753,25266,3615,152147,4561,734311,4154,85080,5453,649231,6496,127383,1679,12096,2108,115287,2494,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1192911,1836,61235,3475,32288,2441,9140,1363,1120,554,8020,1246,17658,1981,3728,955,13930,1918,5490,885,506,326,4984,867,28947,2493,4156,998,715,525,3441,890,18154,1941,4571,964,13583,1747,6637,941,1246,536,5391,924,1131676,3471,553506,2627,87144,1804,6989,1633,80155,2197,405227,2337,19515,2774,385712,3093,61135,1005,3067,872,58068,1336,578170,2803,86863,1785,6754,1547,80109,2130,413248,2555,31217,3289,382031,3732,78059,1009,6472,1126,71587,1395,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7916117,3873,330323,10540,152154,6728,32094,2554,6031,1630,26063,2476,85224,4707,15014,2452,70210,3985,34836,2770,4394,1436,30442,2502,178169,7542,17558,2554,3765,1284,13793,2102,92780,6050,23550,3419,69230,4718,67831,4942,9725,1849,58106,4610,7585794,11443,3675012,7841,638004,4407,70133,5359,567871,6606,2631344,6643,153518,9261,2477826,12348,405664,2975,23681,2723,381983,3678,3910782,7913,623920,4601,67595,5780,556325,7063,2727183,7045,229102,11155,2498081,13520,559679,5135,53288,4728,506391,6662,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1741372,3211,106828,5812,54003,4116,8521,1573,2544,814,5977,1265,32320,3072,10003,1734,22317,2787,13162,1556,2045,835,11117,1415,52825,3867,4701,1281,1852,928,2849,787,31297,3145,11221,1839,20076,2497,16827,1749,3623,874,13204,1533,1634544,6681,790606,5333,137455,2821,33348,3524,104107,4175,565226,4794,80034,5421,485192,6538,87925,1817,9742,1230,78183,2028,843938,4706,137740,2426,34377,3386,103363,4088,596427,4004,105306,5585,491121,6571,109771,1898,14469,1794,95302,2159,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,17346219,5946,871029,17962,419689,11382,86045,4439,24015,3006,62030,3548,235520,8151,69121,4556,166399,7640,98124,5601,20389,2662,77735,4760,451340,11832,42195,2983,12247,1708,29948,2815,239483,9156,86883,5336,152600,6950,169662,5971,46310,3475,123352,4926,16475190,18776,7899545,12631,1300895,7222,239293,10564,1061602,12535,5722160,9376,538478,18404,5183682,19347,876490,5731,75684,4266,800806,7388,8575645,12771,1276383,6626,236590,9493,1039793,11767,6072665,10445,799210,17271,5273455,18954,1226597,6563,159739,7059,1066858,7935,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7750187,5007,468781,11529,228396,7909,49514,3917,14524,2126,34990,3271,129732,6007,38281,3720,91451,5187,49150,3523,7937,1477,41213,2860,240385,7411,24637,2880,9101,1944,15536,1959,139249,6496,47637,3863,91612,5226,76499,3827,17015,1609,59484,3368,7281406,11138,3532684,8662,611567,5439,115095,6533,496472,7819,2555013,8939,262770,8143,2292243,10535,366104,3682,24335,2055,341769,4457,3748722,9578,593221,5517,126044,7613,467177,8803,2661379,8146,394162,11416,2267217,12924,494122,4176,66044,2885,428078,4315,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,567135,1211,26711,2051,13004,1434,2180,547,197,128,1983,536,7617,1303,1790,548,5827,1098,3207,532,462,250,2745,453,13707,1565,1060,393,264,154,796,339,7270,1355,1870,571,5400,1090,5377,851,1356,442,4021,769,540424,2422,267403,2009,38809,882,4996,1142,33813,1572,194603,1921,16960,1962,177643,2613,33991,592,2368,461,31623,653,273021,2162,37569,947,4057,831,33512,1264,191372,1634,21020,2269,170352,2762,44080,991,6466,928,37614,1163,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10380284,5259,627736,12199,318235,8915,72280,5385,22842,3333,49438,4199,185147,6260,54955,3851,130192,5288,60808,2676,6016,1093,54792,2584,309501,9163,34761,3440,9365,1769,25396,3303,187169,6493,73405,4494,113764,5445,87571,4397,14832,2193,72739,3913,9752548,12391,4706127,9411,778241,5962,122850,6773,655391,7600,3388930,7349,307994,11286,3080936,11576,538956,2714,28393,2508,510563,3558,5046421,9672,779774,5624,136023,7801,643751,8858,3522998,7636,437406,12081,3085592,14594,743649,4225,70524,3530,673125,5249,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3166419,2673,221425,7484,110760,4890,18496,2110,7201,1281,11295,1687,65447,3680,19245,2152,46202,3547,26817,2096,3180,750,23637,1944,110665,5358,9353,1576,3053,779,6300,1415,67277,4226,26863,2995,40414,3312,34035,1928,7244,1010,26791,1978,2944994,7870,1427717,6012,236113,3385,47033,3612,189080,4234,1025954,4605,120041,5345,905913,6949,165650,2561,11987,1442,153663,2626,1517277,6361,233408,3103,50140,4266,183268,4336,1068608,5579,174682,7088,893926,8497,215261,2747,27025,2306,188236,3258,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3314546,3458,201766,7429,98373,4946,18669,2293,4818,1053,13851,1836,58942,4063,18015,2356,40927,3374,20762,2205,1971,689,18791,2006,103393,4909,9685,1545,2641,818,7044,1382,60250,3739,22811,2257,37439,3128,33458,2762,4364,877,29094,2656,3112780,8157,1533251,5398,238628,3724,40175,3047,198453,4484,1119294,4541,125457,7304,993837,8082,175329,2461,8629,1387,166700,2537,1579529,5521,240178,3342,41914,4776,198264,5027,1121492,4803,160281,7012,961211,7584,217859,2923,19280,2143,198579,3426,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11210564,4453,636738,14356,324047,9563,68597,4021,21371,2976,47226,3317,184171,6752,51657,3902,132514,5628,71279,4029,7676,1586,63603,3591,312691,8907,33250,2859,11333,2446,21917,2353,175774,6676,66083,4368,109691,4833,103667,3988,18118,2445,85549,3457,10573826,14739,5079778,9665,798082,6126,112075,6088,686007,7839,3623628,7963,293924,10474,3329704,13594,658068,4118,36755,2889,621313,4362,5494048,9897,795549,5989,126384,6488,669165,8687,3777047,7812,440781,11456,3336266,13452,921452,3992,94247,4328,827205,5354,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,962996,1674,60759,4173,29099,2652,7693,1353,2006,891,5687,1177,16301,2010,3564,1048,12737,1857,5105,1157,584,409,4521,1078,31660,2841,3119,850,913,561,2206,607,18572,2021,7284,1527,11288,1412,9969,1388,1714,728,8255,1179,902237,4120,431986,3248,68686,2219,13156,2347,55530,2730,311031,2737,22534,3133,288497,3679,52269,1179,3128,733,49141,1284,470251,2679,69189,1714,11940,2229,57249,2907,328444,2862,39097,3675,289347,4485,72618,1327,5795,1228,66823,1592,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3811603,3579,252394,9338,120361,6029,22316,2417,8234,1451,14082,1941,70979,4713,19851,2620,51128,3914,27066,2144,3354,782,23712,2009,132033,5743,10260,1563,3161,1112,7099,1223,78264,4709,29096,3050,49168,3539,43509,2930,8668,1373,34841,2782,3559209,9599,1707709,6943,293353,3597,57936,4478,235417,5073,1227768,5874,123560,6500,1104208,8332,186588,2366,12826,1533,173762,2452,1851500,6486,289684,3438,62422,4588,227262,5659,1313391,5206,201236,7602,1112155,7489,248425,3150,33759,2623,214666,2962,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,688307,1351,31820,2305,17236,1651,2675,691,824,514,1851,510,10751,1393,3653,931,7098,976,3810,569,496,241,3314,538,14584,1415,1289,586,166,149,1123,561,9166,1150,4490,937,4676,866,4129,686,736,345,3393,582,656487,2697,320781,2253,52196,1076,7041,1330,45155,1490,228581,2030,21808,1900,206773,2411,40004,629,2646,580,37358,873,335706,1827,52548,1520,8554,1574,43994,1856,230011,1453,29779,2830,200232,2931,53147,828,7460,843,45687,1101,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5389897,5118,394286,12482,192853,7465,30815,2978,9702,1640,21113,2278,119987,6269,37368,3622,82619,4633,42051,2074,6571,1268,35480,1952,201433,8599,17331,2383,7607,1601,9724,1683,124515,6288,53530,4197,70985,4534,59587,3121,15371,1659,44216,2844,4995611,14006,2420429,8305,392299,4742,77386,5673,314913,7870,1769815,7540,182148,8862,1587667,10700,258315,2436,22187,2462,236128,3178,2575182,9421,383487,4674,75751,5500,307736,6665,1842995,7322,269820,10448,1573175,11671,348700,3995,48935,3528,299765,4483,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20278408,7770,1075604,17532,529269,13286,126538,6400,38584,3806,87954,5356,289567,10402,78207,5206,211360,8797,113164,4396,17773,2024,95391,4174,546335,9994,65263,4589,20193,2792,45070,3014,309310,7948,111594,5498,197716,6148,171762,6109,40326,3117,131436,4989,19202804,18400,9429273,15874,1768141,11580,410061,14360,1358080,13925,6844093,13899,853877,21574,5990216,24566,817039,5182,73689,4231,743350,6741,9773531,11893,1753235,9605,415975,12398,1337260,13429,6974412,11786,1171695,20533,5802717,22098,1045884,6764,141282,5861,904602,7435,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2181841,2235,114667,6687,59614,4374,13799,2182,2578,1963,11221,1653,37076,3519,5772,1362,31304,3247,8739,1219,652,299,8087,1152,55053,4469,8471,1769,1715,783,6756,1654,33392,3738,10269,2317,23123,2649,13190,1420,1912,582,11278,1283,2067174,6998,1027612,4555,204786,2920,20454,2581,184332,3896,739124,3536,58593,3722,680531,4787,83702,1269,3282,644,80420,1347,1039562,4819,197557,2677,19720,2304,177837,2973,742088,4072,83918,5148,658170,6922,99917,1501,7435,1039,92482,1718,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,567894,813,34774,2987,17863,2012,3805,814,1061,519,2744,653,10771,1442,2823,820,7948,1230,3287,703,219,136,3068,692,16911,1811,2186,702,1080,658,1106,369,11025,1401,4887,1129,6138,1039,3700,680,651,372,3049,647,533120,3093,259782,2183,37499,1270,5639,1307,31860,1613,191348,1622,16410,1856,174938,2257,30935,683,2333,543,28602,840,273338,1997,37367,1114,4722,963,32645,1457,197078,1733,19245,2019,177833,2413,38893,735,4114,640,34779,850,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6731103,6315,339441,11084,161860,6165,37471,3225,8331,1630,29140,3072,86875,4526,20069,2291,66806,3627,37514,2977,3484,867,34030,2700,177581,7954,17681,2288,4510,1162,13171,1820,96625,5572,30350,3312,66275,4342,63275,4020,13015,1838,50260,3260,6391662,13016,3082964,9650,512288,5420,60820,4643,451468,6869,2257469,8957,150024,7537,2107445,10966,313207,3349,20661,2422,292546,3401,3308698,8688,517027,4194,64122,4819,452905,5772,2382619,7076,232752,8125,2149867,9809,409052,4159,42531,3173,366521,4949,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5696852,5000,343861,10842,170596,7535,31377,2583,7897,1494,23480,2234,106681,6586,29954,3119,76727,5519,32538,2717,3316,807,29222,2593,173265,6310,16148,1889,4092,1082,12056,1511,112125,5243,42145,3498,69980,4198,44992,3129,8374,1398,36618,2647,5352991,12106,2638005,8903,424445,4830,61016,4523,363429,5877,1944592,8294,177763,7884,1766829,10952,268968,2792,16096,2392,252872,3444,2714986,7392,416829,4049,56113,4745,360716,5605,1960881,6864,226307,7828,1734574,10494,337276,3267,28451,2447,308825,3842,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1666704,1750,147196,7100,75178,4733,10432,1884,4568,1566,5864,1194,49113,3717,16833,2276,32280,3305,15633,1735,2248,766,13385,1631,72018,4543,4981,1207,2433,894,2548,809,43334,3514,19063,2416,24271,2684,23703,1889,5414,947,18289,1878,1519508,7408,735671,5374,108580,2796,23701,2908,84879,3739,528550,4092,68792,5273,459758,6294,98541,1782,7794,1354,90747,1954,783837,5208,107678,2191,27549,2391,80129,2909,547651,4038,97307,5944,450344,6639,128508,2057,15116,1476,113392,2456,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5014755,3260,240321,7934,126958,5098,29325,2143,6676,1101,22649,1900,73365,4082,16083,2516,57282,3071,24268,1916,2029,590,22239,1962,113363,5277,11989,1289,2537,708,9452,1312,69516,4362,21480,2566,48036,3310,31858,2248,4533,891,27325,2143,4774434,8309,2340563,6395,366297,3526,45693,3543,320604,4378,1708057,5393,120862,5431,1587195,8205,266209,2124,12254,1335,253955,2282,2433871,5908,369281,2775,46152,3261,323129,3793,1712461,5438,179948,6534,1532513,8271,352129,2308,30350,1964,321779,3000,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,459535,1345,23138,2593,11350,1835,2440,975,418,374,2022,890,7279,1411,1638,764,5641,1216,1631,482,227,164,1404,494,11788,1595,1403,601,124,127,1279,602,7851,1297,2593,892,5258,979,2534,593,302,222,2232,591,436397,3006,216903,2292,31127,1571,3024,959,28103,1791,160546,2279,10038,1501,150508,2568,25230,627,1533,590,23697,651,219494,2340,30570,1264,3026,768,27544,1283,159098,1831,16278,1789,142820,2400,29826,967,2897,798,26929,1115,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3576369,3926,350159,8170,176611,5820,30465,2698,20261,2062,10204,1635,100167,4712,59761,3614,40406,2911,45979,2588,22364,1929,23615,1769,173548,5184,12821,1819,8481,1578,4340,1157,90458,3252,56899,3036,33559,2604,70269,2888,39556,2523,30713,2205,3226210,8954,1520748,6468,289600,3778,159650,5033,129950,4858,1069614,5131,391570,9720,678044,10361,161534,2586,60237,2683,101297,3082,1705462,5161,290283,3265,158086,6207,132197,6230,1213689,3516,519011,10952,694678,10892,201490,2890,89071,3245,112419,3583,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
