GEO_ID,C10056_001E,C10056_001M,C10056_002E,C10056_002M,C10056_003E,C10056_003M,C10056_004E,C10056_004M,C10056_005E,C10056_005M,C10056_006E,C10056_006M,C10056_007E,C10056_007M,NAME,C10056_001EA,C10056_001MA,C10056_002EA,C10056_002MA,C10056_003MA,C10056_003EA,C10056_004MA,C10056_004EA,C10056_005MA,C10056_005EA,C10056_006EA,C10056_006MA,C10056_007EA,C10056_007MA,state
0400000US39,189401,8204,65686,4124,32319,2660,33367,2751,123715,5318,55806,3682,67909,4063,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,71850,4387,28272,2055,17464,1882,10808,1602,43578,3155,26966,2447,16612,1884,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,51852,4240,20021,2168,10728,1462,9293,1473,31831,2602,14292,1679,17539,1956,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,197705,9208,69627,3868,30073,2498,39554,3142,128078,6260,47627,3097,80451,5284,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,15705,2586,5653,1267,1204,567,4449,1249,10052,1665,2600,983,7452,1446,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,90978,5706,29645,2532,15420,1728,14225,1844,61333,4118,32237,2600,29096,3210,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,8132,1397,3472,757,2334,695,1138,394,4660,834,2866,657,1794,545,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,124366,7545,46972,3727,26334,2991,20638,2382,77394,4764,42047,3693,35347,2886,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,584885,18665,221968,9944,110932,7302,111036,6168,362917,10684,168612,6907,194305,7465,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,43998,3725,18449,1992,8791,1370,9658,1272,25549,2122,10435,1396,15114,1555,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,6334,1051,2414,559,888,357,1526,483,3920,646,1272,403,2648,561,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,132669,7444,45488,3365,19540,2254,25948,2626,87181,4979,36918,3571,50263,3610,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,85051,5517,31667,2788,13379,1632,18288,2033,53384,3720,19588,1840,33796,3466,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,29718,2883,12211,1466,6928,1142,5283,993,17507,1677,9489,1403,8018,1068,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,61176,4267,23161,1952,10561,1472,12600,1460,38015,2870,17289,1886,20726,2116,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,7045,1330,2872,668,1660,546,1212,409,4173,823,2233,637,1940,477,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,131355,6766,47394,3149,24813,2179,22581,2067,83961,4354,41209,2858,42752,2898,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
