GEO_ID,B18013_001E,B18013_001M,B18013_002E,B18013_002M,B18013_003E,B18013_003M,B18013_004E,B18013_004M,B18013_005E,B18013_005M,B18013_006E,B18013_006M,B18013_007E,B18013_007M,B18013_008E,B18013_008M,B18013_009E,B18013_009M,B18013_010E,B18013_010M,B18013_011E,B18013_011M,B18013_012E,B18013_012M,B18013_013E,B18013_013M,B18013_014E,B18013_014M,B18013_015E,B18013_015M,B18013_016E,B18013_016M,B18013_017E,B18013_017M,B18013_018E,B18013_018M,B18013_019E,B18013_019M,B18013_020E,B18013_020M,B18013_021E,B18013_021M,B18013_022E,B18013_022M,B18013_023E,B18013_023M,B18013_024E,B18013_024M,B18013_025E,B18013_025M,B18013_026E,B18013_026M,B18013_027E,B18013_027M,B18013_028E,B18013_028M,B18013_029E,B18013_029M,B18013_030E,B18013_030M,B18013_031E,B18013_031M,B18013_032E,B18013_032M,B18013_033E,B18013_033M,B18013_034E,B18013_034M,B18013_035E,B18013_035M,B18013_036E,B18013_036M,B18013_037E,B18013_037M,B18013_038E,B18013_038M,B18013_039E,B18013_039M,NAME,B18013_001EA,B18013_001MA,B18013_002EA,B18013_002MA,B18013_003EA,B18013_003MA,B18013_004EA,B18013_004MA,B18013_005MA,B18013_005EA,B18013_006EA,B18013_006MA,B18013_007EA,B18013_007MA,B18013_008EA,B18013_008MA,B18013_009EA,B18013_009MA,B18013_010MA,B18013_010EA,B18013_011EA,B18013_011MA,B18013_012EA,B18013_012MA,B18013_013EA,B18013_013MA,B18013_014EA,B18013_014MA,B18013_015EA,B18013_015MA,B18013_016MA,B18013_016EA,B18013_017EA,B18013_017MA,B18013_018EA,B18013_018MA,B18013_019EA,B18013_019MA,B18013_020EA,B18013_020MA,B18013_021MA,B18013_021EA,B18013_022EA,B18013_022MA,B18013_023EA,B18013_023MA,B18013_024EA,B18013_024MA,B18013_025EA,B18013_025MA,B18013_026EA,B18013_026MA,B18013_027MA,B18013_027EA,B18013_028EA,B18013_028MA,B18013_029EA,B18013_029MA,B18013_030EA,B18013_030MA,B18013_031EA,B18013_031MA,B18013_032MA,B18013_032EA,B18013_033EA,B18013_033MA,B18013_034EA,B18013_034MA,B18013_035EA,B18013_035MA,B18013_036EA,B18013_036MA,B18013_037MA,B18013_037EA,B18013_038MA,B18013_038EA,B18013_039EA,B18013_039MA,state
0400000US13,2142658,5635,69740,4779,38825,3759,8314,1757,4092,1461,4222,1446,30511,3144,12505,2126,12884,2324,3732,1049,1390,575,30915,3466,6414,1451,2578,898,3836,1120,24501,3008,9340,1844,9267,1724,4575,1289,1319,641,2072918,8153,1024902,6163,206200,7264,44800,3307,161400,7175,818702,9524,174743,7857,295658,10790,179779,10012,168522,6432,1048016,5159,272441,8747,42026,3846,230415,8213,775575,9827,125748,7297,239058,8250,203675,7646,207094,6885,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,248610,2418,5750,1417,3220,1081,834,472,350,343,484,301,2386,881,892,440,1106,681,269,217,119,118,2530,941,434,307,43,72,391,303,2096,832,705,483,918,517,386,303,87,101,242860,2922,121723,2426,29041,2222,5539,1096,23502,1873,92682,3025,8301,1803,42275,3059,26581,2453,15525,2234,121137,1564,35312,2502,3408,720,31904,2366,85825,2697,4674,1200,33279,2865,27477,2419,20395,1742,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,329626,2270,14977,2552,8190,1782,1248,578,757,457,491,300,6942,1782,1673,691,3490,1234,1779,881,0,256,6787,1397,1361,532,458,293,903,473,5426,1467,989,513,2810,1153,1542,651,85,147,314649,3481,156451,2243,36671,2565,7685,1262,28986,2339,119780,2861,23884,2556,45991,3574,32612,2399,17293,1716,158198,2180,39458,2567,6144,1190,33314,2224,118740,2819,18552,2380,38512,2953,40643,2941,21033,1999,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2867723,3878,76233,5107,43565,3815,11150,1426,5164,1054,5986,1204,32415,3292,9710,1873,16497,2283,4581,1132,1627,718,32668,3313,8964,1751,2753,1114,6211,1423,23704,2838,7754,1756,9589,1840,5137,1258,1224,463,2791490,6777,1401608,4932,352084,8772,62203,4232,289881,8848,1049524,9947,171455,8604,347819,9499,270239,8508,260011,7658,1389882,4238,399488,9689,54953,4112,344535,8862,990394,9930,136039,7547,273805,9073,272928,8421,307622,7831,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1355845,4048,51885,3882,27572,2824,5480,1021,3293,915,2187,734,22092,2761,10426,1890,7049,1174,3704,991,913,467,24313,2265,5243,1022,2962,814,2281,702,19070,2035,8025,1374,6973,1115,3820,1071,252,257,1303960,5206,652975,3924,150989,5591,31328,2348,119661,5306,501986,7087,85469,5080,200967,7588,128480,4975,87070,5011,650985,3459,171676,5136,26945,2108,144731,4540,479309,5604,66578,4252,163760,7064,143764,6347,105207,4959,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,631480,2834,27339,2760,15110,1852,3230,824,1768,680,1462,535,11880,1814,3316,994,5687,1152,2642,945,235,174,12229,1945,2928,814,1192,586,1736,590,9301,1646,1903,643,3621,930,3165,1095,612,460,604141,3692,304057,2398,74323,3250,16360,1598,57963,3449,229734,3792,27373,2961,82707,3958,71263,3261,48391,3037,300084,2581,87823,4204,13341,1450,74482,3813,212261,3988,19371,2666,56985,3627,74035,3183,61870,3699,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,613002,3627,22236,2521,10579,1691,2115,680,1409,598,706,282,8464,1535,2427,942,4615,1220,1131,536,291,347,11657,1892,2752,869,946,491,1806,729,8905,1596,2433,766,4039,967,1878,729,555,281,590766,4182,296978,3025,81479,3703,15239,1489,66240,3868,215499,4004,32170,3222,72977,4535,65753,3682,44599,2850,293788,3154,85460,3745,11930,1378,73530,3654,208328,4600,25434,2483,64792,3980,62625,3390,55477,2498,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,906383,3720,43808,3530,21648,2699,4117,1171,1787,805,2330,897,17531,2394,7083,1457,6842,1564,2937,1078,669,350,22160,2831,3839,1039,1358,526,2481,930,18321,2654,6555,1718,8457,1609,2782,906,527,353,862575,4819,429938,3497,92805,4811,18067,1855,74738,4424,337133,5668,62054,4681,140499,5267,84978,5351,49602,2999,432637,3616,113900,5200,15335,1896,98565,4966,318737,6169,44498,4238,116162,5684,92151,4809,65926,3376,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1022664,4523,46006,4031,26370,2937,5206,1305,2943,972,2263,813,21164,2679,9638,1905,8847,1673,2155,657,524,326,19636,2241,4440,928,2107,728,2333,663,15196,2107,6365,1178,5846,1455,1967,852,1018,546,976658,6060,467342,4849,114766,5841,25251,3038,89515,5440,352576,6923,70977,4744,142427,7393,90479,5917,48693,3695,509316,3516,145211,6389,22079,2998,123132,6136,364105,7453,55843,4813,132819,7094,103389,6248,72054,3703,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,247034,1838,14989,1946,7958,1320,1709,785,635,370,1074,632,6249,1159,1777,477,3308,1016,1116,524,48,80,7031,1411,934,356,357,205,577,308,6097,1366,1107,481,3560,912,1131,754,299,257,232045,2670,114233,2060,23646,2206,5815,996,17831,2201,90587,2748,7961,1557,41528,2766,25528,2464,15570,1765,117812,1690,33522,2462,5103,990,28419,2239,84290,2108,6580,1261,29729,2546,27073,2305,20908,1687,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1149278,3114,33437,3607,17563,2900,4421,1019,1950,786,2471,748,13142,2834,4270,1367,5501,1832,2787,1498,584,339,15874,2287,4933,1388,1534,758,3399,1290,10941,1820,3507,1019,4386,1229,1991,647,1057,629,1115841,4846,545098,3889,134135,6790,20074,2600,114061,6269,410963,6401,69228,5730,146029,6904,95012,5050,100694,4931,570743,3237,170333,6514,18854,2653,151479,6795,400410,6998,44694,4444,113794,6385,103894,5750,138028,4794,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1329616,2639,46002,4168,25036,3294,6238,1420,3374,1033,2864,839,18798,2780,4873,1694,9449,1573,3882,1178,594,373,20966,2389,4009,861,1412,594,2597,754,16957,2412,4493,1292,6392,1352,4081,1368,1991,865,1283614,4631,637382,3630,163593,6608,28947,2255,134646,6664,473789,7268,60161,4975,156959,7076,100110,5351,156559,5997,646232,3035,187401,7012,24314,2415,163087,6429,458831,7894,38357,4217,114669,6033,104075,5942,201730,6424,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2144191,3519,95420,5432,52778,3968,14371,2735,8225,2167,6146,1411,38407,2792,13874,1903,16774,1950,6760,1157,999,562,42642,3448,10736,1595,4584,992,6152,1134,31906,3085,10785,2047,12981,1785,6990,1282,1150,494,2048771,6527,1015806,4848,280566,6995,47451,2699,233115,6919,735240,7912,109834,5622,273851,8034,209078,7035,142477,5665,1032965,4244,321228,6949,40614,2472,280614,7006,711737,8134,87966,5780,217777,7779,228972,6885,177022,5128,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1140135,2821,40560,3818,20827,2062,5221,844,2068,507,3153,700,15606,1767,2989,763,6975,1065,4634,1001,1008,444,19733,2879,6473,1659,2398,761,4075,1432,13260,1898,2954,860,6151,1459,3329,690,826,328,1099575,5069,556404,3239,135301,5070,31760,2306,103541,4942,421103,4884,44842,3207,129943,5319,136626,5167,109692,4190,543171,3988,155243,5282,24021,2188,131222,4709,387928,5424,32143,3049,87953,4275,137539,5042,130293,4762,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,643270,3903,30700,3136,16617,2457,2751,926,1783,763,968,488,13866,2221,5829,1569,6077,1319,1800,755,160,199,14083,2257,2653,871,1269,569,1384,628,11430,2114,5878,1438,3566,1152,1536,790,450,437,612570,4612,294040,3576,64769,4279,17284,2213,47485,4207,229271,5536,50774,4222,84806,5517,63375,4318,30316,3116,318530,3171,90060,4728,14535,1658,75525,4324,228470,4679,40832,3389,75880,4744,70847,4147,40911,3513,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1260195,3116,55745,3945,26936,2278,4795,1034,3142,924,1653,467,22141,2376,8626,1822,8526,1410,4538,1346,451,332,28809,3151,5336,1320,2151,773,3185,928,23473,2839,8362,1698,8627,1535,5175,1156,1309,720,1204450,4876,597677,3061,136252,5111,29043,2380,107209,4967,461425,5713,72990,4780,184623,6750,116642,5799,87170,4623,606773,3929,160814,5787,24728,2427,136086,5628,445959,6129,56592,3780,148591,5798,131847,4578,108929,4670,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,194224,1920,7124,1509,4213,1169,981,568,305,220,676,532,3232,1010,750,574,1715,775,630,396,137,138,2911,825,1090,470,464,311,626,370,1821,734,369,226,1308,633,124,138,20,34,187100,2302,94655,1553,23144,1943,5971,855,17173,1835,71511,2198,7674,1667,28299,2323,23074,2260,12464,1587,92445,1553,22970,2034,3537,835,19433,2028,69475,2460,5755,1120,24064,2248,22819,2013,16837,1700,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,391267,2056,13058,1990,7238,1443,1216,516,743,432,473,281,6022,1318,1770,667,2612,796,1447,563,193,196,5820,1183,1312,517,599,338,713,437,4508,1038,787,397,2122,677,1130,548,469,313,378209,2979,192101,2238,48149,2830,9195,1346,38954,2976,143952,3293,20370,1819,47760,3111,46645,2932,29177,2443,186108,1871,53859,2829,7105,843,46754,2853,132249,3207,15064,2134,33592,2715,43139,3129,40454,2560,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,562943,2845,10534,1908,4791,1107,650,347,206,182,444,277,4141,1058,1849,888,1436,631,802,438,54,88,5743,1613,559,303,197,161,362,237,5184,1570,1681,1154,2539,1133,715,409,249,234,552409,2964,281731,1930,50006,4394,8520,1909,41486,3740,231725,4761,56543,4298,93299,5619,52324,3913,29559,2489,270678,2172,53597,4342,7635,1681,45962,4139,217081,4622,52749,4177,74027,4762,56310,3614,33995,3437,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
