GEO_ID,B24011_001E,B24011_001M,B24011_002E,B24011_002M,B24011_003E,B24011_003M,B24011_004E,B24011_004M,B24011_005E,B24011_005M,B24011_006E,B24011_006M,B24011_007E,B24011_007M,B24011_008E,B24011_008M,B24011_009E,B24011_009M,B24011_010E,B24011_010M,B24011_011E,B24011_011M,B24011_012E,B24011_012M,B24011_013E,B24011_013M,B24011_014E,B24011_014M,B24011_015E,B24011_015M,B24011_016E,B24011_016M,B24011_017E,B24011_017M,B24011_018E,B24011_018M,B24011_019E,B24011_019M,B24011_020E,B24011_020M,B24011_021E,B24011_021M,B24011_022E,B24011_022M,B24011_023E,B24011_023M,B24011_024E,B24011_024M,B24011_025E,B24011_025M,B24011_026E,B24011_026M,B24011_027E,B24011_027M,B24011_028E,B24011_028M,B24011_029E,B24011_029M,B24011_030E,B24011_030M,B24011_031E,B24011_031M,B24011_032E,B24011_032M,B24011_033E,B24011_033M,B24011_034E,B24011_034M,B24011_035E,B24011_035M,B24011_036E,B24011_036M,B24011_037E,B24011_037M,NAME,B24011_001MA,B24011_001EA,B24011_002MA,B24011_002EA,B24011_003MA,B24011_003EA,B24011_004MA,B24011_004EA,B24011_005EA,B24011_005MA,B24011_006EA,B24011_006MA,B24011_007MA,B24011_007EA,B24011_008MA,B24011_008EA,B24011_009MA,B24011_009EA,B24011_010EA,B24011_010MA,B24011_011EA,B24011_011MA,B24011_012MA,B24011_012EA,B24011_013MA,B24011_013EA,B24011_014MA,B24011_014EA,B24011_015EA,B24011_015MA,B24011_016EA,B24011_016MA,B24011_017EA,B24011_017MA,B24011_018MA,B24011_018EA,B24011_019MA,B24011_019EA,B24011_020MA,B24011_020EA,B24011_021MA,B24011_021EA,B24011_022EA,B24011_022MA,B24011_023EA,B24011_023MA,B24011_024MA,B24011_024EA,B24011_025MA,B24011_025EA,B24011_026MA,B24011_026EA,B24011_027EA,B24011_027MA,B24011_028EA,B24011_028MA,B24011_029EA,B24011_029MA,B24011_030EA,B24011_030MA,B24011_031EA,B24011_031MA,B24011_032MA,B24011_032EA,B24011_033EA,B24011_033MA,B24011_034EA,B24011_034MA,B24011_035MA,B24011_035EA,B24011_036EA,B24011_036MA,B24011_037MA,B24011_037EA,state
0400000US13,30306,197,46435,566,52298,930,57319,1964,46310,1171,42017,518,60839,1013,56595,2665,51042,3309,32162,950,61312,4254,35545,625,35209,2007,42302,1111,51327,1110,30432,1279,16656,418,17876,918,31123,796,26612,1780,33826,1590,11544,493,16851,654,14668,1511,26908,363,30029,1000,25999,342,17310,2524,28281,1071,24957,765,35954,999,25418,594,26049,585,24476,1259,38491,5020,27947,2315,20363,835,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,30454,510,44249,1715,48978,3765,51289,1951,43086,2766,41672,1474,48829,6761,60326,11383,51588,6170,33724,4273,65680,8212,35603,3048,30571,7484,50688,3136,60350,3577,31814,2282,22256,748,24403,2167,35066,3280,31004,2460,49794,11511,19459,1575,23809,1355,16953,2058,25582,855,24124,2338,26136,829,16407,2768,38138,2467,39333,3528,37060,2404,26217,1321,29021,2896,24462,1864,38016,5968,24300,2380,16991,5218,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,24147,632,37222,1019,39594,2433,41131,1395,36100,1519,36280,1191,42514,5158,53151,9936,42049,5472,26859,4435,37630,8119,30805,1847,20841,5204,36935,3980,46462,3896,22257,2026,11780,575,15345,2984,28694,3031,27070,4976,29527,4433,8509,1092,13607,3149,11424,933,20423,524,21209,1034,19940,718,20441,1181,28829,1814,26712,1463,31392,1537,23624,1280,24600,1439,22339,1571,30316,6098,24945,3373,18956,2040,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,31894,178,48434,684,56292,797,60730,753,50561,901,43066,658,64040,2388,60916,933,49318,3284,33194,1774,71058,3624,33664,1085,32600,1830,44601,1251,51492,890,29620,1358,16070,283,17983,884,42567,1903,27679,2406,54496,2271,11554,327,17561,679,13179,1069,27627,429,28965,1192,27244,359,16543,2182,39538,1353,37125,999,41140,574,27227,389,27399,639,27000,613,45060,6794,31242,853,21516,892,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,29011,306,42501,624,48077,1410,51315,684,41430,1092,40173,614,53774,2203,59320,2846,45315,2235,31286,1207,45433,6401,33294,1359,25423,2656,41766,793,48932,1647,28603,1597,14083,610,18624,771,33081,1939,27255,4401,37056,1862,9625,556,15807,738,13049,1282,24255,414,24523,998,24161,454,12705,2582,34838,948,32173,937,37081,1161,29932,531,30763,439,27278,862,41372,3386,30895,1031,23528,1312,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,27593,320,39095,771,41665,779,41944,949,41081,1376,37057,636,51748,1983,52104,2400,41336,3607,31011,1763,60009,14202,30896,934,25571,1993,39856,1912,44124,1655,29231,2162,12899,656,17909,1140,39535,3649,24225,4714,44663,3085,8562,682,14075,1758,11831,632,23791,518,23713,1636,23812,467,20240,2718,31922,624,31222,786,33159,1785,27425,510,28343,907,26478,832,37316,3447,29581,1428,23522,1393,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,26994,357,39514,1002,44323,2044,46141,1638,40768,2004,36766,677,52188,1901,60096,3325,38471,2940,28285,1101,55117,4755,30857,775,29521,4948,40814,917,45343,2430,30857,1327,13053,652,16951,682,31785,1301,28828,3711,33232,1790,8689,781,14700,1261,11521,658,23127,530,24280,1280,22676,537,18084,1812,30723,856,28055,2600,32940,1779,26524,775,27321,1059,25127,1360,49973,4096,26987,1656,21065,972,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,26894,269,40352,366,43935,1201,46266,1228,40431,1546,38199,802,49874,2986,53538,3468,38912,3678,30785,1402,51706,4754,32355,1154,30965,4966,41378,708,48765,2059,27340,1630,13613,560,17191,722,28177,2887,19218,2557,36050,1876,10212,504,14591,1087,11567,753,22186,366,21556,928,22428,406,13285,3359,30674,704,28077,1859,34025,1848,27933,862,30013,864,25718,835,39090,3937,29068,2444,21452,1451,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,26305,345,38943,751,44819,1542,48606,3085,37950,2376,36544,563,47306,6105,58286,4073,47985,5783,29181,2170,52999,8870,31687,814,24941,4937,40140,1460,51470,1384,29008,1540,12520,499,14315,1785,29578,1949,24749,2010,33763,2721,10277,423,12074,530,11789,554,21380,416,20745,803,21706,487,19223,3515,30803,674,29103,1778,33173,2044,30338,1013,32633,1493,26931,1226,41983,5603,28701,2839,19707,2227,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,26953,353,39015,1664,44115,2225,45841,1809,40494,2693,36443,867,49304,3305,51741,5159,40789,5313,30285,1474,46174,5544,31274,1634,24377,4315,41048,1342,48122,2447,30519,3745,15375,793,19417,1549,36530,3115,31473,3521,38937,4371,10702,720,12159,1648,15489,2584,23663,609,22739,2294,23856,543,21771,3172,30987,828,29622,2135,34262,3124,27180,903,29095,1433,25752,1154,37962,7969,27671,2038,21959,2063,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,37364,310,55978,598,61551,718,66379,1356,53279,2075,52230,592,72889,1951,70315,2776,60905,2085,38402,2116,71285,7875,38024,1495,41946,2371,50925,988,60252,2017,34764,2277,19541,604,22106,1041,45535,2389,39694,3602,51964,2127,11689,477,18716,1169,16270,1169,30340,507,28761,2111,30725,464,17826,4430,35491,690,31844,782,40950,1012,29259,880,31785,1705,27658,1213,36320,5064,30505,1381,23546,1739,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,36520,260,52380,423,60558,780,65890,1177,51466,784,50218,477,69766,2313,67799,2882,52034,2422,33078,2534,65244,5488,37697,1774,37416,3056,51030,755,56800,1377,35324,1818,19673,757,22501,1024,50266,2618,35508,4013,62063,2390,13395,1152,21198,1570,16207,1299,30459,384,32320,1508,29512,622,20989,4600,40088,1102,38012,2381,41327,997,29831,875,31437,821,27011,1243,28012,4129,30463,1491,22828,2203,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,30968,172,48717,770,52416,712,57300,1421,47088,1508,46192,578,59390,1588,67073,1312,50694,3059,35248,1158,56446,3554,36224,1458,32720,2977,44496,1345,51692,816,30189,1099,13653,434,19452,762,44365,1794,26193,1213,51564,1251,8724,469,16594,592,11556,490,25640,309,24547,911,26050,315,14586,2291,35453,600,31088,607,41556,670,31240,545,33402,1098,27289,914,35501,5743,30934,1014,24124,1252,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,31654,183,46033,366,50887,496,53720,1640,46160,820,42644,781,61103,1146,58660,2191,49216,2730,32613,1412,52223,5177,33953,1538,32439,3132,42373,1095,50687,975,30003,1171,15414,523,19074,1208,35308,2508,23325,1555,47477,3326,10570,555,17029,1114,16043,911,27300,429,28495,1506,26981,447,15252,2022,36826,571,36119,636,38604,2354,28132,748,29014,828,26522,1011,37674,4809,30433,1045,21844,1181,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,24309,375,36733,565,41255,958,42651,2647,36799,2217,35167,799,48964,6931,46430,5403,38391,4408,27334,2544,48368,22297,30920,703,26030,6006,40756,1093,47110,1974,28394,2545,14094,631,16296,950,26109,1568,25160,2661,27445,2066,10033,967,13300,1220,13016,1851,21416,532,19998,1513,21920,454,16568,1416,26422,694,24083,1260,31022,1363,22234,645,21672,634,23728,1932,39793,7527,26331,1621,19659,1327,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,27481,237,40653,418,46870,1065,50015,1812,43539,1702,36689,574,55766,1667,53926,3659,45477,4574,29540,1107,61272,5416,30510,1010,26878,1686,39722,1387,46155,1069,26504,1271,14044,466,16250,630,30958,1764,26590,1240,35292,2905,10132,538,15300,1009,12046,568,23722,487,24298,1423,23556,478,17733,2792,32317,598,30927,657,35833,771,26925,531,27702,918,25937,793,40759,4298,29876,1423,21033,796,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,23613,598,33543,1194,33532,2211,32941,2320,35141,3221,33548,1277,39250,4932,45868,3663,40007,3513,25346,1961,51488,11119,30449,2160,25295,2606,41210,2718,48783,4678,27154,4577,11956,557,16100,1141,29196,4044,23616,4706,32647,4255,9448,1120,11366,1461,10987,1080,20540,725,21536,2419,20275,682,19226,2630,30030,1649,29647,2050,30515,2558,25508,1376,26936,2170,24469,2127,41733,11877,26497,1830,16455,3538,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,26448,340,37532,1060,39788,1849,40163,1643,38439,3347,36951,656,55146,3443,50271,5276,41945,3767,31113,2649,49587,9987,32781,1207,26108,4167,39130,2819,46023,1800,27451,2280,12251,390,18475,1092,33521,2521,24907,8369,36503,2514,8982,593,13921,1595,12160,853,23533,694,26709,1548,22481,606,20229,1897,30894,645,28777,2366,33191,1802,25967,542,26075,718,25803,889,50786,4110,27905,1504,20912,1542,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,30510,268,47541,1414,51387,1087,54560,3020,42520,2650,45419,1153,51707,5391,59790,5244,46441,6762,39834,4703,51389,4103,37395,2003,35858,5076,51948,2605,60738,2240,35480,3382,23012,672,24237,1844,34076,3420,27627,2829,56830,3004,20647,791,20575,831,26916,985,27130,680,28492,1616,26578,681,18231,7636,32607,1330,31990,921,35547,3051,26421,1285,24699,2055,27664,2268,44333,8219,29947,2558,21872,2738,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,32750,679,47679,1060,51942,824,55910,2043,45730,2353,44464,1478,69429,4591,60540,4109,47569,6138,32049,1888,56575,14092,32176,2810,31310,1345,44495,2479,48968,2452,32004,5418,17156,1010,21590,1061,46278,2249,45019,15403,49498,6026,11372,824,17247,1841,16536,2419,27120,615,26964,1672,27182,653,21323,6812,36505,1576,35212,2712,38469,2469,30864,796,32102,921,28225,1698,51199,21883,29303,2818,23043,4088,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,38437,550,57434,895,67145,1130,74082,1832,57880,2621,51813,450,73371,2609,70441,1768,60040,5118,39398,3252,72023,4668,40818,661,40892,1608,57267,1746,63789,2146,38457,2721,20162,455,22297,1028,51446,1956,26634,1317,70202,2001,13006,993,20917,864,16179,1006,31617,414,33383,2000,31067,424,20226,8043,40733,639,37055,1714,43610,2057,28894,1172,30084,1464,27571,1650,40115,6004,31006,932,22133,1171,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
