GEO_ID,B24012_001E,B24012_001M,B24012_002E,B24012_002M,B24012_003E,B24012_003M,B24012_004E,B24012_004M,B24012_005E,B24012_005M,B24012_006E,B24012_006M,B24012_007E,B24012_007M,B24012_008E,B24012_008M,B24012_009E,B24012_009M,B24012_010E,B24012_010M,B24012_011E,B24012_011M,B24012_012E,B24012_012M,B24012_013E,B24012_013M,B24012_014E,B24012_014M,B24012_015E,B24012_015M,B24012_016E,B24012_016M,B24012_017E,B24012_017M,B24012_018E,B24012_018M,B24012_019E,B24012_019M,B24012_020E,B24012_020M,B24012_021E,B24012_021M,B24012_022E,B24012_022M,B24012_023E,B24012_023M,B24012_024E,B24012_024M,B24012_025E,B24012_025M,B24012_026E,B24012_026M,B24012_027E,B24012_027M,B24012_028E,B24012_028M,B24012_029E,B24012_029M,B24012_030E,B24012_030M,B24012_031E,B24012_031M,B24012_032E,B24012_032M,B24012_033E,B24012_033M,B24012_034E,B24012_034M,B24012_035E,B24012_035M,B24012_036E,B24012_036M,B24012_037E,B24012_037M,B24012_038E,B24012_038M,B24012_039E,B24012_039M,B24012_040E,B24012_040M,B24012_041E,B24012_041M,B24012_042E,B24012_042M,B24012_043E,B24012_043M,B24012_044E,B24012_044M,B24012_045E,B24012_045M,B24012_046E,B24012_046M,B24012_047E,B24012_047M,B24012_048E,B24012_048M,B24012_049E,B24012_049M,B24012_050E,B24012_050M,B24012_051E,B24012_051M,B24012_052E,B24012_052M,B24012_053E,B24012_053M,B24012_054E,B24012_054M,B24012_055E,B24012_055M,B24012_056E,B24012_056M,B24012_057E,B24012_057M,B24012_058E,B24012_058M,B24012_059E,B24012_059M,B24012_060E,B24012_060M,B24012_061E,B24012_061M,B24012_062E,B24012_062M,B24012_063E,B24012_063M,B24012_064E,B24012_064M,B24012_065E,B24012_065M,B24012_066E,B24012_066M,B24012_067E,B24012_067M,B24012_068E,B24012_068M,B24012_069E,B24012_069M,B24012_070E,B24012_070M,B24012_071E,B24012_071M,B24012_072E,B24012_072M,B24012_073E,B24012_073M,B24012_074E,B24012_074M,NAME,B24012_001EA,B24012_001MA,B24012_002EA,B24012_002MA,B24012_003MA,B24012_003EA,B24012_004EA,B24012_004MA,B24012_005EA,B24012_005MA,B24012_006MA,B24012_006EA,B24012_007EA,B24012_007MA,B24012_008MA,B24012_008EA,B24012_009MA,B24012_009EA,B24012_010EA,B24012_010MA,B24012_011MA,B24012_011EA,B24012_012EA,B24012_012MA,B24012_013EA,B24012_013MA,B24012_014MA,B24012_014EA,B24012_015EA,B24012_015MA,B24012_016MA,B24012_016EA,B24012_017MA,B24012_017EA,B24012_018EA,B24012_018MA,B24012_019MA,B24012_019EA,B24012_020MA,B24012_020EA,B24012_021MA,B24012_021EA,B24012_022MA,B24012_022EA,B24012_023EA,B24012_023MA,B24012_024EA,B24012_024MA,B24012_025MA,B24012_025EA,B24012_026MA,B24012_026EA,B24012_027MA,B24012_027EA,B24012_028EA,B24012_028MA,B24012_029EA,B24012_029MA,B24012_030MA,B24012_030EA,B24012_031MA,B24012_031EA,B24012_032MA,B24012_032EA,B24012_033EA,B24012_033MA,B24012_034EA,B24012_034MA,B24012_035EA,B24012_035MA,B24012_036MA,B24012_036EA,B24012_037MA,B24012_037EA,B24012_038MA,B24012_038EA,B24012_039EA,B24012_039MA,B24012_040EA,B24012_040MA,B24012_041MA,B24012_041EA,B24012_042MA,B24012_042EA,B24012_043EA,B24012_043MA,B24012_044MA,B24012_044EA,B24012_045EA,B24012_045MA,B24012_046EA,B24012_046MA,B24012_047MA,B24012_047EA,B24012_048EA,B24012_048MA,B24012_049EA,B24012_049MA,B24012_050MA,B24012_050EA,B24012_051EA,B24012_051MA,B24012_052MA,B24012_052EA,B24012_053EA,B24012_053MA,B24012_054EA,B24012_054MA,B24012_055MA,B24012_055EA,B24012_056EA,B24012_056MA,B24012_057EA,B24012_057MA,B24012_058EA,B24012_058MA,B24012_059EA,B24012_059MA,B24012_060EA,B24012_060MA,B24012_061EA,B24012_061MA,B24012_062EA,B24012_062MA,B24012_063EA,B24012_063MA,B24012_064EA,B24012_064MA,B24012_065EA,B24012_065MA,B24012_066MA,B24012_066EA,B24012_067MA,B24012_067EA,B24012_068EA,B24012_068MA,B24012_069EA,B24012_069MA,B24012_070EA,B24012_070MA,B24012_071MA,B24012_071EA,B24012_072MA,B24012_072EA,B24012_073EA,B24012_073MA,B24012_074EA,B24012_074MA,state
0400000US13,35037,464,57658,1743,63588,2769,66934,2340,57945,3201,52113,933,62930,2335,59975,4273,55334,6699,36305,2985,100001,0,41065,1289,37485,3593,66956,6576,100001,0,31890,2346,21543,582,16318,4250,32124,913,29129,2658,35142,1390,15729,997,20711,629,21089,1345,35560,816,41218,826,30138,855,18306,2651,28563,1009,25235,626,35962,1036,28681,1179,30613,662,26750,1109,40882,5126,31551,1212,21162,812,25293,269,39281,647,43181,1359,45609,1501,40912,992,36559,557,51809,3269,49442,5412,45925,5283,30877,1034,49173,7001,33187,1046,29643,4232,40170,1438,46096,1197,30082,1818,13210,621,17988,980,26062,1448,22161,2175,30553,2779,10327,573,11976,781,12315,866,23470,445,18340,1033,25249,349,12381,3393,23283,3152,17647,2630,35665,6350,19342,891,20595,536,16550,686,31803,7382,15546,1322,16595,747,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,***,"100,000+",null,null,null,null,null,null,"100,000+",***,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,35710,694,54432,4577,57838,3657,60088,2896,50735,4201,51232,2160,56571,13169,63242,9665,65565,12123,36920,5412,72826,13809,43918,3047,42047,7217,60807,12054,89576,15277,34572,4298,26213,1001,26775,9104,35632,1627,31846,3491,49029,13602,22278,1933,25419,1099,22658,6920,30033,2133,32481,3941,26206,1716,17077,3819,38037,2582,39554,3793,36900,2507,28869,2269,32389,4615,25434,2521,39175,4757,25511,2596,17831,5780,25594,558,37475,1818,40557,1925,40344,2972,40983,2630,36045,2240,44784,8952,49631,12786,41435,7722,29445,3854,58921,11562,30667,4929,14950,5404,46926,5637,55252,4837,30312,4629,18743,2086,23964,2286,25352,10159,23442,12496,50926,22395,14939,2000,21018,1899,14745,2498,23960,1084,19203,1634,26109,981,15457,4522,39181,8340,38032,33530,47944,19215,21540,3038,22464,2739,19106,6935,28156,4465,11655,7595,11392,10343,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,30450,554,47200,1486,46629,2173,47350,2940,45259,4803,47712,1858,43833,6090,60259,11573,51271,3186,35746,13284,68132,38733,44164,4280,24200,11638,66628,5403,84085,20751,22212,16790,17188,2460,23741,13080,33597,2607,33729,5367,33550,2835,9608,1736,18844,3199,21592,1856,27454,1922,31116,1389,21149,2256,20984,1035,29269,1746,27209,2004,31232,1524,26151,1347,27349,2436,24810,2082,34665,11699,27543,3093,20187,2342,18692,756,30113,1294,31966,1317,31943,2777,31992,1454,28100,1881,32933,15623,34149,12840,26968,7931,23613,4767,33444,4786,25253,3043,18854,2172,32902,3346,41058,2807,22261,2119,10525,550,14998,3227,19492,2830,11550,4930,21120,8530,7847,1221,8105,1746,10766,1011,18122,853,15532,1151,19661,955,10760,3452,21957,3924,20594,7299,41437,5049,16643,1961,18679,2161,12918,3171,20672,4980,8816,4469,14708,4860,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,39437,682,61367,424,66942,1295,70231,1905,61512,1004,56324,982,66573,2240,62313,1271,53721,4553,35548,2013,100001,0,42099,1108,40202,3370,66108,2843,87417,6724,35799,3572,20746,567,17005,2608,46926,2116,31921,2453,55497,1591,13235,1018,21328,1062,16968,2389,35903,566,41113,800,30280,840,19664,3047,40039,1064,37382,1394,41275,604,30827,430,32063,539,29145,1008,48792,5662,32203,1053,22603,1109,25885,272,40174,402,45296,773,47144,1065,42477,1160,36819,564,58174,2902,48452,6053,42358,4227,32150,1473,48968,3354,30634,920,25002,2564,41360,776,46534,1023,28320,1603,13370,500,18117,844,29342,2590,14928,3445,49730,4671,10445,425,13418,1174,12378,830,24472,429,17959,1137,26589,365,12081,5212,31626,3958,28069,5796,38235,4983,19776,798,20296,611,18110,1458,22129,9503,19173,2137,17034,1692,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,***,"100,000+",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,35581,325,53264,1114,57350,1925,60146,1667,51304,1463,51139,637,55032,2159,60492,1323,50772,6639,33885,2458,86041,9814,43039,2669,30783,6031,66723,9091,92214,9127,33581,8477,17413,968,21857,1988,37063,2101,33109,3900,40136,2369,10233,946,18667,2127,18705,3243,32282,563,35858,962,27696,1283,12879,3449,35219,697,32352,1123,37799,2369,32335,396,34281,805,30380,746,43345,5245,33293,2015,25535,829,22384,223,35368,522,38337,1488,40987,1157,35832,1090,33706,1008,50728,3169,43515,8113,42560,2805,29585,1906,32372,5458,30326,1559,21044,4340,38385,2152,45464,955,27936,1345,12222,313,18304,784,22481,2766,14599,6989,29650,2987,9263,654,12293,820,12174,706,21444,265,15612,537,23357,433,12254,5341,24930,3614,21710,3127,27813,2971,21513,460,22447,766,18965,1500,28294,2676,15650,1850,20255,1232,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,33249,593,47574,1263,47745,2458,47117,2497,49797,3359,47474,1492,56209,4081,55180,4224,43824,6023,36194,4035,77155,12430,40684,1092,31300,2031,73817,11354,87319,10014,35853,8393,18269,1630,19327,3366,41057,1330,27101,6298,46879,4807,9026,1795,18532,2329,17699,4449,32187,1105,35654,1270,29500,1698,21315,1644,32083,657,31354,808,33499,1801,30268,477,31214,590,28715,1074,39557,6736,30869,1320,25644,1179,22043,264,32841,730,35653,1375,35173,2070,36117,1591,31882,560,42952,3347,40749,3625,38954,2360,29311,2477,38926,7953,28012,1472,21259,2532,36161,818,40713,871,28417,2340,11708,329,17713,1076,24931,6911,10122,7806,36234,2028,8402,729,11341,703,11588,657,21171,404,15281,884,22765,485,15227,3633,25100,4985,24700,6242,25712,8665,21358,548,22947,961,16758,1333,16645,7795,13912,3962,17471,2545,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,32634,711,50744,732,51743,780,51916,968,50835,3777,49454,2137,55142,5865,61684,2330,40745,6502,28201,3834,84520,14920,38898,2905,36737,6184,60199,8076,81394,18136,44953,6585,17216,1239,14289,3891,33465,2356,32668,3771,34111,2502,9714,1384,17316,1473,15420,3968,31076,1014,35175,2270,26974,1825,18462,1429,31047,863,29021,2555,33151,1899,29567,888,30597,1082,27888,1772,50574,2936,30121,1566,22211,1407,21627,374,32618,708,36341,1000,36564,1583,36046,1186,31473,667,49158,10512,37188,5879,28875,7165,28298,978,35562,4599,27838,2310,22648,6024,36568,1456,41399,856,29913,1683,11432,490,17155,767,22541,3403,7242,4389,30336,5852,8120,924,10925,1583,10946,716,20490,456,15322,1257,21763,498,13572,6526,19607,3493,17579,6586,27573,13636,18260,1088,20485,810,15631,1581,12480,32677,14165,3483,17602,2146,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,32297,315,49037,1492,50879,857,51208,949,49487,2889,46922,1442,52069,4701,55670,3781,40828,5540,32087,3832,80733,15019,40416,1723,35630,3676,64446,12358,91633,15054,36156,8315,17017,921,17743,3281,30869,2146,21289,2152,37503,3481,9592,1406,18694,2555,17981,4166,30421,1004,32538,2143,27325,1489,14455,3502,30992,715,28719,2022,34760,1861,31061,515,32650,1051,28244,1552,45513,6673,31124,892,23318,1364,21503,314,34369,800,37001,1309,38697,1886,35289,1540,33021,955,41978,7080,42531,8348,34974,5006,30146,1941,39510,5020,29024,1879,20757,6048,38177,1727,43747,1963,25932,1613,12028,428,17140,752,21313,6299,10812,4700,34941,6596,10414,560,10737,1779,11027,697,20506,359,14319,1150,21741,349,8199,6601,18941,2975,18547,4547,20376,5935,20655,821,22333,1083,15246,1533,18672,6731,13221,1954,15743,1479,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,33315,742,51236,725,52330,2515,55482,3982,50001,5694,49645,2011,50825,4657,60154,2574,52003,8250,28268,4835,97816,17562,38627,2682,31959,3247,63032,8127,92027,18872,31942,6752,18073,1686,22555,4646,31936,1360,26951,3408,36651,2074,11385,718,15826,1474,18661,4100,31637,1255,35226,1862,26447,1147,20899,2749,31014,689,29611,1599,33489,2014,33017,1295,37012,1257,29667,2397,42342,7280,30873,1439,21054,1815,20120,387,33338,746,36036,1456,39851,3241,33114,2161,32408,721,40584,5167,31168,6573,40111,6162,29321,2028,36126,1843,30395,810,15916,4222,37181,1376,45458,3314,28481,1598,11146,291,12959,1690,23445,1746,17329,4326,26938,3076,9450,631,10191,783,11149,629,18538,411,13429,678,20675,471,7404,2874,21636,4000,20435,5596,26118,14537,16137,1071,17400,1595,14439,1266,24656,10615,14476,1931,13631,1704,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,32371,650,47905,1713,50857,1853,51808,2597,48378,3775,46498,1737,49189,3125,52431,6251,45078,5827,31255,1522,82582,29282,40608,3239,29792,9005,81778,30032,98501,17967,41071,23655,19008,1851,18630,3843,39826,4642,39412,11618,39857,4337,11876,2009,12619,3373,21935,4534,29883,1857,33063,2782,24251,1828,24413,4911,31209,865,30068,2013,34430,3135,30667,1021,35446,1158,27093,1131,41339,7323,29216,1858,23218,3781,22418,446,33559,1326,36398,1813,37371,4091,35336,2215,31922,1283,50149,8155,33472,17321,34750,4414,29287,2143,37356,4743,26075,2032,18458,7632,37388,1648,42251,1660,30009,3454,13503,1350,19523,1594,29266,5809,28413,6394,30512,7931,10322,920,11541,1798,13357,3086,21717,643,14843,2614,23779,563,7196,5545,23962,4990,23935,5706,24095,33792,19446,1499,20217,1494,16626,2487,21390,786,14760,2300,17286,6118,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,43582,775,68517,1542,72145,1694,77264,2985,64935,3756,65439,1436,77491,2496,72302,3822,69445,4275,39808,4932,100001,0,45463,2516,50001,3646,71028,3294,97378,11196,40529,2062,26296,911,20375,2928,48041,3621,42645,3367,52724,3389,12825,2034,23148,2640,25437,6857,37525,1883,41652,1103,33613,2043,22530,3276,35450,732,31848,806,41047,1024,32099,738,39680,2915,29327,1500,36914,8207,31290,1618,24989,1448,31867,406,47344,644,51866,865,55488,2316,48690,1841,44912,1072,67311,3295,51868,6806,51698,2923,37388,1911,55813,6322,35369,1475,33895,4725,46748,1709,55046,2979,32401,2920,16141,595,22434,1223,39558,2049,26843,5625,49551,4956,11155,644,14428,1227,14930,1401,27385,617,19781,1508,29965,594,8463,7816,36241,2716,31745,4197,39302,5512,20309,1040,20371,1233,20179,2589,23951,4019,22260,3611,16817,2276,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,***,"100,000+",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,43861,907,66300,890,74401,3077,79114,2499,63386,3374,61816,787,72826,3814,70198,2307,60820,3921,36440,3650,90287,10039,50080,3541,48208,4770,74438,6820,100001,0,43291,7300,25823,1110,27993,4620,53384,2424,41417,1764,65042,4709,16565,1281,26518,1698,17286,3855,40564,816,46067,1860,32432,1904,22356,6322,40159,941,38628,2648,41242,969,32944,1083,35744,1154,30227,1150,28502,4370,33896,2349,24577,2421,30049,329,43548,999,48820,1597,51835,942,42693,2024,41207,585,60231,2413,55183,6038,47898,4104,31155,1908,47286,4798,33759,2465,31535,2361,47686,1688,52335,1091,34216,2208,16003,476,22008,1007,33195,6148,15296,8133,52017,8267,11903,617,15551,879,15892,1461,26086,593,20071,1289,28083,600,13047,4844,34438,4602,28741,4740,46127,5774,21820,992,23681,1223,15762,1429,22471,17605,15833,1941,14297,2071,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,"100,000+",***,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,39904,518,61339,545,64200,1738,67267,1941,58144,3357,59826,1556,62230,1046,69665,1987,57255,5630,39678,3721,91401,7047,47438,2314,41097,2662,71469,6788,99295,11402,37834,6645,18856,1244,23236,3088,46764,1623,30067,3757,52047,1516,9090,1047,20323,935,15448,3666,33727,1262,37277,1357,30320,1111,18727,3690,35748,612,31363,618,41792,697,35204,640,38475,1368,30509,848,37757,4540,33198,2031,25905,1371,23792,263,39343,883,42109,583,43976,1645,40941,802,37168,605,50736,1600,52053,4881,41719,2491,33894,1471,39099,3717,32435,1484,20791,1802,40004,1067,46496,1030,28729,1436,11834,220,19011,788,29347,5682,17408,3710,48912,2847,8548,545,12702,1165,11228,504,22462,299,15442,579,25269,293,9561,1706,27580,2731,20423,3491,34022,4549,22981,693,24331,807,20401,1076,20830,5972,19547,2894,20663,1166,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,38684,534,55869,843,58314,2257,60408,1125,55637,1940,53232,1636,63541,2492,60356,1867,52176,2481,35706,4747,91402,9643,44130,3725,40951,2008,64224,5498,88746,14862,38680,4585,20247,926,21730,2927,37616,4370,24755,1455,49879,2905,12165,1193,21862,1044,19625,3102,36482,846,41480,988,30645,1275,16036,2076,37121,580,36299,646,39663,2005,31186,503,32259,707,29475,1773,43730,3577,31653,1055,23226,1598,25911,301,38447,891,42398,805,45337,1353,40712,883,36196,609,52085,3165,45559,4285,40482,4242,31891,1291,44030,3127,29607,1909,24735,4599,40292,876,47391,1267,28055,1353,12964,764,18376,1361,25555,7295,12073,3835,40634,4448,9813,639,10701,1159,15478,1032,24009,554,16697,848,26222,470,12023,2328,30777,2329,25885,11691,31261,1147,21547,458,22240,622,17840,1854,21950,3488,16153,2832,17962,2366,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,28888,578,44720,1668,49681,1880,49759,2279,49504,3332,41810,1190,49674,9467,46922,6315,37548,5741,29831,2765,100001,0,36959,2775,29326,2266,54835,12440,91954,24035,35755,9335,20203,1376,15008,11086,26655,1368,26800,1650,26434,2169,10844,3286,16640,1385,22547,3272,29811,1324,33829,3295,25068,2183,16986,1488,26634,739,24234,1281,31397,1332,25774,904,25732,1175,25816,1315,44691,8862,27658,2329,20271,1518,20157,394,32426,755,33092,2832,36141,1613,31129,1260,32313,883,48342,12193,43563,13265,39463,7227,26587,1649,34899,3466,29483,1692,16017,4169,38689,2976,44331,2214,27836,2378,11676,416,16352,880,22131,4047,16590,9307,28800,2153,9889,1039,10102,1164,11586,902,18883,614,12436,956,21510,447,10103,4743,19436,5047,14221,14264,19975,6497,16802,838,16574,909,17653,2211,23830,18483,16076,3081,17815,2803,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,***,"100,000+",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
