GEO_ID,C08513_001E,C08513_001M,C08513_002E,C08513_002M,C08513_003E,C08513_003M,C08513_004E,C08513_004M,C08513_005E,C08513_005M,C08513_006E,C08513_006M,C08513_007E,C08513_007M,C08513_008E,C08513_008M,C08513_009E,C08513_009M,C08513_010E,C08513_010M,C08513_011E,C08513_011M,C08513_012E,C08513_012M,C08513_013E,C08513_013M,C08513_014E,C08513_014M,C08513_015E,C08513_015M,C08513_016E,C08513_016M,C08513_017E,C08513_017M,C08513_018E,C08513_018M,C08513_019E,C08513_019M,C08513_020E,C08513_020M,C08513_021E,C08513_021M,C08513_022E,C08513_022M,C08513_023E,C08513_023M,C08513_024E,C08513_024M,C08513_025E,C08513_025M,C08513_026E,C08513_026M,C08513_027E,C08513_027M,C08513_028E,C08513_028M,C08513_029E,C08513_029M,C08513_030E,C08513_030M,NAME,C08513_001EA,C08513_001MA,C08513_002EA,C08513_002MA,C08513_003MA,C08513_003EA,C08513_004EA,C08513_004MA,C08513_005EA,C08513_005MA,C08513_006EA,C08513_006MA,C08513_007EA,C08513_007MA,C08513_008MA,C08513_008EA,C08513_009EA,C08513_009MA,C08513_010EA,C08513_010MA,C08513_011EA,C08513_011MA,C08513_012EA,C08513_012MA,C08513_013EA,C08513_013MA,C08513_014EA,C08513_014MA,C08513_015EA,C08513_015MA,C08513_016EA,C08513_016MA,C08513_017EA,C08513_017MA,C08513_018EA,C08513_018MA,C08513_019MA,C08513_019EA,C08513_020EA,C08513_020MA,C08513_021EA,C08513_021MA,C08513_022EA,C08513_022MA,C08513_023EA,C08513_023MA,C08513_024EA,C08513_024MA,C08513_025EA,C08513_025MA,C08513_026EA,C08513_026MA,C08513_027EA,C08513_027MA,C08513_028EA,C08513_028MA,C08513_029MA,C08513_029EA,C08513_030MA,C08513_030EA,state
0400000US17,5777753,24231,4505469,26394,1272284,18474,673858,15721,598426,20378,4324440,27526,3471541,27494,852899,16185,486688,14283,366211,13751,543256,13820,335761,9445,207495,10794,74943,5583,132552,9605,479584,13143,356797,10812,122787,7148,68515,5343,54272,6047,235643,10822,170075,8403,65568,5971,29101,3000,36467,4770,194830,7714,171295,7366,23535,2900,14611,2022,8924,1805,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2794139,16998,2596092,16532,198047,6532,109387,5270,88660,4700,2324810,18148,2182607,17849,142203,6165,85046,5199,57157,3940,264456,8352,228702,7945,35754,3376,14148,2003,21606,2560,20881,3364,18934,3175,1947,804,775,532,1172,545,97425,5987,84388,5179,13037,2452,6546,1648,6491,1484,86567,5021,81461,4760,5106,1187,2872,775,2234,902,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1470173,10519,1383490,10081,86683,3525,46457,3730,40226,2735,1178182,12459,1118043,11628,60139,3340,33098,3065,27041,2714,147233,5541,132006,5098,15227,2043,6327,1222,8900,1544,11327,1733,9283,1480,2044,689,1374,554,670,389,69797,4413,62396,3987,7401,1641,4281,1452,3120,983,63634,3067,61762,2958,1872,652,1377,594,495,278,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1343607,10976,1227649,11048,115958,5317,61790,4578,54168,3611,1110172,12208,1025056,11963,85116,4931,49939,4011,35177,3017,122320,5726,102877,4994,19443,2228,5417,1065,14026,2197,5122,1166,4774,1157,348,232,178,143,170,189,53299,3974,44773,3473,8526,1532,4410,1059,4116,1160,52694,4116,50169,4001,2525,672,1846,565,679,338,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1770840,13867,1689738,14591,81102,4269,44923,3453,36179,3564,1468709,13082,1415904,13395,52805,3727,34224,2958,18581,2349,192218,6715,171998,6824,20220,2510,7281,1339,12939,2122,14417,2377,13012,2142,1405,620,343,240,1062,575,46494,3911,42857,3731,3637,1092,1454,714,2183,858,49002,3169,45967,2934,3035,1113,1621,756,1414,826,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1870598,14803,1715609,15106,154989,7263,108082,5834,46907,4292,1514556,16158,1394562,15566,119994,6749,87259,5435,32735,3736,209395,9711,188820,9266,20575,2638,12048,1808,8527,1933,35458,4699,33596,4433,1862,897,821,538,1041,774,68728,5576,60456,5397,8272,2043,4554,1460,3718,1487,42461,3382,38175,3191,4286,1104,3400,951,886,521,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,627734,6467,584629,6925,43105,2857,33117,2463,9988,1599,500153,7913,466844,7796,33309,2409,26093,2193,7216,1409,64017,4291,59277,3953,4740,1044,3092,807,1648,777,3929,876,3329,845,600,440,321,254,279,359,30332,3290,27504,3300,2828,930,2240,818,588,426,29303,2788,27675,2685,1628,571,1371,529,257,164,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2454466,16186,2106831,14288,347635,10597,203127,8474,144508,7513,1873304,14373,1645198,13446,228106,8856,150959,7226,77147,4747,262939,10074,200250,8681,62689,5211,22895,2569,39794,4580,127146,7151,99535,6334,27611,3671,11482,2482,16129,2741,90585,5662,73835,5049,16750,2945,9583,2174,7167,1635,100492,6490,88013,5655,12479,2094,8208,1429,4271,1305,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3105432,18785,2509642,18369,595790,16473,334477,11414,261313,12760,2335422,20782,1949489,20227,385933,11840,232525,9939,153408,9188,260776,10472,178013,8521,82763,7132,35590,4006,47173,5843,252148,9210,175498,8184,76650,5573,39294,4141,37356,4319,154363,9065,115041,6554,39322,5036,19819,2789,19503,3952,102723,5345,91601,5058,11122,2166,7249,1626,3873,1337,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4358915,19377,3988194,20628,370721,9520,232122,8199,138599,6233,3673648,19357,3386238,19796,287410,8816,188559,7907,98851,4939,377830,11035,329487,9969,48343,3860,23437,2453,24906,3212,49186,4469,43378,4194,5808,1501,2572,1029,3236,1022,121472,4643,103992,4656,17480,2171,8938,1283,8542,1881,136779,5919,125099,5517,11680,2106,8616,1884,3064,819,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2618412,12539,2395858,13143,222554,6877,127406,5771,95148,4859,2068695,13705,1918229,14138,150466,5977,92516,4925,57950,4225,250687,7999,210684,7157,40003,3889,16831,2527,23172,3344,72965,5510,60727,4864,12238,2178,5171,1165,7067,1970,104787,4825,92258,4838,12529,1782,7460,1269,5069,1217,121278,4397,113960,4295,7318,1288,5428,1037,1890,740,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1143315,11454,1097735,11434,45580,3477,24150,2746,21430,2734,943957,11774,913161,11516,30796,2490,19000,2307,11796,1758,139268,6946,128495,6679,10773,2171,3419,1103,7354,1956,5074,1476,4397,1236,677,590,0,268,677,590,32974,3572,30422,3560,2552,837,1024,612,1528,821,22042,2747,21260,2652,782,459,707,438,75,136,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2731050,15826,2574394,16760,156656,6906,94347,5217,62309,5048,2232849,17295,2122032,17735,110817,6358,73257,4919,37560,3651,281936,9963,253845,9060,28091,3295,11732,1627,16359,2774,38062,3357,36581,3199,1481,614,885,499,596,387,81027,4951,70660,4477,10367,1705,5171,1160,5196,1362,97176,4559,91276,4452,5900,1230,3302,793,2598,864,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,454500,5423,436829,5258,17671,1849,15315,1845,2356,628,341194,5940,328735,5583,12459,1403,10891,1438,1568,513,50994,4263,48091,4133,2903,1020,2230,951,673,377,2879,838,2732,806,147,202,147,202,0,268,32285,2607,30713,2530,1572,563,1457,535,115,131,27148,2156,26558,2108,590,321,590,321,0,268,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,904925,7809,831523,8023,73402,3749,32498,2767,40904,2727,733581,7612,683500,7373,50081,3440,24885,2366,25196,2351,90595,4373,73562,3786,17033,2225,4721,1206,12312,2003,5547,1170,4645,1067,902,495,366,264,536,415,35713,2568,31700,2243,4013,1001,1873,564,2140,889,39489,2643,38116,2657,1373,529,653,313,720,418,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1153028,11712,849467,11764,303561,8741,146419,7864,157142,7988,901547,14257,680360,12612,221187,9573,117935,7124,103252,7122,134519,7817,85327,6360,49192,4618,16652,2328,32540,3937,34905,3637,21506,2673,13399,2787,3053,1044,10346,2622,48156,4235,34366,3573,13790,2553,4701,1127,9089,2400,33901,3831,27908,2935,5993,1775,4078,1595,1915,804,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,624571,8310,569491,8425,55080,4301,38407,3444,16673,2357,511555,9474,470571,8917,40984,3768,30071,3085,10913,1824,57461,4437,47899,4003,9562,2478,5546,1867,4016,1474,2549,809,1877,635,672,576,158,233,514,535,24793,2947,22199,2714,2594,926,1588,619,1006,656,28213,2657,26945,2617,1268,479,1044,473,224,147,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3784016,26690,2746510,22236,1037506,19243,579760,15141,457746,13924,2897729,24824,2239699,21040,658030,14678,420471,13759,237559,8579,364530,13155,202352,8612,162178,8893,65332,5266,96846,6869,218483,10176,112511,7543,105972,7964,45080,4579,60892,5957,182484,9609,96689,6049,85795,7006,31862,4061,53933,5560,120790,5343,95259,4679,25531,2623,17015,2106,8516,1757,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,823107,10986,529135,9509,293972,8241,211990,7518,81982,5047,630180,10715,413577,9187,216603,6054,162119,5801,54484,3734,111687,7526,61535,5025,50152,5622,31269,3999,18883,3306,6977,1574,4236,1378,2741,667,2093,584,648,404,34626,3637,21385,2736,13241,2780,9483,2306,3758,1565,39637,3274,28402,2596,11235,1973,7026,1664,4209,1098,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8693739,33267,6311260,34247,2382479,29504,1339243,26466,1043236,19573,4708597,28252,3895260,25419,813337,19599,513162,15699,300175,10444,667134,17304,449650,12176,217484,12242,107507,6547,109977,9219,2389375,26000,1351134,20164,1038241,20516,554955,16693,483286,14287,636832,18584,395081,12298,241751,11133,125600,7812,116151,6932,291801,11018,220135,8222,71666,5452,38019,4559,33647,3478,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3907957,20742,3517378,22774,390579,8909,177660,6402,212919,7471,3179452,22238,2922243,24261,257209,8043,138474,5945,118735,5922,463425,13363,364682,12931,98743,5077,25172,2864,73571,4858,32672,3220,25747,2513,6925,1952,2538,1328,4387,1615,108322,6144,89137,5961,19185,3774,6216,1472,12969,3427,124086,6185,115569,6241,8517,1723,5260,1370,3257,1109,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,345718,4469,329333,4772,16385,2006,12262,1711,4123,797,271136,4435,259906,4509,11230,1743,8784,1500,2446,647,38142,2762,35107,2499,3035,889,1786,578,1249,523,1324,418,1279,406,45,76,45,76,0,268,17872,1694,16606,1601,1266,458,897,417,369,204,17244,1533,16435,1407,809,421,750,410,59,70,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5195684,24512,4884047,25614,311637,8923,209426,7080,102211,5119,4364679,25231,4138608,25583,226071,8870,158922,7066,67149,4433,435316,11798,384495,11197,50821,4413,25876,2685,24945,2792,90851,6288,84371,6376,6480,1153,4816,1013,1664,687,149300,7268,131674,7074,17626,2412,12390,1991,5236,1096,155538,5349,144899,5002,10639,1760,7422,1658,3217,838,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1538895,13673,1402458,14048,136437,5468,70151,5136,66286,4234,1261622,15036,1161648,14817,99974,5566,56467,4378,43507,3828,167271,7691,140841,6623,26430,2899,8505,1525,17925,2855,8698,1822,7905,1714,793,530,406,340,387,384,50691,4174,44176,3854,6515,1964,3231,1366,3284,1247,50613,3562,47888,3373,2725,829,1542,498,1183,593,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1716891,12393,1480038,12448,236853,9054,114753,7529,122100,5975,1266194,14640,1111016,13535,155178,7570,79092,5936,76086,4553,197459,8288,152713,6000,44746,4869,16127,2449,28619,4107,70387,4402,55418,3549,14969,2323,7233,1550,7736,1620,97083,5321,82545,4856,14538,2130,7480,1717,7058,1770,85768,4724,78346,4703,7422,1382,4821,1166,2601,1032,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5455635,25275,4988621,25605,467014,13185,290772,9438,176242,9320,4212524,24848,3926281,26234,286243,9740,190960,7472,95283,5763,526194,12736,445266,10551,80928,6993,37990,4129,42938,6074,284815,9914,242823,9265,41992,3812,25279,3062,16713,2376,260301,9711,222289,8448,38012,4359,22413,2899,15599,2830,171801,6570,151962,5764,19839,2745,14130,2334,5709,1687,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
