GEO_ID,B19037H_001E,B19037H_001M,B19037H_002E,B19037H_002M,B19037H_003E,B19037H_003M,B19037H_004E,B19037H_004M,B19037H_005E,B19037H_005M,B19037H_006E,B19037H_006M,B19037H_007E,B19037H_007M,B19037H_008E,B19037H_008M,B19037H_009E,B19037H_009M,B19037H_010E,B19037H_010M,B19037H_011E,B19037H_011M,B19037H_012E,B19037H_012M,B19037H_013E,B19037H_013M,B19037H_014E,B19037H_014M,B19037H_015E,B19037H_015M,B19037H_016E,B19037H_016M,B19037H_017E,B19037H_017M,B19037H_018E,B19037H_018M,B19037H_019E,B19037H_019M,B19037H_020E,B19037H_020M,B19037H_021E,B19037H_021M,B19037H_022E,B19037H_022M,B19037H_023E,B19037H_023M,B19037H_024E,B19037H_024M,B19037H_025E,B19037H_025M,B19037H_026E,B19037H_026M,B19037H_027E,B19037H_027M,B19037H_028E,B19037H_028M,B19037H_029E,B19037H_029M,B19037H_030E,B19037H_030M,B19037H_031E,B19037H_031M,B19037H_032E,B19037H_032M,B19037H_033E,B19037H_033M,B19037H_034E,B19037H_034M,B19037H_035E,B19037H_035M,B19037H_036E,B19037H_036M,B19037H_037E,B19037H_037M,B19037H_038E,B19037H_038M,B19037H_039E,B19037H_039M,B19037H_040E,B19037H_040M,B19037H_041E,B19037H_041M,B19037H_042E,B19037H_042M,B19037H_043E,B19037H_043M,B19037H_044E,B19037H_044M,B19037H_045E,B19037H_045M,B19037H_046E,B19037H_046M,B19037H_047E,B19037H_047M,B19037H_048E,B19037H_048M,B19037H_049E,B19037H_049M,B19037H_050E,B19037H_050M,B19037H_051E,B19037H_051M,B19037H_052E,B19037H_052M,B19037H_053E,B19037H_053M,B19037H_054E,B19037H_054M,B19037H_055E,B19037H_055M,B19037H_056E,B19037H_056M,B19037H_057E,B19037H_057M,B19037H_058E,B19037H_058M,B19037H_059E,B19037H_059M,B19037H_060E,B19037H_060M,B19037H_061E,B19037H_061M,B19037H_062E,B19037H_062M,B19037H_063E,B19037H_063M,B19037H_064E,B19037H_064M,B19037H_065E,B19037H_065M,B19037H_066E,B19037H_066M,B19037H_067E,B19037H_067M,B19037H_068E,B19037H_068M,B19037H_069E,B19037H_069M,NAME,B19037H_001EA,B19037H_001MA,B19037H_002MA,B19037H_002EA,B19037H_003MA,B19037H_003EA,B19037H_004EA,B19037H_004MA,B19037H_005EA,B19037H_005MA,B19037H_006EA,B19037H_006MA,B19037H_007MA,B19037H_007EA,B19037H_008MA,B19037H_008EA,B19037H_009EA,B19037H_009MA,B19037H_010EA,B19037H_010MA,B19037H_011EA,B19037H_011MA,B19037H_012MA,B19037H_012EA,B19037H_013MA,B19037H_013EA,B19037H_014EA,B19037H_014MA,B19037H_015EA,B19037H_015MA,B19037H_016EA,B19037H_016MA,B19037H_017MA,B19037H_017EA,B19037H_018MA,B19037H_018EA,B19037H_019MA,B19037H_019EA,B19037H_020EA,B19037H_020MA,B19037H_021EA,B19037H_021MA,B19037H_022MA,B19037H_022EA,B19037H_023MA,B19037H_023EA,B19037H_024MA,B19037H_024EA,B19037H_025EA,B19037H_025MA,B19037H_026EA,B19037H_026MA,B19037H_027MA,B19037H_027EA,B19037H_028MA,B19037H_028EA,B19037H_029MA,B19037H_029EA,B19037H_030MA,B19037H_030EA,B19037H_031EA,B19037H_031MA,B19037H_032EA,B19037H_032MA,B19037H_033MA,B19037H_033EA,B19037H_034MA,B19037H_034EA,B19037H_035MA,B19037H_035EA,B19037H_036EA,B19037H_036MA,B19037H_037EA,B19037H_037MA,B19037H_038MA,B19037H_038EA,B19037H_039MA,B19037H_039EA,B19037H_040MA,B19037H_040EA,B19037H_041MA,B19037H_041EA,B19037H_042EA,B19037H_042MA,B19037H_043EA,B19037H_043MA,B19037H_044MA,B19037H_044EA,B19037H_045MA,B19037H_045EA,B19037H_046MA,B19037H_046EA,B19037H_047MA,B19037H_047EA,B19037H_048MA,B19037H_048EA,B19037H_049EA,B19037H_049MA,B19037H_050EA,B19037H_050MA,B19037H_051EA,B19037H_051MA,B19037H_052MA,B19037H_052EA,B19037H_053MA,B19037H_053EA,B19037H_054EA,B19037H_054MA,B19037H_055EA,B19037H_055MA,B19037H_056EA,B19037H_056MA,B19037H_057MA,B19037H_057EA,B19037H_058MA,B19037H_058EA,B19037H_059EA,B19037H_059MA,B19037H_060EA,B19037H_060MA,B19037H_061EA,B19037H_061MA,B19037H_062MA,B19037H_062EA,B19037H_063MA,B19037H_063EA,B19037H_064EA,B19037H_064MA,B19037H_065EA,B19037H_065MA,B19037H_066EA,B19037H_066MA,B19037H_067MA,B19037H_067EA,B19037H_068MA,B19037H_068EA,B19037H_069EA,B19037H_069MA,state
0400000US13,2101393,11078,103834,5206,21752,2892,6250,1385,10672,1789,10660,1627,9236,1784,7517,1452,4615,1161,7726,1949,5308,1377,7947,1478,5639,1103,5031,1298,724,475,470,473,196,210,91,163,793541,7758,31389,2956,21008,2884,19514,2269,33320,3083,34054,3593,42758,4082,41481,3708,46861,4156,39198,3645,87950,4778,108061,5093,124483,5981,69751,4228,30851,2450,33703,2982,29159,2684,800359,7332,43258,2985,26368,2788,22547,1972,30029,2674,32347,3133,35750,2980,35731,3148,38879,2574,35577,3029,70431,3869,96352,4634,117612,5283,79169,4454,43596,2563,43929,2854,48784,2956,403659,4991,47660,3322,47363,2968,42789,2436,36904,2492,30979,2233,26658,2523,22832,2246,21602,2247,18184,2094,26419,2441,27181,2081,23860,1733,12804,1421,5687,895,5932,1199,6805,1129,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,133017,3085,7514,977,566,367,886,509,299,239,644,454,863,506,478,295,549,387,290,191,495,346,368,302,979,522,656,432,441,587,0,264,0,264,0,264,42742,1771,1582,578,1387,622,828,438,1368,643,1818,544,2855,813,2844,966,2341,872,1614,647,3706,1077,5773,1207,6604,1159,5220,1134,2148,767,1768,555,886,423,56654,2122,3563,854,897,358,1845,580,1322,479,1992,638,2846,845,1950,480,2357,658,1983,741,4573,894,6565,1296,7850,1015,6534,1282,3708,719,4766,902,3903,819,26107,1393,1291,467,2513,632,1421,567,1306,570,1181,416,1917,540,1193,484,1333,518,1713,534,1533,488,2728,601,2997,656,1683,487,842,324,1442,499,1014,465,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,478624,3916,35445,2284,5530,1140,4063,1101,4053,1003,5005,1226,4430,1191,2049,655,2818,1016,1250,724,1136,528,1578,623,2272,1007,755,466,120,179,0,256,140,170,246,322,166921,2881,10878,1754,5646,1225,9213,1832,8960,1500,8888,1184,11120,1541,10424,1398,11700,1520,11573,1767,19636,1924,22756,2113,20521,2180,7969,1264,2962,769,2436,699,2239,728,176279,2847,10684,1779,7623,1161,7587,1253,9043,1284,9098,1336,10733,1551,8717,1122,9822,1507,9679,1437,19850,2386,22275,2059,24606,1999,11806,1407,6305,1046,4301,896,4150,753,99979,2240,9916,1413,12461,1571,10256,1349,10299,1331,8542,1055,7683,1106,6743,1006,5566,945,4595,719,6594,1032,6585,1322,6179,1088,2220,607,643,315,777,353,920,399,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3372437,11152,142195,4834,29997,2867,12748,1847,11969,1706,11177,1783,11818,1865,10443,1973,9402,1672,7231,1403,7085,1407,9858,1795,10386,1900,7025,1734,2032,1011,454,281,333,195,237,229,1174711,8747,45199,3715,29855,3143,30450,2470,41417,3453,45260,4596,52730,3912,52902,3950,63763,4382,58224,3589,120664,5818,163969,5493,194809,6666,115585,4318,58009,3501,51474,3488,50401,3487,1275244,7773,57082,3547,36114,2806,38840,2666,42998,3344,43044,2587,56390,3689,49313,2953,56556,3720,56526,3656,118785,5300,151822,5611,195043,7108,141382,6544,75642,3384,80647,3945,75060,4130,780287,5494,61335,3582,94156,4026,84153,3439,77089,3528,68325,3647,57086,2812,47508,2526,38035,2160,34102,2931,53159,3891,55101,2927,49525,2995,23528,1852,11277,1431,11696,1366,14212,1789,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2101279,10736,116381,3686,24125,2032,11719,1861,10170,1670,10655,1594,11487,1908,8812,1813,8613,1298,8147,1475,4742,1105,7729,1552,5692,1564,3299,1349,650,367,205,264,336,301,0,264,748916,6360,40234,3489,26598,2232,29479,3356,35360,3319,41552,3319,44768,3506,42544,3206,45224,3145,43083,3245,87346,5012,112222,4880,107892,5381,45030,3196,19840,1751,16922,2108,10822,1569,782269,6095,40214,2835,28009,2753,28398,2096,36650,2940,35938,2619,42866,3319,42115,2841,40897,2624,37672,2637,75647,3743,96746,3721,121778,4438,68221,3125,37608,2817,26197,2367,23313,1874,453713,4599,42706,2955,57595,3155,51919,2777,48717,3036,40573,3112,37364,2482,28907,2058,24073,1826,20622,1917,32189,2223,27830,1901,21354,1617,9319,1073,3818,715,2797,656,3930,878,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1122882,6560,74523,2886,13507,1588,8801,1617,7237,1246,8712,1541,6557,1258,5616,1220,3658,865,4618,1019,3340,728,6274,1503,4434,1020,1668,648,0,221,33,55,68,89,0,221,373111,4565,16220,1815,12826,1750,14081,1830,20851,2281,21264,2321,23223,2340,21714,2245,26594,2409,20249,2075,45502,3083,55429,3132,53833,3280,20751,1827,8526,1207,6730,1303,5318,1590,410979,4610,20013,1752,14531,1544,16202,1815,18796,1650,18527,1507,22431,2000,22783,1512,24945,2086,21548,1755,44654,2265,52284,2624,62237,3064,32116,2198,15789,1685,12957,1709,11166,1281,264269,3338,25555,1593,35171,2075,33204,2204,25979,1952,21702,1717,21054,1949,17858,1474,14426,1511,12868,1193,17394,1242,16180,1681,11491,1305,4945,877,2458,659,1674,478,2310,604,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,909368,6624,64696,3170,14204,2137,7399,1222,6309,1427,6933,1589,6815,1333,5035,1094,4145,1336,2787,807,3734,1388,3148,816,2401,711,1274,510,323,330,54,91,60,100,75,92,308890,4729,15405,1882,9925,1629,11968,1705,18573,2703,17151,2132,20717,2257,17377,2048,21996,1987,16238,1803,36101,3133,40061,2519,42510,2933,20062,1845,9094,1141,6798,1240,4914,839,333338,4147,17481,2033,12721,1383,11190,1425,15216,1770,14576,1402,15979,1623,16315,1827,17177,2031,16667,1677,31030,2138,42335,2546,51005,2842,30623,2529,16267,1721,13312,1561,11444,1278,202444,2797,17320,1658,26426,1865,21952,1548,22588,1816,17606,1603,14447,1548,12818,1288,10632,1377,9462,1234,14194,1574,11805,1272,10366,1219,5300,811,2788,673,1637,520,3103,996,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1482291,8359,79407,3553,20705,2647,9559,1609,7855,2054,8022,1605,7175,1465,5647,1452,4621,1072,3792,1207,2226,695,4397,1176,2919,840,1940,906,387,300,162,240,0,270,0,270,530783,6213,48588,3838,29539,3171,27272,2794,31082,3416,34426,4094,31690,2863,29719,2904,31162,2536,32683,3084,52589,3777,65501,3759,63955,3944,28926,2812,10411,1693,7462,1319,5778,1339,563705,5697,54740,3332,34211,3191,28446,2260,32480,2758,30437,2690,33227,2645,28776,2915,28951,2813,28106,2617,52355,3432,59572,3134,67568,3182,38278,2482,17630,1702,16463,1897,12465,1475,308396,4163,47382,3125,47862,2752,35760,2543,30761,2291,25369,2086,21204,2137,16054,1986,14405,1583,11665,1488,17843,1731,15035,1445,12004,1458,6516,1160,1635,500,2227,609,2674,650,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1092075,8564,61150,2923,15690,2053,7487,1532,5540,1548,5775,1332,3945,1346,5105,1428,3039,976,4421,1418,2501,661,3407,864,2505,819,694,468,987,477,0,278,0,278,54,91,374987,6072,22005,2555,12844,2061,13700,2442,18019,2517,19216,3055,22248,2346,24762,3080,20319,2196,19806,2671,37480,3195,55734,4327,54131,3546,27282,2421,11203,1853,7966,1263,8272,1625,414714,4528,33688,2966,20612,2537,18182,2095,20731,2460,18312,2161,20211,2041,20764,2314,20706,2130,19615,1944,34729,3037,45686,3097,56742,3558,35830,2440,18964,2377,14735,1804,15207,1701,241224,4189,31119,2620,35222,3347,28477,2302,23447,1979,18096,1892,15774,1659,12441,1323,11139,1184,8786,1162,13828,1553,13624,1536,12871,1487,7593,1484,2759,668,2938,690,3110,813,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,524458,4640,24767,1810,4012,1029,2000,765,2382,847,2036,749,2492,688,2605,785,1603,645,1529,756,1376,666,2491,933,1433,566,568,335,226,295,0,229,14,24,0,229,170632,3654,11907,1749,9304,1629,7479,1479,9631,1707,9702,1458,10414,1648,8590,1376,10844,1456,9972,1616,19324,1834,24088,2368,19957,1803,9051,1692,4579,1118,2744,895,3046,738,211804,2989,14207,1751,9682,1335,9257,1268,10100,1148,11349,1987,11685,1399,10429,1484,10755,1285,11434,1577,19436,1602,27973,1907,29494,2010,15057,1701,7687,1297,6927,1073,6332,1200,117255,1828,15623,1832,15989,1420,14154,1463,9958,1109,10015,1232,8749,1353,6973,984,6396,1151,4711,844,7298,1273,7326,970,4871,834,2520,610,679,312,1086,565,907,337,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1311089,7587,51475,2740,5075,1220,2819,943,3397,1122,4327,1195,4673,1320,3667,1456,2800,975,4093,1116,4169,1468,5520,1436,4146,1137,3694,1077,1212,676,355,271,737,533,791,487,434678,5724,11212,1650,7452,1806,5614,1311,8584,1431,11830,2004,14145,1708,17074,2437,21634,2631,18474,2814,38468,3823,58638,3837,85031,4108,56288,3187,32116,2876,26831,2417,21287,2160,529399,5616,18306,2275,11291,1770,10269,1536,14021,2011,15299,1838,15154,2113,14342,1523,16691,1823,17737,1835,36343,2982,57639,3242,79724,3579,70266,4077,48260,2608,50452,3495,53605,3211,295537,3796,19122,1812,28331,2336,23616,2147,22558,1828,19829,2003,17719,1494,16762,2120,16424,1799,14333,1890,23860,2113,25140,2320,29531,2009,15366,1885,7659,1016,7027,1088,8260,1095,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2032335,10529,60566,4073,11098,1663,3935,1086,3568,1048,4619,1258,4690,1474,4146,1536,3042,920,3324,917,1735,676,5495,1515,5952,1646,5199,1624,2543,1050,270,249,909,574,41,68,698338,7744,31679,3994,14712,2932,16812,2754,18172,2841,18754,2388,23423,3054,28069,3649,26664,3149,27505,3755,66159,4784,90454,5253,126131,5686,91195,4277,45159,3375,40263,2368,33187,2770,796274,6137,40550,3951,20752,2450,21587,2378,21752,2285,22169,2057,27813,2686,28519,3037,31637,3094,29998,2847,64330,4266,88638,4847,125380,5191,93495,4363,57235,4133,62899,3747,59520,3442,477157,4930,50372,3462,60689,3738,44345,2636,45567,3033,34323,2681,32503,2417,26659,2292,23569,2069,17711,1918,33922,2762,31337,2391,32209,2616,15856,2145,9429,1237,7598,1268,11068,1291,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3125943,11083,148840,4874,32293,3171,17016,2191,14056,2267,14652,1764,11629,1745,12227,2068,7916,1371,9140,1835,5652,1444,8715,1677,7507,1071,5863,1403,1303,645,406,350,423,326,42,70,1070146,7978,51317,3197,39720,3229,34459,2740,48851,3766,48090,3818,57689,3530,56206,3679,60604,3831,53442,3608,112833,5341,153193,5597,169664,6019,90443,3638,39961,2807,31045,2622,22629,2022,1211996,8029,63368,3892,41353,3443,43406,3244,45789,3504,54668,2886,59687,3390,54730,3309,61072,3849,53724,3400,106117,3828,153587,5081,184602,5304,118617,4730,64025,2855,59367,3383,47884,3008,694961,4550,57159,3045,83034,3140,80515,3825,74555,2869,65238,3145,53655,2811,46410,2613,39881,2678,31661,1739,45903,2480,41503,2581,35729,2184,16382,1737,7522,1053,6927,1071,8887,1217,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1815413,7765,100902,3699,14322,1970,8482,1447,9391,1260,8839,1290,9398,1629,8194,1411,5727,1027,6780,1513,6075,1099,9199,1509,7049,1456,5326,1230,1249,480,414,269,322,331,135,154,652901,5852,20630,2538,14322,1862,16990,1746,21662,1793,24766,2244,34062,3188,34418,2741,36573,2763,35318,2941,69137,3845,97540,3402,115118,4913,62371,3646,28152,2231,23500,2184,18342,1776,690414,5377,27322,2497,20101,1858,18650,1910,23648,2236,25696,1860,29007,2206,30914,2030,34516,2698,30885,1890,68402,3470,89248,3594,111045,3773,72628,3158,41810,3271,34966,2517,31576,2287,371196,3664,36214,2238,47050,2559,39364,2331,37100,2256,27483,1606,28772,1792,24065,1733,21850,1703,15098,1353,26835,1564,23222,1516,21072,1542,9694,1179,4526,801,4333,865,4518,779,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,681510,6330,36715,3122,7754,1323,4186,1246,3943,1301,3422,1234,3487,1102,2802,935,2761,893,668,340,1891,877,2456,881,1926,643,1009,553,162,159,158,262,90,155,0,288,225169,5682,15060,2064,9933,1705,9596,2129,11264,1946,15116,2271,17554,2720,13224,1954,15870,2498,14122,1927,25637,3008,26398,2413,27628,2309,11837,1610,4432,932,4296,956,3202,922,255392,4744,19828,2204,13095,1967,10269,1677,12432,2047,12329,1676,13804,1937,13857,1871,12628,1529,12829,1855,24591,2125,29940,2494,33367,3132,22252,2175,8212,1336,8385,1692,7574,1166,164234,3185,22616,2199,23413,2337,18784,1905,16219,1883,12972,1495,11935,1637,8540,1137,6050,902,5461,1062,10319,1284,10059,1345,8279,1214,4113,1025,2058,600,1860,648,1556,523,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1932873,9929,114385,4144,20328,2242,11819,1793,12475,1872,13230,1918,11798,1413,7413,1460,7253,1434,7061,1258,6336,1365,7055,1332,5049,1094,2728,980,851,460,130,144,316,347,543,461,666680,6670,39696,3606,26177,2690,27063,2859,34037,2405,36041,3447,39770,3336,35476,2900,45788,3056,33879,2388,74197,3951,94172,4646,90908,5559,41689,3061,19176,2168,15088,1791,13523,1553,717792,7238,44075,2995,30641,2564,30159,3052,34838,3039,36237,2965,41066,3303,35979,2719,36936,2709,37423,3025,66135,3516,87550,4197,100938,4883,57385,3451,29969,2330,25591,1932,22870,1734,434016,4861,46144,2639,53763,2836,49708,2982,47143,2509,36355,2548,33402,2500,26310,2042,23061,2062,18940,1914,28803,2452,25978,1819,19870,1657,11214,1383,4704,994,4488,911,4133,807,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,336070,3043,24046,1765,3932,895,3412,1009,2815,855,2661,658,2368,779,1718,682,1241,518,926,476,1160,529,1529,708,1619,767,476,288,152,186,37,64,0,231,0,231,102406,2577,6780,1232,4837,1131,5994,1047,6265,1277,7027,1257,7293,1335,6495,1169,7381,1503,6879,1155,12729,1622,12886,1242,10216,1304,4360,1188,1204,545,1073,449,987,397,135678,2625,10284,1439,7235,1169,6093,919,7988,1283,8428,1176,6234,953,5847,844,7242,1193,7671,1131,13769,1290,18390,1755,17784,1900,8555,1150,4156,1032,2746,691,3256,802,73940,1582,8229,1273,9634,1107,8905,1038,7467,901,5898,866,5465,824,5563,863,4293,758,2905,652,4512,871,4929,810,2434,619,1681,562,854,344,600,366,571,248,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
