GEO_ID,B25074_001E,B25074_001M,B25074_002E,B25074_002M,B25074_003E,B25074_003M,B25074_004E,B25074_004M,B25074_005E,B25074_005M,B25074_006E,B25074_006M,B25074_007E,B25074_007M,B25074_008E,B25074_008M,B25074_009E,B25074_009M,B25074_010E,B25074_010M,B25074_011E,B25074_011M,B25074_012E,B25074_012M,B25074_013E,B25074_013M,B25074_014E,B25074_014M,B25074_015E,B25074_015M,B25074_016E,B25074_016M,B25074_017E,B25074_017M,B25074_018E,B25074_018M,B25074_019E,B25074_019M,B25074_020E,B25074_020M,B25074_021E,B25074_021M,B25074_022E,B25074_022M,B25074_023E,B25074_023M,B25074_024E,B25074_024M,B25074_025E,B25074_025M,B25074_026E,B25074_026M,B25074_027E,B25074_027M,B25074_028E,B25074_028M,B25074_029E,B25074_029M,B25074_030E,B25074_030M,B25074_031E,B25074_031M,B25074_032E,B25074_032M,B25074_033E,B25074_033M,B25074_034E,B25074_034M,B25074_035E,B25074_035M,B25074_036E,B25074_036M,B25074_037E,B25074_037M,B25074_038E,B25074_038M,B25074_039E,B25074_039M,B25074_040E,B25074_040M,B25074_041E,B25074_041M,B25074_042E,B25074_042M,B25074_043E,B25074_043M,B25074_044E,B25074_044M,B25074_045E,B25074_045M,B25074_046E,B25074_046M,B25074_047E,B25074_047M,B25074_048E,B25074_048M,B25074_049E,B25074_049M,B25074_050E,B25074_050M,NAME,B25074_001MA,B25074_001EA,B25074_002MA,B25074_002EA,B25074_003EA,B25074_003MA,B25074_004EA,B25074_004MA,B25074_005MA,B25074_005EA,B25074_006MA,B25074_006EA,B25074_007MA,B25074_007EA,B25074_008EA,B25074_008MA,B25074_009EA,B25074_009MA,B25074_010MA,B25074_010EA,B25074_011MA,B25074_011EA,B25074_012MA,B25074_012EA,B25074_013MA,B25074_013EA,B25074_014EA,B25074_014MA,B25074_015EA,B25074_015MA,B25074_016MA,B25074_016EA,B25074_017MA,B25074_017EA,B25074_018MA,B25074_018EA,B25074_019EA,B25074_019MA,B25074_020EA,B25074_020MA,B25074_021MA,B25074_021EA,B25074_022MA,B25074_022EA,B25074_023MA,B25074_023EA,B25074_024MA,B25074_024EA,B25074_025EA,B25074_025MA,B25074_026EA,B25074_026MA,B25074_027MA,B25074_027EA,B25074_028MA,B25074_028EA,B25074_029MA,B25074_029EA,B25074_030EA,B25074_030MA,B25074_031EA,B25074_031MA,B25074_032MA,B25074_032EA,B25074_033MA,B25074_033EA,B25074_034MA,B25074_034EA,B25074_035MA,B25074_035EA,B25074_036EA,B25074_036MA,B25074_037EA,B25074_037MA,B25074_038MA,B25074_038EA,B25074_039MA,B25074_039EA,B25074_040MA,B25074_040EA,B25074_041EA,B25074_041MA,B25074_042EA,B25074_042MA,B25074_043MA,B25074_043EA,B25074_044MA,B25074_044EA,B25074_045MA,B25074_045EA,B25074_046MA,B25074_046EA,B25074_047EA,B25074_047MA,B25074_048EA,B25074_048MA,B25074_049MA,B25074_049EA,B25074_050MA,B25074_050EA,state
0400000US26,984666,14105,207974,8225,2670,717,3358,881,10771,1523,8047,1108,149690,7552,33438,3628,214408,6196,8798,1278,8096,1219,16145,2201,17932,2111,151881,5784,11556,1707,239491,8441,26453,2927,34636,2982,46320,3925,43361,4206,75745,4482,12976,1737,141297,7729,53036,4515,40829,3413,21672,2696,9812,1979,7579,1359,8369,1371,114206,5592,81645,4721,17552,1871,5208,1084,2046,805,2163,768,5592,1027,42265,2933,33925,2644,2829,823,1628,642,506,438,237,197,3140,929,25025,2473,22532,2352,728,396,291,209,94,109,0,238,1380,507,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,489485,9638,81533,4815,3280,849,1481,553,6795,1116,4955,1034,53428,3383,11594,2033,100621,4983,6037,1328,6244,1120,8000,1358,9191,1450,66818,4243,4331,905,126068,5740,14021,1964,17570,2140,22874,2675,19198,2425,46172,3448,6233,833,80570,4594,23489,2358,22751,2535,13888,1816,8186,1807,7601,1559,4655,811,64219,3371,38718,2599,14004,2253,4379,1049,1467,584,1564,488,4087,890,20380,2108,15641,1820,2226,781,687,486,418,290,364,337,1044,333,16094,1776,14115,1720,770,474,107,114,0,209,0,209,1102,310,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,326588,7944,90405,5010,2391,1072,1570,816,3030,757,4116,1008,58471,4052,20827,2564,70186,4586,4505,1153,3242,995,7400,1393,6058,1398,39529,4034,9452,1463,77990,6036,16427,2909,16056,2508,14406,2683,7710,1921,15492,2344,7899,1721,44021,3879,18648,2525,10428,2310,5621,1339,2555,1247,777,428,5992,1350,28852,2870,20918,2555,2072,696,1212,651,38,71,51,86,4561,1028,9569,1495,7883,1418,66,110,0,288,0,288,132,197,1488,696,5565,1378,4598,1291,40,69,0,288,0,288,0,288,927,586,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,671063,13073,133697,5548,1502,462,2389,791,8968,1398,6442,1280,92693,5003,21703,2683,144098,7068,7733,1358,7922,1323,13450,1780,13237,1935,91024,5394,10732,1541,173762,8608,26230,2614,34606,3522,36757,4234,26904,2931,37291,3575,11974,1587,104461,5391,49739,4062,26065,2493,14597,2183,3520,1017,3704,927,6836,1514,77986,4467,59115,4438,8329,1450,3334,1071,779,418,1432,568,4997,1071,22017,3311,19656,3124,645,328,140,162,289,300,171,168,1116,499,15042,2146,13726,2032,0,256,44,73,76,126,0,256,1196,511,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,113810,4404,21326,2293,313,213,947,555,883,459,913,513,15762,1985,2508,655,26468,2339,1780,641,1583,571,2763,748,2691,756,15728,2069,1923,454,28963,2240,5321,1058,4956,994,6505,1408,4112,1027,4855,1146,3214,782,16139,1820,7473,1467,3190,851,1371,505,922,552,474,247,2709,802,13965,1966,10508,1765,1206,606,367,279,104,124,292,298,1488,462,4317,1107,3837,1122,150,178,0,231,0,231,0,231,330,197,2632,927,2204,856,85,143,0,231,0,231,0,231,343,239,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,220910,5577,36223,2876,1598,621,1184,439,2502,767,1172,425,24195,2280,5572,1072,46110,2894,2429,756,3534,849,5857,1109,4603,971,26912,2320,2775,603,57017,3580,12439,1550,11036,1421,10687,1503,7242,1232,10462,1656,5151,893,38527,3169,18603,2503,8972,1586,4680,1177,1573,860,1743,673,2956,563,30694,2608,22036,2254,3412,856,1784,1053,249,196,425,291,2788,616,8022,1303,6269,1216,750,471,43,71,0,216,0,216,960,491,4317,994,3591,973,51,88,58,82,0,216,0,216,617,241,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,356594,7890,40160,4380,268,286,729,475,1046,553,633,374,29608,3812,7876,1935,54778,4474,1126,587,683,338,1475,549,2823,1381,46865,4018,1806,653,88118,5326,3562,1099,5361,1383,12852,1885,15796,2511,47864,4004,2683,774,61867,4584,8751,2004,14855,2533,18773,2826,7457,1745,10083,1917,1948,690,63462,4665,27705,3013,18041,2854,10397,1945,3214,961,2397,945,1708,1049,28209,3298,20050,2827,5303,1172,1052,566,277,277,65,109,1462,820,20000,2919,18114,2710,939,554,73,123,60,92,0,297,814,535,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,134200,4792,17832,2329,274,224,864,400,1879,707,997,538,10709,1648,3109,1187,22391,2475,1253,702,1678,592,1319,646,1652,615,14865,2161,1624,583,28119,2483,2451,841,2044,870,4549,1039,5231,1202,13018,1611,826,289,23106,2335,3586,788,6394,1269,5052,1273,3220,896,4326,1205,528,277,27256,2644,12753,1540,6644,1373,3802,1140,1057,611,1809,881,1191,511,9640,1901,6806,1519,1958,872,386,349,0,253,318,329,172,161,5856,1176,4935,928,133,149,113,133,0,253,0,253,675,655,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1027884,13709,140354,8004,2038,867,3822,1390,10001,2178,7315,1565,95787,6735,21391,3095,162889,7712,7710,1262,5723,1168,11005,2102,7998,1511,124420,6820,6033,1226,197513,7909,8737,1645,11486,2282,18599,2260,28475,3535,122086,6326,8130,1495,173469,7568,22046,2548,35326,4278,41562,4501,31226,3775,37985,4310,5324,1365,179451,7954,64838,4852,52551,4998,28036,3272,13546,2644,13804,2597,6676,1383,91033,6013,61156,5063,15368,2629,5283,1461,3401,904,1981,778,3844,1316,83175,5229,69682,4782,6442,1303,1875,620,1022,587,518,302,3636,848,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,223466,7239,46077,3949,797,485,830,503,2187,805,2100,876,33491,3455,6672,1483,48796,3936,2842,940,2193,785,3605,1023,4383,1420,31607,3020,4166,931,56270,4049,7445,1531,11639,2285,9015,1997,9327,2180,14008,2375,4836,1075,29281,2995,13382,2304,6226,1440,3638,1054,1385,711,1707,573,2943,998,27340,3131,18595,2610,3444,843,1749,629,372,311,518,237,2662,886,8330,1807,7265,1691,365,249,150,156,80,140,0,282,470,271,7372,1688,6392,1653,0,282,0,282,113,186,0,282,867,566,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3178053,20688,563931,10725,4395,1082,7093,1361,40156,3338,29429,2980,405903,11050,76955,5613,533203,12559,20597,2978,21897,2740,33217,3330,41274,3558,394756,10768,21462,2417,626798,14260,55815,4431,69572,4853,77193,5626,81579,5166,318573,11170,24066,2072,458959,13356,108357,6217,88501,5378,87179,6190,59949,5547,96856,6441,18117,2894,482230,11586,224970,8597,99549,5712,61011,4356,38881,4040,42758,4367,15061,2019,226185,7681,144372,6071,40147,3608,18151,2859,8750,1698,7610,1727,7155,1338,286747,11459,225592,9932,31319,3883,13044,2440,4958,1350,4081,1261,7753,1466,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1084700,16006,210908,6815,3276,929,4393,1133,7580,1420,6090,1320,143800,6309,45769,3358,224044,6984,10770,1815,7463,1496,12829,2045,15023,2455,152958,6074,25001,2683,277516,10174,30176,3508,49668,4083,58606,4472,47826,4150,71962,6134,19278,2449,170814,7823,68461,4175,46920,4438,28306,3279,10345,1957,5027,1291,11755,2314,131060,5576,94803,4925,16094,2195,5344,1322,2758,994,2667,852,9394,1425,42936,4252,37656,3836,1546,683,647,471,191,182,233,175,2663,727,27422,2846,24113,2687,523,304,183,175,129,110,0,284,2474,863,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,87947,3417,14981,1204,585,285,760,371,906,412,737,339,10148,1257,1845,581,18476,1851,1851,665,1549,716,2343,692,2007,578,9612,1578,1114,377,23480,2420,6708,1139,5846,1341,3505,802,2506,785,3013,909,1902,526,14905,1701,10508,1470,1779,531,526,299,194,166,82,136,1816,636,11583,1655,9092,1528,387,242,163,158,230,273,284,323,1427,431,2277,644,2012,630,0,203,0,203,0,203,21,38,244,218,2245,635,1653,566,0,203,0,203,0,203,0,203,592,359,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1355211,15969,282866,8674,6494,1390,6075,965,17023,2077,11477,1968,192153,7066,49644,3995,293348,9617,15040,1791,13995,2216,20125,2224,24524,2470,203805,8844,15859,1995,337086,9352,42055,3500,63886,4190,70289,4476,53986,3608,88456,4467,18414,2148,209726,7393,98481,5316,52008,3740,29145,2977,10935,1789,8442,1700,10715,2096,155581,5960,116384,5577,20717,2570,6612,1479,1831,802,2040,771,7997,1301,45244,3733,39395,3527,1836,750,552,454,254,307,150,144,3057,758,31360,3485,28047,3386,488,417,40,65,130,124,50,82,2605,767,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,443544,6948,94098,5573,1021,697,1579,544,3967,1084,3548,929,63762,4469,20221,2244,99471,5023,3725,907,5426,1131,8222,1718,10429,1852,61934,4045,9735,1425,115548,5632,24133,2410,26035,2848,19367,2130,15844,2427,19758,2424,10411,1647,63579,4277,34244,3234,13106,2117,6819,1361,2370,858,2012,694,5028,1081,47428,3873,36392,3420,4607,1176,666,302,622,441,701,526,4440,857,13993,1951,11377,1758,598,629,256,273,0,247,315,193,1447,570,9427,1641,8161,1651,296,361,110,179,0,247,0,247,860,425,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,516227,9154,87068,4864,1186,594,1720,634,3977,1009,2248,592,62583,3975,15354,2015,108291,4892,2907,791,2846,775,5198,1562,7545,1491,84190,4751,5605,1286,133033,6709,9366,1545,19204,2411,26135,2617,24534,2952,46934,4192,6860,1380,82470,5232,28072,3182,22020,1898,14415,2172,8640,2150,6703,1386,2620,763,69700,4689,42444,3456,15007,2589,5420,1168,2041,745,1939,639,2849,1370,22246,2950,18391,2685,1483,845,597,553,430,312,324,236,1021,508,13419,1694,11926,1647,514,366,102,120,98,111,96,114,683,408,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1386092,17657,261407,9047,5412,1853,5893,1114,19369,2554,11159,1554,180590,7867,38984,3730,288728,9033,14091,1511,15820,2145,26530,2581,24784,2161,186901,7133,20602,1926,333906,10852,45786,3525,55482,3850,60626,5196,47275,3983,100851,5385,23886,2380,213297,8795,83728,5049,53271,4036,34436,3780,16354,2628,14714,1976,10794,1345,180155,6147,126780,6325,23682,2421,9804,1441,5134,1490,5794,1088,8961,1253,65030,4940,52342,4541,4914,1231,1824,815,497,429,770,405,4683,1047,43569,3653,38693,3541,1316,669,753,420,122,146,202,173,2483,599,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,151450,4785,27820,2266,400,322,981,554,3755,1004,1451,599,18133,2239,3100,1005,30584,2844,2398,869,2456,759,3023,848,2775,917,19042,2751,890,508,32692,2966,3046,956,2620,764,5878,1674,6368,1415,14190,2033,590,353,22976,2961,3962,1032,7158,1659,5401,1537,2358,734,2280,867,1817,920,22287,2543,13010,1946,4822,1278,1753,689,689,446,1209,730,804,658,7786,1681,6079,1382,1003,560,306,264,73,121,49,84,276,233,7305,1419,6736,1419,225,184,139,157,0,284,0,284,205,184,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,489287,10310,104849,6221,689,395,2179,970,3027,733,2061,912,70827,5284,26066,2825,100943,5250,5939,1457,3621,1024,6653,1171,7978,1484,63940,4614,12812,1938,122484,5859,16592,2250,18475,2846,22881,2744,20239,2965,31170,3046,13127,2061,72348,5465,33365,4013,15915,2436,9327,1661,4611,1272,2658,683,6472,1430,58284,4338,41822,4026,8353,1648,2220,891,711,478,372,268,4806,1371,19035,2477,15587,2249,1192,631,590,426,144,170,61,104,1461,519,11344,1884,10415,1859,171,143,0,286,54,91,0,286,704,442,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,96085,3191,18972,1817,1625,683,730,306,2093,649,1098,489,10299,1472,3127,772,24104,2297,2074,671,2279,726,3135,875,3080,755,11947,1739,1589,410,24185,1962,6602,1172,4704,838,4002,904,2616,744,3526,886,2735,591,14829,1520,9215,1249,2362,815,1115,523,423,312,289,272,1425,465,10195,1347,7524,1166,538,363,160,150,0,219,39,65,1934,657,1652,490,1396,473,0,219,46,75,0,219,0,219,210,149,2148,700,1834,673,0,219,0,219,0,219,0,219,314,193,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,727293,13475,155418,7166,3647,1149,3380,1130,7884,1312,7291,1537,98482,5860,34734,4037,162465,7945,7645,1581,8304,1599,12922,1746,16756,2379,103469,6565,13369,1869,185083,7466,31624,3051,35200,3351,40102,4011,24974,3266,38943,3933,14240,2034,106551,6523,50343,4956,26205,2983,13787,2058,4154,1112,4116,1261,7946,1772,77635,5616,58763,5063,7837,1439,3532,1185,1077,565,453,301,5973,1219,24602,3054,20463,2786,1283,588,492,392,108,136,216,217,2040,668,15539,2056,14212,2039,282,211,127,149,0,282,0,282,918,491,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2815491,25661,482186,13525,7320,1653,6219,1417,19755,2667,15933,1949,339536,11631,93423,5716,576783,14069,17432,2443,16009,2353,25065,2663,43898,3915,437832,12401,36547,4152,701105,16647,60367,4671,107010,5543,143244,7484,129443,6852,220419,10010,40622,3490,451890,14708,153690,8035,133587,8012,74417,5711,36333,4981,32403,4027,21460,2471,373018,13325,237433,11068,70626,5373,26921,3257,10168,1976,8191,1470,19679,2407,128706,6339,102062,5648,12415,2129,3908,1081,490,288,1076,459,8755,1626,101803,5580,92304,5229,2078,670,408,245,436,259,267,233,6310,1233,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,233160,6586,30426,3081,451,271,669,465,1309,511,891,467,22680,2798,4426,1018,42425,3380,927,469,1704,603,2232,781,3215,927,31303,2857,3044,991,66640,4731,7098,1459,8593,1493,15917,1907,12650,2322,18415,2765,3967,927,42283,3764,15170,2225,11122,2008,8159,1844,2942,1155,3339,1608,1551,608,32969,3108,22220,2944,4532,1346,3108,945,633,372,662,526,1814,683,10653,1693,8627,1579,675,332,479,558,39,67,190,188,643,330,7764,1700,6853,1608,379,354,46,75,0,258,0,258,486,387,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,71965,3084,12674,1597,18,31,237,235,1951,588,994,594,8428,1392,1046,403,17043,1763,835,378,478,283,1366,506,1303,390,11971,1539,1090,472,16339,1714,1494,594,2043,544,3626,964,2487,675,5433,1005,1256,407,11835,1457,3955,943,3088,780,2326,656,920,420,918,514,628,296,8988,1326,5178,1098,1873,688,531,341,225,205,197,170,984,398,2792,784,2488,743,31,52,88,86,0,211,0,211,185,134,2294,710,1856,657,106,110,0,211,0,211,0,211,332,232,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,877297,13767,126666,5481,3623,1196,4368,1297,6707,1406,3689,1059,84575,5687,23704,2669,134751,7499,8153,1811,4490,1119,9221,1958,8529,1408,94303,6390,10055,1623,193656,7516,17767,2362,22191,3046,31503,2942,29429,3228,79519,5236,13247,2158,151079,6347,35872,3704,31660,3430,29473,2968,21004,3018,26052,2779,7018,1533,144818,6507,61992,4037,35066,3387,21511,3434,8495,1476,9692,1755,8062,1579,66190,3925,43197,3552,11504,1996,4915,1281,2019,780,1541,692,3014,902,60137,3689,47636,3666,6893,1383,1958,685,621,369,660,323,2369,811,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
