GEO_ID,B25106_001E,B25106_001M,B25106_002E,B25106_002M,B25106_003E,B25106_003M,B25106_004E,B25106_004M,B25106_005E,B25106_005M,B25106_006E,B25106_006M,B25106_007E,B25106_007M,B25106_008E,B25106_008M,B25106_009E,B25106_009M,B25106_010E,B25106_010M,B25106_011E,B25106_011M,B25106_012E,B25106_012M,B25106_013E,B25106_013M,B25106_014E,B25106_014M,B25106_015E,B25106_015M,B25106_016E,B25106_016M,B25106_017E,B25106_017M,B25106_018E,B25106_018M,B25106_019E,B25106_019M,B25106_020E,B25106_020M,B25106_021E,B25106_021M,B25106_022E,B25106_022M,B25106_023E,B25106_023M,B25106_024E,B25106_024M,B25106_025E,B25106_025M,B25106_026E,B25106_026M,B25106_027E,B25106_027M,B25106_028E,B25106_028M,B25106_029E,B25106_029M,B25106_030E,B25106_030M,B25106_031E,B25106_031M,B25106_032E,B25106_032M,B25106_033E,B25106_033M,B25106_034E,B25106_034M,B25106_035E,B25106_035M,B25106_036E,B25106_036M,B25106_037E,B25106_037M,B25106_038E,B25106_038M,B25106_039E,B25106_039M,B25106_040E,B25106_040M,B25106_041E,B25106_041M,B25106_042E,B25106_042M,B25106_043E,B25106_043M,B25106_044E,B25106_044M,B25106_045E,B25106_045M,B25106_046E,B25106_046M,NAME,B25106_001MA,B25106_001EA,B25106_002MA,B25106_002EA,B25106_003MA,B25106_003EA,B25106_004MA,B25106_004EA,B25106_005MA,B25106_005EA,B25106_006MA,B25106_006EA,B25106_007EA,B25106_007MA,B25106_008EA,B25106_008MA,B25106_009MA,B25106_009EA,B25106_010MA,B25106_010EA,B25106_011MA,B25106_011EA,B25106_012MA,B25106_012EA,B25106_013MA,B25106_013EA,B25106_014MA,B25106_014EA,B25106_015MA,B25106_015EA,B25106_016MA,B25106_016EA,B25106_017MA,B25106_017EA,B25106_018MA,B25106_018EA,B25106_019EA,B25106_019MA,B25106_020EA,B25106_020MA,B25106_021MA,B25106_021EA,B25106_022MA,B25106_022EA,B25106_023MA,B25106_023EA,B25106_024MA,B25106_024EA,B25106_025EA,B25106_025MA,B25106_026MA,B25106_026EA,B25106_027MA,B25106_027EA,B25106_028EA,B25106_028MA,B25106_029MA,B25106_029EA,B25106_030EA,B25106_030MA,B25106_031EA,B25106_031MA,B25106_032MA,B25106_032EA,B25106_033MA,B25106_033EA,B25106_034MA,B25106_034EA,B25106_035EA,B25106_035MA,B25106_036EA,B25106_036MA,B25106_037MA,B25106_037EA,B25106_038MA,B25106_038EA,B25106_039EA,B25106_039MA,B25106_040EA,B25106_040MA,B25106_041EA,B25106_041MA,B25106_042EA,B25106_042MA,B25106_043MA,B25106_043EA,B25106_044MA,B25106_044EA,B25106_045MA,B25106_045EA,B25106_046MA,B25106_046EA,state
0400000US27,2020144,7496,1530659,9897,143071,5005,18028,1334,27353,2198,97690,4577,198324,5448,72976,3076,39365,2505,85983,4245,230136,5858,91499,3649,51393,2650,87244,4248,360982,6993,154328,4563,122716,3879,83938,4059,593844,6212,387434,6379,163210,5686,43200,3382,4302,895,489485,9638,166229,6446,9317,1586,22520,2122,134392,5558,119835,5685,14021,1964,40444,3464,65370,3808,75915,4467,23489,2358,36639,2901,15787,2458,60132,3218,38718,2599,18383,2400,3031,691,34328,2650,29756,2438,3790,1137,782,416,6030,1544,27016,2098,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1084034,7745,757446,10943,171352,5592,34263,2974,32420,2689,104669,4615,154588,5794,70919,3888,35106,3413,48563,3584,116402,5651,65975,4202,33358,2757,17069,2200,146590,6265,101494,4869,35021,3078,10075,1509,162024,5577,137218,5198,20772,2392,4034,1046,6490,1448,326588,7944,130312,6172,6896,1680,15242,2070,108174,5504,70091,5979,16427,2909,30462,3813,23202,3077,38029,3858,18648,2525,16049,2604,3332,1182,24291,2658,20918,2555,3284,971,89,112,12719,1723,12481,1714,106,124,132,197,6956,1524,44190,3542,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2285280,10457,1614217,14314,220023,5903,44248,2973,42619,2372,133156,4864,277468,7910,119853,4565,61730,3582,95885,4440,266207,7187,131903,4881,73588,4080,60716,4532,366489,8762,220503,6183,108300,4671,37686,3126,476549,8970,375020,7995,85096,4048,16433,1873,7481,1219,671063,13073,245360,8150,9235,1525,32729,2747,203396,7436,161788,8529,26230,2614,71363,5466,64195,4654,97625,5288,49739,4062,40662,3199,7224,1332,72989,4524,59115,4438,11663,1912,2211,693,34747,3700,33382,3626,829,345,536,388,8889,1388,49665,4056,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,368268,2828,254458,4764,40360,2363,7344,1059,8267,976,24749,2106,47520,2805,20781,1749,8281,1082,18458,1711,45983,3021,22142,1640,11491,1742,12350,1686,61229,2762,35197,1942,18433,1565,7599,1315,58036,2819,46092,2619,9393,1369,2551,663,1330,519,113810,4404,43363,3079,2093,646,6176,1157,35094,2965,25749,2298,5321,1058,11461,1690,8967,1578,13430,1632,7473,1467,4561,986,1396,609,12477,1832,10508,1765,1573,650,396,296,6276,1441,6041,1420,235,226,0,231,1062,575,11453,1259,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,695592,4475,474682,6469,59817,2802,8328,1021,13069,1484,38420,2551,78389,3462,32019,2119,18205,1651,28165,2242,72770,3557,33813,2225,20221,2022,18736,1795,117957,3946,67525,2795,36581,2432,13851,1582,144175,4030,109914,3833,29242,1686,5019,887,1574,459,220910,5577,73986,4211,4027,891,13077,1662,56882,3772,51866,3179,12439,1550,21723,2027,17704,2260,35571,3216,18603,2503,13652,1964,3316,1155,27906,2682,22036,2254,5196,1324,674,357,10762,1549,9860,1597,902,497,0,216,2894,848,17925,1528,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,906719,6595,550125,8469,52555,3209,5394,1313,5622,1385,41539,2982,75061,4330,18956,2048,8980,1346,47125,3740,82387,4477,22514,1930,14804,1691,45069,3430,122406,5649,39094,3061,41292,3224,42020,3124,212693,5909,122547,4942,65189,4136,24957,2461,5023,1366,356594,7890,85256,5076,1394,635,3933,964,79929,4997,85435,5249,3562,1099,18213,2167,63660,4719,59919,4618,8751,2004,33628,3316,17540,2471,61754,4475,27705,3013,28438,3415,5611,1231,45933,4233,38164,3860,7367,1592,402,310,4654,1517,13643,2230,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,497054,4541,362854,5819,29797,2435,1551,522,2642,587,25604,2366,42714,3213,8483,1369,10528,1262,23703,2226,49050,3157,13834,1707,10288,1449,24928,2559,83486,4161,28770,2396,25499,2388,29217,2536,156257,4572,88652,3673,50425,2573,17180,1926,1550,588,134200,4792,35490,2704,1527,707,5740,1162,28223,2684,27293,2469,2451,841,6593,1287,18249,2076,22578,2293,3586,788,11446,1809,7546,1532,26065,2624,12753,1540,10446,1835,2866,1199,14649,1976,11741,1630,2590,971,318,329,2080,1004,6045,1308,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3141956,9862,2114072,15341,173578,6104,3674,825,7927,1301,161977,6031,199276,5309,19707,1884,45446,2974,134123,4887,222998,6567,47901,3165,54530,3469,120567,5335,391197,9802,111481,4741,102427,5098,177289,7112,1117545,12956,594164,10365,338033,8311,185348,6175,9478,1693,1027884,13709,275819,10945,9748,1771,30551,3590,235520,9938,189383,7680,8737,1645,30085,2922,150561,7161,168145,7515,22046,2548,76888,6044,69211,5208,172775,7549,64838,4852,80587,5935,27350,3659,166728,6993,130838,6700,28968,3124,6922,1299,14935,2390,40099,3691,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,727820,5484,504354,8037,95164,4657,27006,2275,16432,2076,51726,3428,89431,4602,43146,2709,16987,2346,29298,2621,85406,4770,41717,2953,23396,2868,20293,2281,100721,4413,61253,3640,29147,2666,10321,1567,129900,5141,105992,4544,19254,2185,4654,1096,3732,981,223466,7239,84035,5127,3639,998,8815,1656,71581,4796,51434,3872,7445,1531,20654,2803,23335,2796,26338,2929,13382,2304,9864,1766,3092,942,24678,2707,18595,2610,5193,1032,890,442,14365,2374,13657,2327,515,300,193,225,2784,1103,19832,2067,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7114431,15213,3936378,24667,395350,8193,31135,2596,46098,3116,318117,9165,483326,11350,118923,5321,108730,5286,255673,8751,505213,11060,176295,5861,123585,5692,205333,7341,799163,12925,340324,8290,200819,7391,258020,10115,1733721,17358,1052481,13965,423499,9722,257741,9026,19605,2215,3178053,20688,998717,14449,24992,3105,102363,5069,871362,14829,602732,14247,55815,4431,146765,8158,400152,12236,440842,13002,108357,6217,175680,7846,156805,8552,467169,11266,224970,8597,160560,6414,81639,5420,498024,12972,369964,12525,102661,6121,25399,3179,55131,4905,115438,5631,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3409840,14997,2325140,18958,357839,9401,62338,4158,69516,4155,225985,7388,394460,8714,153734,5731,74892,3975,165834,6154,377988,9404,162992,5939,107629,4766,107367,5363,501164,9960,274912,6822,164017,6853,62235,3877,678617,11430,520729,10366,128792,5400,29096,2540,15072,2093,1084700,16006,364182,9104,14046,2107,32265,3261,317871,8960,258238,10028,30176,3508,108274,5115,119788,7032,159059,7079,68461,4175,75226,5439,15372,2493,121666,5524,94803,4925,21438,2636,5425,1293,65221,4585,61769,4559,2899,804,553,258,18384,2072,97950,5102,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,270437,2052,182490,3399,25918,1721,4709,665,5731,749,15478,1544,30528,2067,15713,1365,6884,963,7931,1132,33477,2284,18811,1567,9252,1221,5414,950,44375,2232,30313,1824,11690,1489,2372,591,47370,2235,39043,2103,7109,908,1218,398,822,345,87947,3417,30498,2000,2436,743,5558,1138,22504,1861,21578,2465,6708,1139,9351,1595,5519,1192,13089,1558,10508,1470,2305,557,276,217,10156,1597,9092,1528,550,272,514,422,3686,878,3665,870,0,203,21,38,704,387,8236,1189,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4507821,13987,3152610,19830,387653,8547,44201,2717,69766,3409,273686,7153,506325,10369,179360,5042,114549,4932,212416,7530,507894,9514,208297,4895,144248,5310,155349,6330,728042,12443,361650,8770,254850,7343,111542,4963,1008184,12799,743630,10897,219123,6072,45431,2769,14512,1596,1355211,15969,510711,12990,21534,2542,57218,4288,431959,12616,318672,9056,42055,3500,134175,6166,142442,6061,199011,7172,98481,5316,81153,4468,19377,2622,147584,5678,116384,5577,27329,2844,3871,1135,70942,4983,67442,4945,2916,937,584,369,27431,2734,80860,4848,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1380595,8810,937051,10825,162397,5129,36178,2688,33441,2514,92778,4006,176544,5853,87137,3897,37172,2647,52235,3346,162526,6198,90148,4041,46550,3466,25828,2789,201496,6644,138350,5179,48326,3306,14820,1822,228181,6256,191552,5732,30959,2708,5670,861,5907,1067,443544,6948,163613,7308,4746,1092,19194,2497,139673,6502,105137,5257,24133,2410,45402,3078,35602,3744,58551,4121,34244,3234,19925,2683,4382,1120,42988,3600,36392,3420,5273,1234,1323,704,21113,2564,19538,2452,1260,879,315,193,7862,1298,44280,3392,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1425340,7083,909113,10907,112281,3890,17347,1956,15997,1696,78937,3894,134990,5267,46434,3125,23798,2068,64758,3845,148060,5590,55229,3505,32879,3039,59952,3539,208665,5933,82701,3694,76964,3851,49000,3488,300953,7253,198296,6673,83592,3737,19065,1951,4164,904,516227,9154,174400,6591,4093,857,13741,2018,156566,6369,126173,6399,9366,1545,45339,3663,71468,4851,79850,5116,28072,3182,36435,2732,15343,2565,66851,4535,42444,3456,20427,2895,3980,1016,33961,3179,30317,2996,2696,1165,948,416,8235,1513,26757,3197,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4860140,14124,3474048,20820,473101,9008,50995,3071,88582,3886,333524,8597,557725,9940,204944,5125,138346,5537,214435,6528,533370,9116,244240,6935,136816,5864,152314,6117,757255,10969,404034,7569,227214,7344,126007,5247,1134924,13645,804739,11927,261554,7862,68631,3531,17673,2360,1386092,17657,490549,11165,19503,2451,67612,4257,403434,9765,310020,10296,45786,3525,116108,5855,148126,6662,202503,8458,83728,5049,87707,5309,31068,3381,171194,6067,126780,6325,33486,2675,10928,1716,101433,6043,91035,5644,8807,1623,1591,537,21778,3370,88615,3970,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,406089,2961,254639,4769,22955,2287,1134,461,2601,614,19220,2055,28281,2367,5651,1069,7598,1190,15032,2040,32028,2601,9410,1291,5069,982,17549,1902,56363,3511,16883,1947,16277,2097,23203,2480,114394,4231,68481,3345,35822,2318,10091,1269,618,331,151450,4785,54414,3797,2798,963,10215,1362,41401,3814,32102,2942,3046,956,8498,1648,20558,2577,21159,2683,3962,1032,12559,2169,4638,1064,21483,2348,13010,1946,6575,1409,1898,800,14610,1982,12815,1762,1673,748,122,147,2812,1017,4870,1413,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1635907,9252,1146620,13840,199529,6558,42648,2703,35848,2880,121033,5359,203569,6456,87490,3956,37844,2909,78235,4166,182121,7324,90034,4902,52731,4042,39356,3389,248757,6979,153219,5728,69737,3804,25801,2607,304545,7606,236665,6826,53936,3460,13944,1728,8099,1519,489287,10310,166914,7631,6628,1500,15480,1897,144806,7186,109357,5660,16592,2250,41356,3872,51409,4393,65876,5642,33365,4013,25242,3035,7269,1542,53478,4201,41822,4026,10573,1694,1083,551,28214,2634,26002,2571,1953,750,259,218,10772,1972,54676,4348,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,310331,2851,214246,3793,29495,2150,4502,683,6713,1035,18280,1699,38046,2390,18172,1564,8801,1090,11073,1396,37869,2079,20115,1480,10180,1251,7574,1233,53335,2659,34461,2236,14483,1349,4391,905,54745,2528,43377,2400,8904,1239,2464,721,756,271,96085,3191,38360,2657,3699,972,8237,1111,26424,2555,21450,2030,6602,1172,8706,1452,6142,1140,13404,1470,9215,1249,3477,908,712,411,8261,1165,7524,1166,698,383,39,65,3276,816,3230,815,46,75,0,219,1043,538,10291,1277,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2366130,12369,1638837,16782,273800,7802,62871,3597,52366,3854,158563,6074,290208,9908,126360,4760,56344,4467,107504,6003,264393,7116,131482,5345,75107,4225,57804,3823,354168,8951,218427,6848,102611,4631,33130,2946,445449,9981,353695,9055,73722,4241,18032,2273,10819,1684,727293,13475,269780,9085,11292,2023,32490,2789,225998,8813,170843,7293,31624,3051,75302,5266,63917,5063,98605,6193,50343,4956,39992,3180,8270,1683,71662,5425,58763,5063,11369,1898,1530,715,37183,3472,34675,3361,2184,794,324,259,14008,2662,65212,4572,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,7978095,18793,5162604,28008,745549,13047,120612,5507,134151,5340,490786,12588,793883,14753,298248,8863,155618,5887,340017,9260,775543,13746,345633,9363,198170,7995,231740,7881,1039458,16770,542968,10749,323534,9629,172956,7917,1768719,17190,1273679,16289,390291,8445,104749,4758,39452,4261,2815491,25661,928999,18192,24752,2894,67048,5007,837199,17366,660483,16781,60367,4671,250254,8776,349862,13903,430430,14161,153690,8035,208004,9457,68736,6205,353339,13039,237433,11068,97547,6341,18359,2495,215444,8076,194366,7875,18809,2572,2269,643,46420,4713,180376,7211,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,791929,4640,558769,7876,48655,3213,8979,1445,7879,1198,31797,2539,82280,4115,29393,2299,11692,1650,41195,3199,97965,4974,29025,2161,28518,2769,40422,2799,140245,5457,56540,3089,57093,3722,26612,2424,187837,5580,136407,4535,42668,3257,8762,1208,1787,519,233160,6586,65381,4617,1378,533,5914,1175,58089,4137,62673,4615,7098,1459,24510,2283,31065,3363,40732,3851,15170,2225,19281,2640,6281,2018,31155,3124,22220,2944,7640,1736,1295,635,17288,2238,15480,2200,1579,719,229,197,2566,847,13365,1781,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,248825,2206,176860,3377,20838,1713,957,324,2741,540,17140,1535,27783,1936,6434,923,8747,1133,12602,1229,27332,2030,9163,1136,8480,1313,9689,1214,41681,2335,18157,1579,14990,1602,8534,1046,58825,2626,40653,2128,14725,1562,3447,929,401,206,71965,3084,27581,2426,853,384,4032,990,22696,2185,15083,1644,1494,594,5669,1111,7920,1210,11207,1396,3955,943,5414,1026,1838,603,8004,1252,5178,1098,2404,753,422,228,4569,1053,4344,1021,225,171,0,211,484,334,5037,867,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2889688,11234,2012391,18661,212284,6867,42420,2879,36717,3001,133147,5750,241882,6676,96005,4151,43129,3299,102748,6454,263954,7378,104265,4802,62560,3545,97129,5449,408496,8250,182808,6259,126573,5349,99115,5016,877915,11751,549808,11234,239999,7422,88108,4392,7860,1355,877297,13767,227658,8332,11776,2142,24786,2880,191096,7990,180409,7338,17767,2362,53694,4158,108948,6087,144061,6239,35872,3704,61133,4283,47056,3932,136756,6322,61992,4037,56577,4515,18187,2355,120944,5212,90833,5007,25270,2784,4841,1219,10858,2116,56611,4209,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2450474,8355,1584549,14207,147363,5821,22992,2170,20937,1975,103434,4836,204262,6620,67433,3697,38167,2972,98662,4452,232050,6797,82479,3978,47852,2851,101719,4789,354788,7944,134120,4915,116144,5365,104524,5343,639383,11371,390609,9613,190738,6928,58036,3211,6703,1169,865925,11710,265941,8951,7721,1582,26105,2510,232115,8765,201197,8536,16594,2788,61573,4260,123030,7953,139717,6572,36937,3681,69548,5350,33232,2995,122612,6471,70654,5049,43245,3632,8713,1649,84579,6138,73392,5518,10344,2248,843,485,10032,1917,41847,3345,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,740702,5802,558289,7108,122690,4367,41933,2467,24880,1855,55877,3748,117371,4074,69648,2981,21532,2154,26191,2773,96015,4169,64571,3886,21186,2222,10258,1492,109599,4829,85577,4010,18364,1964,5658,1406,108457,4981,96825,4952,9800,1695,1832,734,4157,1138,182413,6083,80236,4447,5003,1057,14897,2020,60336,3883,32769,3240,9620,1661,14042,2008,9107,1358,16561,2031,10719,1552,5402,1296,440,376,15022,2259,13415,2125,1011,536,596,573,5187,1046,4964,1047,223,181,0,266,3081,1153,29557,2412,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
