GEO_ID,B05003I_001E,B05003I_001M,B05003I_002E,B05003I_002M,B05003I_003E,B05003I_003M,B05003I_004E,B05003I_004M,B05003I_005E,B05003I_005M,B05003I_006E,B05003I_006M,B05003I_007E,B05003I_007M,B05003I_008E,B05003I_008M,B05003I_009E,B05003I_009M,B05003I_010E,B05003I_010M,B05003I_011E,B05003I_011M,B05003I_012E,B05003I_012M,B05003I_013E,B05003I_013M,B05003I_014E,B05003I_014M,B05003I_015E,B05003I_015M,B05003I_016E,B05003I_016M,B05003I_017E,B05003I_017M,B05003I_018E,B05003I_018M,B05003I_019E,B05003I_019M,B05003I_020E,B05003I_020M,B05003I_021E,B05003I_021M,B05003I_022E,B05003I_022M,B05003I_023E,B05003I_023M,NAME,B05003I_001MA,B05003I_001EA,B05003I_002EA,B05003I_002MA,B05003I_003EA,B05003I_003MA,B05003I_004EA,B05003I_004MA,B05003I_005EA,B05003I_005MA,B05003I_006MA,B05003I_006EA,B05003I_007MA,B05003I_007EA,B05003I_008EA,B05003I_008MA,B05003I_009EA,B05003I_009MA,B05003I_010EA,B05003I_010MA,B05003I_011MA,B05003I_011EA,B05003I_012MA,B05003I_012EA,B05003I_013EA,B05003I_013MA,B05003I_014EA,B05003I_014MA,B05003I_015EA,B05003I_015MA,B05003I_016EA,B05003I_016MA,B05003I_017MA,B05003I_017EA,B05003I_018MA,B05003I_018EA,B05003I_019EA,B05003I_019MA,B05003I_020EA,B05003I_020MA,B05003I_021EA,B05003I_021MA,B05003I_022MA,B05003I_022EA,B05003I_023MA,B05003I_023EA,state
0400000US23,12059,762,5957,728,1522,291,1353,287,169,144,52,99,117,119,4435,693,3314,662,1121,495,391,240,730,473,6102,628,1949,383,1848,385,101,117,0,229,101,117,4153,445,3382,597,771,438,198,143,573,383,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,316257,1696,165844,1625,52994,935,44164,2052,8830,2230,1075,516,7755,2099,112850,1124,24185,2604,88665,2566,18962,2387,69703,3578,150413,1494,48922,1103,42508,1860,6414,1617,1209,814,5205,1432,101491,794,29801,2928,71690,2871,22079,2229,49611,3653,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,490839,584,242490,1434,86973,1129,77641,2864,9332,2537,1555,750,7777,2426,155517,769,73152,4454,82365,4315,24191,3414,58174,4384,248349,1552,83494,1136,77065,1862,6429,1483,1154,431,5275,1402,164855,870,93636,4246,71219,4045,26383,2802,44836,4373,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,371627,910,194162,1717,69114,1309,61297,1524,7817,1472,1142,491,6675,1403,125048,1096,69617,3304,55431,3088,13908,2135,41523,3625,177465,1610,63954,1226,56582,1599,7372,1334,1569,670,5803,1195,113511,1152,74822,2528,38689,2255,12318,1948,26371,2286,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,181959,1350,96316,1858,33606,1285,27825,1345,5781,1164,1562,725,4219,938,62710,1428,22119,2310,40591,2419,6806,1416,33785,2645,85643,2032,33935,1473,28805,1714,5130,1173,1312,629,3818,999,51708,1222,23539,2035,28169,1952,5736,1427,22433,1935,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,43275,2378,24808,2046,6428,1238,4836,1097,1592,701,293,263,1299,659,18380,2317,6962,1520,11418,2201,3194,1284,8224,1934,18467,1775,5440,1055,4951,1081,489,392,29,53,460,390,13027,1387,7924,1486,5103,1068,1992,807,3111,802,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,148994,1680,79756,2070,27024,1630,23906,1864,3118,813,873,520,2245,674,52732,1480,24609,2423,28123,2231,8095,1701,20028,1934,69238,1959,23957,1371,19603,1562,4354,1353,1077,536,3277,1130,45281,1379,24691,2510,20590,1951,5687,1628,14903,1883,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,20232,877,9345,1062,3337,739,3324,732,13,29,0,231,13,29,6008,877,5244,952,764,419,393,343,371,349,10887,1231,3764,759,3764,759,0,231,0,231,0,231,7123,974,6229,988,894,423,422,299,472,293,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,122518,433,66896,1700,25095,1469,21146,1866,3949,1094,240,164,3709,1130,41801,1041,14640,1512,27161,1469,6013,1168,21148,1797,55622,1691,21855,1452,18930,1471,2925,750,248,175,2677,735,33767,838,13943,1290,19824,1528,4803,951,15021,1429,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,563999,0,297703,1112,106624,1048,92906,2472,13718,2298,1565,897,12153,2312,191079,550,67618,3798,123461,3812,30976,2917,92485,4571,266296,1112,100842,1050,89620,2197,11222,2088,1479,933,9743,1988,165454,551,67495,3767,97959,3848,26258,2600,71701,4492,Nevada,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,27933,536,14434,1211,5823,1161,5015,1210,808,613,264,252,544,564,8611,501,4701,1283,3910,1218,2180,1220,1730,895,13499,1152,4053,938,3744,953,309,260,106,182,203,196,9446,556,4673,967,4773,992,2075,758,2698,1012,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1307412,0,660497,1635,204141,1246,181718,3064,22423,2916,5067,1638,17356,2588,456356,836,180289,6016,276067,6031,93429,6176,182638,6843,646915,1635,196486,1244,171777,4162,24709,3912,3818,1487,20891,3729,450429,833,192475,6545,257954,6426,108380,5872,149574,7721,New Jersey,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,822224,0,405473,1561,128354,1556,121611,2340,6743,1888,349,257,6394,1890,277119,179,216799,4089,60320,4106,15954,2229,44366,3776,416751,1559,123836,1555,116076,2356,7760,2171,247,250,7513,2105,292915,180,238613,4061,54302,4083,17530,1813,36772,3717,New Mexico,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3028658,538,1488923,2231,462601,1669,415235,5238,47366,5013,8320,1691,39046,4357,1026322,1549,455646,10262,570676,10039,183268,7487,387408,11047,1539735,2156,442719,1494,399219,4136,43500,4107,9070,1988,34430,3545,1097016,1400,533537,9465,563479,9602,242878,7737,320601,9372,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,533087,2261,303960,3866,98366,2914,76846,3326,21520,2550,1270,596,20250,2642,205594,2841,37057,3647,168537,4224,21660,3096,146877,4648,229127,3520,89596,2608,69091,3298,20505,2647,1619,866,18886,2494,139531,2322,38386,3035,101145,3011,17959,2126,83186,2944,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,8553,764,4467,772,1313,505,1213,510,100,103,78,106,22,34,3154,583,2614,640,540,286,134,170,406,249,4086,896,1522,354,1487,359,35,41,0,203,35,41,2564,778,1765,507,799,476,120,140,679,464,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,253889,2161,131187,2462,44895,1610,39928,1864,4967,1013,755,436,4212,995,86292,1959,55004,2583,31288,2105,7748,1521,23540,2083,122702,2399,44718,1584,40414,1562,4304,1010,539,301,3765,972,77984,1653,56714,2409,21270,2014,6874,1310,14396,1613,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,227767,696,120567,2078,42112,1328,36088,1768,6024,1031,588,346,5436,962,78455,1589,33563,3030,44892,2654,8429,1591,36463,2682,107200,2021,41387,1339,35865,1693,5522,1169,238,150,5284,1159,65813,1491,33217,2113,32596,1873,5089,1084,27507,2098,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,353433,0,189789,1660,67854,1418,57582,2509,10272,2301,466,300,9806,2270,121935,1054,36307,3650,85628,3561,14142,2270,71486,4074,163644,1661,64933,1378,53089,2519,11844,2289,1119,573,10725,2465,98711,1042,40853,3080,57858,3033,10117,1678,47741,2542,Oregon,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,484679,1165,245049,1800,91784,1507,84221,2301,7563,1773,1307,495,6256,1656,153265,1256,102333,4055,50932,3925,15582,2181,35350,3582,239630,1739,85429,1251,79884,1735,5545,1338,898,516,4647,1262,154201,1088,109908,4107,44293,4089,16234,2065,28059,3295,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,112722,0,55010,710,20715,554,17680,1235,3035,1017,465,326,2570,1034,34295,668,9894,1917,24401,2001,6351,1239,18050,2243,57712,709,20581,540,18392,986,2189,877,585,425,1604,733,37131,697,14271,1908,22860,1927,8749,1381,14111,1972,Rhode Island,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,135041,2138,75529,2330,22125,1749,15695,1696,6430,1224,337,198,6093,1230,53404,1544,12271,1975,41133,2181,3767,1076,37366,2221,59512,2241,21677,1580,16967,1523,4710,938,235,274,4475,925,37835,1497,12512,1390,25323,1801,3760,1040,21563,1803,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,14140,712,7362,677,2644,572,2504,559,140,103,39,76,101,77,4718,586,2595,676,2123,529,487,303,1636,454,6778,642,3057,472,2941,495,116,98,31,55,85,83,3721,463,1846,530,1875,482,889,441,986,349,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,172704,2424,96467,2546,29665,1471,22646,2059,7019,1548,155,203,6864,1554,66802,2251,16866,2290,49936,2744,5525,1260,44411,2861,76237,2492,27425,1743,22314,1756,5111,1038,277,256,4834,1026,48812,2017,19030,2487,29782,2239,5290,1071,24492,2154,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,7903079,0,4008991,3692,1415516,3421,1268972,8474,146544,7246,8221,1814,138323,7278,2593475,1617,1353848,16108,1239627,16287,306431,11085,933196,18307,3894088,3693,1360162,3373,1228169,8154,131993,7742,10865,2176,121128,7776,2533926,1537,1437434,15374,1096492,14987,305155,10310,791337,15342,Texas,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,264084,0,139545,963,50380,838,42778,1899,7602,1874,1704,1417,5898,1365,89165,440,34419,2784,54746,2725,9255,1660,45491,2678,124539,964,47671,836,40563,1894,7108,1598,803,743,6305,1561,76868,441,34498,2631,42370,2667,9163,1692,33207,2531,Utah,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,5214,649,2397,381,806,259,780,267,26,52,26,52,0,211,1591,330,966,312,625,242,376,197,249,189,2817,543,1043,321,842,269,201,201,98,116,103,163,1774,376,1301,328,473,278,179,166,294,238,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,438789,3186,231454,3357,70431,2487,58662,3101,11769,2489,1393,745,10376,2395,161023,2397,42436,3975,118587,4372,23640,3208,94947,5281,207335,3210,69902,2417,58886,2814,11016,1923,1433,724,9583,1838,137433,1881,44981,2784,92452,3019,29545,2662,62907,3562,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,541722,0,285056,1869,104995,1480,92779,2540,12216,2255,1664,780,10552,2101,180061,1244,71237,4263,108824,4288,23745,2894,85079,4521,256666,1869,98660,1360,85971,2718,12689,2437,1011,538,11678,2320,158006,1320,74504,3936,83502,4041,21090,2874,62412,3701,Washington,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,10139,1124,5332,892,1562,462,1499,468,63,97,32,61,31,66,3770,891,2339,830,1431,534,745,519,686,456,4807,826,1716,483,1693,481,23,48,23,48,0,266,3091,700,2462,617,629,344,214,209,415,265,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,242287,1287,129468,1738,44734,1234,39047,1500,5687,1085,981,582,4706,1054,84734,1060,40615,2384,44119,2215,8666,1536,35453,2151,112819,1461,42560,989,37309,1173,5251,1078,815,489,4436,1004,70259,1084,38870,2310,31389,2239,7619,1570,23770,2429,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,33437,0,16664,1164,5177,676,4943,604,234,230,0,258,234,230,11487,1269,8018,1058,3469,1067,389,300,3080,1049,16773,1165,5379,660,5121,690,258,232,0,258,258,232,11394,782,10220,811,1174,633,136,181,1038,612,Wyoming,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3809041,5233,1816619,3483,519915,1962,516789,2253,3126,1135,758,431,2368,994,1296704,2506,1249898,4173,46806,3023,16992,2112,29814,2929,1992422,3847,497571,2551,494896,2806,2675,1019,514,398,2161,915,1494851,2522,1441335,4831,53516,3582,22803,2420,30713,2828,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
