GEO_ID,B18020H_001E,B18020H_001M,B18020H_002E,B18020H_002M,B18020H_003E,B18020H_003M,B18020H_004E,B18020H_004M,B18020H_005E,B18020H_005M,B18020H_006E,B18020H_006M,B18020H_007E,B18020H_007M,B18020H_008E,B18020H_008M,B18020H_009E,B18020H_009M,B18020H_010E,B18020H_010M,B18020H_011E,B18020H_011M,B18020H_012E,B18020H_012M,B18020H_013E,B18020H_013M,B18020H_014E,B18020H_014M,B18020H_015E,B18020H_015M,B18020H_016E,B18020H_016M,B18020H_017E,B18020H_017M,B18020H_018E,B18020H_018M,B18020H_019E,B18020H_019M,B18020H_020E,B18020H_020M,B18020H_021E,B18020H_021M,B18020H_022E,B18020H_022M,B18020H_023E,B18020H_023M,B18020H_024E,B18020H_024M,B18020H_025E,B18020H_025M,B18020H_026E,B18020H_026M,B18020H_027E,B18020H_027M,B18020H_028E,B18020H_028M,B18020H_029E,B18020H_029M,B18020H_030E,B18020H_030M,B18020H_031E,B18020H_031M,NAME,B18020H_001MA,B18020H_001EA,B18020H_002MA,B18020H_002EA,B18020H_003EA,B18020H_003MA,B18020H_004EA,B18020H_004MA,B18020H_005EA,B18020H_005MA,B18020H_006MA,B18020H_006EA,B18020H_007MA,B18020H_007EA,B18020H_008EA,B18020H_008MA,B18020H_009EA,B18020H_009MA,B18020H_010EA,B18020H_010MA,B18020H_011MA,B18020H_011EA,B18020H_012MA,B18020H_012EA,B18020H_013MA,B18020H_013EA,B18020H_014EA,B18020H_014MA,B18020H_015EA,B18020H_015MA,B18020H_016MA,B18020H_016EA,B18020H_017MA,B18020H_017EA,B18020H_018MA,B18020H_018EA,B18020H_019EA,B18020H_019MA,B18020H_020EA,B18020H_020MA,B18020H_021MA,B18020H_021EA,B18020H_022MA,B18020H_022EA,B18020H_023MA,B18020H_023EA,B18020H_024MA,B18020H_024EA,B18020H_025EA,B18020H_025MA,B18020H_026EA,B18020H_026MA,B18020H_027MA,B18020H_027EA,B18020H_028MA,B18020H_028EA,B18020H_029MA,B18020H_029EA,B18020H_030EA,B18020H_030MA,B18020H_031EA,B18020H_031MA,state
0400000US40,1630083,2578,259847,7796,127709,4342,28246,2413,14152,2023,14094,1650,99463,3475,43220,2957,56243,2925,132138,5359,24870,2187,9702,1617,15168,1763,107268,4752,35147,2518,72121,4221,1370236,7841,673057,4898,270188,2925,204855,3961,65333,3746,402869,3510,354864,4423,48005,3545,697179,5632,274465,2929,174919,4741,99546,4434,422714,4750,305191,5008,117523,4227,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1932212,2805,261368,8628,130265,5996,31500,3129,16220,2172,15280,2220,98765,4763,43425,3538,55340,3796,131103,5516,27106,2990,12899,2070,14207,2342,103997,4123,37878,3144,66119,3494,1670844,8478,824717,6079,315702,3616,236028,5319,79674,4713,509015,4770,436344,5289,72671,4027,846127,6021,321391,3562,215186,5830,106205,4651,524736,4053,378953,5746,145783,5016,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,6451030,5326,760077,11342,382495,6633,85563,4788,35224,3015,50339,3582,296932,5919,114803,4975,182129,5574,377582,8086,70169,4470,28025,2520,42144,3527,307413,7282,105623,4808,201790,5960,5690953,10704,2810885,6937,1012516,5297,753796,8950,258720,8240,1798369,5913,1571116,8223,227253,6154,2880068,8132,1010788,5201,692517,8334,318271,7940,1869280,7343,1386516,10588,482764,8774,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,539511,2466,69625,4317,32876,2795,7256,1251,3848,994,3408,977,25620,2342,11474,1486,14146,1821,36749,2545,6696,1337,3146,900,3550,986,30053,2102,9821,1747,20232,1773,469886,4853,229317,3288,81108,1755,63553,2284,17555,1936,148209,2524,131463,2830,16746,1902,240569,2630,84568,1766,62738,2298,21830,2251,156001,1940,123143,3080,32858,2647,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1778772,3222,249413,8150,119339,5510,23950,2507,11830,1979,12120,1963,95389,4528,33662,2909,61727,3970,130074,5515,23832,2798,9021,1729,14811,2478,106242,4600,31791,2946,74451,3841,1529359,8086,755853,5933,286432,3288,224607,4253,61825,3643,469421,4641,408791,5303,60630,3599,773506,5815,289368,3290,189806,4565,99562,4067,484138,4735,348558,6398,135580,5295,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,422435,1426,43196,2859,21890,1963,3780,825,2367,642,1413,533,18110,1785,9249,1312,8861,1258,21306,1712,4132,931,2335,729,1797,617,17174,1494,8748,1151,8426,1137,379239,3012,190186,2127,75053,1428,61230,1846,13823,1455,115133,1879,103767,2090,11366,1198,189053,1820,73308,1251,57355,2062,15953,1603,115745,1620,94280,2082,21465,1605,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3029047,3527,495443,10429,241014,7199,54657,4402,24456,2673,30201,3256,186357,5716,68703,3919,117654,5058,254429,7279,47934,3488,15914,2076,32020,2978,206495,5879,54975,3246,151520,5166,2533604,10749,1256495,7864,495730,5295,376787,6547,118943,5127,760765,6037,667180,6369,93585,3894,1277109,7610,494154,4205,319064,5821,175090,6797,782955,5980,565316,7094,217639,4734,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,7198731,6505,858912,14803,424351,11722,95037,6122,48762,4325,46275,3888,329314,9010,152961,6767,176353,6851,434561,10277,88218,5615,34618,3719,53600,3985,346343,9199,127433,5090,218910,7605,6339819,16044,3122123,12697,1153267,7328,855262,9762,298005,8304,1968856,9783,1755150,11236,213706,6542,3217696,12246,1199596,6937,759817,10815,439779,11692,2018100,9649,1446001,11786,572099,10849,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1297966,2186,142550,6373,72033,3943,26923,3099,17706,2787,9217,1771,45110,2788,25597,2283,19513,2232,70517,4426,22024,2931,11013,1803,11011,1986,48493,3406,17532,2153,30961,2989,1155416,6329,571664,3806,293258,3185,241948,4065,51310,3286,278406,2891,253325,3141,25081,2375,583752,4302,302771,3140,201865,4395,100906,4269,280981,3403,201186,4165,79795,3992,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,393841,1061,49693,3126,25723,2314,5401,1170,2846,873,2555,842,20322,1914,9231,1266,11091,1409,23970,1833,5735,1166,2502,770,3233,940,18235,1580,7796,1261,10439,1124,344148,3362,169023,2439,60960,1221,45098,1843,15862,1696,108063,1988,96788,1989,11275,1284,175125,1997,59393,1362,43614,1682,15779,1557,115732,1624,93330,2058,22402,1657,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3308016,5587,362155,9148,181198,5183,37788,3235,19576,2382,18212,2368,143410,4418,67694,4212,75716,4185,180957,6710,32141,3203,14583,2100,17558,2549,148816,5890,50265,3448,98551,4399,2945861,11369,1438200,7177,521828,5166,401083,6381,120745,6133,916372,5271,814341,6741,102031,4445,1507661,7562,534612,4533,360473,5943,174139,6767,973049,6515,712323,7578,260726,5476,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3195424,5191,429709,10519,218054,7241,52490,4053,25162,2845,27328,2649,165564,5384,73588,4132,91976,4531,211655,7406,45489,3957,18205,2911,27284,2830,166166,6209,63446,3933,102720,4499,2765715,11778,1365805,8537,509130,5177,372513,5871,136617,5444,856675,5686,737164,7367,119511,5628,1399910,8197,520236,4622,347786,6089,172450,6358,879674,6402,635919,7748,243755,7024,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1108325,2611,223856,7174,118715,4512,21627,2391,7834,1651,13793,1737,97088,4238,26009,2644,71079,3523,105141,4612,17802,1840,4371,1117,13431,1667,87339,4391,20984,2441,66355,3741,884469,7750,427694,4636,173027,3322,119629,3979,53398,3155,254667,4443,213582,4906,41085,3055,456775,5036,178054,2904,104721,3707,73333,3571,278721,4531,188328,5184,90393,4263,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3093879,3316,309926,8094,158188,5255,38053,2644,20708,2015,17345,1671,120135,4293,56701,2640,63434,3420,151738,5473,32037,2939,17695,2462,14342,1694,119701,4688,47948,2876,71753,3629,2783953,9181,1392111,6162,517935,3212,406457,4871,111478,4093,874176,4517,765148,5908,109028,3770,1391842,6004,511731,3447,385926,5434,125805,5131,880111,4891,690401,5840,189710,4825,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,299260,1368,38753,2584,20496,1876,4852,1227,3068,1036,1784,705,15644,1525,8293,1137,7351,1147,18257,1742,4099,1120,2118,719,1981,817,14158,1390,6204,1037,7954,1230,260507,3099,129763,2056,48993,1523,39619,1800,9374,1391,80770,1545,72427,1952,8343,1310,130744,2040,48366,1284,33686,1752,14680,1763,82378,1588,64295,1884,18083,1573,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,29932,3224,6283,1167,2835,800,393,390,219,221,174,213,2442,667,671,323,1771,626,3448,827,386,309,44,69,342,302,3062,851,711,440,2351,728,23649,2824,12458,1629,4304,1060,2476,835,1828,692,8154,1321,6888,1285,1266,468,11191,1762,5134,1312,1488,733,3646,980,6057,1106,3493,839,2564,745,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
