GEO_ID,B08117_001E,B08117_001M,B08117_002E,B08117_002M,B08117_003E,B08117_003M,B08117_004E,B08117_004M,B08117_005E,B08117_005M,B08117_006E,B08117_006M,B08117_007E,B08117_007M,B08117_008E,B08117_008M,B08117_009E,B08117_009M,B08117_010E,B08117_010M,B08117_011E,B08117_011M,B08117_012E,B08117_012M,B08117_013E,B08117_013M,B08117_014E,B08117_014M,B08117_015E,B08117_015M,B08117_016E,B08117_016M,B08117_017E,B08117_017M,B08117_018E,B08117_018M,B08117_019E,B08117_019M,B08117_020E,B08117_020M,B08117_021E,B08117_021M,B08117_022E,B08117_022M,B08117_023E,B08117_023M,B08117_024E,B08117_024M,B08117_025E,B08117_025M,B08117_026E,B08117_026M,B08117_027E,B08117_027M,B08117_028E,B08117_028M,B08117_029E,B08117_029M,B08117_030E,B08117_030M,B08117_031E,B08117_031M,B08117_032E,B08117_032M,B08117_033E,B08117_033M,B08117_034E,B08117_034M,B08117_035E,B08117_035M,B08117_036E,B08117_036M,B08117_037E,B08117_037M,B08117_038E,B08117_038M,B08117_039E,B08117_039M,B08117_040E,B08117_040M,B08117_041E,B08117_041M,B08117_042E,B08117_042M,NAME,B08117_001MA,B08117_001EA,B08117_002MA,B08117_002EA,B08117_003EA,B08117_003MA,B08117_004EA,B08117_004MA,B08117_005EA,B08117_005MA,B08117_006MA,B08117_006EA,B08117_007MA,B08117_007EA,B08117_008MA,B08117_008EA,B08117_009EA,B08117_009MA,B08117_010EA,B08117_010MA,B08117_011MA,B08117_011EA,B08117_012MA,B08117_012EA,B08117_013MA,B08117_013EA,B08117_014EA,B08117_014MA,B08117_015EA,B08117_015MA,B08117_016EA,B08117_016MA,B08117_017MA,B08117_017EA,B08117_018MA,B08117_018EA,B08117_019MA,B08117_019EA,B08117_020EA,B08117_020MA,B08117_021EA,B08117_021MA,B08117_022MA,B08117_022EA,B08117_023MA,B08117_023EA,B08117_024MA,B08117_024EA,B08117_025EA,B08117_025MA,B08117_026EA,B08117_026MA,B08117_027EA,B08117_027MA,B08117_028MA,B08117_028EA,B08117_029MA,B08117_029EA,B08117_030MA,B08117_030EA,B08117_031EA,B08117_031MA,B08117_032EA,B08117_032MA,B08117_033MA,B08117_033EA,B08117_034MA,B08117_034EA,B08117_035MA,B08117_035EA,B08117_036EA,B08117_036MA,B08117_037EA,B08117_037MA,B08117_038MA,B08117_038EA,B08117_039MA,B08117_039EA,B08117_040MA,B08117_040EA,B08117_041EA,B08117_041MA,B08117_042EA,B08117_042MA,state
0400000US30,387074,4561,20450,2312,115900,4674,133872,4068,80449,4163,36403,3110,294022,5215,14149,1976,89219,3963,103203,3713,60332,3733,27119,2793,39262,3502,2464,724,12331,1672,14843,1903,7221,1278,2403,642,2203,559,183,264,837,383,525,254,384,296,274,214,16728,1903,1065,409,4182,803,4567,1044,4141,901,2773,653,9152,1559,1333,1029,2782,952,1847,650,2062,717,1128,458,25707,2032,1256,406,6549,868,8887,1253,6309,1133,2706,682,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,741822,5800,51046,3086,204944,5787,253986,6344,160069,5307,71777,3700,600581,6313,33336,2361,163217,5089,208609,5769,134621,4933,60798,3220,71761,4116,11773,1707,19831,1954,22937,2121,11810,1517,5410,1075,4460,920,800,505,1418,565,1476,509,444,310,322,291,19055,1620,2183,628,6150,871,5776,1137,2944,568,2002,573,8812,1254,799,299,2641,739,2414,626,1723,501,1235,616,37153,2404,2155,536,11687,1319,12774,1401,8527,1326,2010,513,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,983155,9010,139738,7010,291259,10217,327856,10187,152637,6315,71665,4965,780714,11548,95253,5594,230956,10357,270226,9145,126707,6054,57572,4600,104326,6739,24392,3470,31220,3355,29521,3201,12199,1884,6994,1340,26952,2971,8183,1768,10094,2100,5689,1196,2715,960,271,233,20410,2943,5073,1559,6609,1837,5705,1157,1871,575,1152,636,18373,2523,4398,1406,4091,1089,5743,1586,1991,735,2150,1024,32380,3587,2439,807,8289,2384,10972,1875,7154,1435,3526,861,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,579215,5911,36645,2762,166379,5649,171130,5350,131257,5539,73804,3880,482162,7624,26437,2364,138177,5871,145831,4566,109327,4967,62390,3859,46777,3837,6739,1507,15705,2109,12633,1835,7819,1385,3881,752,3260,955,309,251,580,525,1043,648,960,403,368,276,13741,2144,1123,634,4376,1051,3165,1118,2999,907,2078,766,5943,1270,787,481,1960,699,1228,563,1297,629,671,357,27332,2637,1250,528,5581,969,7230,1254,8855,1890,4416,924,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3513369,18250,294089,10338,941520,17457,860932,12425,889985,14199,526843,13670,2584770,20204,165852,7819,708472,15780,668360,12659,653136,12905,388950,12028,305575,11484,49512,4882,92446,5872,67889,4750,61087,4734,34641,3113,361965,12154,41557,4150,73872,5486,70813,5672,110593,5726,65130,4518,94322,5847,19699,2681,29395,3045,18201,2684,17476,2994,9551,1281,49178,4229,12538,2878,16057,2589,7879,1620,7707,1546,4997,1065,117559,5214,4931,1431,21278,2990,27790,2821,39986,3194,23574,1872,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,702131,9181,83928,5097,193872,7445,218716,8038,114805,5876,90810,4765,541459,10168,57580,4171,148400,6631,176204,7193,89467,4829,69808,4202,90059,6534,16358,2750,29945,3885,22848,2287,11396,1979,9512,1488,5924,1312,1074,449,1063,521,1637,757,934,500,1216,534,15988,2377,2789,1015,3212,782,3984,1171,3187,892,2816,915,10691,1673,1700,775,2340,943,3277,892,1966,635,1408,499,38010,3253,4427,1211,8912,1445,10766,1778,7855,1456,6050,1357,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7466713,28453,708529,15632,1948519,26712,1966228,24129,1615512,22145,1227925,20481,4183768,25959,264773,10393,1172056,19258,1251493,17535,834132,13255,661314,14061,543271,14942,77470,5957,164787,9680,138168,6446,86790,5645,76056,4784,1937427,22700,263694,10481,440828,11014,418912,11221,492736,14354,321257,11641,384732,12572,58517,5400,86001,5329,69060,5067,88565,5884,82589,5643,138008,7090,19067,2844,31014,3318,24793,3302,34883,3881,28251,2878,279507,10476,25008,3041,53833,3894,63802,5171,78406,5170,58458,4480,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3400831,18271,387115,12216,964643,19862,1039560,17141,684790,13847,324723,9255,2797205,18275,265302,9233,788620,18442,888244,15700,585218,12280,269821,8461,369715,11783,87060,5710,119190,7043,91890,6261,47742,3179,23833,2381,24640,2709,6499,1555,6725,1660,4105,812,2950,894,4361,1096,43935,4187,9762,2387,13191,2475,9914,1450,6075,1185,4993,1183,45933,4195,10716,1931,13804,2315,11817,2376,6185,1409,3411,833,119403,6070,7776,1498,23113,2835,33590,3104,36620,3366,18304,2355,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,277894,3265,17022,1817,73082,3535,103984,4118,62039,3153,21767,2161,217646,3679,11909,1437,54712,3103,82807,3387,51033,2818,17185,1819,27749,2359,2327,638,8578,1648,9063,1155,5576,935,2205,540,1169,415,160,125,293,208,477,299,0,203,239,196,11482,1383,1069,354,3180,667,3681,758,2557,547,995,390,3520,817,264,224,1284,424,1328,539,285,167,359,246,16328,1408,1293,374,5035,868,6628,969,2588,490,784,322,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4433976,20917,315391,9137,1511084,17577,1334121,17041,798986,14521,474394,9824,3770422,22225,229937,7352,1274412,15519,1164561,17687,694582,13421,406930,9193,339546,10750,47558,4389,132319,6468,86890,4486,41098,2645,31681,3058,69182,5092,10579,1711,24917,3591,18428,2501,9511,1495,5747,996,66348,5129,8725,1708,24240,3186,14415,2096,11105,2259,7863,1304,40336,3265,7283,1625,14172,1734,9535,1754,4765,928,4581,1746,148142,5282,11309,1971,41024,3359,40292,3327,37925,2501,17592,1977,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1324990,11001,135722,5727,401900,8690,428476,11028,246023,7013,112869,4758,1090501,11778,95495,5356,327497,7963,360356,10748,210476,6906,96677,4349,136708,6468,26007,2644,43541,3385,39175,3561,18944,2407,9041,1332,7619,1689,1333,665,2603,846,1912,1225,949,417,822,429,22263,3161,3649,1340,8676,2808,5342,1100,3061,1157,1535,452,19401,2527,4425,1483,7005,1471,5679,1256,1233,511,1059,441,48498,3401,4813,1193,12578,1529,16012,1891,11360,1609,3735,894,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1439286,9699,138059,6590,345682,9335,503297,10312,291468,7717,160780,6647,1074719,11380,90896,4927,261871,9466,387694,10017,216279,7372,117979,5391,154484,7544,27473,3306,41103,3184,48818,3420,24158,2868,12932,1751,52868,3801,6049,1390,10077,2064,16520,2120,12563,1424,7659,1724,40806,3321,5589,1512,9354,1793,13548,1639,6951,1192,5364,1292,35689,2821,3210,856,7643,1552,10613,1829,8982,1703,5241,1037,80720,4447,4842,1027,15634,2359,26104,2505,22535,2122,11605,1589,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4824822,20608,331907,10284,1713748,19781,1239835,14980,945922,15744,593410,12031,3802002,21225,216639,8092,1357691,18270,998833,13318,766913,14148,461926,10458,430704,12172,48739,3757,175523,7672,101259,5643,62251,4075,42932,3714,235757,8845,24812,3382,69048,4182,63773,5562,43748,3101,34376,2737,147019,6508,19066,2507,56844,4753,27698,2861,22196,2391,21215,2144,46958,3599,7862,1195,16216,1996,8605,1660,7947,1299,6328,1289,162382,6031,14789,2193,38426,2932,39667,3049,42867,3152,26633,2293,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,434604,5554,41588,3799,117486,5147,123471,5143,92057,5071,60002,3833,359270,5567,28506,3127,98131,4668,105936,4703,77186,4389,49511,3614,36779,3527,6582,1625,11329,2016,8411,1557,6819,1322,3638,1011,10493,1972,2806,1228,2389,928,1959,613,1598,638,1741,692,8863,1590,1666,818,2255,958,1902,678,1647,614,1393,700,5852,1334,1459,782,1046,610,1341,641,997,645,1009,537,13347,1749,569,440,2336,797,3922,1026,3810,782,2710,853,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1596537,12832,170382,6884,494669,11970,491449,13485,286188,9141,153849,5892,1330853,14171,118749,5888,407766,11002,422536,12128,249376,7468,132426,5528,169174,7402,35110,3336,60656,4357,43925,4305,19086,2471,10397,1510,10201,1981,2388,1165,4383,1403,2537,1073,655,340,238,181,21318,2878,4937,1452,5602,1170,4652,1181,2328,760,3799,1302,21795,2998,5224,1417,8634,1876,4974,1301,1835,590,1128,530,43196,3288,3974,1475,7628,1387,12825,1807,12908,1898,5861,879,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,319547,4096,20918,1907,99936,3137,108563,4432,64984,3275,25146,2302,247995,3978,13459,1503,75130,2976,85635,3754,53239,3275,20532,2006,33692,2502,3343,929,10159,1112,11282,1581,6184,1075,2724,685,1001,424,407,290,305,174,289,285,0,219,0,219,11952,1512,1351,438,4748,852,3487,776,1296,350,1070,398,3155,716,365,255,911,390,924,394,805,366,150,148,21752,2102,1993,463,8683,1104,6946,1142,3460,838,670,269,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2293833,14697,246658,8281,783714,15616,646434,11095,396766,9979,220261,7338,1938794,15272,181857,7297,662793,13476,562795,11107,341153,9694,190196,6284,217260,8682,45876,3936,79006,5185,49582,4768,25959,2190,16837,2036,15406,2472,3192,1084,6104,1691,3316,930,1901,846,893,487,28688,2936,5843,1669,9193,1673,6210,1420,4377,1047,3065,874,23522,2969,4042,1253,7855,1541,6176,1460,3719,1191,1730,721,70163,4804,5848,1431,18763,2011,18355,2629,19657,2371,7540,1286,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8544276,28450,1345881,21674,2144786,29231,2523174,27659,1696135,22715,834300,12959,6850213,32360,914385,17997,1714971,24215,2120178,25809,1404253,20547,696426,12456,985962,19149,284111,11691,270312,10445,226296,9395,142054,5760,63189,3920,139484,8808,41424,5336,34597,4355,28613,3482,22579,2375,12271,1993,115791,6314,30736,3171,28152,3136,26024,3312,17578,2257,13301,1843,137934,7434,40776,4429,38519,3939,28154,2494,21275,2772,9210,1444,314892,9726,34449,3500,58235,3622,93909,5926,88396,5525,39903,3388,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,906813,6705,68656,4905,222108,6784,339567,7309,185602,6293,90880,4294,707224,8385,49484,3980,174066,5952,264083,7608,147464,5933,72127,3932,104764,5481,11151,2282,25736,2364,42520,3832,17442,1975,7915,1286,19023,2364,2339,770,5083,1551,4833,1026,4868,1395,1900,592,13741,1951,1265,642,2656,684,5187,1091,2384,579,2249,726,13628,1620,1242,559,3064,958,5222,914,2762,791,1338,561,48433,3551,3175,1340,11503,2252,17722,2299,10682,1467,5351,1003,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,275677,3796,15248,1619,85599,3221,74300,3436,62666,3175,37864,2668,212636,4723,10687,1248,65891,3480,59268,2959,48563,2893,28227,2340,27764,2322,2667,789,9972,1220,6755,1536,5401,1012,2969,799,2173,868,0,211,945,449,389,286,403,283,436,348,12610,1740,743,382,4150,958,2507,574,3109,803,2101,608,3987,911,228,129,1219,464,1198,565,538,266,804,347,16507,1537,923,373,3422,616,4183,948,4652,845,3327,963,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3127108,13643,283476,9793,782475,13542,853545,14881,708308,12793,499304,9064,2476435,16477,192162,6787,626120,12358,708245,14102,567077,11738,382831,9141,328071,10693,59555,5214,94927,5534,77467,4980,56131,4210,39991,3381,118825,6445,10533,2349,15477,2477,20304,2577,35528,3212,36983,3222,45406,4095,5941,1359,12316,2074,9418,1681,9178,1900,8553,1524,38031,3704,6742,1391,10752,1766,7853,1353,6964,1480,5720,1335,120340,6107,8543,1641,22883,2318,30258,3261,33430,2718,25226,2493,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2496821,15407,186485,7319,566585,12993,882445,12958,557096,10344,304210,9045,1869060,15397,124706,6245,434706,9278,682900,11255,407687,9406,219061,8033,278866,8337,38366,4009,67642,5126,89772,5473,53480,3547,29606,3141,116086,5645,6461,1089,18865,2708,34761,3452,36262,3828,19737,2258,62990,4081,5114,1597,14738,1661,20356,2670,13047,1999,9735,1590,41443,3264,3226,859,6923,1354,13700,1827,10314,1612,7280,1322,128376,6572,8612,1734,23711,3299,40956,3288,36306,2730,18791,2069,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,628230,7154,54764,3839,255018,7473,171308,6291,85460,4705,61680,3279,518268,7687,39364,3177,208863,6722,144744,6093,72440,4581,52857,3052,65483,4346,9756,1738,28009,2898,15738,1996,6611,1216,5369,1127,3850,1074,583,370,1839,740,696,444,594,331,138,155,15146,1941,2032,587,6570,1297,3181,801,1841,626,1522,581,5928,1254,902,496,2887,918,1161,474,617,440,361,251,19555,2660,2127,859,6850,1546,5788,1462,3357,944,1433,661,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2299803,11830,154603,5064,725570,10622,752365,10108,451138,8898,216127,5953,1884871,13493,109107,4453,583194,10015,636071,9927,377344,8249,179155,5576,197796,6402,24160,2871,71402,4431,54582,3222,31365,2191,16287,1591,30085,2760,5470,1280,8979,1625,7868,1355,4940,971,2828,687,57571,3831,5638,1089,20509,1985,15939,2230,9509,1422,5976,1015,32643,2189,3266,645,10339,1270,9553,1314,6011,908,3474,741,96837,3606,6962,946,31147,1858,28352,2092,21969,1912,8407,1051,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,217185,3876,11605,1890,66886,3345,80557,3454,38934,3092,19203,2040,162201,4368,8309,1621,49790,3273,60747,3575,29441,2321,13914,1799,25039,2676,2067,621,9140,1616,8571,1565,3241,889,2020,658,3775,1051,294,283,1772,798,1097,414,535,477,77,99,9512,1744,402,267,2345,732,3466,1052,1752,617,1547,682,2612,778,77,108,831,422,631,361,839,388,234,195,14046,1710,456,241,3008,776,6045,1303,3126,923,1411,609,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1014948,12317,153958,5716,236579,7259,289563,9504,245866,7098,88982,4284,777896,11866,92963,4151,177773,6859,229573,8526,203485,6939,74102,3909,120179,6150,20563,2353,26675,2648,35659,2999,28526,3256,8756,1689,31493,2736,11969,1967,8542,1503,6693,1129,3254,761,1035,604,38468,2779,14057,1715,12325,1688,7545,1423,3485,1024,1056,431,27280,2530,9418,1477,7225,1265,5904,1145,3281,990,1452,536,19632,2101,4988,946,4039,1063,4189,983,3835,973,2581,905,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
