GEO_ID,C06001_001E,C06001_001M,C06001_002E,C06001_002M,C06001_003E,C06001_003M,C06001_004E,C06001_004M,C06001_005E,C06001_005M,C06001_006E,C06001_006M,C06001_007E,C06001_007M,C06001_008E,C06001_008M,C06001_009E,C06001_009M,C06001_010E,C06001_010M,C06001_011E,C06001_011M,C06001_012E,C06001_012M,C06001_013E,C06001_013M,C06001_014E,C06001_014M,C06001_015E,C06001_015M,C06001_016E,C06001_016M,C06001_017E,C06001_017M,C06001_018E,C06001_018M,C06001_019E,C06001_019M,C06001_020E,C06001_020M,C06001_021E,C06001_021M,C06001_022E,C06001_022M,C06001_023E,C06001_023M,C06001_024E,C06001_024M,C06001_025E,C06001_025M,C06001_026E,C06001_026M,C06001_027E,C06001_027M,C06001_028E,C06001_028M,C06001_029E,C06001_029M,C06001_030E,C06001_030M,C06001_031E,C06001_031M,C06001_032E,C06001_032M,C06001_033E,C06001_033M,C06001_034E,C06001_034M,C06001_035E,C06001_035M,C06001_036E,C06001_036M,C06001_037E,C06001_037M,C06001_038E,C06001_038M,C06001_039E,C06001_039M,C06001_040E,C06001_040M,C06001_041E,C06001_041M,C06001_042E,C06001_042M,C06001_043E,C06001_043M,C06001_044E,C06001_044M,C06001_045E,C06001_045M,C06001_046E,C06001_046M,C06001_047E,C06001_047M,C06001_048E,C06001_048M,C06001_049E,C06001_049M,C06001_050E,C06001_050M,NAME,C06001_001EA,C06001_001MA,C06001_002EA,C06001_002MA,C06001_003MA,C06001_003EA,C06001_004MA,C06001_004EA,C06001_005EA,C06001_005MA,C06001_006EA,C06001_006MA,C06001_007MA,C06001_007EA,C06001_008MA,C06001_008EA,C06001_009MA,C06001_009EA,C06001_010MA,C06001_010EA,C06001_011EA,C06001_011MA,C06001_012EA,C06001_012MA,C06001_013MA,C06001_013EA,C06001_014MA,C06001_014EA,C06001_015MA,C06001_015EA,C06001_016MA,C06001_016EA,C06001_017EA,C06001_017MA,C06001_018EA,C06001_018MA,C06001_019MA,C06001_019EA,C06001_020MA,C06001_020EA,C06001_021EA,C06001_021MA,C06001_022EA,C06001_022MA,C06001_023EA,C06001_023MA,C06001_024MA,C06001_024EA,C06001_025MA,C06001_025EA,C06001_026EA,C06001_026MA,C06001_027MA,C06001_027EA,C06001_028EA,C06001_028MA,C06001_029EA,C06001_029MA,C06001_030MA,C06001_030EA,C06001_031EA,C06001_031MA,C06001_032EA,C06001_032MA,C06001_033EA,C06001_033MA,C06001_034EA,C06001_034MA,C06001_035MA,C06001_035EA,C06001_036MA,C06001_036EA,C06001_037EA,C06001_037MA,C06001_038EA,C06001_038MA,C06001_039EA,C06001_039MA,C06001_040EA,C06001_040MA,C06001_041EA,C06001_041MA,C06001_042EA,C06001_042MA,C06001_043EA,C06001_043MA,C06001_044EA,C06001_044MA,C06001_045EA,C06001_045MA,C06001_046MA,C06001_046EA,C06001_047EA,C06001_047MA,C06001_048EA,C06001_048MA,C06001_049MA,C06001_049EA,C06001_050EA,C06001_050MA,state
0400000US13,8821142,0,695355,3431,1657320,3222,836298,7761,2744318,8695,1223341,5557,853007,3553,483552,4058,255190,4378,72761,3678,4954824,30787,609314,6797,1177333,11633,478696,8867,1194345,19103,580571,10542,436802,7682,277385,4505,153987,4412,46391,2820,2965290,27720,70979,5675,387741,10999,248956,10156,1087294,16320,524489,10225,357256,7097,177829,4213,86817,3253,23929,2003,105609,7829,4212,1258,18990,3068,14613,2538,45715,4667,13943,2031,5170,1359,2272,786,502,381,192,177,795419,17172,10850,2754,73256,6271,94033,5557,416964,9633,104338,5759,53779,3991,26066,3048,13884,2228,2249,792,Georgia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1238158,0,89827,472,208744,691,110670,1752,328322,2228,185760,1498,145940,637,77293,794,69792,1973,21810,1921,693847,12267,73182,2180,153748,3667,62546,3513,148790,5300,87236,3434,68245,3061,41324,2338,44376,2142,14400,1813,298587,7333,12522,1964,34783,2395,29640,2529,95916,3962,52664,2449,41653,1626,14982,1213,12735,1328,3692,816,33320,3885,2185,710,7756,1490,3445,893,10286,1822,5135,936,2636,897,1098,505,473,370,306,253,212404,9946,1938,930,12457,2646,15039,2692,73330,3993,40725,3002,33406,2826,19889,1956,12208,1667,3412,844,Hawaii,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1395634,0,105906,1117,267030,1240,145667,1728,377301,3005,200638,2326,142372,958,86294,1060,53579,1921,16847,1707,654217,11797,87113,2434,165173,5367,79162,3134,144685,4039,72434,3031,49335,2613,30646,1712,20091,1636,5578,1010,654708,11228,17385,2178,90353,5286,56189,3547,191522,4469,117687,3183,87128,2747,51911,2157,32037,2023,10496,1456,10332,1754,379,301,2503,949,796,423,3399,901,1897,593,714,407,240,191,257,180,147,144,76377,5060,1029,559,9001,1968,9520,1699,37695,3061,8620,1555,5195,1035,3497,976,1194,517,626,389,Idaho,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12440351,0,899205,1763,2332381,2169,1128884,3458,3606632,5081,1792638,3444,1244458,2292,749624,2381,521242,5539,165287,5416,8290867,34576,819069,5773,1934925,13085,794635,11637,2105023,17185,1075843,10205,710801,8352,430529,6241,321631,5706,98411,4602,2345352,26005,62477,4716,259514,9822,166373,7716,701097,12276,414696,8374,338462,7833,211108,5694,141948,5172,49677,2939,108843,6593,3562,963,13342,2077,10379,2094,33896,3211,20572,2618,14208,2156,7811,1424,4100,982,973,432,1695289,26907,14097,2441,124600,8347,157497,8928,766616,14894,281527,8247,180987,6224,100176,5177,53563,3706,16226,2226,Illinois,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6093372,0,430123,2027,1162893,2322,543633,3727,1702536,4506,895075,3152,631941,1912,381799,1600,267534,3874,77838,4174,4199873,22075,384288,3742,924738,8352,381574,6820,1110262,10515,578538,7068,384515,5705,226663,3780,161167,4189,48128,2682,1617936,20673,40910,3224,211510,7772,130608,6265,462719,10724,278948,6586,227567,5751,140918,3871,97931,4015,26825,2831,33282,3554,807,447,3783,1021,4201,1570,13357,1810,5850,1164,2422,1258,1788,766,903,449,171,154,242281,7910,4118,1322,22862,3165,27250,2825,116198,4331,31739,3032,17437,1529,12430,1775,7533,1313,2714,940,Indiana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2862541,0,183179,1413,484747,1651,267597,2599,770482,3216,440966,2304,313403,1460,199974,1278,152521,2846,49672,2818,2109222,10680,161423,2164,377796,5049,192661,3973,525739,6133,317605,3815,225180,3026,153469,2533,116360,2548,38989,2440,639726,10467,20192,1950,93875,4913,59787,3205,192030,5996,107515,3933,80775,3094,41824,2333,33811,2451,9917,1468,10450,1378,41,43,1641,509,1572,592,4139,857,2397,672,351,193,122,108,165,155,22,27,103143,5405,1523,570,11435,1600,13577,1771,48574,3697,13449,2239,7097,1250,4559,1015,2185,620,744,330,Iowa,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2662616,0,187640,1383,483807,1985,265344,2837,729907,3857,397830,3068,267960,1950,167681,1518,123473,2270,38974,1945,1570706,10952,161581,2333,336798,5546,164438,4252,366709,6453,213554,4313,141128,3665,90611,2617,72903,2830,22984,1587,919563,10886,24412,2058,125892,5568,81360,3655,279953,6662,161621,4715,113596,3619,70856,2859,46520,2584,15353,1447,18812,2379,680,406,4161,1054,2433,899,8115,1419,2450,633,431,229,95,100,402,230,45,56,153535,5362,967,502,16956,2049,17113,2552,75130,3415,20205,2237,12805,1716,6119,1338,3648,970,592,309,Kansas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4058633,0,271153,1985,704958,2276,366717,3373,1152344,3970,614249,2917,453327,2104,282308,1751,166374,2712,47203,2627,2936646,18468,237707,3169,542072,7121,264370,5391,762557,9648,418804,5732,330527,4901,216411,2955,127452,3251,36746,2379,1000246,18192,31056,3012,146149,6343,89571,5045,336333,8978,175272,5198,114612,4872,60358,2928,36626,2425,10269,1441,22943,2567,803,418,4623,1130,2984,805,9305,1811,4363,1017,661,275,104,111,100,130,0,270,98798,4936,1587,603,12114,2050,9792,1690,44149,3143,15810,2874,7527,1112,5435,1083,2196,673,188,152,Kentucky,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4389747,0,318771,1871,821857,2165,457260,4131,1200272,5554,636398,3887,456306,2538,277936,2695,175541,3115,45406,2686,3501977,17983,299377,2465,719670,7323,393943,5659,912714,9135,474464,7417,331454,4969,206795,4056,129370,3902,34190,2642,739662,17944,17229,1613,90460,6685,52391,4220,223447,8365,137596,7190,107356,4296,60224,3404,40547,2680,10412,1367,26518,2736,879,542,4705,1337,1787,721,10940,1657,5206,1473,1685,652,1149,498,109,133,58,93,121590,6446,1286,554,7022,1493,9139,1379,53171,3784,19132,2057,15811,1640,9768,2332,5515,1063,746,541,Louisiana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1283673,0,67169,715,209050,1006,107918,1077,339326,1478,218377,1054,160518,533,94313,564,67001,1960,20001,1912,833897,9485,57750,1646,158191,4092,76522,2165,204000,4471,127299,3536,93854,3365,59151,1733,43638,2155,13492,1512,398863,9350,9105,1649,45894,3951,28299,2159,120123,4344,80486,3558,59795,3473,30831,1838,19351,1877,4979,1029,12186,1798,134,109,1608,710,1091,506,4471,1127,3195,806,1019,312,294,194,270,196,104,126,38727,3473,180,258,3357,1079,2006,663,10732,1992,7397,1304,5850,868,4037,892,3742,864,1426,472,Maine,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5461318,0,381773,1425,1015890,1811,480039,3149,1548162,4165,833523,3051,592481,2210,322095,1704,221379,3222,65976,3265,2625310,24016,303047,4809,687896,8588,257683,5252,595393,10778,325871,7762,219383,5784,119767,3912,91271,2928,24999,2284,2128891,23409,67874,4824,265865,8557,152351,6542,643407,11386,387073,8184,306338,6389,161955,3978,109072,3794,34956,2552,65744,4774,3841,1728,10533,1944,7018,1828,24548,2907,12361,1731,4331,1194,1939,694,993,491,180,179,641373,13820,7011,1665,51596,4966,62987,4266,284814,7766,108218,4117,62429,3046,38434,2545,20043,2000,5841,1180,Maryland,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
