GEO_ID,B18030_001E,B18030_001M,B18030_002E,B18030_002M,B18030_003E,B18030_003M,B18030_004E,B18030_004M,B18030_005E,B18030_005M,B18030_006E,B18030_006M,B18030_007E,B18030_007M,B18030_008E,B18030_008M,B18030_009E,B18030_009M,B18030_010E,B18030_010M,B18030_011E,B18030_011M,B18030_012E,B18030_012M,B18030_013E,B18030_013M,B18030_014E,B18030_014M,B18030_015E,B18030_015M,B18030_016E,B18030_016M,B18030_017E,B18030_017M,B18030_018E,B18030_018M,B18030_019E,B18030_019M,B18030_020E,B18030_020M,B18030_021E,B18030_021M,B18030_022E,B18030_022M,B18030_023E,B18030_023M,B18030_024E,B18030_024M,B18030_025E,B18030_025M,B18030_026E,B18030_026M,B18030_027E,B18030_027M,B18030_028E,B18030_028M,B18030_029E,B18030_029M,B18030_030E,B18030_030M,B18030_031E,B18030_031M,B18030_032E,B18030_032M,B18030_033E,B18030_033M,B18030_034E,B18030_034M,B18030_035E,B18030_035M,B18030_036E,B18030_036M,B18030_037E,B18030_037M,B18030_038E,B18030_038M,B18030_039E,B18030_039M,B18030_040E,B18030_040M,B18030_041E,B18030_041M,B18030_042E,B18030_042M,B18030_043E,B18030_043M,B18030_044E,B18030_044M,B18030_045E,B18030_045M,B18030_046E,B18030_046M,B18030_047E,B18030_047M,B18030_048E,B18030_048M,B18030_049E,B18030_049M,B18030_050E,B18030_050M,B18030_051E,B18030_051M,B18030_052E,B18030_052M,B18030_053E,B18030_053M,B18030_054E,B18030_054M,B18030_055E,B18030_055M,NAME,B18030_001MA,B18030_001EA,B18030_002EA,B18030_002MA,B18030_003EA,B18030_003MA,B18030_004EA,B18030_004MA,B18030_005EA,B18030_005MA,B18030_006EA,B18030_006MA,B18030_007MA,B18030_007EA,B18030_008EA,B18030_008MA,B18030_009EA,B18030_009MA,B18030_010EA,B18030_010MA,B18030_011EA,B18030_011MA,B18030_012MA,B18030_012EA,B18030_013EA,B18030_013MA,B18030_014EA,B18030_014MA,B18030_015EA,B18030_015MA,B18030_016EA,B18030_016MA,B18030_017EA,B18030_017MA,B18030_018MA,B18030_018EA,B18030_019EA,B18030_019MA,B18030_020EA,B18030_020MA,B18030_021EA,B18030_021MA,B18030_022EA,B18030_022MA,B18030_023MA,B18030_023EA,B18030_024EA,B18030_024MA,B18030_025EA,B18030_025MA,B18030_026EA,B18030_026MA,B18030_027EA,B18030_027MA,B18030_028MA,B18030_028EA,B18030_029MA,B18030_029EA,B18030_030EA,B18030_030MA,B18030_031EA,B18030_031MA,B18030_032EA,B18030_032MA,B18030_033MA,B18030_033EA,B18030_034MA,B18030_034EA,B18030_035EA,B18030_035MA,B18030_036EA,B18030_036MA,B18030_037EA,B18030_037MA,B18030_038MA,B18030_038EA,B18030_039MA,B18030_039EA,B18030_040MA,B18030_040EA,B18030_041EA,B18030_041MA,B18030_042EA,B18030_042MA,B18030_043MA,B18030_043EA,B18030_044MA,B18030_044EA,B18030_045MA,B18030_045EA,B18030_046EA,B18030_046MA,B18030_047EA,B18030_047MA,B18030_048EA,B18030_048MA,B18030_049EA,B18030_049MA,B18030_050EA,B18030_050MA,B18030_051MA,B18030_051EA,B18030_052EA,B18030_052MA,B18030_053EA,B18030_053MA,B18030_054EA,B18030_054MA,B18030_055EA,B18030_055MA,state
0400000US35,1741372,3211,296121,9717,144934,6332,10680,1701,3246,934,7434,1423,7252,1588,2308,999,4944,1333,83681,5059,22009,2587,61672,4657,43321,2536,6619,1263,36702,2179,151187,5990,6099,1414,2383,975,3716,953,4340,1129,1384,705,2956,923,83968,4876,24372,2679,59596,4045,56780,2727,9894,1353,46886,2807,1445251,10066,699675,6827,135296,2802,32646,3513,102650,4268,68297,4136,16102,2817,52195,3537,438316,6642,49618,3656,388698,7033,57766,2260,5168,1011,52598,2107,745576,6562,136342,2424,33846,3379,102496,4025,65547,3486,19333,2582,46214,3288,473869,5459,71438,4752,402431,6147,69818,2680,8198,1202,61620,2704,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,17346219,5946,2426466,27641,1088597,17583,104883,4952,30786,3370,74097,4043,44171,3281,11386,1854,32785,2892,596939,15104,136898,6458,460041,13489,342604,7197,48665,4613,293939,5636,1337869,17434,57795,3843,18261,2088,39534,3270,34645,3109,10321,1603,24324,2694,667346,13870,199925,8041,467421,10727,578083,7906,121231,5717,456852,8015,14919753,27491,7230637,18070,1282057,7404,232522,10650,1049535,12704,555320,8824,101465,6417,453855,8286,4761250,17737,357850,14619,4403400,21626,632010,7321,47408,3451,584602,7570,7689116,17981,1260783,6933,230576,9361,1030207,11951,537519,6540,105960,6072,431559,7086,5072638,13476,569887,14156,4502751,18446,818176,7764,84818,5206,733358,7974,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7750187,5007,1271507,16609,592507,10699,57944,3807,16307,2246,41637,3232,25875,2831,8619,1792,17256,2143,338380,9077,77016,4224,261364,8375,170308,4461,18764,2276,151544,4234,679000,10711,32459,2961,11570,1950,20889,2159,14335,2070,5935,1352,8400,1412,378613,8618,104660,5682,273953,7695,253593,4880,52482,2732,201111,4949,6478680,16030,3168573,11583,603137,5438,113312,6543,489825,7648,242295,6930,45388,4010,196907,6414,2078195,10357,170028,6972,1908167,10299,244946,4839,13508,1550,231438,5064,3310107,12091,585399,5785,123575,7687,461824,8741,232135,6395,56271,4787,175864,6181,2175545,10071,274933,8840,1900612,12956,317028,4924,30577,2117,286451,4722,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,567135,1211,80191,2965,38382,2206,2471,591,258,140,2213,585,1167,409,61,63,1106,411,19833,1851,3384,718,16449,1696,14911,1043,1292,379,13619,1015,41809,1931,1674,493,481,313,1193,427,1423,566,324,253,1099,460,18484,1559,4191,855,14293,1454,20228,1229,4770,814,15458,1207,486944,3166,242025,2529,38518,904,4935,1144,33583,1578,19121,1349,4378,952,14743,1197,162099,2540,10927,1428,151172,2827,22287,979,1538,341,20749,998,244919,2285,36955,1018,3840,796,33115,1283,18719,1155,4192,865,14527,1217,160016,1944,14183,1961,145833,2475,29229,1176,3052,546,26177,1186,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10380284,5259,1664004,21105,779568,11722,82647,5474,25644,3307,57003,4478,34987,2546,7453,1230,27534,2325,431862,7949,104041,4986,327821,7427,230072,4614,17413,1868,212659,4738,884436,13604,43512,3553,11945,1905,31567,3391,27039,2984,10823,2074,16216,2043,472210,8425,145275,6359,326935,7322,341675,6344,49091,3049,292584,5798,8716280,21835,4244794,12644,767874,6059,120048,6764,647826,7380,339016,5920,57097,4967,281919,5661,2768212,10318,194358,8622,2573854,12883,369692,4637,16996,1960,352696,4851,4471486,14601,771023,5707,133443,7822,637580,8911,332049,6281,64341,4600,267708,6212,2878869,10142,290372,9999,2588497,14861,489545,6238,36265,2751,453280,6530,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3166419,2673,602879,11758,285747,7082,21574,2340,7992,1377,13582,1933,13570,2019,3423,823,10147,1798,163759,5048,38192,3776,125567,4867,86844,2879,9038,1312,77806,2918,317132,7757,12360,1868,4037,909,8323,1576,10251,1277,3747,725,6504,1013,173565,6419,55142,4548,118423,4680,120956,3015,22023,2379,98933,3213,2563540,11378,1252730,7579,233035,3628,46242,3610,186793,4306,106592,3662,23458,2589,83134,3304,807480,6306,74213,4013,733267,6673,105623,3015,6129,932,99494,2966,1310810,8391,230401,3240,49156,4340,181245,4293,106918,4364,26723,3156,80195,3822,845151,7877,115933,5369,729218,8173,128340,3219,12246,1282,116094,3413,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3314546,3458,532047,11581,252596,7055,21398,2454,5342,1192,16056,1967,10743,1854,3170,1106,7573,1309,144090,6166,32980,3152,111110,5745,76365,2819,4922,999,71443,2823,279451,7674,11943,1720,3598,914,8345,1486,8119,1350,2806,1069,5313,1136,148978,6190,44899,3277,104079,4947,110411,3530,14282,1608,96129,3483,2782499,12328,1379028,7050,235899,3772,39651,3031,196248,4408,108651,4430,21902,3194,86749,4054,914752,6826,85420,5236,829332,8773,119726,2757,5678,1039,114048,2923,1403471,8509,237920,3463,40957,4744,196963,5105,101723,3852,24548,2835,77175,3552,922922,7599,110839,5786,812083,8317,140906,3527,9362,1390,131544,3707,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11210564,4453,1783098,20569,828460,12223,81109,4200,25352,3199,55757,3812,35747,3196,8214,1743,27533,2498,443924,9474,98405,5795,345519,7973,267680,5678,21606,2216,246074,5597,954638,13522,44658,3403,15189,2564,29469,2866,21321,2349,6991,1423,14330,1721,472500,9872,137472,6664,335028,8290,416159,7164,59111,3296,357048,7222,9427466,21287,4575365,11748,785570,6156,108094,6148,677476,7715,353907,7569,52609,5453,301298,6315,2974221,11228,186353,8187,2787868,12511,461667,5508,22825,2273,438842,5533,4852101,14944,784141,6208,122528,6231,661613,8607,337661,6043,66139,4610,271522,5820,3121339,10894,296262,8398,2825077,14352,608960,6904,53254,3556,555706,7321,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,962996,1674,154667,6920,71472,4100,9070,1518,2670,1091,6400,1202,2585,577,515,332,2070,523,38774,2946,7314,1883,31460,2875,21043,1794,2090,692,18953,1658,83195,4401,3756,918,1029,601,2727,742,2074,758,1071,594,1003,408,43580,2799,13169,2058,30411,2386,33785,2118,4255,920,29530,1939,808329,7024,389613,4576,67309,2167,12492,2245,54817,2688,26397,2010,4109,1254,22288,1886,259576,3698,14160,2221,245416,3792,36331,1785,1622,526,34709,1755,418716,4055,68552,1760,11824,2210,56728,2801,26143,2087,4652,1302,21491,2102,275219,3244,27489,3289,247730,3882,48802,2169,3254,1013,45548,2154,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3811603,3579,658721,13852,303091,9102,26399,2580,9369,1616,17030,2050,12710,1815,3113,1078,9597,1664,177799,6220,39998,3918,137801,5543,86183,3483,9101,1331,77082,3333,355630,8613,13450,1855,4103,1226,9347,1488,8967,1491,3014,811,5953,1310,202329,7081,59896,4055,142433,5762,130884,3880,25823,2372,105061,3905,3152882,13853,1524979,10036,289270,3689,56801,4547,232469,5072,120808,4061,23788,2819,97020,4323,987430,8383,76512,5029,910918,9088,127471,3430,7079,1116,120392,3227,1627903,9424,286494,3465,61480,4714,225014,5640,119351,3753,28625,2786,90726,3617,1061008,7846,138797,6654,922211,7399,161050,3902,16604,1850,144446,3434,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,688307,1351,98099,3761,48450,2319,3331,801,1105,606,2226,513,1750,540,398,243,1352,520,25347,1980,6140,1122,19207,1662,18022,1168,1600,437,16422,1172,49649,2252,1915,740,364,235,1551,669,1303,505,636,359,667,295,24777,1893,8556,1352,16221,1437,21654,1519,4252,658,17402,1462,590208,3989,289567,2697,51540,1070,6760,1310,44780,1473,25050,1509,5189,1129,19861,1462,187185,2411,13734,1413,173451,2522,25792,1121,1542,416,24250,1084,300641,2506,51922,1552,8356,1549,43566,1873,23817,1632,6261,1191,17556,1389,189280,2156,18816,2000,170464,2834,35622,1584,3944,706,31678,1577,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5389897,5118,1010487,16669,471004,9752,38203,3148,12152,1791,26051,2587,17329,2305,5385,1390,11944,1668,282426,7387,72570,5190,209856,6913,133046,3719,17816,2399,115230,3666,539483,11612,23302,2750,10798,1820,12504,2047,11082,1774,2597,892,8485,1666,311693,8651,105490,6134,206203,7127,193406,4753,40620,2638,152786,4631,4379410,19003,2142278,10209,384911,4649,74936,5456,309975,7747,178182,5871,30521,3747,147661,5801,1411865,7601,111040,6357,1300825,8983,167320,3397,10942,1720,156378,3561,2237132,12351,377516,4686,72560,5468,304956,6591,162316,5526,38872,3623,123444,5342,1482419,8910,176391,8234,1306028,9216,214881,4895,23686,2318,191195,5130,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20278408,7770,2880108,25960,1364320,19479,154964,6578,50476,4099,104488,5714,59341,5188,17315,2558,42026,4186,762582,15020,168516,7194,594066,14374,387433,5584,53021,3736,334412,5186,1515788,19149,92863,5198,28869,3235,63994,3937,40377,3430,12574,2148,27803,3282,818799,15111,242162,8083,576637,13273,563749,8195,112191,4398,451558,7658,17398300,25907,8594222,20352,1739715,11445,398169,13938,1341546,14285,743136,12172,156608,8141,586528,12819,5568601,17622,589645,16626,4978956,22431,542770,5476,38441,2984,504329,6415,8804078,19145,1725635,9183,407299,12315,1318336,13182,718817,10000,182842,9164,535975,10487,5705729,16030,845711,16412,4860018,19717,653897,7912,69417,4460,584480,8236,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2181841,2235,272682,9970,135053,5720,15682,2273,2712,1968,12970,1818,7952,1600,387,287,7565,1552,77379,4137,11039,2054,66340,4115,34040,2074,2067,651,31973,1995,137629,6325,10277,1873,2004,796,8273,1726,6515,1451,2255,968,4260,1007,75931,4912,17606,2815,58325,3871,44906,1920,4911,891,39995,1880,1909159,10264,952173,5707,202903,2971,20320,2592,182583,3933,81947,3904,9307,1797,72640,3279,608922,4755,43632,3244,565290,5590,58401,1997,1867,513,56534,1956,956986,6643,195751,2783,19431,2281,176320,3095,90260,3145,20155,2543,70105,3050,602774,5745,54171,3789,548603,6762,68201,1833,4436,826,63765,1848,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,567894,813,90861,4208,45152,2950,4768,894,1467,592,3301,700,2196,653,372,258,1824,622,25043,2305,5466,1175,19577,1930,13145,1172,1335,461,11810,1098,45709,2475,2512,731,1179,672,1333,414,1466,564,458,368,1008,398,24170,1835,6976,1150,17194,1597,17561,1044,3261,596,14300,1017,477033,4247,232493,3117,36536,1323,5233,1317,31303,1618,17866,1299,2264,809,15602,1362,157014,2586,11131,1547,145883,2590,21077,1145,1217,413,19860,1183,244540,2460,37041,1133,4623,978,32418,1456,16969,1283,2455,606,14514,1241,165498,2077,14243,1596,151255,2326,25032,1054,1504,361,23528,1075,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6731103,6315,927243,14188,433087,8317,43113,3678,10066,1848,33047,3365,19169,2463,3492,889,15677,2365,239063,6737,42853,3306,196210,6674,131742,4482,11999,1714,119743,4327,494156,10550,23396,2733,5747,1311,17649,2183,13404,2078,4001,1361,9403,1568,259949,8521,62420,4684,197529,6795,197407,4265,32295,2619,165112,4553,5803860,15206,2811737,10352,506646,5652,59085,4510,447561,7089,227059,6771,30693,3214,196366,6681,1859053,9460,93055,6286,1765998,11514,218979,4576,12146,1830,206833,4403,2992123,10759,511312,4400,62885,4828,448427,5774,210032,6779,35721,3594,174311,6467,1995859,9820,160960,6424,1834899,10266,274920,4670,23251,2612,251669,4782,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5696852,5000,886778,13178,432908,9027,37267,2929,9682,1722,27585,2535,17930,2415,3901,1080,14029,2153,255748,8393,56156,4246,199592,7453,121963,3985,10629,1883,111334,3906,453870,9358,21830,2309,5674,1352,16156,1802,14174,1609,4946,1155,9228,1525,256630,8023,72277,4540,184353,7325,161236,4345,21905,2288,139331,3607,4810074,14834,2375693,9893,418555,4856,59231,4401,359324,5826,193539,4865,33262,3899,160277,4738,1584056,9785,114398,6012,1469658,10811,179543,3692,8783,1605,170760,3707,2434381,9486,411147,4435,54531,4559,356616,5811,190348,5164,35581,3441,154767,4809,1611854,8031,155648,7311,1456206,10008,221032,4217,14920,1641,206112,4432,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1666704,1750,389550,8834,192733,5835,12359,2007,5122,1623,7237,1305,4604,929,1776,619,2828,745,119955,4727,35817,3188,84138,4174,55815,2217,6526,1251,49289,2343,196817,5991,7878,1550,4083,1351,3795,876,4361,1197,2204,785,2157,776,107523,4599,38577,3183,68946,4453,77055,2570,14088,1632,62967,2564,1277154,9100,618116,6063,106653,2790,23147,2796,83506,3653,49073,2344,11352,1796,37721,2655,404031,4708,36680,3346,367351,5374,58359,2301,3516,924,54843,2424,659038,6480,104781,2355,25899,2434,78882,2914,49308,2697,13991,1822,35317,2746,429793,4575,61598,4373,368195,6204,75156,2711,6442,1016,68714,2707,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5014755,3260,666740,9467,322439,6192,33786,2340,7482,1113,26304,2127,14667,1404,2940,883,11727,1267,173399,5094,29120,2995,144279,4383,100587,2836,7049,967,93538,2884,344301,7317,15924,1732,3415,814,12509,1646,11550,1475,3453,670,8097,1324,177437,5819,45489,3597,131948,5087,139390,3291,17374,1646,122016,3208,4348015,9639,2145082,7295,361836,3661,44887,3548,316949,4426,172334,3548,26264,2468,146070,3870,1421022,7019,78621,4663,1342401,8330,189890,2666,7234,1012,182656,2761,2202933,7800,365346,2855,45274,3215,320072,3782,164946,4034,32611,3538,132335,3920,1428044,7488,119875,4945,1308169,8107,244597,3170,17509,1577,227088,3306,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,459535,1345,71468,4031,35409,2517,2684,989,430,372,2254,895,907,407,138,164,769,391,21174,1877,3316,936,17858,1788,10644,917,825,424,9819,940,36059,2697,1859,747,181,162,1678,732,932,404,271,247,661,316,19644,1995,4870,1111,14774,1824,13624,1247,1756,505,11868,1203,388067,4248,192844,2968,30883,1566,3012,961,27871,1773,16343,1384,2547,1071,13796,1284,129401,2452,5675,1068,123726,2587,16217,924,935,435,15282,953,195223,2902,30114,1272,2969,739,27145,1278,16335,1412,3619,834,12716,1369,130038,2537,10111,1455,119927,2519,18736,1314,1443,627,17293,1205,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3576369,3926,880306,10263,402887,7098,38896,2973,25208,2365,13688,1982,17399,1815,11001,1591,6398,1307,231255,6020,119137,4984,112118,4698,115337,2929,51953,2733,63384,2823,477419,7351,24382,2517,15251,2011,9131,1663,12656,1700,8421,1457,4235,877,265919,5429,146066,4900,119853,5016,174462,3163,91770,3260,82692,3252,2696063,10858,1294472,7941,281169,4040,154703,4762,126466,5051,131462,3250,67004,3333,64458,3601,789665,6534,254189,7571,535476,9924,92176,2928,30648,2133,61528,2549,1401591,7161,278722,3536,151316,6096,127406,6124,135092,3012,74575,3548,60517,3193,890480,6027,346848,8394,543632,9171,97297,3165,36857,2474,60440,3006,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
