GEO_ID,C17007_001E,C17007_001M,C17007_002E,C17007_002M,C17007_003E,C17007_003M,C17007_004E,C17007_004M,C17007_005E,C17007_005M,C17007_006E,C17007_006M,C17007_007E,C17007_007M,NAME,C17007_001EA,C17007_001MA,C17007_002EA,C17007_002MA,C17007_003MA,C17007_003EA,C17007_004MA,C17007_004EA,C17007_005MA,C17007_005EA,C17007_006MA,C17007_006EA,C17007_007EA,C17007_007MA,state
0400000US15,193482,7553,43391,3591,18334,2416,25057,2818,150091,6706,79593,4767,70498,3454,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,229414,7767,63745,4979,27304,3541,36441,3457,165669,7161,85414,4851,80255,4240,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2100386,26533,448420,13025,191881,8677,256539,9110,1651966,24745,813024,17271,838942,15182,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1070539,19592,250796,10027,103674,5980,147122,6411,819743,15910,407396,11025,412347,9000,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,549461,10972,125963,5673,53687,3459,72276,3918,423498,9508,213270,6544,210228,5834,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,473933,10974,116236,5564,51288,4039,64948,3387,357697,9107,181545,6568,176152,5642,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,688311,14386,204143,7633,88080,5545,116063,5100,484168,11625,240470,8018,243698,7244,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,725341,16995,226873,9870,90305,5719,136568,6563,498468,15178,255515,9867,242953,8490,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,266327,8954,66175,4160,26149,2484,40026,3030,200152,7357,98538,4362,101614,4433,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,966574,19914,168277,9084,71785,6094,96492,5321,798297,18231,382586,11112,415711,11060,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1238821,19312,259752,10944,109346,7582,150406,7929,979069,17992,465226,11799,513843,11003,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1739894,23768,422837,12527,186407,6801,236430,9286,1317057,21510,651434,13847,665623,13253,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,952885,17261,190945,6858,84060,4826,106885,4829,761940,14817,386311,9731,375629,8393,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,425521,11321,150165,6596,60840,5074,89325,4568,275356,9276,148901,8180,126455,5017,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1031196,18210,252761,8385,108180,5564,144581,6518,778435,14914,383609,9733,394826,9063,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,189486,7018,46462,3620,19560,2316,26902,2490,143024,6514,77197,4247,65827,3667,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,318804,9856,67102,4999,29416,3262,37686,3182,251702,8218,129391,5846,122311,4721,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,465151,12418,83948,5683,38128,3730,45820,4003,381203,11978,212448,7616,168755,6901,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,232595,8119,40634,3163,16598,2343,24036,2126,191961,8366,95273,4677,96688,5178,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1319949,22246,232180,11787,89682,6653,142498,8793,1087769,18766,527208,12869,560561,11487,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,346680,10790,101355,5975,48961,4550,52394,4399,245325,7800,119226,5199,126099,4911,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3468083,33548,778311,15743,315340,11554,462971,10172,2689772,27994,1317487,18327,1372285,17658,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1483217,20624,377576,12017,157740,7475,219836,8930,1105641,17376,565247,12129,540394,9345,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,132301,5370,31627,2174,13581,1700,18046,1594,100674,4667,53215,3059,47459,2655,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2023379,26535,482693,14293,216177,9599,266516,8520,1540686,23072,753185,16355,787501,12449,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,589554,12426,172510,6832,72876,4205,99634,5187,417044,9896,210584,6353,206460,6908,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,754595,15772,198304,9027,90546,6412,107758,4945,556291,12066,282668,7544,273623,7474,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2191500,27053,517262,13457,211443,8663,305819,8759,1674238,21680,794136,13395,880102,13591,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,208988,8459,42094,3866,16660,2707,25434,2744,166894,7640,82739,4884,84155,4771,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,707317,14301,178835,8848,74300,5516,104535,5095,528482,11850,269803,9126,258679,6640,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,141172,5154,35628,2675,15732,1698,19896,1845,105544,4376,54822,2951,50722,2514,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,997778,19589,269218,9629,108103,5606,161115,6951,728560,16655,363277,12350,365283,10014,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3303029,40379,843311,22486,349886,13173,493425,13477,2459718,33506,1311308,21672,1148410,18017,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,312211,12864,79975,6058,29530,3503,50445,4765,232236,11403,123270,8367,108966,5429,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,134557,5579,30837,2714,14162,1839,16675,1637,103720,4810,48967,2688,54753,3266,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1309856,25356,262278,10762,105895,5622,156383,7629,1047578,21063,525158,15440,522420,10810,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1260335,22825,291470,10451,133478,7376,157992,6384,968865,19811,501740,13202,467125,11438,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,313347,8167,101814,4877,41845,3329,59969,3625,211533,7120,101903,4506,109630,4382,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1055065,15709,215862,7496,88099,4661,127763,5278,839203,14167,422350,9884,416853,8559,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,98452,5008,21232,2469,8124,1426,13108,1593,77220,4154,42264,2805,34956,2617,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,437664,11267,252447,7969,105198,5669,147249,4559,185217,7188,103363,5688,81854,4564,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
