GEO_ID,B20017D_001E,B20017D_001M,B20017D_002E,B20017D_002M,B20017D_003E,B20017D_003M,B20017D_004E,B20017D_004M,B20017D_005E,B20017D_005M,B20017D_006E,B20017D_006M,B20017D_007E,B20017D_007M,NAME,B20017D_001EA,B20017D_001MA,B20017D_002EA,B20017D_002MA,B20017D_003EA,B20017D_003MA,B20017D_004EA,B20017D_004MA,B20017D_005EA,B20017D_005MA,B20017D_006EA,B20017D_006MA,B20017D_007EA,B20017D_007MA,state
0400000US16,23925,12485,60566,28629,68328,10642,13954,5293,20875,1549,24931,12703,9545,8919,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,35789,1296,41410,1480,52289,3732,16724,1541,29730,2412,42135,1704,14521,2536,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,30764,1996,34519,2900,47037,9489,11733,5570,24254,4072,42253,8850,12438,4070,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,25676,1985,27787,2452,39537,6768,12059,4990,21503,2211,30634,1904,11469,3019,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,26424,4069,40253,5836,52080,4848,17656,8413,16928,2354,29098,7037,11032,849,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,32686,5312,45610,10277,60897,12743,14363,10370,22767,4049,30446,6943,15856,3332,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,24878,5662,30295,4314,36949,4121,14006,5634,19061,3566,28715,6736,9636,4353,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,24386,3510,25855,2772,27252,16430,13245,11381,22059,5112,38444,19784,9862,10538,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,37399,2539,46908,3105,57892,5818,20846,2911,30268,3008,44199,3853,14376,2558,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,35681,1648,42594,4929,60479,3176,14422,4073,30477,2281,41788,2718,15566,2418,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,36549,2160,50529,2739,61879,2982,17196,2660,23452,1690,41664,2948,9547,1156,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,26294,838,31580,2795,42337,4038,13565,3649,22239,1389,29353,2450,12182,1429,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,21435,3522,27068,9244,42869,9213,12634,10120,16450,3319,28810,7202,10649,2858,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,26424,1749,29065,3513,37461,3536,11487,2744,24217,3550,33422,5757,14866,4384,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,22691,6973,30812,9244,34524,10608,8773,10712,17888,6953,16036,7236,18030,12204,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,23710,1856,33983,4378,39709,16968,15105,6498,18598,4545,23961,1586,9338,2801,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,25940,825,27495,2594,31940,3179,19610,2515,23369,1338,28938,3522,14213,2469,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,39842,6587,57991,3428,59673,12220,22627,21040,22052,12237,38750,5198,14553,4956,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,41867,909,50740,1479,62280,2796,19953,3036,32080,1568,46952,3538,14837,1927,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,24066,6397,32159,8416,50853,18654,14163,4851,19914,4388,26320,12887,12450,5298,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,30695,580,31973,880,42057,1455,14212,1573,27364,1424,39157,2042,11483,487,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,25399,1861,32482,4082,44673,6688,13700,2678,19829,1708,26695,2507,10858,1694,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,27971,5659,35601,4578,36746,9157,11790,20149,21146,7414,25313,7518,6458,11479,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,30037,1769,40456,2372,51707,3218,14863,3041,21439,1928,35930,2241,10783,1053,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,20541,2348,27680,4016,32256,3386,12223,3153,15899,2347,24967,3765,7334,2202,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,26350,2199,32573,3581,46588,7695,13786,3700,18758,2436,30880,2410,8923,1902,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,28410,2154,35081,3121,47104,2554,15550,1886,22819,2222,35114,4780,11457,904,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,27576,3327,29385,5692,36934,16243,14319,6941,22466,4784,33088,8179,18726,5151,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,21969,2413,27477,5058,34332,8336,12960,5138,20081,1826,24299,4851,11241,3521,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,19306,7573,40846,31060,44585,26894,11830,12730,14886,7928,20986,1583,10593,3731,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,28752,2971,33124,2699,41031,6970,11505,1284,22157,2321,31810,1922,10690,1902,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,30429,956,36586,1372,46048,1479,16697,1317,23408,1081,36277,1401,11883,543,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,22224,1971,26049,2779,37002,6875,10583,5042,19832,3332,25466,4812,8189,1895,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,27526,6202,28208,17841,46933,37436,6503,6859,27159,5772,34616,37085,9970,21419,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,36177,1402,46216,1932,57339,4279,20589,2004,29204,2608,41562,2521,14855,1987,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,29118,2036,35153,2095,43624,3125,15978,1751,24116,1380,35882,2315,13907,2211,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,34637,12251,43765,30622,62285,24428,12284,7085,20625,7978,23218,1863,7639,21708,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,24436,2380,27114,3477,39081,3931,12109,1578,20623,2016,32391,3896,9916,1492,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,20976,8011,38099,23254,39089,29902,36550,53193,17261,7467,23307,3230,15341,8126,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,14907,4156,18619,3311,22365,3150,15323,9073,7334,5924,15268,11543,2499,0,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,"2,500-",***,72
