GEO_ID,C24040_001E,C24040_001M,C24040_002E,C24040_002M,C24040_003E,C24040_003M,C24040_004E,C24040_004M,C24040_005E,C24040_005M,C24040_006E,C24040_006M,C24040_007E,C24040_007M,C24040_008E,C24040_008M,C24040_009E,C24040_009M,C24040_010E,C24040_010M,C24040_011E,C24040_011M,C24040_012E,C24040_012M,C24040_013E,C24040_013M,C24040_014E,C24040_014M,C24040_015E,C24040_015M,C24040_016E,C24040_016M,C24040_017E,C24040_017M,C24040_018E,C24040_018M,C24040_019E,C24040_019M,C24040_020E,C24040_020M,C24040_021E,C24040_021M,C24040_022E,C24040_022M,C24040_023E,C24040_023M,C24040_024E,C24040_024M,C24040_025E,C24040_025M,C24040_026E,C24040_026M,C24040_027E,C24040_027M,C24040_028E,C24040_028M,C24040_029E,C24040_029M,C24040_030E,C24040_030M,C24040_031E,C24040_031M,C24040_032E,C24040_032M,C24040_033E,C24040_033M,C24040_034E,C24040_034M,C24040_035E,C24040_035M,C24040_036E,C24040_036M,C24040_037E,C24040_037M,C24040_038E,C24040_038M,C24040_039E,C24040_039M,C24040_040E,C24040_040M,C24040_041E,C24040_041M,C24040_042E,C24040_042M,C24040_043E,C24040_043M,C24040_044E,C24040_044M,C24040_045E,C24040_045M,C24040_046E,C24040_046M,C24040_047E,C24040_047M,C24040_048E,C24040_048M,C24040_049E,C24040_049M,C24040_050E,C24040_050M,C24040_051E,C24040_051M,C24040_052E,C24040_052M,C24040_053E,C24040_053M,C24040_054E,C24040_054M,C24040_055E,C24040_055M,NAME,C24040_001EA,C24040_001MA,C24040_002EA,C24040_002MA,C24040_003MA,C24040_003EA,C24040_004MA,C24040_004EA,C24040_005MA,C24040_005EA,C24040_006EA,C24040_006MA,C24040_007EA,C24040_007MA,C24040_008MA,C24040_008EA,C24040_009MA,C24040_009EA,C24040_010MA,C24040_010EA,C24040_011EA,C24040_011MA,C24040_012EA,C24040_012MA,C24040_013MA,C24040_013EA,C24040_014MA,C24040_014EA,C24040_015MA,C24040_015EA,C24040_016MA,C24040_016EA,C24040_017EA,C24040_017MA,C24040_018EA,C24040_018MA,C24040_019MA,C24040_019EA,C24040_020MA,C24040_020EA,C24040_021EA,C24040_021MA,C24040_022EA,C24040_022MA,C24040_023EA,C24040_023MA,C24040_024MA,C24040_024EA,C24040_025MA,C24040_025EA,C24040_026EA,C24040_026MA,C24040_027MA,C24040_027EA,C24040_028EA,C24040_028MA,C24040_029EA,C24040_029MA,C24040_030EA,C24040_030MA,C24040_031EA,C24040_031MA,C24040_032EA,C24040_032MA,C24040_033EA,C24040_033MA,C24040_034EA,C24040_034MA,C24040_035EA,C24040_035MA,C24040_036EA,C24040_036MA,C24040_037EA,C24040_037MA,C24040_038MA,C24040_038EA,C24040_039MA,C24040_039EA,C24040_040EA,C24040_040MA,C24040_041EA,C24040_041MA,C24040_042MA,C24040_042EA,C24040_043MA,C24040_043EA,C24040_044MA,C24040_044EA,C24040_045MA,C24040_045EA,C24040_046EA,C24040_046MA,C24040_047EA,C24040_047MA,C24040_048MA,C24040_048EA,C24040_049MA,C24040_049EA,C24040_050MA,C24040_050EA,C24040_051EA,C24040_051MA,C24040_052EA,C24040_052MA,C24040_053MA,C24040_053EA,C24040_054MA,C24040_054EA,C24040_055MA,C24040_055EA,state
0400000US36,5708344,35017,3300680,25393,28649,2131,25904,1946,2745,714,326905,9902,382200,11586,148138,6339,329013,11197,275466,8473,233173,7917,42293,4351,128867,6199,329283,11561,224303,9375,104980,6065,374581,11516,251487,9738,2383,797,120711,7692,406874,11716,177031,6985,229843,9245,222996,10279,53992,4846,169004,8553,131286,6659,216422,9002,2407664,23822,6079,1337,5606,1370,473,375,26361,2929,166528,6342,60177,4312,200873,9885,68720,5305,62260,5012,6460,1232,88402,6293,265442,10038,217995,9194,47447,3641,245181,9339,180722,7594,1888,717,62571,4873,895119,14270,258332,7431,636787,13656,119063,6380,33749,3694,85314,5066,121968,6704,143751,7572,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2588627,20443,1525255,12625,31401,3227,28221,3128,3180,1057,219657,7362,324416,9797,78852,4902,160609,6244,103033,6852,79841,6005,23192,2233,35065,3287,89019,5691,60933,4681,28086,2952,140552,7065,86467,4808,883,438,53202,4518,123322,5196,58210,3668,65112,3771,73970,5233,17215,2139,56755,4753,61373,3849,83986,4428,1063372,14796,4064,906,3831,890,233,199,17398,1825,148044,7330,28628,3453,115603,6501,26747,2689,20446,2407,6301,1256,22831,2489,108960,5635,83834,5127,25126,2740,81713,5332,56759,4611,1345,486,23609,2862,354125,9432,95881,3935,258244,9028,57986,4920,7419,1206,50567,4742,40128,2967,57145,3950,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,208927,4475,125374,2768,17128,1360,14080,1128,3048,622,12095,1407,16909,1479,8006,1308,13181,1646,11371,1352,8174,1143,3197,738,2435,699,4909,829,3262,557,1647,588,6818,1111,4332,876,0,203,2486,724,11814,1574,5475,976,6339,1110,5417,1122,2159,700,3258,806,5330,992,9961,1443,83553,3015,1902,529,1650,478,252,198,1423,566,5062,828,1568,456,9429,1539,2065,485,1258,365,807,321,1602,468,9100,1285,8349,1240,751,374,5481,854,3532,731,32,36,1917,544,30577,2101,6302,1015,24275,2019,4970,861,1151,413,3819,806,3938,742,6436,1120,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3400965,21829,2005231,16025,31121,2797,23092,2299,8029,1363,180823,5919,552109,11269,109381,5082,202277,6939,157243,6244,129256,5892,27987,2802,44560,3102,119562,5314,85606,4405,33956,3401,169041,6557,109766,5280,2179,617,57096,4379,174121,6420,79621,4807,94500,4895,85873,5032,20050,2578,65823,4558,75399,4916,103721,4571,1395734,13577,4663,1089,4048,1073,615,425,17536,2072,195338,6787,35966,3082,148114,6454,38959,3527,32759,3462,6200,1201,31637,2977,151046,6655,127890,6391,23156,2318,106429,4602,70509,3592,2900,742,33020,2695,459726,9538,119080,4411,340646,8148,77602,4881,11055,1571,66547,4626,52026,3070,76692,4150,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1045978,13946,626505,8405,42188,2890,18006,2066,24182,2315,72025,4275,110440,4691,32295,2763,62627,3957,54228,3168,41276,3004,12952,1591,15366,2094,33761,2807,20932,2290,12829,1785,43359,2875,24276,2019,515,352,18568,2377,53105,3638,24681,2597,28424,3106,30726,3731,9415,2013,21311,3047,28956,2312,47429,2791,419473,9276,6620,1155,3006,706,3614,915,4720,1259,31677,2583,10172,1821,44177,3695,13955,1682,10917,1527,3038,843,12201,1787,44281,3730,34171,3234,10110,1962,33264,2801,21688,2131,281,205,11295,2008,142113,5663,44532,3741,97581,4955,23925,2682,6101,1130,17824,2473,18856,2297,33512,2638,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1012690,11533,628215,9694,24917,3596,24346,3609,571,325,73592,4946,134586,5670,36769,3661,72339,5030,41517,3199,32940,2960,8577,1243,14367,1756,33750,3708,21566,2901,12184,1897,61290,4182,38460,3044,569,338,22261,2606,48544,3960,20232,2191,28312,2980,30935,3139,7610,1378,23325,2818,23098,2332,32511,2693,384475,7065,5617,1188,5375,1156,242,214,5808,1002,41766,3562,10883,1944,48247,3640,10852,1625,8163,1355,2689,758,9266,1848,43537,2894,33021,2558,10516,1421,31109,2888,20624,2324,366,197,10119,1580,105021,5631,27661,2583,77360,5322,27703,3133,5330,1175,22373,2829,15662,1848,29004,2367,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3684250,20262,2156284,13957,42674,2994,30336,2689,12338,1717,221110,6593,459669,9994,117543,5588,212631,7559,170721,7671,138490,6845,32231,3067,50978,3458,135687,6098,98862,4882,36825,3283,207888,6916,147338,5901,3042,782,57508,4074,237908,7742,106000,5124,131908,4957,92520,5413,23391,2232,69129,5387,89464,5336,117491,4830,1527966,15359,8417,1114,6920,994,1497,533,18791,2283,167038,5952,40510,3255,156667,5723,40469,3012,30849,2739,9620,1546,36728,3362,160283,5419,137354,5462,22929,2186,137507,6969,93428,5001,2120,598,41959,3760,542835,12181,137993,5209,404842,10624,77880,5119,12632,2128,65248,4649,59960,3214,80881,4341,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,324902,6914,189968,4555,1720,1129,1528,1102,192,205,21865,2688,35631,2961,8157,1419,23329,2968,10894,1822,8551,1718,2343,669,4581,1253,13275,1955,9722,1608,3553,1086,17337,1862,11623,1773,50,82,5664,1294,18798,2079,8688,1531,10110,1582,13894,2228,4136,1126,9758,1905,8014,1492,12473,1641,134934,4745,175,147,132,130,43,67,1675,550,18704,2197,3848,1158,13858,1833,1935,639,1551,616,384,259,2656,752,16927,2011,14672,1935,2255,840,9081,1427,6516,1175,124,149,2441,800,45656,2907,13206,1647,32450,2242,9337,1680,2903,889,6434,1553,4991,1264,6091,1148,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1261958,14937,735833,10242,11650,2277,10498,1758,1152,1086,103585,6170,172052,6998,38172,3097,74299,5342,56415,3193,35786,2880,20629,2269,13363,2418,33747,2706,20706,1973,13041,2012,61027,4297,32116,2700,264,329,28647,3271,55109,3859,23478,2291,31631,3300,40603,4006,8965,1763,31638,3600,33046,3284,42765,3420,526125,9873,1494,537,1442,542,52,90,10508,1600,71704,4929,14912,2376,60252,4375,13488,2025,8266,1480,5222,1405,13183,1941,48216,3434,37247,3168,10969,1633,37112,3543,24150,2779,285,323,12677,1775,162106,5578,48872,3237,113234,5405,37143,3333,5992,1452,31151,2960,22031,2843,33976,2485,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,250941,4132,143651,2688,17085,1508,16202,1371,883,438,18405,1847,21108,1945,7407,1172,14376,1429,10351,1457,7352,1213,2999,768,2393,574,9434,1352,7395,1289,2039,559,8597,1404,4841,997,59,100,3697,910,12468,1317,5548,1106,6920,1007,6476,1263,1860,614,4616,1175,6259,914,9292,1218,107290,3102,2343,510,2308,510,35,43,2004,660,9074,1267,1271,490,11565,1491,3020,813,2204,705,816,388,2390,604,13765,1628,12333,1494,1432,606,7341,1239,4735,1037,148,140,2458,688,33865,2556,8391,1135,25474,2254,8000,1435,2327,864,5673,1037,5025,1091,7627,1049,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1796136,17359,1057154,12204,15227,2155,13112,1982,2115,658,120625,6045,256767,8457,57300,3925,107543,5405,94652,4842,76303,4701,18349,2110,25259,3162,52729,3386,34158,2558,18571,2050,85347,5423,49048,3828,450,292,35849,3474,88348,4694,36110,3444,52238,3275,54665,4187,15419,2501,39246,3762,44731,3179,53961,4001,738982,10984,2701,736,2225,641,476,351,11500,1915,104802,5674,22816,3259,82768,4311,27629,3359,22622,3061,5007,1124,17549,2396,61698,3614,49342,3466,12356,1568,57602,4495,35657,2889,738,318,21207,3100,224292,7915,56095,4206,168197,6486,51566,3909,8653,1674,42913,3542,30880,3242,43179,3697,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6737448,36523,4102266,24872,166336,7323,69221,4666,97115,5249,572388,15125,646837,12219,221173,9337,443561,12516,328060,9439,268091,9235,59969,4160,104584,6042,243165,7923,157352,7439,85813,4900,436908,13523,272069,9185,2414,632,162425,9981,321446,9724,162243,7077,159203,6240,206776,9407,42147,3709,164629,9003,193829,8295,217203,8322,2635182,21258,28529,3005,9307,1407,19222,2636,50147,4156,202426,7797,77153,5797,295037,11070,88330,5073,69337,4520,18993,2310,71344,5802,289192,9020,221651,8116,67541,4391,253286,9696,162725,7095,3683,1539,86878,6392,829477,14225,306188,10092,523289,12282,163901,8090,23047,2964,140854,7778,133273,6928,153087,5755,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,688223,9374,447008,6750,11827,1559,5116,1195,6711,1049,54360,4135,75328,4663,24565,2324,48127,3904,31495,2251,26146,2177,5349,1121,11414,1847,29913,2538,20264,2038,9649,1593,46380,3112,30240,2520,596,374,15544,2094,41372,3110,21828,2330,19544,2220,19664,2818,4339,1169,15325,2641,21429,2751,31134,2955,241215,7286,1264,456,843,377,421,245,3585,1425,24453,2237,7270,1324,30355,3257,9297,1475,8313,1489,984,365,6041,1349,25598,2803,19935,2493,5663,1185,21032,2775,12102,1339,335,290,8595,2220,66990,3860,22005,2197,44985,3529,15099,1944,1683,581,13416,1889,10022,1755,20209,2223,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,203629,4814,116548,2846,4396,770,4045,779,351,231,16730,2031,22701,1791,4811,961,12750,1491,6923,1180,5223,1109,1700,489,2118,577,5942,1141,3505,937,2437,633,10219,1456,7000,1247,12,20,3207,823,12896,1552,7423,1150,5473,987,6042,1195,1477,458,4565,1008,3932,982,7088,1169,87081,2975,943,381,894,379,49,81,1398,574,10160,1162,2400,632,8855,1307,1650,423,1393,432,257,162,1846,496,6979,1289,6349,1205,630,250,5998,950,5065,882,0,211,933,326,32418,2192,12321,1363,20097,1681,5293,1203,799,319,4494,1062,3348,757,5793,1088,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2472351,18746,1438635,13512,24924,2140,18280,2055,6644,953,196566,8795,190354,6563,53835,3971,142329,6692,89242,5553,70755,4981,18487,2138,50220,3914,86622,5005,58702,4113,27920,3117,207759,6778,157196,5084,639,406,49924,4358,102187,4872,52159,3677,50028,3707,64072,4509,16536,2274,47536,3641,66402,4458,164123,6821,1033716,10878,4215,939,3612,825,603,372,21736,2592,76111,4092,21299,2591,110116,5084,28426,3052,24565,2980,3861,910,34137,2857,106314,4952,81184,4460,25130,2838,117670,5652,91247,4714,608,313,25815,2923,286822,7737,101574,4857,185248,7110,58683,4349,10805,1669,47878,4252,54558,3977,113629,5003,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1770968,18647,1074880,12831,32665,3010,31255,2940,1410,530,118640,5896,189525,7423,63648,4248,113396,6014,81868,4827,68056,4603,13812,1831,35837,2676,58966,3702,37513,3176,21453,2344,123785,6818,82407,5061,581,338,40797,4446,82631,4891,35917,2794,46714,3401,55221,5031,14972,2154,40249,4319,43128,3418,75570,5222,696088,11512,6294,1276,6236,1271,58,99,14469,2248,58945,3607,22160,2537,81023,4773,26333,2656,20558,2292,5775,1250,20754,2380,71946,5341,52316,4595,19630,2308,70056,5195,48324,3329,539,263,21193,3817,194043,8410,60586,3981,133457,7838,44956,4003,11844,2571,33112,3315,30851,2921,54258,4074,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,487096,7420,286042,5370,24868,2454,4598,1094,20270,2289,30708,2224,47722,3479,12540,1785,32155,3050,28292,2235,20302,2079,7990,1258,6562,1569,8095,1213,5116,1046,2979,840,17598,1856,11384,1456,58,96,6156,1109,29584,2469,14606,1780,14978,1878,15211,2167,4404,1280,10807,1946,12325,1656,20382,2398,201054,5463,1617,502,873,378,744,328,2872,936,12427,1821,3592,955,23570,2292,5302,1098,3792,987,1510,673,5486,1135,17660,1928,14566,1580,3094,1195,13263,1745,8903,1364,397,285,3963,947,75580,4312,15846,2039,59734,3850,15147,2364,2414,1075,12733,2290,7439,1292,17099,2037,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1744291,15125,1031825,10216,40900,2136,39441,2121,1459,458,110448,5283,317877,7984,54748,3601,97690,4213,69575,3729,55966,3128,13609,1746,20403,1843,51988,3667,39346,3370,12642,1669,69797,3600,43844,2738,805,461,25148,2290,79897,3529,37466,2627,42431,2364,39460,2909,12096,1446,27364,2378,34771,2375,44271,3369,712466,9758,9227,946,8934,913,293,197,9801,1264,125573,4868,20432,1971,77094,3759,18607,1965,15315,1749,3292,682,16588,1843,78426,3667,68545,3657,9881,1314,50455,3275,33177,2359,808,362,16470,2115,213808,5158,53771,2884,160037,4981,36659,2784,8537,1217,28122,2408,24350,2371,31446,2397,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,162907,4068,100197,2994,20962,2334,6942,1162,14020,1807,13038,1626,5618,914,3902,946,8245,1451,12085,1692,8791,1459,3294,879,1661,749,4392,1110,1992,697,2400,725,4285,1025,2593,696,46,76,1646,648,9781,1380,5073,978,4708,964,4748,1260,1630,732,3118,893,4991,1058,6489,1211,62710,2565,3897,1028,2214,915,1683,529,1148,421,1504,546,602,290,8733,1477,1993,791,1366,632,627,418,1160,545,4902,1077,4121,943,781,392,3418,870,2376,730,0,258,1042,406,20777,2224,7689,1399,13088,1614,6700,1334,827,438,5873,1185,2715,667,5161,1076,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,807617,11260,474067,7862,7735,1432,6784,1245,951,668,56214,3559,72219,4882,24890,2502,51532,4037,29175,2471,18618,1951,10557,1486,10306,1862,25498,2342,18549,2111,6949,1340,41877,3121,20285,2126,0,280,21592,2264,45560,2956,23023,2283,22537,2315,28841,2847,5745,1279,23096,2436,21908,2167,58312,3043,333550,6989,951,467,866,452,85,134,4504,1016,36460,2900,8249,1360,30675,2845,6054,1273,3958,932,2096,743,6115,1189,28206,3091,24238,2758,3968,857,22561,2779,13990,2139,0,280,8571,1523,117609,4559,59082,3443,58527,4237,19397,2408,2983,968,16414,2199,9271,1524,43498,3285,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
