GEO_ID,B16010_001E,B16010_001M,B16010_002E,B16010_002M,B16010_003E,B16010_003M,B16010_004E,B16010_004M,B16010_005E,B16010_005M,B16010_006E,B16010_006M,B16010_007E,B16010_007M,B16010_008E,B16010_008M,B16010_009E,B16010_009M,B16010_010E,B16010_010M,B16010_011E,B16010_011M,B16010_012E,B16010_012M,B16010_013E,B16010_013M,B16010_014E,B16010_014M,B16010_015E,B16010_015M,B16010_016E,B16010_016M,B16010_017E,B16010_017M,B16010_018E,B16010_018M,B16010_019E,B16010_019M,B16010_020E,B16010_020M,B16010_021E,B16010_021M,B16010_022E,B16010_022M,B16010_023E,B16010_023M,B16010_024E,B16010_024M,B16010_025E,B16010_025M,B16010_026E,B16010_026M,B16010_027E,B16010_027M,B16010_028E,B16010_028M,B16010_029E,B16010_029M,B16010_030E,B16010_030M,B16010_031E,B16010_031M,B16010_032E,B16010_032M,B16010_033E,B16010_033M,B16010_034E,B16010_034M,B16010_035E,B16010_035M,B16010_036E,B16010_036M,B16010_037E,B16010_037M,B16010_038E,B16010_038M,B16010_039E,B16010_039M,B16010_040E,B16010_040M,B16010_041E,B16010_041M,B16010_042E,B16010_042M,B16010_043E,B16010_043M,B16010_044E,B16010_044M,B16010_045E,B16010_045M,B16010_046E,B16010_046M,B16010_047E,B16010_047M,B16010_048E,B16010_048M,B16010_049E,B16010_049M,B16010_050E,B16010_050M,B16010_051E,B16010_051M,B16010_052E,B16010_052M,B16010_053E,B16010_053M,NAME,B16010_001EA,B16010_001MA,B16010_002EA,B16010_002MA,B16010_003MA,B16010_003EA,B16010_004MA,B16010_004EA,B16010_005MA,B16010_005EA,B16010_006EA,B16010_006MA,B16010_007EA,B16010_007MA,B16010_008MA,B16010_008EA,B16010_009MA,B16010_009EA,B16010_010MA,B16010_010EA,B16010_011EA,B16010_011MA,B16010_012EA,B16010_012MA,B16010_013MA,B16010_013EA,B16010_014MA,B16010_014EA,B16010_015MA,B16010_015EA,B16010_016EA,B16010_016MA,B16010_017EA,B16010_017MA,B16010_018EA,B16010_018MA,B16010_019MA,B16010_019EA,B16010_020MA,B16010_020EA,B16010_021EA,B16010_021MA,B16010_022EA,B16010_022MA,B16010_023EA,B16010_023MA,B16010_024MA,B16010_024EA,B16010_025MA,B16010_025EA,B16010_026EA,B16010_026MA,B16010_027EA,B16010_027MA,B16010_028EA,B16010_028MA,B16010_029EA,B16010_029MA,B16010_030EA,B16010_030MA,B16010_031MA,B16010_031EA,B16010_032MA,B16010_032EA,B16010_033EA,B16010_033MA,B16010_034EA,B16010_034MA,B16010_035EA,B16010_035MA,B16010_036EA,B16010_036MA,B16010_037EA,B16010_037MA,B16010_038MA,B16010_038EA,B16010_039MA,B16010_039EA,B16010_040EA,B16010_040MA,B16010_041EA,B16010_041MA,B16010_042EA,B16010_042MA,B16010_043MA,B16010_043EA,B16010_044MA,B16010_044EA,B16010_045EA,B16010_045MA,B16010_046EA,B16010_046MA,B16010_047EA,B16010_047MA,B16010_048MA,B16010_048EA,B16010_049MA,B16010_049EA,B16010_050MA,B16010_050EA,B16010_051EA,B16010_051MA,B16010_052EA,B16010_052MA,B16010_053MA,B16010_053EA,state
0400000US13,5632169,7719,970452,18999,458003,14301,335618,11472,102094,6643,8637,2950,10170,2358,1484,543,512449,10355,459935,10278,37143,3597,7449,1598,6765,1626,1157,642,1669685,22235,1109930,20672,996643,17687,70752,7244,19146,2911,19182,3381,4207,1259,559755,12793,518285,11825,23227,2760,10018,2089,6457,1158,1768,800,1463170,21866,1079972,19791,991815,19242,41754,4481,24312,3051,12718,2124,9373,2012,383198,10430,352016,9724,12057,2415,11243,1922,6362,1351,1520,721,1528862,22375,1218144,20023,1067823,18929,49250,4321,56326,4308,33857,3355,10888,2128,310718,9964,269605,9281,11545,2301,16744,2333,11166,1826,1658,646,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,828917,1805,98959,4644,35993,3014,14871,1700,1830,1060,437,315,18677,2500,178,228,62966,3648,33407,2794,481,241,418,246,28508,2518,152,252,253116,7776,153466,7117,117273,5932,3306,1200,852,409,32035,3599,0,264,99650,4725,71422,3814,1301,524,1229,604,25631,2988,67,112,245201,6901,175471,6071,136005,5709,4170,1113,1495,659,33801,2731,0,264,69730,3449,54056,2936,1559,626,1677,730,12361,1759,77,135,231641,6065,176145,5463,140626,5245,2584,638,4181,1143,28618,2710,136,224,55496,3157,43188,2608,698,331,1625,567,9913,1665,72,98,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,877031,1805,116426,4549,60392,3412,37315,3057,21441,2180,166,193,956,500,514,460,56034,3330,46098,2675,7802,1298,764,546,391,272,979,509,259993,7780,158736,6268,146645,5836,8023,1552,1547,577,1249,674,1272,552,101257,4661,96579,4578,2945,988,711,412,784,391,238,270,296239,7366,209356,6760,196865,6672,8049,1284,2237,795,1206,615,999,408,86883,3752,81743,3676,3234,889,1252,557,310,218,344,304,204373,7426,155770,6641,145082,6699,5443,1193,3197,1042,1671,664,377,258,48603,3263,45717,3176,1419,538,1075,654,321,273,71,100,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8079881,3333,1153782,21310,534829,16050,242232,8200,252984,11493,28309,3750,8594,1819,2710,993,618953,12487,421756,9620,129758,6276,50054,4237,12032,1861,5353,1386,2283031,19754,1407505,16888,1118897,16178,184909,10063,80237,6825,17251,2385,6211,1794,875526,12813,749489,11513,58340,4544,53460,4347,9537,1457,4700,1375,2281131,25843,1684960,20666,1432308,18188,131272,8078,79793,5772,30225,2875,11362,2494,596171,12486,512613,11724,32295,3250,34033,3214,13805,2178,3425,1051,2361937,22034,1869075,17830,1508797,15064,91161,7844,147725,8183,103244,5841,18148,3342,492862,11384,396792,10118,16297,1986,45363,3795,30465,2912,3945,1018,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3956723,3837,580667,9799,251108,8064,196827,7096,38124,3745,12034,1702,3451,1118,672,640,329559,6555,296198,6410,18203,2205,12975,1661,1645,560,538,308,1468342,14395,938384,12905,896012,12610,26390,3110,11306,2534,3249,924,1427,712,529958,7590,509561,7439,11459,1605,7108,1070,1407,624,423,312,1066838,12135,803192,13010,765642,12459,22177,2775,10415,1513,3324,952,1634,632,263646,6657,251436,6729,4904,968,4211,837,2491,860,604,342,840876,14183,662062,12930,608585,12461,17792,2192,19424,2221,14075,1939,2186,903,178814,5807,162306,5685,3912,1037,5807,975,6087,1284,702,397,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1927018,2798,201245,5899,86756,4309,65701,3749,15303,1955,2879,990,2621,862,252,239,114489,4039,104569,3611,5688,1250,2816,827,1203,540,213,189,692441,9614,436156,9032,419382,8691,8518,1547,5076,1481,2469,876,711,523,256285,5179,249054,5159,3038,792,3122,908,736,462,335,233,574625,10029,444465,9051,431201,8905,5596,1196,4809,860,2599,877,260,201,130160,5147,125670,5090,1759,532,1484,450,707,337,540,514,458707,8167,368162,6903,348015,6457,5461,1184,8058,1581,5502,984,1126,572,90545,3534,84147,3561,1500,589,2124,674,2622,887,152,142,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1725825,3170,194413,6320,91463,4443,59565,3659,29045,2836,1243,407,1610,555,0,240,102950,4714,82575,3917,14636,2317,2786,773,2617,823,336,342,520710,10571,332123,9400,308973,8519,16101,2702,2002,597,3987,1215,1060,534,188587,5058,178753,4972,4961,1186,3683,1046,808,429,382,317,524740,9377,389966,7508,367437,7066,12345,1879,4247,980,3957,1124,1980,884,134774,5272,128067,5158,2399,745,1911,665,2100,831,297,178,485962,9017,384484,7529,356979,7630,7033,1173,10842,2011,8362,1546,1268,577,101478,4449,94160,4379,1325,494,2704,717,3038,1045,251,191,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2715805,3811,570683,11016,189974,8885,174557,8684,11311,1601,2862,1284,908,394,336,246,380709,7943,373815,7811,3825,973,2060,743,779,405,230,270,941493,15108,575890,12037,561646,12063,6554,1484,3769,1088,3280,1125,641,638,365603,9316,360429,9296,2357,610,1753,641,954,454,110,135,679774,11160,494453,9682,482104,9496,6353,1125,3850,907,1699,600,447,233,185321,6395,179267,6262,1459,589,3329,1255,692,389,574,362,523855,11046,407473,9149,379869,9042,8002,1444,10576,1783,7370,1276,1656,733,116382,5254,110169,5099,1337,549,2238,664,2304,611,334,259,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2791859,4729,544500,12425,216888,9099,191465,8026,9118,1759,12102,1334,3482,1290,721,556,327612,9630,275245,9723,8052,1268,41171,3359,2277,915,867,507,977629,16647,607216,13707,561913,13339,13177,2302,26351,2437,5412,1249,363,331,370413,8217,331965,8403,6292,1208,28085,2353,3389,1158,682,628,695347,13426,496385,11483,459372,10810,14620,2225,18742,2357,2759,923,892,600,198962,7431,182245,7146,5047,1014,9650,1595,1599,669,421,291,574383,11986,442437,10814,402244,10602,12390,2107,17485,2238,7445,1510,2873,1645,131946,5479,118742,5645,3569,1063,6817,1145,1805,595,1013,736,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,899536,1216,99044,4311,33596,2629,28696,2379,191,175,3399,769,687,478,623,404,65448,3287,54488,3076,179,157,9913,1532,379,324,489,406,325305,7071,207369,6799,194544,6513,1406,748,10675,1580,506,362,238,160,117936,4741,106397,4417,546,305,10472,1391,437,361,84,64,244850,5254,182504,5012,171602,4984,968,519,9059,1412,598,316,277,192,62346,2960,57108,3037,226,166,4318,957,292,261,402,371,230337,6233,172259,5596,159100,5397,1754,796,9297,1517,1792,910,316,208,58078,3281,53118,3080,608,356,4060,1000,247,270,45,74,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
