GEO_ID,B14004_001E,B14004_001M,B14004_002E,B14004_002M,B14004_003E,B14004_003M,B14004_004E,B14004_004M,B14004_005E,B14004_005M,B14004_006E,B14004_006M,B14004_007E,B14004_007M,B14004_008E,B14004_008M,B14004_009E,B14004_009M,B14004_010E,B14004_010M,B14004_011E,B14004_011M,B14004_012E,B14004_012M,B14004_013E,B14004_013M,B14004_014E,B14004_014M,B14004_015E,B14004_015M,B14004_016E,B14004_016M,B14004_017E,B14004_017M,B14004_018E,B14004_018M,B14004_019E,B14004_019M,B14004_020E,B14004_020M,B14004_021E,B14004_021M,B14004_022E,B14004_022M,B14004_023E,B14004_023M,B14004_024E,B14004_024M,B14004_025E,B14004_025M,B14004_026E,B14004_026M,B14004_027E,B14004_027M,B14004_028E,B14004_028M,B14004_029E,B14004_029M,B14004_030E,B14004_030M,B14004_031E,B14004_031M,B14004_032E,B14004_032M,B14004_033E,B14004_033M,NAME,B14004_001MA,B14004_001EA,B14004_002EA,B14004_002MA,B14004_003EA,B14004_003MA,B14004_004MA,B14004_004EA,B14004_005EA,B14004_005MA,B14004_006MA,B14004_006EA,B14004_007EA,B14004_007MA,B14004_008EA,B14004_008MA,B14004_009MA,B14004_009EA,B14004_010EA,B14004_010MA,B14004_011MA,B14004_011EA,B14004_012MA,B14004_012EA,B14004_013EA,B14004_013MA,B14004_014EA,B14004_014MA,B14004_015MA,B14004_015EA,B14004_016MA,B14004_016EA,B14004_017MA,B14004_017EA,B14004_018EA,B14004_018MA,B14004_019EA,B14004_019MA,B14004_020MA,B14004_020EA,B14004_021MA,B14004_021EA,B14004_022MA,B14004_022EA,B14004_023EA,B14004_023MA,B14004_024EA,B14004_024MA,B14004_025EA,B14004_025MA,B14004_026MA,B14004_026EA,B14004_027MA,B14004_027EA,B14004_028MA,B14004_028EA,B14004_029EA,B14004_029MA,B14004_030EA,B14004_030MA,B14004_031EA,B14004_031MA,B14004_032EA,B14004_032MA,B14004_033MA,B14004_033EA,state
0400000US39,8890622,2741,4270800,3143,216101,7379,554,357,127186,6583,54118,3825,34243,3085,63300,5119,117,143,31159,4335,17365,2510,14659,1664,3991399,8316,250111,1614,345352,6851,626217,4688,2769719,5139,4619822,3323,293932,8141,947,482,151602,5652,71221,4123,70162,4059,87647,4790,96,115,39963,3247,21012,2055,26576,2491,4238243,9214,236799,1862,301475,5874,629303,4928,3070666,5380,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2730958,2130,1319110,2705,75151,4048,616,497,42292,3083,20552,2141,11691,1769,15610,2413,28,47,7387,1656,4419,1155,3776,949,1228349,4887,71554,1628,124259,3962,202848,3267,829688,3253,1411848,2621,103213,4993,227,192,52503,3371,27929,2561,22554,2319,17783,2252,0,247,6612,1577,4563,1168,6608,1435,1290852,5562,73450,1889,107275,3788,198585,3769,911542,3527,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2860907,1962,1402871,2651,77916,4596,404,338,40505,3615,22148,2479,14859,1586,18360,2231,123,177,7070,1508,5766,1275,5401,1103,1306595,5784,74306,1375,118849,3347,223344,3321,890096,2940,1458036,2244,102595,5013,593,419,48149,3635,26589,3133,27264,2920,20361,2023,0,270,8679,1476,5064,1103,6618,1016,1335080,6077,71833,1407,105578,3765,212924,3621,944745,3855,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9697976,2125,4633668,2469,188092,6916,745,390,118716,5926,37786,3513,30845,2598,111074,6418,368,309,58418,4942,28784,2814,23504,2645,4334502,8252,263634,1599,330729,7013,636562,4565,3103577,4395,5064308,2413,248398,8055,833,378,132477,6041,58747,4442,56341,3058,135633,6325,87,91,67033,4551,34036,2720,34477,2988,4680277,9034,252936,1792,291543,6916,631484,4903,3504314,4334,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,831996,1218,395421,1260,15661,2518,122,154,8454,1699,3750,1010,3335,946,13794,2524,0,284,7766,2224,3179,852,2849,952,365966,3256,22201,586,26884,2491,59468,1574,257413,1560,436575,1284,27895,2720,295,227,13300,1787,7265,1504,7035,1346,12631,1622,54,87,5607,1224,3653,942,3317,739,396049,3272,20993,639,20894,1914,59566,1809,294596,1904,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3271506,1841,1556733,2880,67778,4155,414,316,39615,3036,16452,2348,11297,1935,17243,2370,0,286,7808,1911,3554,1037,5881,1307,1471712,6178,89931,1745,142508,4090,244206,4354,995067,3523,1714773,2651,102393,5081,286,218,48928,3371,27376,2585,25803,2952,25217,2555,142,212,9912,1620,6644,1349,8519,1627,1587163,6327,88976,1993,119681,3655,248231,3944,1130275,4565,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,591550,976,289926,1054,14397,1802,0,219,9124,1342,2741,820,2532,665,3484,954,0,219,2374,875,438,254,672,325,272045,2125,15918,846,26352,1715,44253,1443,185522,1348,301624,1133,18583,1940,0,219,10090,1408,3631,905,4862,975,4486,942,22,35,2758,818,602,287,1104,390,278555,2405,15822,747,23357,2099,41852,1739,197524,1689,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4665284,2730,2246583,2912,94176,5180,476,352,56558,3836,22365,3062,14777,2118,25685,3020,0,282,11401,1810,7517,1429,6767,1485,2126722,6339,124290,1984,197067,4937,365073,4179,1440292,4210,2418701,3164,134931,6392,290,324,69354,4486,36476,2583,28811,2865,35008,3323,0,282,15184,2407,9830,1772,9994,1587,2248762,8026,112444,1891,170554,4977,359087,4576,1606677,5004,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16981542,4406,8298534,5868,487490,11505,1824,706,273618,7428,130303,6696,81745,4670,107984,5940,36,64,45836,4342,30467,3128,31645,3156,7703060,14221,516881,4483,797841,9649,1466032,9010,4922306,8148,8683008,5010,638182,13976,4958,1395,333504,9639,163999,8181,135721,6644,122000,6550,207,190,50765,4169,31683,3298,39345,3749,7922826,16404,487762,3796,696455,10663,1438456,10497,5300153,9276,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1799970,1354,892853,1713,82905,4190,225,167,42004,2963,31993,2701,8683,1488,25033,2524,0,258,13202,2164,8770,1244,3061,902,784915,4960,57172,988,94506,3559,171493,3292,461744,2458,907117,1683,72425,4011,272,213,40576,2802,17793,2375,13784,1883,24689,2398,96,115,15385,2032,5121,1236,4087,862,810003,4600,53792,714,94915,3554,184740,3021,476556,2641,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,496750,495,241543,747,8724,1588,0,211,5780,1434,1109,432,1835,521,5744,1320,0,211,2838,1079,1240,562,1666,748,227075,2189,13726,364,17390,1549,32408,871,163551,1172,255207,876,15413,1481,63,78,7467,993,3337,760,4546,811,6458,1025,0,211,2484,729,1749,448,2225,634,233336,1746,13240,445,14516,1195,29881,920,175699,1181,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5833784,3945,2812071,5172,160243,5642,1037,522,94037,4924,33743,2811,31426,3030,52589,3955,109,132,18092,2559,14703,2235,19685,2311,2599239,7558,156925,3330,229348,5516,425131,6278,1787835,5925,3021713,4962,193824,6819,933,578,98146,4807,44956,3377,49789,3259,58471,3967,52,87,21900,2609,15704,2422,20815,2218,2769418,9036,154708,3285,192232,5466,427590,5382,1994888,5286,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4930977,2257,2429262,2325,135106,6101,1010,474,70100,4196,33725,3253,30271,3148,32389,3144,123,155,12481,1967,9661,1574,10124,1605,2261767,6414,132066,1835,221341,4413,381382,4472,1526978,4124,2501715,2706,171087,6206,984,435,85596,4613,42387,3019,42120,2996,39478,3231,47,80,15660,2348,10095,1711,13676,1556,2291150,7185,127916,1782,189034,5450,362562,4456,1611638,3487,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1459909,1004,705631,1828,33464,2919,38,65,21286,2266,6200,1293,5940,1343,5553,1308,0,266,2370,780,1600,736,1583,605,666614,3516,34551,1067,53895,2416,99334,1819,478834,2436,754278,1755,43744,3083,62,59,24662,2484,11058,1921,7962,1150,9222,1585,0,266,3394,942,2647,906,3181,1162,701312,3834,33999,1353,46418,2476,95832,2763,525063,2296,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4323769,1751,2117413,2944,117382,6476,96,97,69473,3886,26998,3419,20815,2870,27482,2689,29,49,12124,1948,7158,1353,8171,1249,1972549,7496,122512,1751,174472,4477,308912,4453,1366653,3769,2206356,2588,154690,5881,197,167,81730,4089,35375,2623,37388,2518,42733,3448,0,211,17710,2334,11172,1547,13851,2147,2008933,6636,115912,1330,150457,4450,288956,3042,1453608,3757,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,403128,1067,199766,1502,9538,1412,0,258,5129,886,2730,837,1679,596,2007,670,0,258,1215,502,617,468,175,170,188221,2160,10343,514,18720,1616,27916,1408,131242,1489,203362,1060,15358,2057,0,258,7226,1113,3724,959,4408,933,1422,599,0,258,554,388,448,317,420,256,186582,2268,10436,489,17210,1286,25683,1302,133253,1393,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3013917,0,1409809,617,44164,2959,971,435,31900,2561,6936,1269,4357,852,72896,4497,1047,544,41738,3086,20527,2567,9584,1373,1292749,5234,88112,926,126461,3656,228088,3025,850088,2301,1604108,618,63937,3700,1045,485,47718,3078,8679,1430,6495,1080,106685,5060,1205,469,51606,3000,33115,2904,20759,2190,1433486,5685,85362,947,105099,3109,236141,3362,1006884,2669,Puerto Rico,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
