GEO_ID,C18012_001E,C18012_001M,C18012_002E,C18012_002M,C18012_003E,C18012_003M,C18012_004E,C18012_004M,C18012_005E,C18012_005M,C18012_006E,C18012_006M,C18012_007E,C18012_007M,C18012_008E,C18012_008M,C18012_009E,C18012_009M,C18012_010E,C18012_010M,C18012_011E,C18012_011M,C18012_012E,C18012_012M,C18012_013E,C18012_013M,C18012_014E,C18012_014M,C18012_015E,C18012_015M,C18012_016E,C18012_016M,C18012_017E,C18012_017M,C18012_018E,C18012_018M,C18012_019E,C18012_019M,C18012_020E,C18012_020M,C18012_021E,C18012_021M,C18012_022E,C18012_022M,C18012_023E,C18012_023M,C18012_024E,C18012_024M,C18012_025E,C18012_025M,C18012_026E,C18012_026M,C18012_027E,C18012_027M,C18012_028E,C18012_028M,C18012_029E,C18012_029M,NAME,C18012_001EA,C18012_001MA,C18012_002MA,C18012_002EA,C18012_003MA,C18012_003EA,C18012_004MA,C18012_004EA,C18012_005EA,C18012_005MA,C18012_006EA,C18012_006MA,C18012_007EA,C18012_007MA,C18012_008EA,C18012_008MA,C18012_009EA,C18012_009MA,C18012_010MA,C18012_010EA,C18012_011EA,C18012_011MA,C18012_012EA,C18012_012MA,C18012_013EA,C18012_013MA,C18012_014EA,C18012_014MA,C18012_015MA,C18012_015EA,C18012_016EA,C18012_016MA,C18012_017EA,C18012_017MA,C18012_018EA,C18012_018MA,C18012_019EA,C18012_019MA,C18012_020MA,C18012_020EA,C18012_021MA,C18012_021EA,C18012_022EA,C18012_022MA,C18012_023EA,C18012_023MA,C18012_024EA,C18012_024MA,C18012_025MA,C18012_025EA,C18012_026MA,C18012_026EA,C18012_027EA,C18012_027MA,C18012_028EA,C18012_028MA,C18012_029EA,C18012_029MA,state
0400000US45,906398,4405,28716,3197,4901,1458,2523,1083,2378,849,23815,3085,9188,2069,7185,1570,6052,1427,1390,619,877682,4995,433044,3732,83110,4304,18153,2075,64957,4316,349934,6117,71125,4354,139123,6843,81783,5433,57903,3566,444638,3937,109047,4459,17908,2104,91139,4331,335591,5711,49425,4333,112583,5083,101032,5394,72551,4199,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,166384,1701,3739,890,806,403,148,126,658,412,2933,759,623,411,1144,508,1020,443,146,159,162645,1884,82775,1395,18813,2076,4321,1013,14492,1758,63962,2375,8547,1331,24020,1887,19588,1768,11807,1718,79870,1272,20329,1715,3892,854,16437,1675,59541,2233,5547,1153,17339,1517,20338,1946,16317,1652,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1311898,4685,48030,3683,5563,1205,1676,650,3887,1035,42467,3564,13586,2314,19553,2191,6385,1612,2943,1265,1263868,5800,627575,4500,122459,4701,27589,2845,94870,5007,505116,5863,84080,5286,229649,7875,109619,5363,81768,4730,636293,3444,150741,6117,22217,2830,128524,5715,485552,6550,66560,4430,184968,8090,129396,5642,104628,5557,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5412190,7790,133167,6289,24759,3002,9328,1906,15431,2132,108408,6003,34949,4005,44189,3916,23771,3163,5499,1333,5279023,8683,2642410,6806,606360,12317,138680,7041,467680,11124,2036050,14146,525952,13876,696318,14039,485583,13468,328197,10152,2636613,6593,688486,12048,118863,6168,569623,13203,1948127,12895,438467,11347,602077,15606,497185,12057,410398,10129,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,718036,2463,20187,3102,5231,1326,2338,1135,2893,751,14956,2590,3390,1346,5787,1502,4849,1265,930,449,697849,3725,350059,2328,106953,4625,12642,1441,94311,4403,243106,4997,38557,3375,90256,4327,70858,4104,43435,3265,347790,2384,87109,4023,9804,1762,77305,3973,260681,4733,29390,2814,78923,4708,93671,4913,58697,3748,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,119991,798,3590,875,882,335,227,145,655,317,2708,793,634,424,1339,514,726,363,9,15,116401,1082,58923,795,12979,1718,2231,583,10748,1738,45944,1670,5223,970,20756,1664,9553,1365,10412,1329,57478,781,16699,1336,2098,618,14601,1317,40779,1360,3885,1234,13259,1377,10280,1305,13355,1400,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1576460,6574,35426,3708,5183,1315,1934,842,3249,1137,30243,3397,8475,1782,13062,2334,6680,1594,2026,831,1541034,6719,767410,5466,191594,6877,37909,3500,153685,6132,575816,8917,91641,6270,212274,8062,127561,5778,144340,5637,773624,3971,207262,6853,30702,2667,176560,6174,566362,8031,64889,4443,167313,6830,143869,5730,190291,5757,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1411556,4195,48929,4784,7497,1604,1849,703,5648,1425,41432,4317,10872,2212,16212,2501,11605,2150,2743,1275,1362627,5545,684338,4081,155079,5822,35021,2888,120058,5502,529259,6529,93104,5666,178135,6636,150118,7466,107902,4852,678289,3839,181568,5943,31258,2603,150310,5618,496721,6754,65342,4875,145653,7344,156297,5586,129429,5278,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,368208,2264,17228,2408,850,390,185,205,665,358,16378,2353,5459,1362,7812,1557,2532,951,575,365,350980,3164,174647,2450,39205,2942,7953,1379,31252,2873,135442,3436,20518,2214,66478,3990,30329,2613,18117,1975,176333,2220,47668,3008,6368,1181,41300,2711,128665,3280,14492,2538,52264,3389,37549,3193,24360,2521,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1182549,3112,26804,2699,4911,979,1448,538,3463,894,21893,2384,4167,972,10386,1640,6071,1481,1269,467,1155745,4059,585301,2690,144983,5596,30790,2643,114193,5583,440318,6077,55936,3357,167556,4903,126016,5063,90810,4330,570444,2960,169675,5172,26280,1751,143395,4962,400769,5973,37167,2795,125334,5085,125945,4985,112323,4346,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,108959,1733,2797,931,496,343,81,103,415,336,2301,876,523,504,1094,621,684,492,0,258,106162,1895,53064,1485,11656,1611,2578,844,9078,1381,41408,1794,5348,1295,17705,1856,12952,1583,5403,1289,53098,1247,14448,1563,3248,669,11200,1569,38650,1943,4238,1211,11978,1506,14154,1669,8280,1330,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,936354,1763,41163,3769,7848,1609,1449,522,6399,1586,33315,3187,13132,1678,8555,1633,7391,1457,4237,1183,895191,4493,433986,2790,118047,5006,19619,2208,98428,4892,315939,5363,77799,4044,108850,5581,85726,4721,43564,3187,461205,2870,155104,4849,18008,2002,137096,4620,306101,5384,56363,3429,78981,3847,96934,4786,73823,4136,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
