GEO_ID,C16005_001E,C16005_001M,C16005_002E,C16005_002M,C16005_003E,C16005_003M,C16005_004E,C16005_004M,C16005_005E,C16005_005M,C16005_006E,C16005_006M,C16005_007E,C16005_007M,C16005_008E,C16005_008M,C16005_009E,C16005_009M,C16005_010E,C16005_010M,C16005_011E,C16005_011M,C16005_012E,C16005_012M,C16005_013E,C16005_013M,C16005_014E,C16005_014M,C16005_015E,C16005_015M,C16005_016E,C16005_016M,C16005_017E,C16005_017M,C16005_018E,C16005_018M,C16005_019E,C16005_019M,C16005_020E,C16005_020M,C16005_021E,C16005_021M,C16005_022E,C16005_022M,C16005_023E,C16005_023M,C16005_024E,C16005_024M,C16005_025E,C16005_025M,C16005_026E,C16005_026M,C16005_027E,C16005_027M,C16005_028E,C16005_028M,C16005_029E,C16005_029M,NAME,C16005_001EA,C16005_001MA,C16005_002EA,C16005_002MA,C16005_003EA,C16005_003MA,C16005_004EA,C16005_004MA,C16005_005MA,C16005_005EA,C16005_006EA,C16005_006MA,C16005_007EA,C16005_007MA,C16005_008EA,C16005_008MA,C16005_009EA,C16005_009MA,C16005_010MA,C16005_010EA,C16005_011MA,C16005_011EA,C16005_012MA,C16005_012EA,C16005_013MA,C16005_013EA,C16005_014EA,C16005_014MA,C16005_015EA,C16005_015MA,C16005_016MA,C16005_016EA,C16005_017MA,C16005_017EA,C16005_018MA,C16005_018EA,C16005_019EA,C16005_019MA,C16005_020EA,C16005_020MA,C16005_021EA,C16005_021MA,C16005_022EA,C16005_022MA,C16005_023EA,C16005_023MA,C16005_024MA,C16005_024EA,C16005_025EA,C16005_025MA,C16005_026EA,C16005_026MA,C16005_027EA,C16005_027MA,C16005_028EA,C16005_028MA,C16005_029MA,C16005_029EA,state
0400000US45,3835500,1914,3667631,8673,3574530,8993,64195,4592,45444,4021,18751,1968,22763,2501,18164,2253,4599,1094,4173,766,3118,759,1055,784,1970,767,1112,525,858,484,167869,8203,36349,3862,73355,3288,16062,2403,57293,3698,30122,5249,18151,2638,11971,3764,21196,2342,8715,1329,12481,2152,6847,3966,4224,2154,2623,2042,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,692220,891,675649,3489,647764,4709,8092,1406,6807,1452,1285,418,10993,1731,7997,1395,2996,919,416,232,416,232,0,219,8384,1290,7176,1224,1208,457,16571,3545,2622,652,4071,813,1085,490,2986,655,4905,2551,2612,1119,2293,1815,2121,834,855,474,1266,595,2852,1594,483,370,2369,1545,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5422454,2406,5203534,9153,5079476,12138,79045,5680,57280,5212,21765,2678,31253,4473,26038,4082,5215,1072,9712,1897,8168,1521,1544,724,4048,1705,2717,1202,1331,1209,218920,8513,39545,4067,86465,5239,21945,3008,64520,5291,38922,5607,27779,4353,11143,2623,35857,2712,15425,2263,20432,2464,18131,4110,9359,2405,8772,2194,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20403745,3358,16895916,36556,13256886,34006,3392457,33171,2617965,33795,774492,18436,139813,6879,117603,6707,22210,2611,84802,4832,69368,4924,15434,2288,21958,3243,19652,3048,2306,937,3507829,36743,300100,11207,2528715,33044,616221,16422,1912494,29031,238525,10339,167774,8345,70751,6327,366585,10296,173673,7725,192912,8111,73904,7143,52413,6111,21491,4025,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2191308,1072,2000457,6612,1857134,9144,87673,5800,68538,4875,19135,2911,26800,2957,23974,2686,2826,834,16334,2178,14049,1997,2285,979,12516,1384,9895,1528,2621,780,190851,6376,29928,3638,107397,5677,32471,4125,74926,4582,24996,3449,17864,2796,7132,1439,25445,2226,11211,1729,14234,1800,3085,1348,1234,755,1851,1254,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,570045,430,548441,2280,531400,2987,3598,746,2726,642,872,334,12101,1673,10126,1524,1975,502,1026,775,930,766,96,108,316,216,285,208,31,40,21604,2295,9601,1310,579,293,465,265,114,113,7518,1607,5453,1249,2065,744,3082,916,1186,557,1896,841,824,434,369,272,455,289,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6826604,2798,6109635,14461,5835040,15868,162286,8854,125834,8516,36452,3186,68518,4957,57804,4536,10714,1774,31960,3409,24908,2841,7052,1195,11831,2662,9960,2225,1871,898,716969,14140,126846,6918,224590,8086,67774,5702,156816,6971,142676,9375,94514,7201,48162,4767,170502,7108,80105,5423,90397,5145,52355,6804,33093,4799,19262,3641,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5751180,1544,5010537,17385,4683259,21172,183902,8800,142859,9169,41043,4029,66909,5098,55568,4728,11341,1768,62452,4509,48687,3734,13765,2062,14015,3459,10786,2170,3229,2110,740643,17389,147480,6648,204216,8297,48481,4089,155735,8696,142940,12682,74104,7315,68836,8383,216464,7300,89405,5863,127059,6381,29543,4830,16507,3647,13036,2271,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1672814,935,1653512,2449,1628553,3770,13741,2518,9331,2285,4410,947,8267,1424,6890,1265,1377,452,1666,714,1315,670,351,256,1285,593,1010,482,275,282,19302,2223,7231,1613,1977,524,1375,613,602,400,5368,1206,4111,1025,1257,694,3364,1114,1551,587,1813,856,1362,816,995,760,367,289,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5035768,1640,4811111,7477,4587855,9625,122185,5800,90696,4800,31489,2571,72552,4406,57855,3660,14697,1882,19402,2171,14436,1620,4966,1813,9117,2603,8689,2620,428,246,224657,7646,42877,3774,83299,4569,18901,2354,64398,4980,41797,4010,25981,2712,15816,2472,49509,3573,23229,2559,26280,2463,7175,2627,4469,1589,2706,1305,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,464197,904,452962,2238,433667,3296,12127,2137,9509,1854,2618,885,4881,1159,4679,1166,202,203,333,420,272,329,61,109,1954,848,1827,833,127,129,11235,2044,3312,963,4706,1387,1192,617,3514,1055,1534,684,1080,633,454,276,1194,630,484,343,710,480,489,525,489,525,0,258,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3609858,756,3494828,6838,160450,8325,3332370,11085,530108,13534,2802262,17312,1886,638,1036,389,850,515,72,100,15,29,57,96,50,83,0,280,50,83,115030,6823,4812,1269,106990,6470,16338,2024,90652,6177,2248,1318,1718,1073,530,335,781,619,171,194,610,596,199,261,199,261,0,280,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
