GEO_ID,B13012_001E,B13012_001M,B13012_002E,B13012_002M,B13012_003E,B13012_003M,B13012_004E,B13012_004M,B13012_005E,B13012_005M,B13012_006E,B13012_006M,B13012_007E,B13012_007M,B13012_008E,B13012_008M,B13012_009E,B13012_009M,B13012_010E,B13012_010M,B13012_011E,B13012_011M,B13012_012E,B13012_012M,B13012_013E,B13012_013M,B13012_014E,B13012_014M,B13012_015E,B13012_015M,NAME,B13012_001MA,B13012_001EA,B13012_002MA,B13012_002EA,B13012_003EA,B13012_003MA,B13012_004EA,B13012_004MA,B13012_005EA,B13012_005MA,B13012_006MA,B13012_006EA,B13012_007MA,B13012_007EA,B13012_008EA,B13012_008MA,B13012_009EA,B13012_009MA,B13012_010EA,B13012_010MA,B13012_011EA,B13012_011MA,B13012_012MA,B13012_012EA,B13012_013MA,B13012_013EA,B13012_014EA,B13012_014MA,B13012_015EA,B13012_015MA,state
0400000US23,315071,1898,15027,1864,11337,1615,6670,1253,4667,1026,3690,826,2542,697,1148,446,300044,2707,155974,4786,122763,4774,33211,2412,144070,4062,111411,4197,32659,2511,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1405326,4756,78982,5024,53783,3763,32355,3056,21428,2319,25199,3241,18565,2742,6634,1496,1326344,6853,662664,9094,508403,9773,154261,6706,663680,10894,512400,11970,151280,7760,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1573947,4004,80962,5706,61528,4453,34492,3422,27036,3044,19434,2577,11789,1775,7645,1664,1492985,6249,748055,11010,566329,10849,181726,6979,744930,10706,560211,9998,184719,7517,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2450929,5372,144150,6209,96971,4642,54893,3245,42078,3454,47179,3898,28850,2607,18329,2871,2306779,8235,1180564,9946,870222,10683,310342,8273,1126215,10133,836888,9781,289327,7526,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1262105,3927,75641,4874,58526,4030,39196,3235,19330,2501,17115,2220,12253,1836,4862,1257,1186464,6501,634370,7521,517907,7350,116463,4342,552094,8504,446030,7653,106064,4463,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,716044,3465,43104,4043,23913,2874,14833,2335,9080,1520,19191,2542,13222,2189,5969,1447,672940,5128,338624,7093,247236,6875,91388,4548,334316,7563,226115,6651,108201,5420,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1402563,4194,78573,4612,53248,3731,31962,2957,21286,2131,25325,2617,18265,2095,7060,1591,1323990,6167,710737,9866,541808,9341,168929,5676,613253,10563,459586,9287,153667,6709,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,220050,2037,12549,1718,8901,1317,5686,1169,3215,895,3648,1071,2386,938,1262,525,207501,2320,114919,3212,88757,3363,26162,2035,92582,3586,72742,3453,19840,2037,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,415871,2563,29322,2225,22760,1896,14832,1727,7928,1281,6562,1291,4495,1089,2067,825,386549,3388,212318,4630,167975,4008,44343,3205,174231,4551,139815,4720,34416,2243,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,578457,3025,34356,3196,24904,2784,11855,2110,13049,2235,9452,1810,5369,1377,4083,1298,544101,4606,292397,6493,204056,5920,88341,4737,251704,7136,189737,6859,61967,4333,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,318714,2333,14535,1667,11125,1511,6937,1395,4188,992,3410,840,1982,655,1428,638,304179,2848,165349,3932,127494,4194,37855,2817,138830,3658,111534,3630,27296,2156,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2108870,5022,119364,6783,91119,5782,51113,4035,40006,3621,28245,3489,17077,2938,11168,2049,1989506,8285,1045963,12913,745784,13637,300179,9476,943543,12217,696043,12081,247500,8185,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,463891,2884,26930,2719,16144,2288,7930,1710,8214,1614,10786,2140,5354,1309,5432,1472,436961,3973,216566,6293,151896,6443,64670,3938,220395,6344,155987,5872,64408,4108,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4720993,7969,246582,8137,172518,6910,93002,4317,79516,5102,74064,5270,38967,3687,35097,3170,4474411,11571,2166563,18845,1533868,16521,632695,11982,2307848,19033,1633627,19150,674221,14456,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2105232,6171,116753,5999,75564,4634,40573,3377,34991,3313,41189,3973,25080,2808,16109,2550,1988479,7582,1114042,10286,823678,10360,290364,7828,874437,11489,647664,10009,226773,6772,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,148343,1460,8646,1329,6404,1191,4364,965,2040,613,2242,712,1527,635,715,370,139697,1841,77194,2152,64280,2196,12914,1256,62503,2412,49696,2398,12807,1292,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2755448,5584,156351,6340,106575,5378,63135,4085,43440,3310,49776,3990,30767,3354,19009,2516,2599097,8851,1354336,14049,1008702,13825,345634,9952,1244761,14659,933375,12926,311386,9431,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,846954,4323,55033,3513,37529,3134,19058,2064,18471,2291,17504,2519,10801,2175,6703,1326,791921,5537,439677,7206,311426,7072,128251,4870,352244,8183,246673,7495,105571,4835,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,871975,3165,50976,3819,40161,3470,21014,2423,19147,2776,10815,1685,5722,1164,5093,1307,820999,4796,427894,7257,310983,6158,116911,3816,393105,7480,293413,7145,99692,5089,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2889164,5968,151543,6169,101537,4884,58177,3767,43360,3406,50006,3674,32445,3301,17561,2267,2737621,8702,1424524,14648,1063417,14788,361107,10043,1313097,15058,959207,13001,353890,9350,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,260214,2184,14342,2250,9630,1746,6220,1300,3410,1031,4712,1210,2652,903,2060,767,245872,3098,121895,4070,97065,4208,24830,2277,123977,3670,95821,4136,28156,2762,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1028990,3351,58265,4011,36607,3248,21635,2763,14972,1982,21658,2905,14903,2402,6755,1548,970725,4905,512397,8868,377645,6865,134752,6061,458328,8756,332207,9308,126121,5767,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,180850,1733,12314,1598,8088,1351,5724,1228,2364,752,4226,999,3156,831,1070,533,168536,2364,92947,2992,77255,3033,15692,1819,75589,3441,60176,3572,15413,1689,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1466896,4243,89594,5873,59757,4092,31387,3378,28370,2755,29837,3866,17963,2822,11874,2279,1377302,6393,748351,9890,534422,8177,213929,7219,628951,10874,456676,10787,172275,6822,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5688586,9328,391289,10362,277268,8978,133720,6121,143548,6464,114021,6895,64508,4055,49513,5481,5297297,13711,2960614,18852,2002707,18954,957907,14938,2336683,21053,1656609,19603,680074,13675,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,631687,2816,56659,3729,48053,3409,22016,2263,26037,2392,8606,1759,5706,1446,2900,890,575028,4442,331145,7081,227649,6978,103496,4558,243883,7090,190941,6726,52942,4176,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,148607,1382,6572,1017,4606,829,3169,633,1437,520,1966,663,1081,445,885,477,142035,1775,72147,2559,57742,2169,14405,1516,69888,2863,54619,2901,15269,1397,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1855772,5646,104264,6067,80075,5336,45154,4200,34921,3652,24189,2331,17231,1983,6958,1297,1751508,8015,957607,10473,714345,10038,243262,7262,793901,11268,594757,8878,199144,7063,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1561322,4784,87989,4925,64133,4205,33799,3019,30334,2582,23856,3208,15220,2245,8636,2045,1473333,6983,778286,11002,557128,10657,221158,7906,695047,12317,517603,9941,177444,6518,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,419436,2418,17143,1935,11258,1721,6367,1379,4891,1020,5885,1251,2701,772,3184,968,402293,3128,224526,5421,147928,4402,76598,4455,177767,4971,115181,4985,62586,3782,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1336917,3460,75577,4343,53251,3202,34739,2646,18512,1768,22326,2472,16527,2013,5799,1464,1261340,5294,665311,6997,531749,6284,133562,5239,596029,7242,471486,8719,124543,5136,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,121945,1475,7466,1229,5220,969,2665,696,2555,759,2246,713,1331,550,915,482,114479,1850,65761,2740,51358,2506,14403,1433,48718,2390,39139,2616,9579,1402,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,979836,3232,51498,3395,30713,2610,16228,2292,14485,1705,20785,2408,9479,1660,11306,1711,928338,4782,428150,7278,246261,6219,181889,6500,500188,8001,263504,7145,236684,6018,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
