GEO_ID,B12002H_001E,B12002H_001M,B12002H_002E,B12002H_002M,B12002H_003E,B12002H_003M,B12002H_004E,B12002H_004M,B12002H_005E,B12002H_005M,B12002H_006E,B12002H_006M,B12002H_007E,B12002H_007M,B12002H_008E,B12002H_008M,B12002H_009E,B12002H_009M,B12002H_010E,B12002H_010M,B12002H_011E,B12002H_011M,B12002H_012E,B12002H_012M,B12002H_013E,B12002H_013M,NAME,B12002H_001EA,B12002H_001MA,B12002H_002EA,B12002H_002MA,B12002H_003MA,B12002H_003EA,B12002H_004MA,B12002H_004EA,B12002H_005EA,B12002H_005MA,B12002H_006EA,B12002H_006MA,B12002H_007MA,B12002H_007EA,B12002H_008MA,B12002H_008EA,B12002H_009MA,B12002H_009EA,B12002H_010EA,B12002H_010MA,B12002H_011EA,B12002H_011MA,B12002H_012EA,B12002H_012MA,B12002H_013EA,B12002H_013MA,state
0400000US40,2045024,645,988032,952,228382,5705,610085,7322,12735,1664,26503,1946,110327,5131,1056992,797,179218,5260,599893,8161,20476,2550,114210,3873,143195,5165,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2394503,1483,1162430,931,323391,6124,664107,8416,15721,2599,27464,2231,131747,4942,1232073,894,268618,5519,649482,8358,21911,2602,116421,3537,175641,6116,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8190214,2607,3939424,1772,1130862,9797,2314992,13490,65231,4257,121831,4386,306508,7027,4250790,1409,964831,9676,2285008,16547,84148,5530,511072,6915,405731,9374,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,680190,2197,322503,1337,98942,3446,178419,3943,3342,968,10930,1477,30870,2470,357687,1286,88276,3236,181174,4641,4538,972,41269,2623,42430,2872,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2217812,1284,1073850,1199,257022,5433,666661,7362,20243,2531,27278,2841,102646,4528,1143962,1315,207273,5067,653754,6877,32273,3473,125593,3908,125069,4572,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,530036,910,260215,772,73364,2252,155506,2849,1267,398,6053,993,24025,2149,269821,645,55711,2182,155640,3112,2454,779,28238,1618,27778,2018,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3724346,1585,1806187,1562,423790,7935,1109374,9910,24681,2745,45718,3040,202624,7712,1918159,1610,340575,6583,1083722,10871,37915,4274,199519,4882,256428,7670,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8869117,4041,4312077,3083,1072055,12119,2649753,16065,56200,4621,101550,4626,432519,11946,4557040,2930,866309,11442,2600538,17166,81904,5435,438272,8145,570017,11475,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1526969,678,750617,487,206842,5843,469528,6750,5779,1093,11236,1600,57232,4053,776352,515,181987,5429,460212,8017,8113,1551,45331,2176,80709,4812,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,478581,167,233405,303,69902,2307,127478,3301,3698,1020,5613,836,26714,2271,245176,301,59785,2365,125930,3599,4237,1010,21326,1295,33898,2482,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4087620,2877,1987860,2958,532621,8650,1209304,11490,35826,3350,47593,3157,162516,6684,2099760,2369,429431,7123,1196163,10746,51636,4226,199175,5342,223355,8186,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3897746,3641,1912960,1705,542890,8488,1091582,10635,22785,2821,41654,2983,214049,7831,1984786,2274,449150,8936,1053327,11478,31700,3209,166316,5633,284293,7776,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1387536,1469,670227,1128,165988,4178,399324,5662,8536,1414,22783,2308,73596,4250,717309,1315,140237,4247,392164,6702,11342,1795,87746,3642,85820,4801,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3802614,2053,1862718,1226,541220,6619,1083963,7772,14848,1553,46643,2533,176044,5301,1939896,926,444954,5722,1077945,9589,20406,2884,185900,4193,210691,6301,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,362645,807,180339,510,44149,2223,107705,2867,2027,808,3802,827,22656,2298,182306,774,34417,1826,107178,2717,1999,731,15729,1141,22983,2096,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,35941,3540,18711,2183,4173,1070,11880,1660,649,406,551,383,1458,606,17230,2232,3760,892,8906,1466,696,426,1283,425,2585,818,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
