GEO_ID,B18003_001E,B18003_001M,B18003_002E,B18003_002M,B18003_003E,B18003_003M,B18003_004E,B18003_004M,B18003_005E,B18003_005M,B18003_006E,B18003_006M,B18003_007E,B18003_007M,B18003_008E,B18003_008M,B18003_009E,B18003_009M,B18003_010E,B18003_010M,B18003_011E,B18003_011M,B18003_012E,B18003_012M,B18003_013E,B18003_013M,B18003_014E,B18003_014M,B18003_015E,B18003_015M,B18003_016E,B18003_016M,B18003_017E,B18003_017M,B18003_018E,B18003_018M,B18003_019E,B18003_019M,B18003_020E,B18003_020M,B18003_021E,B18003_021M,B18003_022E,B18003_022M,B18003_023E,B18003_023M,B18003_024E,B18003_024M,B18003_025E,B18003_025M,B18003_026E,B18003_026M,B18003_027E,B18003_027M,B18003_028E,B18003_028M,B18003_029E,B18003_029M,B18003_030E,B18003_030M,B18003_031E,B18003_031M,B18003_032E,B18003_032M,B18003_033E,B18003_033M,NAME,B18003_001EA,B18003_001MA,B18003_002EA,B18003_002MA,B18003_003MA,B18003_003EA,B18003_004MA,B18003_004EA,B18003_005EA,B18003_005MA,B18003_006EA,B18003_006MA,B18003_007EA,B18003_007MA,B18003_008MA,B18003_008EA,B18003_009MA,B18003_009EA,B18003_010MA,B18003_010EA,B18003_011EA,B18003_011MA,B18003_012EA,B18003_012MA,B18003_013MA,B18003_013EA,B18003_014MA,B18003_014EA,B18003_015MA,B18003_015EA,B18003_016EA,B18003_016MA,B18003_017EA,B18003_017MA,B18003_018MA,B18003_018EA,B18003_019MA,B18003_019EA,B18003_020MA,B18003_020EA,B18003_021MA,B18003_021EA,B18003_022EA,B18003_022MA,B18003_023EA,B18003_023MA,B18003_024MA,B18003_024EA,B18003_025MA,B18003_025EA,B18003_026MA,B18003_026EA,B18003_027EA,B18003_027MA,B18003_028EA,B18003_028MA,B18003_029MA,B18003_029EA,B18003_030MA,B18003_030EA,B18003_031MA,B18003_031EA,B18003_032MA,B18003_032EA,B18003_033EA,B18003_033MA,state
0400000US39,10409355,2847,5039192,4116,865351,4342,12210,1756,853141,4744,374003,5884,7516,1319,366487,5850,3200074,6017,110172,4865,3089902,8116,326529,1378,37532,2415,288997,2707,273235,874,65107,2950,208128,3066,5370163,3715,828776,4556,8615,1382,820161,4931,359088,6250,4806,992,354282,6194,3351079,5461,89195,4310,3261884,6394,399587,1448,31196,2238,368391,2295,431633,1311,90217,4389,341416,4495,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3176142,2037,1543901,3405,260033,2573,4662,1036,255371,2999,120162,4055,2722,948,117440,3955,971239,3515,51592,2919,919647,4582,115671,1573,19596,1776,96075,2386,76796,1298,23670,1730,53126,1850,1632241,2972,247060,2580,2853,765,244207,2641,117169,4565,1948,623,115221,4561,1018716,4856,38044,3121,980672,5502,136381,1629,15727,1420,120654,2010,112915,1299,29199,1891,83716,1849,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3330324,1752,1639622,2829,265295,2513,3749,1029,261546,2670,119394,4475,2013,835,117381,4556,1058842,3924,42423,3001,1016419,4783,107795,1062,14699,1534,93096,1963,88296,1029,23142,1724,65154,1856,1690702,2277,257643,2372,2548,719,255095,2599,109842,3912,1295,535,108547,3950,1071900,3933,26126,3059,1045774,5032,120166,1010,9318,1381,110848,1605,131151,952,28404,2143,102747,2193,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11243861,2084,5419632,3341,882486,4748,13592,1928,868894,4858,389654,7134,4675,960,384979,7173,3418145,5780,117149,5577,3300996,8064,373469,1235,40850,2691,332619,2943,355878,1158,84835,3748,271043,3656,5824229,2724,846289,3969,10908,1793,835381,4237,358982,5698,3890,1023,355092,5813,3593839,5396,82782,5097,3511057,7135,455431,1378,33509,2653,421922,2689,569688,1230,114650,5054,455038,5303,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,966125,1341,463448,1456,78742,1383,2605,880,76137,1390,28982,1890,699,403,28283,1986,298350,2147,9933,1663,288417,2734,27949,764,2604,705,25345,1012,29425,516,6078,999,23347,1103,502677,1207,73074,1506,485,326,72589,1491,28217,2128,149,132,28068,2109,318799,1883,9510,1825,309289,2523,34510,567,2465,708,32045,978,48077,572,10562,1369,37515,1465,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3821222,2817,1832891,3813,320490,2932,4145,1024,316345,3097,133518,4028,1968,790,131550,4150,1165229,4022,50696,3997,1114533,5852,132235,1383,17788,1825,114447,1975,81419,1419,22740,2098,58679,2143,1988331,2974,304742,2837,2751,898,301991,2777,128318,4169,1489,665,126829,4079,1263337,3844,43014,4143,1220323,5691,158967,1584,15137,1924,143830,2243,132967,1584,32463,2561,100504,2844,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,690349,1175,338996,1344,55850,880,685,358,55165,909,26800,1466,133,131,26667,1439,212532,1832,8764,1285,203768,2072,23394,467,3042,597,20352,749,20420,400,6676,876,13744,871,351353,1296,54900,1350,267,175,54633,1345,25120,1685,439,344,24681,1644,214057,1545,5803,1116,208254,1838,27385,413,1703,473,25682,602,29891,617,6387,836,23504,1038,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5407221,3170,2621474,3824,431306,3509,7972,1581,423334,3867,195511,5623,4234,1068,191277,5652,1694291,5221,84297,4861,1609994,6426,186252,1413,28130,2355,158122,2594,114114,1037,33967,2259,80147,2320,2785747,3434,409950,3392,6828,1515,403122,3496,173398,5264,2476,893,170922,5269,1794112,4921,64560,4597,1729552,5765,223747,1694,22847,2227,200900,2959,184540,1115,43719,2319,140821,2464,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20332988,5193,9985104,6896,1921241,7628,32263,3020,1888978,7802,802477,11754,14164,2225,788313,11811,6331183,11732,251277,7428,6079906,12979,560273,3329,82520,4543,477753,5099,369930,2762,112295,4085,257635,4481,10347884,6298,1846516,7248,27682,2889,1818834,7373,759194,10003,9354,1859,749840,10150,6524528,8755,180364,8301,6344164,10651,657266,3503,67355,3642,589911,4375,560380,3185,135481,4163,424899,4380,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2186851,1478,1089883,1967,221242,1839,2083,501,219159,1935,89899,3698,955,426,88944,3762,686301,3166,24265,2798,662036,4097,53399,633,6516,1252,46883,1286,39042,506,11879,1072,27163,1202,1096968,1765,208381,2116,1979,578,206402,2161,96775,3427,1150,575,95625,3338,678705,3156,15209,2155,663496,3808,59917,609,5029,720,54888,815,53190,529,13943,1259,39247,1408,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,569345,589,278445,933,42104,760,963,397,41141,845,20062,1332,302,242,19760,1312,182057,1266,7198,1239,174859,1658,19295,236,2057,526,17238,538,14927,109,4024,661,10903,655,290900,926,40204,849,269,193,39935,845,18435,1340,97,126,18338,1334,189668,1365,4655,943,185013,1684,21346,259,1885,478,19461,542,21247,95,4528,708,16719,715,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6748521,5968,3254085,7124,559020,4551,4735,977,554285,4607,246228,6785,3783,1065,242445,6753,2098116,7987,65112,3804,2033004,8029,212264,2705,24232,2757,188032,3750,138457,2117,34081,2551,104376,3017,3494436,5487,542865,3719,4625,1331,538240,3806,223436,6440,2262,775,221174,6394,2255808,6272,46932,3512,2208876,6665,244611,2112,19696,2128,224915,3114,227716,2107,50617,2860,177099,3585,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5716164,3461,2818639,3467,465860,3307,5710,1258,460150,3573,211469,4838,2745,775,208724,4975,1839804,5122,83178,5507,1756626,7675,172404,1167,25914,1950,146490,2276,129102,1111,38423,2561,90679,2511,2897525,2936,442251,3095,5237,1338,437014,3391,204522,4978,3035,973,201487,5069,1868484,4665,49522,3959,1818962,5821,188696,1428,14722,1986,173974,2473,193572,1176,41826,2270,151746,2449,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1671281,1048,813666,2228,121829,1937,2434,954,119395,2318,53677,2469,955,508,52722,2347,523986,2464,35584,2968,488402,3508,65634,829,13733,1532,51901,1702,48540,649,16332,1377,32208,1574,857615,1840,114419,1809,2397,768,112022,1920,53669,2768,1364,667,52305,2624,537316,2021,24100,2417,513216,3074,76943,785,9369,1174,67574,1412,75268,595,21275,1919,53993,1968,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5030840,1970,2476495,3103,404596,2531,3307,786,401289,2612,187001,3702,2018,551,184983,3687,1594421,3653,45794,2975,1548627,5259,160278,1061,16706,1387,143572,1774,130199,647,29447,1888,100752,1997,2554345,2828,388381,2407,2931,640,385450,2499,176496,4213,2336,802,174160,4189,1605481,3999,30104,3013,1575377,5028,184717,1093,11108,1442,173609,1583,199270,786,37616,2086,161654,2046,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,461499,1265,229367,1738,34681,1009,542,389,34139,1102,17250,1410,153,129,17097,1385,150575,1747,7613,1257,142962,2303,15855,468,3250,581,12605,714,11006,420,2923,571,8083,667,232132,1275,32823,994,581,491,32242,1085,17267,1394,245,206,17022,1384,149682,1508,3630,870,146052,1789,16338,476,1357,494,14981,557,16022,671,3807,739,12215,924,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3606279,1306,1712846,1470,335552,2113,9008,1517,326544,2478,148861,3090,4563,1049,144298,3202,1020920,2350,67066,4031,953854,4562,124039,714,26719,1882,97320,2032,83474,711,33348,1651,50126,1756,1893433,727,317527,2004,8935,1497,308592,2256,147748,3191,3914,897,143834,3181,1156399,2958,72557,3434,1083842,4726,150470,550,29813,1909,120657,1923,121289,550,46958,2050,74331,1953,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
