GEO_ID,C24090_001E,C24090_001M,C24090_002E,C24090_002M,C24090_003E,C24090_003M,C24090_004E,C24090_004M,C24090_005E,C24090_005M,C24090_006E,C24090_006M,C24090_007E,C24090_007M,C24090_008E,C24090_008M,C24090_009E,C24090_009M,C24090_010E,C24090_010M,C24090_011E,C24090_011M,C24090_012E,C24090_012M,C24090_013E,C24090_013M,C24090_014E,C24090_014M,C24090_015E,C24090_015M,C24090_016E,C24090_016M,C24090_017E,C24090_017M,C24090_018E,C24090_018M,C24090_019E,C24090_019M,NAME,C24090_001EA,C24090_001MA,C24090_002MA,C24090_002EA,C24090_003MA,C24090_003EA,C24090_004MA,C24090_004EA,C24090_005MA,C24090_005EA,C24090_006MA,C24090_006EA,C24090_007MA,C24090_007EA,C24090_008MA,C24090_008EA,C24090_009MA,C24090_009EA,C24090_010EA,C24090_010MA,C24090_011EA,C24090_011MA,C24090_012MA,C24090_012EA,C24090_013MA,C24090_013EA,C24090_014MA,C24090_014EA,C24090_015MA,C24090_015EA,C24090_016MA,C24090_016EA,C24090_017MA,C24090_017EA,C24090_018MA,C24090_018EA,C24090_019MA,C24090_019EA,state
0400000US27,1646882,11373,975999,8262,747743,9630,692024,9242,55719,2954,56519,3020,51630,3073,29352,2195,17806,1787,72949,2828,670883,8325,463541,7449,448180,7522,15361,1463,90845,4305,47180,2968,25199,1971,10822,1263,33296,2541,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,798012,12451,455320,8387,331179,8677,310070,8216,21109,2443,16222,2422,27917,3126,23785,2488,18022,2634,38195,3236,342692,8476,226620,7920,220361,7498,6259,1705,24704,2279,31227,2901,38441,3282,11541,1935,10159,1440,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1800022,14346,1041726,9013,785315,9048,730671,8715,54644,3622,55323,4034,54862,4032,38762,3146,26563,2601,80901,4263,758296,9773,516491,9407,500749,9414,15742,2113,92487,4441,47959,3210,46907,3116,24339,2596,30113,2816,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,272622,6672,163785,4522,107714,3433,94775,3462,12939,1459,8436,1624,10727,1207,10723,1524,6247,1221,19938,1673,108837,4210,64234,3596,60477,3617,3757,928,12125,1558,10650,1449,8994,1443,4597,1078,8237,1189,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,585465,7560,349146,5486,254244,5992,232311,6288,21933,1733,14712,1384,18926,1646,15687,1778,10071,1663,35506,2123,236319,4629,156040,4098,150623,3982,5417,1228,30594,2419,19142,1872,13277,1304,5175,925,12091,1065,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,809435,10547,483260,7548,399450,9476,382272,9252,17178,2318,10041,2026,27459,2958,12712,2349,11554,2066,22044,3094,326175,7518,260723,7684,252446,7816,8277,1749,12643,1990,21919,2242,10756,1864,8878,1529,11256,1784,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,434366,6449,262954,5337,200116,5249,187239,5191,12877,1531,11953,1114,12300,1257,9403,1665,7740,1283,21442,2079,171412,4501,113126,4439,109647,4486,3479,716,22518,2180,14372,1769,8981,1557,3137,715,9278,1415,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2723080,22023,1621813,14560,1263881,14488,1159659,14359,104222,5676,66979,4394,102065,4716,57280,4156,47353,3615,84255,4805,1101267,14454,796114,14448,773099,14643,23015,2656,103703,5257,87479,5336,55744,4345,26263,3139,31964,3374,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,524698,11053,308387,7941,206456,7566,191754,7301,14702,2013,12733,2002,20317,2302,20647,2424,24746,2390,23488,2658,216311,6808,125981,5657,119787,5593,6194,1332,18248,2180,22387,2455,21178,2516,16485,2018,12032,1693,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,5708344,35017,3300680,25393,2375586,23517,2179195,21975,196391,7835,192190,7427,300325,9427,139383,6033,85281,5533,207915,8052,2407664,23822,1533142,19890,1485485,19546,47657,3496,312555,9148,297372,10636,121609,4568,51702,3807,91284,5698,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2588627,20443,1525255,12625,1173496,12397,1093898,12945,79598,4733,65681,4279,77583,4041,61503,3788,41897,3421,105095,5909,1063372,14796,740811,14603,715870,14852,24941,2333,92166,4503,89426,5392,77068,3946,26631,2896,37270,2434,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,208927,4475,125374,2768,79823,2802,74321,2761,5502,920,6907,1073,7400,1010,6653,1063,7188,1204,17403,1452,83553,3015,47752,2703,46294,2612,1458,433,14110,1453,7067,902,5656,1013,3598,696,5370,1037,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3400965,21829,2005231,16025,1560570,14103,1467410,15360,93160,5183,85266,4609,130713,5363,52829,3140,48440,3273,127413,6335,1395734,13577,955507,11289,932666,11095,22841,2199,170026,6613,134869,6713,56039,3606,35768,2801,43525,3056,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1045978,13946,626505,8405,450870,8938,420056,8422,30814,2729,26265,2436,36531,3013,28315,2515,29534,2713,54990,3879,419473,9276,269194,7944,258153,7915,11041,1657,37552,3105,33034,2719,36345,2734,20537,2109,22811,2354,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1012690,11533,628215,9694,483736,9422,447474,10027,36262,2908,26842,2501,33883,3417,21536,2118,15715,1773,46503,3755,384475,7065,248865,6851,239535,6618,9330,1710,44686,2910,31964,2729,24777,2250,11070,1717,23113,2274,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3684250,20262,2156284,13957,1618353,14123,1520460,14660,97893,4850,134022,5994,112323,6121,71582,4333,64872,3783,155132,6594,1527966,15359,1037288,13869,1013861,13900,23427,2220,231678,7835,117349,5106,57813,3515,38230,3267,45608,3106,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,324902,6914,189968,4555,142625,4659,130271,4691,12354,1491,10949,1917,10364,1531,7757,1405,6705,1240,11568,1702,134934,4745,94071,4319,91619,4298,2452,770,19741,2234,7700,1198,7039,1192,2976,874,3407,785,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1261958,14937,735833,10242,567943,10118,530108,9819,37835,3416,26143,2608,36421,3078,29706,2893,22052,2899,53568,4057,526125,9873,361608,9690,349479,9857,12129,1712,38436,3453,47920,3597,46570,3153,14930,2412,16661,1854,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,250941,4132,143651,2688,93786,2790,84265,2666,9521,1311,7224,1003,8716,1072,5461,950,6682,1089,21782,1526,107290,3102,63583,2807,62030,2756,1553,476,16045,1630,9529,1305,5550,1016,5267,909,7316,1139,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1796136,17359,1057154,12204,793364,11153,755316,10922,38048,3204,46877,3110,59050,4367,32447,2592,33475,2835,91941,4690,738982,10984,523613,9403,514607,9453,9006,1667,67130,4819,55700,4426,36005,3415,22788,2252,33746,3137,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6737448,36523,4102266,24872,3182689,23191,3005036,22359,177653,7202,135638,6095,224239,8649,128572,6311,112872,6945,318256,11140,2635182,21258,1804428,20716,1756314,21525,48114,4139,208891,7738,264167,8962,162467,6067,73372,4932,121857,5321,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,688223,9374,447008,6750,343560,7064,311179,7072,32381,2948,21181,2101,21800,2358,17510,2313,19698,2160,23259,2725,241215,7286,157353,6727,151879,6470,5474,1032,24639,2487,15084,1928,21005,2127,12708,1653,10426,1684,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,203629,4814,116548,2846,81189,3314,73803,3096,7386,1214,7977,1325,4943,917,6163,1034,2825,615,13451,1285,87081,2975,50820,2770,48384,2634,2436,717,15964,1559,7255,1175,5443,1087,2325,528,5274,891,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2472351,18746,1438635,13512,1017439,12395,947776,12188,69663,4278,71788,4951,77122,4516,50829,3325,144768,5032,76689,5690,1033716,10878,647967,10998,623603,11192,24364,2595,97815,5068,103041,5598,51808,3340,95013,5643,38072,3432,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1770968,18647,1074880,12831,811140,12240,753987,12612,57153,3807,45226,3504,62458,4056,44131,3172,52587,3619,59338,4311,696088,11512,456560,10426,440259,10334,16301,2016,70271,4447,62834,4330,50604,4452,24361,2507,31458,2260,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,487096,7420,286042,5370,210707,5547,198837,5240,11870,1843,12994,1549,14295,1652,21001,2781,10832,1612,16213,2127,201054,5463,129047,4982,125166,4956,3881,1137,22418,2213,14682,1721,19566,2017,8487,1420,6854,1192,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1744291,15125,1031825,10216,811956,9973,757574,9806,54382,2937,42264,2990,55415,3136,29730,2388,15983,2013,76477,3642,712466,9758,498258,8211,484527,8164,13731,1258,85936,3648,52339,3025,32490,2348,12873,1914,30570,2335,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,162907,4068,100197,2994,69606,3049,63670,3114,5936,1128,4892,1065,7064,1166,5866,1122,2938,824,9831,1556,62710,2565,36383,2517,34208,2410,2175,681,6950,1475,7418,1286,5941,944,2139,660,3879,807,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,807617,11260,474067,7862,303124,8110,282299,7716,20825,2110,12023,1478,31937,2383,74389,4246,12416,1553,40178,3197,333550,6989,187588,5548,181950,5743,5638,1165,15596,2005,27438,2572,83009,4395,8033,1483,11886,1850,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
