GEO_ID,B23006_001E,B23006_001M,B23006_002E,B23006_002M,B23006_003E,B23006_003M,B23006_004E,B23006_004M,B23006_005E,B23006_005M,B23006_006E,B23006_006M,B23006_007E,B23006_007M,B23006_008E,B23006_008M,B23006_009E,B23006_009M,B23006_010E,B23006_010M,B23006_011E,B23006_011M,B23006_012E,B23006_012M,B23006_013E,B23006_013M,B23006_014E,B23006_014M,B23006_015E,B23006_015M,B23006_016E,B23006_016M,B23006_017E,B23006_017M,B23006_018E,B23006_018M,B23006_019E,B23006_019M,B23006_020E,B23006_020M,B23006_021E,B23006_021M,B23006_022E,B23006_022M,B23006_023E,B23006_023M,B23006_024E,B23006_024M,B23006_025E,B23006_025M,B23006_026E,B23006_026M,B23006_027E,B23006_027M,B23006_028E,B23006_028M,B23006_029E,B23006_029M,NAME,B23006_001EA,B23006_001MA,B23006_002EA,B23006_002MA,B23006_003EA,B23006_003MA,B23006_004MA,B23006_004EA,B23006_005MA,B23006_005EA,B23006_006MA,B23006_006EA,B23006_007EA,B23006_007MA,B23006_008EA,B23006_008MA,B23006_009MA,B23006_009EA,B23006_010MA,B23006_010EA,B23006_011MA,B23006_011EA,B23006_012EA,B23006_012MA,B23006_013EA,B23006_013MA,B23006_014EA,B23006_014MA,B23006_015MA,B23006_015EA,B23006_016MA,B23006_016EA,B23006_017EA,B23006_017MA,B23006_018EA,B23006_018MA,B23006_019EA,B23006_019MA,B23006_020MA,B23006_020EA,B23006_021MA,B23006_021EA,B23006_022EA,B23006_022MA,B23006_023EA,B23006_023MA,B23006_024EA,B23006_024MA,B23006_025EA,B23006_025MA,B23006_026MA,B23006_026EA,B23006_027EA,B23006_027MA,B23006_028EA,B23006_028MA,B23006_029EA,B23006_029MA,state
0400000US30,498482,1460,33444,3102,22032,2511,0,231,22032,2511,18840,2257,3192,969,11412,1946,154639,4903,119229,4478,451,302,118778,4459,113329,4426,5449,1122,35410,2380,170806,4552,138775,4075,835,375,137940,4037,132706,3977,5234,1304,32031,2222,139593,4616,118433,4301,624,318,117809,4291,115430,4311,2379,555,21160,1949,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,891919,2624,73067,3697,52379,3297,44,73,52335,3300,47051,3123,5284,1193,20688,1999,247829,5572,199659,5496,570,421,199089,5438,190045,5441,9044,1353,48170,2952,303156,6471,255591,6426,2672,825,252919,6363,244874,6429,8045,1272,47565,2700,267867,6198,232550,6190,2546,586,230004,6254,224819,6193,5185,854,35317,2467,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1287247,2177,210179,7423,146363,6427,0,297,146363,6427,134401,6568,11962,2211,63816,4518,389168,11786,299590,10064,125,153,299465,10064,282606,9888,16859,2480,89578,5698,415408,10065,337089,9328,2757,770,334332,9350,319940,9565,14392,2234,78319,4292,272492,8873,226512,8661,1239,437,225273,8648,220117,8541,5156,1052,45980,3286,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,716373,2022,55226,3683,37176,2949,0,253,37176,2949,33585,2758,3591,1327,18050,2210,208497,6259,169384,5360,303,359,169081,5381,161929,5561,7152,1522,39113,2851,208952,6119,175963,5742,356,245,175607,5731,169900,5668,5707,1230,32989,2691,243698,6724,208694,6006,870,424,207824,5925,203199,5872,4625,1010,35004,2717,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4598749,3459,485309,13462,312165,10606,0,278,312165,10606,283272,9957,28893,3626,173144,8365,1272974,17758,984655,17891,1496,681,983159,17843,920884,16951,62275,5397,288319,7811,1105524,15550,899621,12964,2017,672,897604,12975,854003,13236,43601,3401,205903,8712,1734942,17115,1460044,17462,2453,677,1457591,17408,1412581,17960,45010,3470,274898,7362,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,981253,4027,150064,7006,93364,5648,0,282,93364,5648,81199,5058,12165,2628,56700,4290,280362,8382,203213,8417,657,413,202556,8442,191673,7790,10883,2061,77149,4809,298023,8267,229866,8009,3208,870,226658,7891,214437,8225,12221,1871,68157,3625,252804,7837,209468,7316,3082,1222,206386,7452,199547,7066,6839,1596,43336,3513,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10175628,4337,1298267,23588,777569,16574,127,209,777442,16554,688398,15281,89044,6464,520698,14226,2807698,28873,2066439,26107,2440,757,2063999,26053,1922308,26111,141691,7956,741259,14645,2609233,29043,2074660,24974,5255,1039,2069405,24879,1956998,24978,112407,5681,534573,12503,3460430,27977,2917863,25877,4104,1195,2913759,25608,2819150,26281,94609,5357,542567,12031,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4583014,7116,662043,15375,418926,12877,0,284,418926,12877,369785,12243,49141,4458,243117,9816,1338120,19770,1018791,20463,6947,1531,1011844,20385,942884,20470,68960,4700,319329,9915,1352934,19705,1089439,18029,14956,1967,1074483,18025,1019669,17530,54814,5268,263495,7456,1229917,16267,1036824,15446,9975,1454,1026849,15466,997641,15547,29208,2584,193093,5507,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,327360,1375,19393,2164,14361,1911,0,203,14361,1911,13698,1877,663,269,5032,868,90675,4199,71865,3658,573,373,71292,3654,68576,3521,2716,747,18810,1865,121772,4020,103912,4170,1452,446,102460,4095,99736,3887,2724,838,17860,1725,95520,4197,84948,3603,1085,415,83863,3619,82753,3585,1110,402,10572,1278,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5974277,4041,628238,14786,354619,10060,0,262,354619,10060,298479,9137,56140,4791,273619,9475,2119851,19354,1596648,17229,1581,728,1595067,17235,1487718,16069,107349,6056,523203,10964,1704372,16202,1396152,16941,2803,736,1393349,17088,1325719,16837,67630,4478,308220,8502,1521816,19604,1301281,18657,4167,869,1297114,18664,1260865,18420,36249,2785,220535,6700,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1802992,4418,233651,7977,145404,5895,46,77,145358,5898,131298,5644,14060,1838,88247,4168,568538,10086,411739,9199,1647,606,410092,9218,386729,8856,23363,2807,156799,4820,569025,11874,443491,11105,4398,923,439093,10974,416450,10826,22643,2554,125534,4868,431778,9920,363758,8606,3922,895,359836,8610,350112,8617,9724,1536,68020,4110,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1937410,3405,214330,7972,152335,6770,138,165,152197,6769,134695,6627,17502,2637,61995,4001,483236,11365,370353,10378,205,217,370148,10376,342955,9688,27193,3447,112883,5813,675058,11935,529293,10323,1638,753,527655,10249,497002,10133,30653,3053,145765,5636,564786,11652,466148,9470,765,442,465383,9563,449050,9537,16333,1744,98638,5097,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,6425991,3785,596469,14693,346911,10924,65,85,346846,10929,306517,10165,40329,3389,249558,9791,2390476,21296,1790971,19714,1241,475,1789730,19756,1676512,19714,113218,5312,599505,11722,1596695,16432,1300522,15183,3718,789,1296804,15219,1229614,14506,67190,4849,296173,8558,1842351,20882,1570914,19410,2344,727,1568570,19459,1523236,18807,45334,3595,271437,7868,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,565465,1496,70196,5237,45970,4320,0,284,45970,4320,40806,3841,5164,1417,24226,2651,158275,6311,125017,5758,0,284,125017,5758,118087,5552,6930,1391,33258,2699,155441,5400,129694,5011,593,466,129101,5003,121700,5016,7401,1718,25747,2245,181553,6479,155687,6367,1781,846,153906,6331,149965,6308,3941,866,25866,2545,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
