GEO_ID,B08012_001E,B08012_001M,B08012_002E,B08012_002M,B08012_003E,B08012_003M,B08012_004E,B08012_004M,B08012_005E,B08012_005M,B08012_006E,B08012_006M,B08012_007E,B08012_007M,B08012_008E,B08012_008M,B08012_009E,B08012_009M,B08012_010E,B08012_010M,B08012_011E,B08012_011M,B08012_012E,B08012_012M,B08012_013E,B08012_013M,B08012_014E,B08012_014M,B08012_015E,B08012_015M,B08012_016E,B08012_016M,B08012_017E,B08012_017M,B08012_018E,B08012_018M,B08012_019E,B08012_019M,B08012_020E,B08012_020M,B08012_021E,B08012_021M,B08012_022E,B08012_022M,B08012_023E,B08012_023M,B08012_024E,B08012_024M,B08012_025E,B08012_025M,B08012_026E,B08012_026M,B08012_027E,B08012_027M,B08012_028E,B08012_028M,B08012_029E,B08012_029M,B08012_030E,B08012_030M,B08012_031E,B08012_031M,B08012_032E,B08012_032M,B08012_033E,B08012_033M,B08012_034E,B08012_034M,B08012_035E,B08012_035M,B08012_036E,B08012_036M,B08012_037E,B08012_037M,B08012_038E,B08012_038M,B08012_039E,B08012_039M,NAME,B08012_001MA,B08012_001EA,B08012_002MA,B08012_002EA,B08012_003EA,B08012_003MA,B08012_004MA,B08012_004EA,B08012_005MA,B08012_005EA,B08012_006MA,B08012_006EA,B08012_007MA,B08012_007EA,B08012_008EA,B08012_008MA,B08012_009MA,B08012_009EA,B08012_010MA,B08012_010EA,B08012_011MA,B08012_011EA,B08012_012MA,B08012_012EA,B08012_013MA,B08012_013EA,B08012_014EA,B08012_014MA,B08012_015MA,B08012_015EA,B08012_016MA,B08012_016EA,B08012_017MA,B08012_017EA,B08012_018MA,B08012_018EA,B08012_019EA,B08012_019MA,B08012_020EA,B08012_020MA,B08012_021MA,B08012_021EA,B08012_022MA,B08012_022EA,B08012_023MA,B08012_023EA,B08012_024MA,B08012_024EA,B08012_025EA,B08012_025MA,B08012_026MA,B08012_026EA,B08012_027MA,B08012_027EA,B08012_028MA,B08012_028EA,B08012_029MA,B08012_029EA,B08012_030EA,B08012_030MA,B08012_031MA,B08012_031EA,B08012_032MA,B08012_032EA,B08012_033MA,B08012_033EA,B08012_034MA,B08012_034EA,B08012_035MA,B08012_035EA,B08012_036EA,B08012_036MA,B08012_037MA,B08012_037EA,B08012_038MA,B08012_038EA,B08012_039MA,B08012_039EA,state
0400000US32,1103832,10619,32931,3664,95823,5897,143483,7995,193825,9229,212115,8118,79444,5560,175581,8006,25075,2630,33222,2888,56017,4163,39803,4566,16513,2262,622942,6956,17116,2685,45323,4035,73511,4963,105363,6292,122200,5682,44402,4009,108155,6165,13160,2002,18508,2305,35886,3428,27742,3357,11576,2130,480890,8236,15815,2325,50500,3992,69972,4605,88462,5331,89915,5588,35042,3243,67426,5133,11915,1791,14714,1707,20131,1985,12061,2283,4937,958,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,639763,7188,31272,3529,74250,4521,96557,5837,92328,5326,85220,4421,37586,3319,76144,3724,20305,2100,24270,2487,49428,3109,37507,2930,14896,1820,343543,4767,15729,2093,35100,2887,45489,3636,45342,3444,44439,3215,19660,2487,43653,3101,9620,1616,13888,1618,33335,2539,26065,2583,11223,1759,296220,5419,15543,2154,39150,2944,51068,4004,46986,3674,40781,2999,17926,1938,32491,2612,10685,1430,10382,1662,16093,1873,11442,1646,3673,729,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3864029,21268,114492,7024,353468,9709,482265,13071,532535,11809,506041,12980,216874,8007,513109,12624,111201,5165,157947,6640,360530,12707,345807,10696,169760,7466,2088763,11625,55975,4332,162145,6284,228235,7297,264622,9104,266561,8000,113520,6375,282472,9192,63274,3845,92742,5105,221684,8097,225020,8708,112513,5704,1775266,15693,58517,4590,191323,6964,254030,8947,267913,7899,239480,9395,103354,4856,230637,7248,47927,3564,65205,3754,138846,7790,120787,5650,57247,3750,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,792769,10313,43328,4426,120270,7795,136837,8258,130289,5870,111690,4574,40924,3506,90090,5353,15618,1932,18354,2334,42405,3671,29723,2913,13241,2089,427868,6967,23046,2909,55143,4355,69679,5048,68216,4033,61237,4088,21241,2547,54047,3901,9851,1531,11983,1969,24835,2566,19077,2371,9513,1778,364901,7439,20282,2846,65127,5170,67158,5654,62073,4004,50453,2987,19683,2563,36043,3628,5767,1266,6371,1035,17570,2108,10646,1480,3728,1060,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8131328,32512,238687,9110,678656,15901,923100,17408,1018103,20497,1028884,19232,436680,11067,1092864,20592,213863,6771,374307,10625,825001,17183,914556,19995,386627,12287,4321442,23796,127260,5915,324865,10280,447310,12488,512727,13762,537783,11676,229459,7916,598005,15558,116464,5126,213436,8881,464558,12956,520654,12247,228921,7743,3809886,23802,111427,5900,353791,10174,475790,11408,505376,13908,491101,12692,207221,7811,494859,13322,97399,5294,160871,6721,360443,10553,393902,12502,157706,7829,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3784036,20093,129400,8017,412546,11308,592986,13680,654418,15572,594762,12536,247639,9744,485181,13702,102076,7299,117634,7629,244623,8178,132477,7795,70294,5470,2054321,13420,72319,5360,207462,7256,298623,9914,337192,11249,312600,8198,133567,7232,280407,9658,57749,5302,68603,6001,144375,6023,88773,5859,52651,4777,1729715,15421,57081,4670,205084,7786,294363,9049,317226,9005,282162,8956,114072,5935,204774,7527,44327,4013,49031,3755,100248,4900,43704,3632,17643,2105,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,311976,3678,29847,2049,73171,3390,71861,3780,51455,3294,32207,2249,8647,1150,19613,1728,2646,502,3095,576,7697,1064,6764,1102,4973,1055,166570,2360,15777,1381,37049,2423,36969,2526,28510,2259,16582,1616,4294,831,11499,1406,1708,414,1741,407,4014,871,4594,815,3833,906,145406,2519,14070,1419,36122,2092,34892,2380,22945,1854,15625,1446,4353,756,8114,963,938,249,1354,367,3683,568,2170,627,1140,469,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5017904,25069,202183,7721,592499,13163,751249,12576,836989,17186,840984,13948,381039,10230,598628,11790,140949,5579,161294,7364,287150,9373,153037,5763,71903,4708,2666719,16787,106689,6532,284364,9067,370950,8078,418578,12359,439471,11228,204156,6409,338699,8962,81122,3930,96237,5514,175055,6492,100751,4786,50647,3624,2351185,15632,95494,4835,308135,9104,380299,9276,418411,10461,401513,8610,176883,7397,259929,7360,59827,4056,65057,3974,112095,5553,52286,3634,21256,2034,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1516449,13214,88749,6302,220498,7407,262781,8754,266178,7841,231393,7943,88628,5090,168147,6979,31054,2452,32306,3100,67314,4460,38874,3163,20527,2293,834984,7662,46919,3885,109864,4726,139438,6884,140710,6187,128461,5892,50553,4215,99745,5395,16521,2060,19031,2368,41344,2824,27341,2604,15057,1779,681465,9093,41830,3718,110634,5258,123343,4950,125468,5273,102932,4573,38075,3102,68402,3605,14533,1630,13275,1653,25970,2701,11533,1605,5470,1109,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1584662,12931,77838,5166,214244,8635,266965,8905,259048,8198,226231,7884,92897,4764,194170,7463,37125,3386,45534,3420,90137,4556,54714,3568,25759,2474,870426,9865,43466,3936,108006,5176,138010,6031,135164,5940,127787,5666,52995,3498,112739,5620,21619,2738,25531,2482,50434,3555,35272,2712,19403,2231,714236,8647,34372,2886,106238,6113,128955,5600,123884,5789,98444,5103,39902,2764,81431,4460,15506,1816,20003,2221,39703,2919,19442,2403,6356,1257,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5366953,23903,216199,7769,603265,14340,782272,15492,809517,14572,779476,13601,347169,9438,651863,12206,155867,6512,196105,7339,419577,8893,272203,7876,133440,6556,2837208,16244,114537,5584,282916,8915,373972,11092,406925,11254,404513,9337,184974,6429,358439,8846,88016,4211,114921,5367,245663,6907,171457,6984,90875,4845,2529745,16179,101662,4961,320349,8961,408300,8802,402592,9529,374963,8529,162195,6008,293424,9544,67851,4312,81184,5134,173914,5733,100746,4647,42565,3865,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,486664,6705,20333,3338,59639,3965,75732,4617,85837,5368,75764,4628,29074,2552,54401,3828,14549,2261,16398,2010,27773,2821,17162,1854,10002,1813,253151,4550,8803,1356,28852,2723,34853,3347,42191,3404,37561,3390,14647,1892,31135,2977,9324,1964,9597,1547,17668,2324,11478,1409,7042,1461,233513,4821,11530,2791,30787,3036,40879,3055,43646,3278,38203,2860,14427,1666,23266,2450,5225,962,6801,1302,10105,1825,5684,1180,2960,1060,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1808660,14156,60395,4170,182206,7886,282345,8446,311779,10992,293658,11355,117780,6828,238804,9844,47857,3842,53257,4338,120076,5917,64228,4816,36275,3405,965180,9312,34190,2993,89490,5207,141467,6451,154879,7663,155367,7428,64044,5345,134697,6077,23199,2175,28447,3084,72365,4255,42188,3919,24847,2792,843480,9731,26205,2506,92716,5410,140878,6092,156900,6349,138291,6540,53736,3224,104107,6287,24658,3034,24810,2674,47711,3628,22040,2191,11428,1946,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,358542,4602,38695,2853,74780,3639,71129,4077,63329,3600,42292,2846,13825,1867,23337,2372,4064,976,5653,1008,10532,1307,5824,1158,5082,1147,187195,3018,21814,2026,37696,2214,36215,2583,33487,2421,20263,1824,6701,1146,13135,1417,2086,664,3228,793,5203,913,3661,960,3706,925,171347,3195,16881,1621,37084,2309,34914,2683,29842,2411,22029,2199,7124,1179,10202,1449,1978,547,2425,659,5329,839,2163,553,1376,500,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2583805,15807,83404,5167,268917,9086,371972,10454,444730,12076,407902,10691,170951,8109,357410,10836,74107,4313,83525,5645,182260,6347,100471,6367,38156,3198,1400658,9556,47523,3810,129060,6297,188071,7345,228408,7494,210920,8309,97276,5495,206512,7596,43374,3474,49797,3868,109129,4778,63763,5085,26825,2698,1183147,11367,35881,3238,139857,6104,183901,6715,216322,7768,196982,6650,73675,4927,150898,6901,30733,3030,33728,3885,73131,3945,36708,3326,11331,1611,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9637737,33630,358987,11779,1048122,20935,1358637,20289,1542208,25529,1398001,22528,551499,12652,1361568,22576,267952,9974,330269,10530,752539,15179,480433,12324,187522,7777,5426972,23158,184589,8383,516735,14483,709682,13949,829511,18522,786255,16790,313189,10450,830263,17241,156794,7830,196218,8434,458464,12048,310957,10262,134315,6496,4210765,26195,174398,8498,531387,12958,648955,13784,712697,14497,611746,16600,238310,7148,531305,13970,111158,5641,134051,5853,294075,8756,169476,7700,53207,4993,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1098381,8981,54381,4034,151981,6374,192267,6797,194788,6592,172874,6487,69980,4399,117676,5853,20115,2162,28569,3058,53199,3405,29002,2599,13549,1635,628825,6716,28155,2828,79560,4020,103024,5474,110357,4837,100870,5139,39902,3167,71557,4011,13511,1656,17495,2281,35750,2671,19077,2030,9567,1341,469556,7617,26226,2312,72421,4743,89243,4927,84431,4665,72004,3863,30078,2941,46119,3324,6604,1349,11074,1898,17449,1977,9925,1427,3982,992,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,298196,4429,20622,1960,44361,3261,49065,3162,45875,2948,41199,2601,17046,1878,32628,2528,7503,1088,7538,1153,17904,1780,10027,1272,4428,942,153227,2683,11180,1344,19472,1875,23815,2184,23280,2163,20302,2043,9815,1293,17996,1785,3909,771,4496,938,9294,1309,6783,1003,2885,594,144969,3131,9442,1136,24889,2217,25250,2064,22595,1984,20897,1492,7231,1071,14632,1637,3594,787,3042,658,8610,1058,3244,750,1543,551,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3477316,16570,95781,5487,305608,10256,439990,11095,539444,13955,515039,13326,223201,7224,480289,12072,120363,5646,140374,6107,297505,9210,224272,8853,95450,5423,1878930,10938,48276,3557,146513,7132,219094,7034,269404,9670,271966,9067,119095,5280,268802,9768,68320,4000,83992,4875,176175,7787,144519,6447,62774,4191,1598386,12035,47505,3840,159095,6587,220896,7682,270040,8771,243073,7607,104106,5359,211487,7672,52043,3641,56382,4176,121330,5497,79753,5096,32676,3146,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2779596,15741,105677,5375,298922,8950,400347,11499,434538,10685,414837,10868,162299,6960,361119,10120,80190,4992,109263,5208,208234,8738,143607,6864,60563,4222,1527657,11592,57173,3543,141210,5651,203313,8665,228851,7925,231025,8301,90411,5128,209318,7375,46327,3449,61910,3810,128106,6804,88028,5223,41985,3605,1251939,10881,48504,4041,157712,6804,197034,7162,205687,7396,183812,7388,71888,4680,151801,6508,33863,3208,47353,3585,80128,4852,55579,4208,18578,1817,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,702785,8772,38002,2918,89287,5026,103593,5710,106054,6154,95764,4285,45452,3951,78818,4236,16118,1906,22398,2674,47476,3668,38384,3674,21439,2398,381333,6147,20105,2264,43993,3362,48219,3570,53141,3478,48898,3436,24365,2724,44021,3241,10277,1558,14733,1834,30085,2694,26459,3028,17037,2050,321452,5960,17897,1945,45294,3558,55374,3894,52913,4190,46866,3222,21087,2420,34797,2713,5841,1042,7665,1522,17391,2015,11925,1675,4402,1065,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2611077,14247,139038,5913,383140,8090,450412,8840,436480,9698,391681,8563,166847,6042,266092,7760,63634,3732,73937,4253,130197,5254,71958,3305,37661,2590,1379705,8762,74962,4015,188348,5778,228943,6305,219442,6952,205291,5906,82321,3940,148628,5835,36039,2541,42312,3005,79002,4095,47421,2771,26996,2217,1231372,10273,64076,3352,194792,5652,221469,5842,217038,6940,186390,5700,84526,4264,117464,5026,27595,2152,31625,2359,51195,2570,24537,2185,10665,1215,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,243564,4229,24269,2742,58252,2890,58835,3079,39544,2845,18232,2194,5790,1152,13288,2018,2249,810,2405,688,7458,1411,7067,1236,6175,1479,132719,2886,11602,1589,28832,2319,29911,2239,21251,1973,9993,1441,3899,911,7370,1361,1510,651,1658,581,5448,1184,5807,1053,5438,1376,110845,3020,12667,1771,29420,2056,28924,2075,18293,1750,8239,1406,1891,592,5918,1235,739,442,747,312,2010,575,1260,512,737,343,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1143258,13387,27109,2546,84073,4530,133225,5127,174734,6888,150795,5844,53232,3671,189607,6952,22146,2540,50960,3965,91966,4492,108912,5741,56499,3838,647211,9220,17363,2116,45061,3229,75384,3912,94692,4727,84264,4556,29118,2360,107972,4600,12940,2070,30288,3157,51302,3703,64048,4441,34779,3275,496047,9000,9746,1195,39012,2971,57841,3574,80042,4634,66531,3534,24114,2712,81635,4602,9206,1511,20672,2379,40664,3013,44864,3419,21720,2415,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
