GEO_ID,B18001_001E,B18001_001M,B18001_002E,B18001_002M,B18001_003E,B18001_003M,B18001_004E,B18001_004M,B18001_005E,B18001_005M,B18001_006E,B18001_006M,B18001_007E,B18001_007M,B18001_008E,B18001_008M,B18001_009E,B18001_009M,B18001_010E,B18001_010M,B18001_011E,B18001_011M,B18001_012E,B18001_012M,B18001_013E,B18001_013M,B18001_014E,B18001_014M,B18001_015E,B18001_015M,B18001_016E,B18001_016M,B18001_017E,B18001_017M,B18001_018E,B18001_018M,B18001_019E,B18001_019M,B18001_020E,B18001_020M,B18001_021E,B18001_021M,B18001_022E,B18001_022M,B18001_023E,B18001_023M,B18001_024E,B18001_024M,B18001_025E,B18001_025M,B18001_026E,B18001_026M,B18001_027E,B18001_027M,B18001_028E,B18001_028M,B18001_029E,B18001_029M,B18001_030E,B18001_030M,B18001_031E,B18001_031M,B18001_032E,B18001_032M,B18001_033E,B18001_033M,B18001_034E,B18001_034M,B18001_035E,B18001_035M,B18001_036E,B18001_036M,B18001_037E,B18001_037M,B18001_038E,B18001_038M,B18001_039E,B18001_039M,B18001_040E,B18001_040M,B18001_041E,B18001_041M,B18001_042E,B18001_042M,B18001_043E,B18001_043M,NAME,B18001_001EA,B18001_001MA,B18001_002EA,B18001_002MA,B18001_003MA,B18001_003EA,B18001_004EA,B18001_004MA,B18001_005EA,B18001_005MA,B18001_006EA,B18001_006MA,B18001_007EA,B18001_007MA,B18001_008EA,B18001_008MA,B18001_009MA,B18001_009EA,B18001_010EA,B18001_010MA,B18001_011EA,B18001_011MA,B18001_012EA,B18001_012MA,B18001_013EA,B18001_013MA,B18001_014MA,B18001_014EA,B18001_015MA,B18001_015EA,B18001_016EA,B18001_016MA,B18001_017EA,B18001_017MA,B18001_018EA,B18001_018MA,B18001_019EA,B18001_019MA,B18001_020MA,B18001_020EA,B18001_021EA,B18001_021MA,B18001_022EA,B18001_022MA,B18001_023EA,B18001_023MA,B18001_024EA,B18001_024MA,B18001_025MA,B18001_025EA,B18001_026EA,B18001_026MA,B18001_027EA,B18001_027MA,B18001_028EA,B18001_028MA,B18001_029EA,B18001_029MA,B18001_030EA,B18001_030MA,B18001_031MA,B18001_031EA,B18001_032EA,B18001_032MA,B18001_033EA,B18001_033MA,B18001_034EA,B18001_034MA,B18001_035EA,B18001_035MA,B18001_036MA,B18001_036EA,B18001_037EA,B18001_037MA,B18001_038EA,B18001_038MA,B18001_039EA,B18001_039MA,B18001_040EA,B18001_040MA,B18001_041EA,B18001_041MA,B18001_042MA,B18001_042EA,B18001_043EA,B18001_043MA,state
0400000US29,5243737,2609,2543656,3077,426183,3265,388475,3654,30640,2624,7068,1419,194095,5291,176499,5192,11398,1682,6198,1333,1611880,4973,1368163,8199,99693,5511,144024,5238,178973,1085,115174,2953,35018,2353,28781,2441,132525,1113,63231,2278,30948,2155,38346,2400,2700081,3158,409376,2688,388480,3196,17414,1753,3482,876,177372,4853,164659,5227,7889,1554,4824,1218,1703693,4564,1441852,8236,108221,4776,153620,5253,210433,1327,141593,3275,37487,2552,31353,2221,199207,1009,89041,2914,41437,2500,68729,3207,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,854024,1024,422192,1607,62850,1220,56382,1432,5082,970,1386,760,29393,1498,26830,1441,1440,418,1123,515,274854,1567,233594,2480,20294,1907,20966,1697,32223,541,21175,1077,6427,797,4621,895,22872,291,10781,942,5303,777,6788,908,431832,1703,60898,1492,57691,1549,2277,617,930,605,28159,1579,26270,1605,1125,499,764,361,276806,1714,241157,3423,15609,1643,20040,1958,34443,621,23064,1160,5954,952,5425,831,31526,411,14851,988,7222,893,9453,1005,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1577160,1703,776251,2277,131982,1935,121805,2447,7810,1302,2367,797,58625,2236,54184,2309,2514,561,1927,620,492045,2526,434958,4386,29558,2952,27529,2490,50196,612,36028,1176,9874,1070,4294,784,43403,515,21958,1299,10646,1126,10799,1016,800909,2087,125362,1756,119241,2172,4495,1088,1626,659,53645,2171,50180,2376,1961,587,1504,532,497584,2157,441524,3739,24214,2336,31846,2599,59634,580,44726,1239,9109,1038,5799,1031,64684,645,31119,1473,15021,1450,18544,1251,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2203258,1526,1110914,2057,196391,1879,184259,2782,10227,2095,1905,679,77862,2903,73920,3003,3089,802,853,427,711618,2441,647701,4029,30062,2872,33855,2683,78805,865,58928,1873,11905,1546,7972,1387,46238,808,24931,1773,9648,1260,11659,1515,1092344,1785,187192,2205,179548,2365,6644,1338,1000,487,69072,3357,66136,3420,1713,649,1223,553,693447,2675,616510,5349,33626,2800,43311,3550,81047,928,60076,1956,11706,1443,9265,1456,61586,757,28766,1794,11435,1484,21385,1776,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1196601,1387,587888,1892,98378,1379,88399,1602,8715,1254,1264,522,40451,2043,37823,2017,1534,547,1094,540,382434,1784,338125,3656,20638,2501,23671,2273,38222,354,27877,1232,6274,915,4071,781,28403,325,14430,1171,7109,1083,6864,1059,608713,1270,92615,1536,87298,1792,4480,1156,837,399,40093,2315,37058,2051,1774,612,1261,549,391309,2313,345806,3733,18852,2404,26651,2332,42304,422,30551,1312,7318,1137,4435,802,42392,321,22101,1422,7841,1221,12450,1185,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7932031,1974,3835480,2699,678412,3178,639482,4006,30175,3098,8755,1675,281962,4538,261538,4940,12338,1918,8086,1427,2434606,4231,2216938,7485,97549,5108,120119,4963,235359,1569,178309,3051,35296,2351,21754,1775,205141,1212,120205,3482,38725,2946,46211,2893,4096551,2234,649078,3215,624903,4290,18481,2248,5694,1488,264227,4855,251318,4737,7343,1507,5566,1272,2555736,4070,2305604,8930,105775,5490,144357,6391,294288,1592,217562,3853,40293,2872,36433,2950,333222,1686,165946,4403,61016,3382,106260,4246,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1747052,2589,847243,3376,148610,2264,137014,2678,9090,1642,2506,969,75549,3871,68297,4136,4633,1199,2619,932,521997,4029,438316,6642,35608,2793,48073,3891,60246,1499,38060,1891,12708,1473,9478,1498,40841,1282,19706,1599,7917,1084,13218,1274,899809,2458,145487,1967,139175,2255,4145,907,2167,1120,69887,3240,65547,3486,3055,1016,1285,609,557837,2599,473869,5459,36342,3187,47626,3222,69358,1230,46098,2181,12095,1560,11165,1332,57240,1151,23720,1881,11085,1309,22435,1864,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,17391535,3086,8342351,4498,1410057,4959,1301295,7046,84634,4114,24128,2550,599491,8977,555320,8824,26736,2755,17435,2101,5358189,6595,4761250,17737,247781,8297,349158,11537,527952,1634,388155,5271,77770,3962,62027,3830,446662,1434,243855,5114,84090,3705,118717,4756,9049184,3470,1340777,4937,1280761,6096,46052,3662,13964,2115,572164,6724,537519,6540,20187,2183,14458,2388,5739984,5915,5072638,13476,267018,9314,400328,10913,670637,1666,472758,5833,97844,4605,100035,4491,725622,1551,345418,6108,128044,5728,252160,6766,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7771820,4550,3770756,6395,670757,4854,611700,5279,49463,3539,9594,1587,268170,6875,242295,6930,17398,2184,8477,1799,2416575,6823,2078195,10357,148481,5499,189899,7569,248531,2198,165400,3579,44111,2449,39020,2827,166723,1813,79546,3049,34516,2623,52661,2786,4001064,5101,629815,4533,595041,5543,27205,2620,7569,1623,246470,6534,232135,6395,9038,1811,5297,1147,2554158,6441,2175545,10071,149798,6720,228815,6807,302295,2141,201834,3664,52033,2956,48428,3094,268326,1893,115194,3673,51172,3034,101960,3461,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,568876,1127,281226,1169,41808,711,39095,870,1837,492,876,411,20288,1305,19121,1349,677,242,490,312,181932,1584,162099,2540,10180,1308,9653,1105,19154,379,13410,688,3464,564,2280,504,18044,254,8877,689,4321,683,4846,652,287650,1209,39551,840,37649,972,1584,475,318,220,20142,1244,18719,1155,1021,472,402,291,178500,1516,160016,1944,8001,989,10483,1095,22398,348,16326,638,3728,590,2344,539,27059,356,12903,1011,5845,902,8311,984,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10409355,2847,5039192,4116,865351,4342,779897,6012,69023,4923,16431,2468,374003,5884,339016,5920,22711,2384,12276,1634,3200074,6017,2768212,10318,182691,6965,249171,7079,326529,1378,227770,3374,55693,2943,43066,2372,273235,874,141922,3351,59397,3245,71916,3144,5370163,3715,828776,4556,784079,5527,34911,3031,9786,1745,359088,6250,332049,6281,17347,2161,9692,1966,3351079,5461,2878869,10142,182560,5897,289650,6569,399587,1448,281200,4311,63358,3252,55029,3478,431633,1311,208345,4720,82369,3894,140919,4451,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3176142,2037,1543901,3405,260033,2573,237492,3656,16639,1922,5902,1149,120162,4055,106592,3662,8314,1510,5256,1372,971239,3515,807480,6306,67977,4324,95782,4172,115671,1573,71560,2509,21611,1803,22500,1901,76796,1298,34063,1680,16779,1364,25954,1901,1632241,2972,247060,2580,234301,3186,9677,1613,3082,842,117169,4565,106918,4364,7172,1151,3079,650,1018716,4856,845151,7877,66331,3754,107234,5043,136381,1629,82404,2633,29268,2302,24709,2013,112915,1299,45936,1987,23695,1706,43284,2143,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3330324,1752,1639622,2829,265295,2513,243142,3219,17929,2224,4224,1033,119394,4475,108651,4430,6940,1427,3803,1065,1058842,3924,914752,6826,65197,4551,78893,4504,107795,1062,75337,2221,18970,1748,13488,1396,88296,1029,44389,1901,19993,1760,23914,1487,1690702,2277,257643,2372,245160,3054,9403,1470,3080,908,109842,3912,101723,3852,4807,968,3312,1030,1071900,3933,922922,7599,60952,3781,88026,4848,120166,1010,81234,2376,21167,1713,17765,2204,131151,952,59672,2672,27843,2211,43636,2612,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11243861,2084,5419632,3341,882486,4748,799300,5841,68123,3937,15063,1794,389654,7134,353907,7569,21889,2415,13858,1968,3418145,5780,2974221,11228,177962,5606,265962,8395,373469,1235,271672,3601,57893,3035,43904,2747,355878,1158,189995,4224,75274,3197,90609,3451,5824229,2724,846289,3969,799767,5517,34870,2801,11652,1918,358982,5698,337661,6043,13106,1808,8215,1332,3593839,5396,3121339,10894,186726,6829,285774,9040,455431,1378,326197,3756,68214,3115,61020,3389,569688,1230,282763,5685,108068,4400,178857,5716,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,966125,1341,463448,1456,78742,1383,69039,1907,7152,1427,2551,839,28982,1890,26397,2010,1863,527,722,413,298350,2147,259576,3698,17351,2064,21423,2203,27949,764,20862,1124,3963,742,3124,735,29425,516,15469,1331,7860,1070,6096,1088,502677,1207,73074,1506,69201,1721,2856,815,1017,493,28217,2128,26143,2087,1330,607,744,424,318799,1883,275219,3244,17382,2242,26198,2515,34510,567,24946,1312,6316,1171,3248,855,48077,572,23856,1510,9424,1204,14797,1469,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3821222,2817,1832891,3813,320490,2932,292952,3989,20869,2228,6669,1214,133518,4028,120808,4061,6956,1289,5754,1362,1165229,4022,987430,8383,68028,3469,109771,5742,132235,1383,89762,2491,23236,1912,19237,2025,81419,1419,37709,1972,17850,1746,25860,1968,1988331,2974,304742,2837,290947,3209,10942,1603,2853,779,128318,4169,119351,3753,5868,1194,3099,932,1263337,3844,1061008,7846,76156,4402,126173,5366,158967,1584,104889,3060,27800,2187,26278,2257,132967,1584,56161,2829,25406,2225,51400,2911,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,690349,1175,338996,1344,55850,880,52484,1038,2477,596,889,517,26800,1466,25050,1509,898,381,852,359,212532,1832,187185,2411,11121,1353,14226,1642,23394,467,16202,908,4298,760,2894,548,20420,400,9590,829,5584,831,5246,681,351353,1296,54900,1350,52904,1442,1680,646,316,279,25120,1685,23817,1632,970,418,333,263,214057,1545,189280,2156,12451,1485,12326,1393,27385,413,20665,1013,3953,636,2767,623,29891,617,14957,1167,6733,917,8201,884,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5407221,3170,2621474,3824,431306,3509,392223,4322,31582,3000,7501,1559,195511,5623,178182,5871,9576,1695,7753,1414,1694291,5221,1411865,7601,111225,5016,171201,6127,186252,1413,117054,2811,35966,2781,33232,2471,114114,1037,50266,2464,24995,1989,38853,2469,2785747,3434,409950,3392,386223,3635,17078,2246,6649,1776,173398,5264,162316,5526,6404,1424,4678,975,1794112,4921,1482419,8910,114607,5193,197086,7714,223747,1694,139654,3799,44659,2890,39434,2867,184540,1115,75227,2920,33269,2152,76044,3153,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20332988,5193,9985104,6896,1921241,7628,1763293,10538,128600,5939,29348,3099,802477,11754,743136,12172,38761,3821,20580,2917,6331183,11732,5568601,17622,349792,10550,412790,12227,560273,3329,373606,4392,97264,4191,89403,4375,369930,2762,169164,4127,74217,3414,126549,4432,10347884,6298,1846516,7248,1751604,8125,74101,4609,20811,2538,759194,10003,718817,10000,26270,2741,14107,2039,6524528,8755,5705729,16030,357441,12133,461358,9683,657266,3503,424791,7081,111494,4388,120981,4897,560380,3185,229106,4973,110104,4673,221170,5646,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2186851,1478,1089883,1967,221242,1839,205292,2887,13068,2141,2882,759,89899,3698,81947,3904,5780,1485,2172,663,686301,3166,608922,4755,41295,3508,36084,2939,53399,633,38353,1558,10201,1282,4845,900,39042,506,20048,1195,8813,1232,10181,1220,1096968,1765,208381,2116,197988,2545,7963,1279,2430,1259,96775,3427,90260,3145,3737,1050,2778,927,678705,3156,602774,5745,35874,3506,40057,3405,59917,609,44045,1375,8610,1198,7262,1106,53190,529,24156,1475,10329,1067,18705,1410,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,569345,589,278445,933,42104,760,37190,1257,4174,854,740,346,20062,1332,17866,1299,1265,545,931,387,182057,1266,157014,2586,10999,1527,14044,1565,19295,236,13764,831,3468,709,2063,521,14927,109,7313,714,3300,552,4314,693,290900,926,40204,849,37692,1069,1928,520,584,550,18435,1340,16969,1283,1018,503,448,240,189668,1365,165498,2077,10203,1342,13967,1408,21346,259,15253,769,3282,592,2811,500,21247,95,9779,741,4143,708,7325,777,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6748521,5968,3254085,7124,559020,4551,514576,5300,37262,3272,7182,1646,246228,6785,227059,6771,13062,1998,6107,1449,2098116,7987,1859053,9460,106929,4540,132134,5404,212264,2705,149995,4009,34304,2434,27965,2719,138457,2117,68984,2976,27903,1749,41570,2500,3494436,5487,542865,3719,518287,4479,20277,2618,4301,975,223436,6440,210032,6779,8620,1537,4784,1342,2255808,6272,1995859,9820,107204,5438,152745,6700,244611,2112,172744,3666,36928,2732,34939,2781,227716,2107,102176,3267,42295,2589,83245,3527,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5716164,3461,2818639,3467,465860,3307,427391,4256,31841,2628,6628,1424,211469,4838,193539,4865,12125,1936,5805,1202,1839804,5122,1584056,9785,121023,5378,134725,6047,172404,1167,116753,2854,32345,2474,23306,2211,129102,1111,62790,2217,28534,2022,37778,2254,2897525,2936,442251,3095,419520,4127,17642,2163,5089,1124,204522,4978,190348,5164,7690,1226,6484,1317,1868484,4665,1611854,8031,107991,5665,148639,5749,188696,1428,131543,3587,30620,2334,26533,2298,193572,1176,89489,2815,38646,2246,65437,2850,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1671281,1048,813666,2228,121829,1937,109390,2684,8702,1526,3737,1314,53677,2469,49073,2344,3019,805,1585,579,523986,2464,404031,4708,38946,2984,81009,4052,65634,829,39655,1844,13063,1356,12916,1304,48540,649,18704,1420,12466,1218,17370,1389,857615,1840,114419,1809,106414,2160,6012,1365,1993,757,53669,2768,49308,2697,2579,956,1782,747,537316,2021,429793,4575,36297,3136,71226,4133,76943,785,48281,1951,13937,1465,14725,1555,75268,595,26875,2031,15632,1606,32761,1993,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5030840,1970,2476495,3103,404596,2531,369800,3384,29228,2227,5568,1118,187001,3702,172334,3548,9889,1279,4778,857,1594421,3653,1421022,7019,80686,3774,92713,4242,160278,1061,118217,2044,25918,1591,16143,1299,130199,647,71673,2068,25999,1630,32527,1691,2554345,2828,388381,2407,371732,2787,13748,1716,2901,646,176496,4213,164946,4034,7359,1213,4191,884,1605481,3999,1428044,7488,79506,4085,97931,4098,184717,1093,138732,2222,27562,2110,18423,1742,199270,786,105865,2492,38248,2034,55157,2023,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,461499,1265,229367,1738,34681,1009,31748,1512,2128,897,805,511,17250,1410,16343,1384,764,371,143,127,150575,1747,129401,2452,8460,1456,12714,1546,15855,468,9869,733,3867,724,2119,647,11006,420,6348,731,2395,596,2263,451,232132,1275,32823,994,30964,1157,1189,554,670,556,17267,1394,16335,1412,714,358,218,190,149682,1508,130038,2537,8871,1521,10773,1523,16338,476,11498,840,2430,542,2410,639,16022,671,7238,960,3827,693,4957,717,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3606279,1306,1712846,1470,335552,2113,294223,3466,32078,2802,9251,1549,148861,3090,131462,3250,11881,1355,5518,1114,1020920,2350,789665,6534,93941,3895,137314,5608,124039,714,66132,2323,23430,1915,34477,2174,83474,711,26044,1744,15987,1318,41443,1566,1893433,727,317527,2004,291288,2954,20051,2266,6188,1124,147748,3191,135092,3012,8609,1466,4047,839,1156399,2958,890480,6027,113140,4869,152779,3475,150470,550,70098,2592,31693,2120,48679,2380,121289,550,27199,1786,18170,1588,75920,2163,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
