GEO_ID,B18005_001E,B18005_001M,B18005_002E,B18005_002M,B18005_003E,B18005_003M,B18005_004E,B18005_004M,B18005_005E,B18005_005M,B18005_006E,B18005_006M,B18005_007E,B18005_007M,B18005_008E,B18005_008M,B18005_009E,B18005_009M,B18005_010E,B18005_010M,B18005_011E,B18005_011M,B18005_012E,B18005_012M,B18005_013E,B18005_013M,B18005_014E,B18005_014M,B18005_015E,B18005_015M,B18005_016E,B18005_016M,B18005_017E,B18005_017M,B18005_018E,B18005_018M,B18005_019E,B18005_019M,B18005_020E,B18005_020M,B18005_021E,B18005_021M,B18005_022E,B18005_022M,B18005_023E,B18005_023M,B18005_024E,B18005_024M,B18005_025E,B18005_025M,B18005_026E,B18005_026M,B18005_027E,B18005_027M,B18005_028E,B18005_028M,B18005_029E,B18005_029M,B18005_030E,B18005_030M,B18005_031E,B18005_031M,B18005_032E,B18005_032M,B18005_033E,B18005_033M,NAME,B18005_001EA,B18005_001MA,B18005_002MA,B18005_002EA,B18005_003MA,B18005_003EA,B18005_004MA,B18005_004EA,B18005_005EA,B18005_005MA,B18005_006EA,B18005_006MA,B18005_007MA,B18005_007EA,B18005_008MA,B18005_008EA,B18005_009MA,B18005_009EA,B18005_010MA,B18005_010EA,B18005_011EA,B18005_011MA,B18005_012EA,B18005_012MA,B18005_013MA,B18005_013EA,B18005_014MA,B18005_014EA,B18005_015MA,B18005_015EA,B18005_016EA,B18005_016MA,B18005_017EA,B18005_017MA,B18005_018MA,B18005_018EA,B18005_019MA,B18005_019EA,B18005_020MA,B18005_020EA,B18005_021MA,B18005_021EA,B18005_022EA,B18005_022MA,B18005_023EA,B18005_023MA,B18005_024MA,B18005_024EA,B18005_025MA,B18005_025EA,B18005_026MA,B18005_026EA,B18005_027MA,B18005_027EA,B18005_028MA,B18005_028EA,B18005_029EA,B18005_029MA,B18005_030EA,B18005_030MA,B18005_031EA,B18005_031MA,B18005_032MA,B18005_032EA,B18005_033MA,B18005_033EA,state
0400000US39,10409355,2847,5039192,4116,865351,4342,74821,5414,790530,5984,374003,5884,26036,2538,347967,6246,3200074,6017,159111,5468,3040963,7216,326529,1378,22706,1702,303823,1974,273235,874,38102,2273,235133,2465,5370163,3715,828776,4556,35707,3413,793069,5410,359088,6250,15915,2274,343173,6249,3351079,5461,171254,5857,3179825,8290,399587,1448,24656,2184,374931,2465,431633,1311,62915,3992,368718,3966,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3176142,2037,1543901,3405,260033,2573,19451,2175,240582,3370,120162,4055,9351,1702,110811,3748,971239,3515,56096,3303,915143,4686,115671,1573,12028,1380,103643,2056,76796,1298,14789,1407,62007,1600,1632241,2972,247060,2580,9752,1570,237308,3056,117169,4565,5013,911,112156,4523,1018716,4856,62264,4140,956452,6092,136381,1629,12239,1380,124142,1978,112915,1299,21796,1637,91119,1965,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3330324,1752,1639622,2829,265295,2513,19292,2304,246003,3234,119394,4475,7294,1372,112100,4440,1058842,3924,51648,3570,1007194,5059,107795,1062,8083,1314,99712,1634,88296,1029,12679,1620,75617,1792,1690702,2277,257643,2372,10025,1540,247618,2841,109842,3912,5030,1081,104812,3757,1071900,3933,55220,3662,1016680,4859,120166,1010,10286,1989,109880,2195,131151,952,23172,2055,107979,2104,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11243861,2084,5419632,3341,882486,4748,70367,4030,812119,5762,389654,7134,27270,3083,362384,7593,3418145,5780,156901,6151,3261244,8279,373469,1235,24336,2113,349133,2348,355878,1158,46943,3288,308935,3448,5824229,2724,846289,3969,34949,2931,811340,5212,358982,5698,12647,1527,346335,5885,3593839,5396,163127,6229,3430712,7899,455431,1378,26867,2263,428564,2304,569688,1230,76800,3592,492888,3867,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,966125,1341,463448,1456,78742,1383,8326,1402,70416,1903,28982,1890,1867,493,27115,1994,298350,2147,14434,1991,283916,2864,27949,764,1643,664,26306,1002,29425,516,3462,933,25963,929,502677,1207,73074,1506,3236,833,69838,1679,28217,2128,838,445,27379,2088,318799,1883,17734,1993,301065,2692,34510,567,1867,660,32643,742,48077,572,8102,1222,39975,1275,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3821222,2817,1832891,3813,320490,2932,23455,2518,297035,3892,133518,4028,8875,1746,124643,3994,1165229,4022,62104,4207,1103125,6277,132235,1383,11867,1606,120368,1986,81419,1419,15199,1564,66220,1938,1988331,2974,304742,2837,10459,1576,294283,3211,128318,4169,5495,1016,122823,4060,1263337,3844,72769,4456,1190568,5662,158967,1584,14972,1610,143995,1935,132967,1584,28537,2427,104430,2771,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,690349,1175,338996,1344,55850,880,2710,691,53140,999,26800,1466,1298,497,25502,1554,212532,1832,9453,1386,203079,2212,23394,467,1428,408,21966,579,20420,400,2382,487,18038,551,351353,1296,54900,1350,1370,589,53530,1417,25120,1685,589,318,24531,1693,214057,1545,8577,1108,205480,1884,27385,413,849,332,26536,529,29891,617,3280,625,26611,778,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5407221,3170,2621474,3824,431306,3509,31663,3044,399643,4362,195511,5623,11686,1646,183825,5632,1694291,5221,108301,5702,1585990,7361,186252,1413,18661,1836,167591,2088,114114,1037,23390,1674,90724,2003,2785747,3434,409950,3392,17756,2406,392194,3649,173398,5264,6977,1426,166421,5535,1794112,4921,117538,5954,1676574,7762,223747,1694,19815,1984,203932,2669,184540,1115,39772,2618,144768,2872,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20332988,5193,9985104,6896,1921241,7628,128809,6248,1792432,10544,802477,11754,39979,4056,762498,12004,6331183,11732,249588,9186,6081595,13567,560273,3329,46035,3116,514238,4221,369930,2762,67129,3608,302801,4114,10347884,6298,1846516,7248,66677,4614,1779839,8243,759194,10003,23947,2730,735247,10229,6524528,8755,285363,7587,6239165,11070,657266,3503,60431,3440,596835,4793,560380,3185,111331,4584,449049,4994,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2186851,1478,1089883,1967,221242,1839,14023,2182,207219,2807,89899,3698,5793,1531,84106,3960,686301,3166,31283,2942,655018,3803,53399,633,3070,628,50329,936,39042,506,5669,914,33373,882,1096968,1765,208381,2116,8545,1794,199836,2468,96775,3427,3968,1077,92807,3230,678705,3156,29424,3476,649281,4626,59917,609,3603,800,56314,1014,53190,529,9587,1143,43603,1233,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,569345,589,278445,933,42104,760,3951,808,38153,1196,20062,1332,1730,599,18332,1357,182057,1266,9041,1366,173016,1960,19295,236,869,347,18426,392,14927,109,2418,562,12509,560,290900,926,40204,849,2186,702,38018,1049,18435,1340,1121,506,17314,1293,189668,1365,9904,1321,179764,1770,21346,259,790,270,20556,393,21247,95,2910,618,18337,628,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6748521,5968,3254085,7124,559020,4551,38665,3166,520355,5145,246228,6785,12241,1892,233987,6834,2098116,7987,74634,4227,2023482,9217,212264,2705,13743,1933,198521,3595,138457,2117,23771,2151,114686,2809,3494436,5487,542865,3719,18863,2434,524002,4230,223436,6440,8715,1787,214721,6564,2255808,6272,87910,5285,2167898,7459,244611,2112,17636,1941,226975,3128,227716,2107,45639,3511,182077,3428,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5716164,3461,2818639,3467,465860,3307,32568,2677,433292,4213,211469,4838,13449,2201,198020,4915,1839804,5122,93232,5907,1746572,7338,172404,1167,13243,1727,159161,2039,129102,1111,19295,1975,109807,1963,2897525,2936,442251,3095,16843,2009,425408,3700,204522,4978,9497,1510,195025,5165,1868484,4665,102628,5018,1765856,6388,188696,1428,13593,1646,175103,2112,193572,1176,31399,2584,162173,2738,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1671281,1048,813666,2228,121829,1937,10512,1869,111317,2659,53677,2469,3210,789,50467,2519,523986,2464,45903,3705,478083,4030,65634,829,6438,1125,59196,1435,48540,649,9195,1135,39345,1211,857615,1840,114419,1809,5024,1197,109395,1983,53669,2768,2512,818,51157,2748,537316,2021,40822,3456,496494,3761,76943,785,7204,1061,69739,1220,75268,595,16499,1751,58769,1841,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5030840,1970,2476495,3103,404596,2531,30335,2184,374261,3148,187001,3702,12044,1315,174957,3526,1594421,3653,61321,3715,1533100,5871,160278,1061,8349,1105,151929,1575,130199,647,15919,1394,114280,1378,2554345,2828,388381,2407,12686,1320,375695,2648,176496,4213,7394,1069,169102,4087,1605481,3999,62122,4163,1543359,6244,184717,1093,8085,1261,176632,1484,199270,786,23773,1777,175497,1882,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,461499,1265,229367,1738,34681,1009,2535,979,32146,1495,17250,1410,622,320,16628,1400,150575,1747,6657,1409,143918,2063,15855,468,591,347,15264,600,11006,420,1040,387,9966,554,232132,1275,32823,994,1403,601,31420,1157,17267,1394,826,385,16441,1418,149682,1508,7025,1265,142657,2013,16338,476,671,320,15667,570,16022,671,1863,488,14159,808,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3606279,1306,1712846,1470,335552,2113,32685,2995,302867,3230,148861,3090,10373,1513,138488,3190,1020920,2350,89794,4289,931126,5082,124039,714,20689,2080,103350,2162,83474,711,25290,1841,58184,1922,1893433,727,317527,2004,14353,2004,303174,2639,147748,3191,4353,1015,143395,3139,1156399,2958,86105,2953,1070294,4061,150470,550,26633,1994,123837,2067,121289,550,43636,1904,77653,1814,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
