GEO_ID,B21001A_001E,B21001A_001M,B21001A_002E,B21001A_002M,B21001A_003E,B21001A_003M,B21001A_004E,B21001A_004M,B21001A_005E,B21001A_005M,B21001A_006E,B21001A_006M,B21001A_007E,B21001A_007M,B21001A_008E,B21001A_008M,B21001A_009E,B21001A_009M,B21001A_010E,B21001A_010M,B21001A_011E,B21001A_011M,B21001A_012E,B21001A_012M,B21001A_013E,B21001A_013M,B21001A_014E,B21001A_014M,B21001A_015E,B21001A_015M,B21001A_016E,B21001A_016M,B21001A_017E,B21001A_017M,B21001A_018E,B21001A_018M,B21001A_019E,B21001A_019M,B21001A_020E,B21001A_020M,B21001A_021E,B21001A_021M,B21001A_022E,B21001A_022M,B21001A_023E,B21001A_023M,B21001A_024E,B21001A_024M,B21001A_025E,B21001A_025M,B21001A_026E,B21001A_026M,B21001A_027E,B21001A_027M,B21001A_028E,B21001A_028M,B21001A_029E,B21001A_029M,B21001A_030E,B21001A_030M,B21001A_031E,B21001A_031M,B21001A_032E,B21001A_032M,B21001A_033E,B21001A_033M,NAME,B21001A_001EA,B21001A_001MA,B21001A_002EA,B21001A_002MA,B21001A_003EA,B21001A_003MA,B21001A_004EA,B21001A_004MA,B21001A_005EA,B21001A_005MA,B21001A_006EA,B21001A_006MA,B21001A_007EA,B21001A_007MA,B21001A_008EA,B21001A_008MA,B21001A_009EA,B21001A_009MA,B21001A_010EA,B21001A_010MA,B21001A_011MA,B21001A_011EA,B21001A_012MA,B21001A_012EA,B21001A_013EA,B21001A_013MA,B21001A_014EA,B21001A_014MA,B21001A_015EA,B21001A_015MA,B21001A_016MA,B21001A_016EA,B21001A_017MA,B21001A_017EA,B21001A_018MA,B21001A_018EA,B21001A_019EA,B21001A_019MA,B21001A_020EA,B21001A_020MA,B21001A_021MA,B21001A_021EA,B21001A_022MA,B21001A_022EA,B21001A_023MA,B21001A_023EA,B21001A_024EA,B21001A_024MA,B21001A_025EA,B21001A_025MA,B21001A_026MA,B21001A_026EA,B21001A_027MA,B21001A_027EA,B21001A_028MA,B21001A_028EA,B21001A_029EA,B21001A_029MA,B21001A_030EA,B21001A_030MA,B21001A_031MA,B21001A_031EA,B21001A_032MA,B21001A_032EA,B21001A_033MA,B21001A_033EA,state
0400000US39,7216241,5340,3477840,3503,997176,2658,54321,3945,942855,4803,1416548,2033,203951,6069,1212597,6881,520690,691,228349,5218,292341,5336,293004,528,156545,3443,136459,3345,250422,382,183876,3073,66546,3018,3738401,2930,989434,1837,8222,1413,981212,2239,1447749,1772,21059,2106,1426690,2679,553792,981,5816,1048,547976,1476,354473,649,4288,784,350185,1005,392953,670,6274,1025,386679,1200,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2004621,4471,966147,3009,283233,2369,22951,2286,260282,3174,367677,2021,63163,3300,304514,3839,148066,651,72543,2719,75523,2616,98947,731,54906,2383,44041,2240,68224,604,50018,1454,18206,1535,1038474,2134,281041,1730,4399,1072,276642,2088,384533,1788,7837,1260,376696,1968,159588,602,2295,764,157293,962,114080,675,1853,590,112227,873,99232,301,2020,628,97212,688,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2395378,6737,1163613,4380,342785,3317,18194,2478,324591,3916,454497,2668,78742,4281,375755,5004,180254,964,87219,3288,93035,3272,101261,310,61152,2149,40109,2129,84816,757,60922,1631,23894,1785,1231765,3786,340501,2186,4270,1373,336231,2604,465026,2180,9826,1891,455200,2739,188028,881,3667,930,184361,1137,113428,635,2009,496,111419,812,124782,441,3603,915,121179,1058,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,7921104,8239,3797556,5034,993765,3546,47537,3149,946228,4292,1543056,2636,195505,5286,1347551,5981,587629,1058,255622,5608,332007,5665,339937,708,189046,3542,150891,3602,333169,692,250870,3876,82299,3833,4123548,4636,978491,2842,6252,1095,972239,3104,1584225,2790,20653,1873,1563572,3660,626650,1099,6584,1149,620066,1657,407819,861,5411,1138,402408,1438,526363,675,11511,1434,514852,1522,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,670698,4648,315436,2937,82608,1889,4882,1326,77726,2261,130353,1510,17293,2113,113060,2515,48926,476,22257,1656,26669,1709,25393,574,13288,945,12105,1063,28156,312,20495,1200,7661,1187,355262,2529,85503,1398,567,438,84936,1373,140572,1535,2074,691,138498,1655,52993,682,492,309,52501,769,30231,421,191,209,30040,446,45963,306,971,499,44992,581,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2148210,4189,1037512,3133,290759,3191,22484,2612,268275,3707,404857,1872,70663,4375,334194,4793,170127,667,81973,2875,88154,2946,105352,533,61865,2121,43487,2181,66417,552,50757,1629,15660,1605,1110698,2050,288281,1636,3502,943,284779,2029,419181,1520,7371,1486,411810,2244,180427,625,2665,712,177762,893,120514,380,1917,641,118597,744,102295,631,2297,717,99998,928,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,505692,1389,247698,939,70619,921,4348,1120,66271,1425,98166,802,13984,1447,84182,1595,36435,204,15971,1346,20464,1372,22451,404,12736,1002,9715,991,20027,388,12511,862,7516,840,257994,722,68943,813,758,353,68185,894,97591,625,2087,706,95504,941,36101,68,613,350,35488,355,26481,295,292,188,26189,324,28878,399,576,297,28302,465,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3600706,4938,1740674,3843,509515,2819,29888,2396,479627,3906,689527,2546,109230,5057,580297,5430,272740,706,115528,3466,157212,3340,166414,766,86154,3216,80260,3107,102478,812,71230,2109,31248,1987,1860032,2724,500768,1939,3911,927,496857,2140,713377,1744,13773,1724,699604,2469,289435,821,3425,837,286010,1077,193162,663,1951,490,191211,889,163290,231,2759,776,160531,793,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11701326,30168,5712059,19953,1867388,14584,104352,5018,1763036,15067,2283477,9288,318862,8860,1964615,12248,784535,3916,334100,5950,450435,6439,460122,2703,248734,4802,211388,5620,316537,2636,223189,3744,93348,3840,5989267,14766,1854498,9745,20082,2517,1834416,9747,2311782,8336,41696,2844,2270086,8741,827782,3700,11814,1466,815968,3830,527322,3106,7574,1260,519748,3291,467883,3227,9586,1357,458297,3192,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1524920,5467,750040,3102,317275,2422,11424,1858,305851,2962,259649,1952,28876,3096,230773,3370,84036,793,33195,1996,50841,1970,51057,417,27272,1606,23785,1539,38023,342,28407,1173,9616,1191,774880,3103,316983,2346,964,419,316019,2463,260582,1477,3559,887,257023,1720,88400,718,868,313,87532,772,57226,503,1037,503,56189,714,51689,445,844,408,50845,519,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,454849,632,220801,518,57991,277,3101,1050,54890,1119,92076,349,14661,1383,77415,1415,37074,174,14441,1373,22633,1336,18862,66,9926,819,8936,817,14798,54,10738,653,4060,652,234048,342,57218,232,453,352,56765,391,97300,332,1758,499,95542,601,37546,185,414,222,37132,274,20804,27,443,326,20361,327,21180,77,564,311,20616,318,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3998441,8580,1925560,6200,537579,5462,45727,3905,491852,5568,786700,3653,155317,5108,631383,6066,313255,1183,143704,4142,169551,4306,171888,1381,97451,2519,74437,2887,116138,1303,86843,2353,29295,2223,2072881,4109,535904,3057,13102,2146,522802,3789,833995,2997,28631,2708,805364,4101,328438,1204,5618,1007,322820,1572,191297,1234,2849,670,188448,1428,183247,1020,5414,1004,177833,1536,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3838682,8594,1874539,5613,539652,4027,39689,3212,499963,5623,772454,3063,147390,5690,625064,6331,287896,1141,143691,4048,144205,3869,155215,659,98468,2979,56747,2858,119322,542,87140,1938,32182,2022,1964143,4344,538888,2704,9069,1990,529819,3370,783841,2589,18872,2141,764969,3154,296116,1104,6731,1040,289385,1564,166500,1177,3683,835,162817,1450,178798,637,5432,942,173366,1058,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1326446,1772,638778,1280,174474,1287,10765,1944,163709,2223,246983,1524,39645,3302,207338,3506,105946,343,45211,2429,60735,2429,63896,526,32951,1527,30945,1618,47479,566,32038,1593,15441,1706,687668,1160,175131,1372,1442,546,173689,1487,256826,1376,3555,878,253271,1675,110285,315,1258,536,109027,602,73326,342,698,351,72628,488,72100,442,1235,482,70865,642,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3677526,5076,1801353,3470,513046,2835,21831,2018,491215,3208,746585,1983,95478,4551,651107,4468,263838,650,111247,3272,152591,3315,151635,439,84162,2274,67473,2334,126249,267,82443,2143,43806,2116,1876173,2489,494874,1481,4782,877,490092,1589,744966,1916,11683,1384,733283,2508,269987,634,2414,597,267573,780,173183,588,1775,426,171408,761,193163,431,3579,759,189584,903,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,354675,1761,175996,1375,50443,1107,3496,1173,46947,1613,69804,607,14358,1680,55446,1683,29659,600,14769,1275,14890,1228,15305,373,9093,738,6212,681,10785,390,8295,713,2490,680,178679,1255,48606,728,516,286,48090,870,70686,908,1455,526,69231,1074,28198,323,612,310,27586,478,15763,476,314,237,15449,539,15426,514,151,195,15275,531,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2172374,14251,1000039,9425,335245,5226,4945,1224,330300,5452,350906,5433,24269,2134,326637,5158,143907,2284,23830,2117,120077,2946,101251,1763,26808,2374,74443,2547,68730,1581,23835,1565,44895,1867,1172335,8303,362703,4366,1418,790,361285,4374,410547,4073,1841,728,408706,4284,176075,2712,1125,476,174950,2731,122371,1904,367,185,122004,1933,100639,1751,416,273,100223,1716,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
