GEO_ID,B01001_001E,B01001_001M,B01001_002E,B01001_002M,B01001_003E,B01001_003M,B01001_004E,B01001_004M,B01001_005E,B01001_005M,B01001_006E,B01001_006M,B01001_007E,B01001_007M,B01001_008E,B01001_008M,B01001_009E,B01001_009M,B01001_010E,B01001_010M,B01001_011E,B01001_011M,B01001_012E,B01001_012M,B01001_013E,B01001_013M,B01001_014E,B01001_014M,B01001_015E,B01001_015M,B01001_016E,B01001_016M,B01001_017E,B01001_017M,B01001_018E,B01001_018M,B01001_019E,B01001_019M,B01001_020E,B01001_020M,B01001_021E,B01001_021M,B01001_022E,B01001_022M,B01001_023E,B01001_023M,B01001_024E,B01001_024M,B01001_025E,B01001_025M,B01001_026E,B01001_026M,B01001_027E,B01001_027M,B01001_028E,B01001_028M,B01001_029E,B01001_029M,B01001_030E,B01001_030M,B01001_031E,B01001_031M,B01001_032E,B01001_032M,B01001_033E,B01001_033M,B01001_034E,B01001_034M,B01001_035E,B01001_035M,B01001_036E,B01001_036M,B01001_037E,B01001_037M,B01001_038E,B01001_038M,B01001_039E,B01001_039M,B01001_040E,B01001_040M,B01001_041E,B01001_041M,B01001_042E,B01001_042M,B01001_043E,B01001_043M,B01001_044E,B01001_044M,B01001_045E,B01001_045M,B01001_046E,B01001_046M,B01001_047E,B01001_047M,B01001_048E,B01001_048M,B01001_049E,B01001_049M,NAME,B01001_001EA,B01001_001MA,B01001_002MA,B01001_002EA,B01001_003MA,B01001_003EA,B01001_004EA,B01001_004MA,B01001_005EA,B01001_005MA,B01001_006EA,B01001_006MA,B01001_007MA,B01001_007EA,B01001_008MA,B01001_008EA,B01001_009MA,B01001_009EA,B01001_010EA,B01001_010MA,B01001_011EA,B01001_011MA,B01001_012MA,B01001_012EA,B01001_013MA,B01001_013EA,B01001_014MA,B01001_014EA,B01001_015EA,B01001_015MA,B01001_016EA,B01001_016MA,B01001_017MA,B01001_017EA,B01001_018MA,B01001_018EA,B01001_019MA,B01001_019EA,B01001_020EA,B01001_020MA,B01001_021EA,B01001_021MA,B01001_022EA,B01001_022MA,B01001_023EA,B01001_023MA,B01001_024MA,B01001_024EA,B01001_025EA,B01001_025MA,B01001_026EA,B01001_026MA,B01001_027EA,B01001_027MA,B01001_028EA,B01001_028MA,B01001_029EA,B01001_029MA,B01001_030MA,B01001_030EA,B01001_031MA,B01001_031EA,B01001_032EA,B01001_032MA,B01001_033EA,B01001_033MA,B01001_034EA,B01001_034MA,B01001_035MA,B01001_035EA,B01001_036MA,B01001_036EA,B01001_037EA,B01001_037MA,B01001_038EA,B01001_038MA,B01001_039EA,B01001_039MA,B01001_040EA,B01001_040MA,B01001_041MA,B01001_041EA,B01001_042MA,B01001_042EA,B01001_043EA,B01001_043MA,B01001_044EA,B01001_044MA,B01001_045EA,B01001_045MA,B01001_046MA,B01001_046EA,B01001_047MA,B01001_047EA,B01001_048EA,B01001_048MA,B01001_049EA,B01001_049MA,state
0400000US26,9865583,0,4824431,3299,334185,1474,343849,6090,377389,6145,230765,1559,127763,2152,67827,4041,66977,4112,190815,5885,309154,2306,308818,2027,346096,6934,376324,6963,389042,2031,343976,1772,288080,5259,94201,3476,125636,4237,63732,2683,81856,2736,125780,3291,113457,2950,73234,2855,45475,2728,5041152,3299,317250,1795,329096,6731,358325,6831,221804,1381,116005,1865,70860,4367,66564,4426,191782,5337,310855,1856,319961,2121,355710,6598,391333,6626,401208,1535,360054,1531,307906,6106,92270,4031,139201,4799,75525,3231,102798,2963,152600,3842,152574,4485,116823,3634,90648,3585,Michigan,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4989848,0,2476815,3005,172291,1409,166352,4450,177393,4500,112206,1106,66583,1657,33808,2898,33528,2915,107416,3721,169970,1719,167329,1936,184886,4861,205072,4372,202321,1649,178415,1439,142728,2633,44371,2293,61637,2565,32180,1975,43861,1961,62951,2390,51614,1908,35694,1626,24209,1983,2513033,3005,164912,1545,156780,3834,169376,3540,107409,1224,58044,1627,32006,2944,34138,2712,105432,3732,167137,1987,166703,1639,180266,4734,204244,4652,203780,1615,179666,1287,146720,3015,45085,2357,64526,2838,35167,2042,49336,2241,73600,2678,67638,2417,54185,2407,46883,2323,Minnesota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2824156,0,1358126,3765,105381,2597,104122,4648,105497,4576,62617,2361,37115,2656,21613,2567,22210,3030,62689,4282,91700,3075,79365,2961,88396,4501,105188,4962,102495,2538,89992,2213,80029,3054,23797,1942,35946,2550,18840,1866,28563,2199,38931,2134,27682,1894,16171,1635,9787,1456,1466030,3765,104916,2670,92512,3889,104753,3986,64148,2134,37763,2679,18751,2176,20867,2623,62118,3488,101153,2578,92258,2584,96661,4010,114823,4517,108352,2432,97996,1879,83884,2852,29100,2469,38487,2232,23467,1684,36696,2445,48598,2697,38580,2618,27609,2131,22538,1834,Mississippi,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5631910,0,2746587,3310,195416,1950,183407,5443,198448,5496,125506,1824,72774,2071,40580,3626,40391,3725,115082,4313,182681,2146,177337,1824,183943,5721,217007,5894,218428,1731,191569,1493,164636,3817,52664,2764,75220,3407,41512,2434,54659,2741,82802,2711,64618,2586,41631,2408,26276,2141,2885323,3310,183330,1915,175261,4975,190714,4721,119062,1441,65871,1771,35840,3491,39380,3157,121244,4084,188283,1939,185897,1898,196491,5917,223738,6187,226525,1669,204274,1296,177759,4293,56203,3251,85811,3353,45618,2398,64466,2751,100349,2482,80211,2841,66345,2965,52651,2776,Missouri,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,910651,0,452391,1782,27784,832,27221,1629,29053,1732,20010,702,11522,785,4494,795,6654,1394,22095,1465,29673,979,26150,1052,24561,1689,36429,1957,37600,610,37476,542,31468,1850,10444,1307,14662,1501,8708,986,9786,1005,13729,1120,11796,910,6484,838,4592,716,458260,1782,26115,973,24458,2019,30438,1792,18651,457,11214,877,4457,1082,5835,1354,21104,1675,27386,884,25588,1096,28643,1950,34692,2126,40033,666,37785,675,30054,1724,10177,1308,15661,1409,8715,1243,10924,1004,14804,1021,12837,952,10243,1146,8446,999,Montana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1706976,0,844899,2317,63114,1197,56161,2498,62216,2700,38843,923,21752,1033,11721,1739,11133,1714,42128,2300,59675,1656,55648,1189,59151,2685,58925,2250,64749,787,60303,1114,48221,1820,15599,1304,21961,1686,11933,1197,15827,1186,22436,1216,20045,1246,15307,1230,8051,902,862077,2317,59546,1039,58102,2014,55567,2000,35383,912,19250,1041,10747,1331,11422,1498,40055,1931,59733,1051,51846,884,56571,2635,61956,2542,67820,1215,61589,886,48414,1894,16632,1484,23126,1727,12913,1357,19307,1459,27414,1496,26027,1460,20862,1513,17795,1233,Nebraska,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2381281,0,1204079,2102,88421,1076,86809,3452,91936,3494,49468,1071,30179,1359,16001,2147,14745,2305,46503,3090,88488,1314,93413,1601,93217,4760,96673,4317,84563,779,76145,1021,67550,3078,22915,2669,32010,2390,21524,2311,25899,2462,31382,2446,23641,1758,14456,1791,8141,1510,1177202,2102,84469,1257,84411,3758,85735,3801,47556,1162,26331,1138,12231,2097,12431,2165,49132,2768,83677,1407,92780,1850,84834,4509,88237,4340,81066,867,75365,884,67637,2756,26874,2238,31803,2779,22103,2095,26210,2369,32734,2275,27365,2029,20096,1710,14125,1449,Nevada,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1272486,0,628494,1540,38548,1207,39404,2178,48259,2427,30020,770,14477,875,6808,1422,9116,1533,22307,1860,34637,1415,36758,923,48084,2698,54920,2613,57649,1223,49503,947,41254,1641,13040,1536,17085,1524,9831,1202,12872,1344,15519,1430,14229,1292,9165,1122,5009,949,643992,1540,34943,862,39227,2212,43846,2081,28653,609,12403,513,8579,1840,7523,1565,20679,2324,35908,983,37875,1065,47049,2418,60822,2306,57385,685,50292,912,43874,2164,12384,1610,17854,1528,9971,1216,12411,1193,19922,1462,17223,1337,14570,1440,10599,1192,New Hampshire,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8521427,0,4138329,2559,295909,1272,297080,6745,318226,6843,190137,1371,105368,2420,50025,3417,47910,4022,153187,5093,237787,1780,273525,1710,315370,7866,356806,7670,338737,1913,286273,1927,242735,5274,73865,3921,114889,4584,55114,2927,72157,3043,108088,2960,101018,3671,61188,2770,42935,2868,4383098,2559,285205,1132,284380,7061,302815,7125,180931,1456,99460,1860,45824,3088,46123,3921,152088,5014,238250,1825,281068,1260,332956,8263,368767,8465,355647,1299,304986,1421,263531,5438,87448,4134,126109,5258,65767,3654,85633,3845,142888,4400,138581,4373,110475,3665,84166,3667,New Jersey,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1887200,0,921347,3309,66924,1793,66016,3342,69067,3350,44674,1969,30587,2712,14063,2347,12721,2099,39766,3092,59274,2156,55852,2112,58823,3430,68124,3360,70384,1866,63863,1563,57923,2778,19210,2284,22989,2314,14082,1562,18734,1635,27430,1688,19013,1540,11888,1337,9940,1316,965853,3309,64627,2011,60422,3313,71566,3381,43065,1762,26847,2053,13540,2035,13150,2098,41227,2869,60266,1885,57391,1476,62288,3523,71352,3706,73991,1576,69590,1496,64963,2713,19935,1948,25035,2403,14809,1357,22996,1784,31553,1906,25682,1821,18592,1552,12966,1606,New Mexico,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18655275,0,8993239,4063,636117,1992,605297,10304,664772,10196,401873,1756,215951,2100,122904,6096,113799,5535,353270,7760,618065,3026,613299,2175,678076,10173,729647,11230,707049,2091,619316,1710,541626,8459,161680,5824,235884,6244,125775,4312,166610,5510,235567,5439,209026,5413,140081,4276,97555,4147,9662036,4063,611166,1734,583851,10220,630038,9990,386657,1510,201459,2267,110975,5232,113985,5984,356660,6834,626137,2181,656664,2066,721332,12553,771000,12247,748822,1880,671395,1702,610083,8628,197906,6947,267647,7408,154862,4946,209593,5991,306182,6279,298249,6233,232609,6536,194764,7080,New York,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8411041,0,4112482,5628,306798,3749,298269,6748,307183,6316,183228,3673,100436,3705,50859,3933,52258,4060,158853,5546,296904,3768,304792,5095,314767,7293,324011,8049,308419,3281,269066,2638,238228,4942,78053,3866,105104,4187,62125,3473,76762,3333,109644,3931,83575,2134,55526,3039,27622,2224,4298559,5628,293854,3669,281019,7209,287894,6997,173772,3265,87239,3483,46410,3876,53693,4384,160387,5335,293775,3790,305631,3985,322400,6728,339714,7172,322299,3330,290935,3050,266756,5259,88806,4306,113354,3111,67982,3305,99713,3599,134600,4058,117750,4067,84253,3197,66323,3169,North Carolina,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,609645,0,303655,1293,18698,503,18624,1071,19033,1033,13163,463,6895,658,4595,988,5530,1176,13737,1172,23835,698,17964,842,18444,1263,23139,1278,25236,514,24331,410,20331,950,5333,731,7569,864,4627,809,5951,822,8576,729,8142,758,5655,637,4247,715,305990,1293,17887,623,17164,1270,18769,1160,11925,331,7097,703,4748,853,3663,777,14102,1394,22103,832,16436,739,17757,1227,24073,1296,24916,455,23431,391,18291,1031,5603,785,8568,905,4599,671,6227,891,11572,1016,10035,1004,9134,907,7890,853,North Dakota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11155606,0,5423416,4034,374639,1959,376162,6976,401815,6905,250782,1650,135054,2270,75935,5080,67250,3678,225458,5498,349647,1775,348053,2271,389128,8344,416095,7923,439222,2580,392907,1944,335974,5172,99313,4056,146218,4202,80653,3613,99093,2916,146783,4060,132881,3692,87393,3299,52961,3193,5732190,4034,360565,1682,368315,8030,383488,8109,237842,1755,126079,2034,72259,3859,76572,4123,218130,5322,357440,2066,364096,2029,385641,7573,445399,7277,460193,1956,415479,1909,355113,5481,106459,4897,167900,4816,83923,2968,126487,4452,189177,4082,179397,4052,142691,4167,109545,3746,Ohio,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3433496,0,1680757,3504,125958,1910,117175,3995,118514,3948,72198,1661,47101,2189,25459,2852,24458,2853,76920,3380,117593,2480,110226,1821,109026,4028,122594,4101,126419,1879,116392,1717,102931,2971,30631,2067,44695,2546,27479,1753,39118,2311,49074,2124,38735,1845,26446,2016,11615,1083,1752739,3504,119060,1852,112071,3689,109760,3776,73677,1872,43721,2522,25085,2788,22954,2449,74630,3602,121267,2221,109810,2119,108899,4647,132931,4611,132461,1872,123739,1750,107639,3411,36827,2478,48912,2885,30957,2238,40198,2391,65226,2605,49003,2399,35375,2174,28537,1737,Oklahoma,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3560109,0,1760453,2500,117646,1376,117440,3635,122496,3468,74833,1433,43852,1921,26143,3236,24318,2470,72111,3410,124020,1843,127238,1792,124296,4210,130063,4117,134787,1954,130651,1596,114449,3366,33967,2407,46052,3206,28598,2485,35608,2145,43589,2533,38546,1996,29487,2239,20263,1611,1799656,2500,108418,1214,116272,3935,116930,4001,72426,1303,39435,1836,22472,2912,24162,2904,76337,3843,121218,1894,123359,1963,118252,4689,132447,4647,138932,1699,135429,1387,119116,2738,34531,2574,48603,2464,27991,2266,37485,2122,54690,2692,48606,2571,41947,2526,40598,2648,Oregon,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11979147,0,5799557,3137,371245,2177,369910,7047,424734,7197,264747,1579,134860,1963,78710,5170,77391,4680,216902,6372,352471,2173,350661,2533,391694,7603,467380,7574,480393,2163,434602,1545,375394,5924,121066,4336,158050,3757,88656,3397,116109,3899,168704,3928,169807,4166,118141,4261,67930,2930,6179590,3137,354332,1739,354705,6098,406245,5822,253856,1721,121870,2321,68723,3521,77845,3630,222615,4601,365571,1836,358696,1942,423125,6942,476607,7626,503206,2093,455552,1872,404719,6027,123477,4149,183327,5075,101274,3922,135399,3830,218758,4752,241244,5687,189599,5116,138845,5462,Pennsylvania,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1032662,0,497891,1285,32553,543,31729,2580,38188,2584,22323,578,9363,884,6121,1652,6576,1296,21044,1802,35727,754,30670,952,35371,2262,41636,2380,40217,662,35124,484,32091,1863,9582,1165,12202,1519,5906,1009,9482,1207,12561,1072,14169,1143,10659,1263,4597,712,534771,1285,31497,586,30968,1888,35731,1981,21342,569,7956,999,5294,1211,8101,1641,18450,1802,38171,783,32313,735,39681,2844,43333,2856,42537,489,38996,715,33266,1761,10757,1518,13791,1399,7916,1163,10934,1265,15660,1339,20643,1991,14819,1669,12615,1744,Rhode Island,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4113961,0,1986328,3362,141247,2702,141961,5171,146387,4742,90345,1706,49237,2356,26750,2753,27530,2759,86414,3998,131737,2351,132475,2841,142499,5156,148682,5522,149716,2355,135423,1870,119440,3660,44357,2603,58474,3366,32104,2349,43549,2535,56582,2768,41291,2581,27126,2002,13002,1623,2127633,3362,137214,2888,129390,4799,146256,4709,89404,1964,42951,2533,25095,2324,26755,3016,83720,3400,141900,2127,140351,2299,151728,5015,163376,4730,162475,1394,149494,1409,136487,3887,43277,2410,65826,3530,39519,2390,47264,2794,72184,3074,58260,2982,43602,2567,31105,2404,South Carolina,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,746033,0,368834,1567,28165,1148,25120,1407,25623,1369,15918,846,10628,1080,5372,1046,6261,1017,15589,1503,24926,952,22506,1023,22805,1541,27100,1539,28752,768,27409,556,22819,1516,7105,1010,8922,1292,5112,736,6793,940,11489,941,9771,884,6563,729,4086,668,377199,1567,25648,1105,24455,1631,25472,1393,15844,744,8832,938,5482,1046,5840,923,16051,1522,25672,1178,20413,875,23821,1610,28027,1446,29158,767,27251,816,21421,1425,7280,892,9256,968,6217,924,7957,796,13211,1022,11313,894,9696,864,8882,930,South Dakota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5810590,0,2837860,3679,202912,2757,187697,5671,200668,5384,124766,1955,76213,2870,37665,3065,40408,3183,110740,5242,193639,2306,201316,2466,210267,6184,218536,6671,218838,2248,200868,2039,176044,4245,57341,3352,79576,3013,44640,2963,62075,3407,79537,3587,57760,2629,36491,2238,19863,1783,2972730,3679,185224,2300,179411,5455,189394,5744,112734,1837,65354,2512,36886,3393,37459,3200,115393,4115,197182,2537,208211,2249,211871,6470,241066,6265,232573,1967,213302,1724,187121,4751,62928,3532,88334,3510,52040,2948,67742,2752,103965,3479,82295,3358,57356,2761,44889,2748,Tennessee,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,22270165,0,10997086,6563,952764,3189,866368,11035,879420,11075,518741,4557,302444,5327,159703,8239,169831,7110,485317,11175,808434,5179,818368,4695,793721,14892,841547,13724,802807,4227,686979,3581,561647,6582,180011,5794,238781,6459,132084,5636,181663,5273,246526,5445,185540,5093,117454,4499,66936,2906,11273079,6563,913656,3661,840807,11968,835608,11533,492927,3499,285951,3894,150889,8051,158583,6826,485301,9086,807285,5603,826853,4490,799416,12699,862597,13638,828651,4714,713313,3585,603139,8828,197601,6196,252856,7445,154817,5437,202738,5465,299711,5311,248641,5528,175776,4960,135963,4433,Texas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2427350,0,1215268,1768,121425,1240,99590,3059,101400,3133,57397,982,37176,1739,15735,2254,20117,2119,76684,3104,119253,1348,93003,1426,76824,3094,73164,3036,74348,954,65801,1168,51880,2234,15537,1490,23493,1805,10659,1336,18188,1492,24552,1627,19094,1314,12624,1082,7324,1030,1212082,1768,114617,919,103691,3382,86657,3408,54160,742,34235,1139,26413,3003,19422,2215,70806,2925,120850,1280,86804,1306,73356,2849,75121,2864,73870,903,65111,782,53234,1999,17809,1821,22819,2028,14602,1852,18269,1688,27046,1586,22488,1566,15312,1260,15390,1478,Utah,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,602290,0,295893,884,16902,323,16192,1262,21256,1339,13726,364,6487,541,4505,983,5176,947,9840,1198,18311,409,16446,345,20222,1498,24352,1566,25709,252,24790,450,22485,1373,6498,949,8774,978,5325,831,6445,831,7525,796,7276,711,4908,632,2743,555,306397,884,15343,288,16416,1089,19431,1052,13303,421,6301,801,3188,883,4208,786,10770,1275,17924,315,17043,337,21406,1575,26172,1660,27241,378,25992,399,21335,1191,7218,971,10513,971,5149,736,6404,732,9793,867,9037,738,7408,735,4802,660,Vermont,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7332608,0,3574553,6353,257480,4007,243834,6693,261168,6518,158071,3370,92279,4504,51559,3830,44663,3849,152976,6230,233646,4539,239931,3664,264231,7572,294944,7253,282387,3146,255895,3110,223489,4718,70920,3703,96359,4075,51085,2457,66754,3190,94425,3102,68802,2795,45303,2497,24352,2033,3758055,6353,248524,3620,241374,6429,246444,6573,155693,3340,78552,3758,44540,3466,48808,4084,140378,4763,238893,3304,249357,2946,278895,7087,313809,7836,304232,2750,272920,2678,245979,5575,74835,3675,102495,4570,57010,3270,77901,3010,109700,3550,96311,3576,74113,2896,57292,3290,Virginia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
