GEO_ID,C08012_001E,C08012_001M,C08012_002E,C08012_002M,C08012_003E,C08012_003M,C08012_004E,C08012_004M,C08012_005E,C08012_005M,C08012_006E,C08012_006M,C08012_007E,C08012_007M,C08012_008E,C08012_008M,C08012_009E,C08012_009M,C08012_010E,C08012_010M,C08012_011E,C08012_011M,C08012_012E,C08012_012M,C08012_013E,C08012_013M,C08012_014E,C08012_014M,C08012_015E,C08012_015M,C08012_016E,C08012_016M,C08012_017E,C08012_017M,C08012_018E,C08012_018M,C08012_019E,C08012_019M,C08012_020E,C08012_020M,C08012_021E,C08012_021M,C08012_022E,C08012_022M,C08012_023E,C08012_023M,C08012_024E,C08012_024M,C08012_025E,C08012_025M,C08012_026E,C08012_026M,C08012_027E,C08012_027M,C08012_028E,C08012_028M,C08012_029E,C08012_029M,C08012_030E,C08012_030M,NAME,C08012_001EA,C08012_001MA,C08012_002EA,C08012_002MA,C08012_003EA,C08012_003MA,C08012_004MA,C08012_004EA,C08012_005MA,C08012_005EA,C08012_006EA,C08012_006MA,C08012_007MA,C08012_007EA,C08012_008EA,C08012_008MA,C08012_009MA,C08012_009EA,C08012_010MA,C08012_010EA,C08012_011EA,C08012_011MA,C08012_012EA,C08012_012MA,C08012_013EA,C08012_013MA,C08012_014EA,C08012_014MA,C08012_015MA,C08012_015EA,C08012_016MA,C08012_016EA,C08012_017EA,C08012_017MA,C08012_018EA,C08012_018MA,C08012_019EA,C08012_019MA,C08012_020MA,C08012_020EA,C08012_021EA,C08012_021MA,C08012_022EA,C08012_022MA,C08012_023EA,C08012_023MA,C08012_024EA,C08012_024MA,C08012_025EA,C08012_025MA,C08012_026MA,C08012_026EA,C08012_027MA,C08012_027EA,C08012_028EA,C08012_028MA,C08012_029EA,C08012_029MA,C08012_030EA,C08012_030MA,state
0400000US42,5366953,23903,819464,15473,782272,15492,809517,14572,779476,13601,347169,9438,651863,12206,351972,8885,419577,8893,405643,9168,2837208,16244,397453,10321,373972,11092,406925,11254,404513,9337,184974,6429,358439,8846,202937,6748,245663,6907,262332,8367,2529745,16179,422011,9678,408300,8802,402592,9529,374963,8529,162195,6008,293424,9544,149035,5968,173914,5733,143311,6167,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,486664,6705,79972,4790,75732,4617,85837,5368,75764,4628,29074,2552,54401,3828,30947,3102,27773,2821,27164,2407,253151,4550,37655,2934,34853,3347,42191,3404,37561,3390,14647,1892,31135,2977,18921,2468,17668,2324,18520,2130,233513,4821,42317,3937,40879,3055,43646,3278,38203,2860,14427,1666,23266,2450,12026,1604,10105,1825,8644,1727,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1808660,14156,242601,8689,282345,8446,311779,10992,293658,11355,117780,6828,238804,9844,101114,5626,120076,5917,100503,6161,965180,9312,123680,5750,141467,6451,154879,7663,155367,7428,64044,5345,134697,6077,51646,3783,72365,4255,67035,4950,843480,9731,118921,5923,140878,6092,156900,6349,138291,6540,53736,3224,104107,6287,49468,4129,47711,3628,33468,3149,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,358542,4602,113475,4738,71129,4077,63329,3600,42292,2846,13825,1867,23337,2372,9717,1386,10532,1307,10906,1675,187195,3018,59510,2872,36215,2583,33487,2421,20263,1824,6701,1146,13135,1417,5314,1073,5203,913,7367,1426,171347,3195,53965,2744,34914,2683,29842,2411,22029,2199,7124,1179,10202,1449,4403,861,5329,839,3539,684,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2583805,15807,352321,10985,371972,10454,444730,12076,407902,10691,170951,8109,357410,10836,157632,7553,182260,6347,138627,7163,1400658,9556,176583,7658,188071,7345,228408,7494,210920,8309,97276,5495,206512,7596,93171,5005,109129,4778,90588,5971,1183147,11367,175738,6622,183901,6715,216322,7768,196982,6650,73675,4927,150898,6901,64461,5081,73131,3945,48039,3681,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9637737,33630,1407109,24068,1358637,20289,1542208,25529,1398001,22528,551499,12652,1361568,22576,598221,15310,752539,15179,667955,14027,5426972,23158,701324,15839,709682,13949,829511,18522,786255,16790,313189,10450,830263,17241,353012,12060,458464,12048,445272,11599,4210765,26195,705785,15896,648955,13784,712697,14497,611746,16600,238310,7148,531305,13970,245209,8526,294075,8756,222683,8906,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1098381,8981,206362,7559,192267,6797,194788,6592,172874,6487,69980,4399,117676,5853,48684,3713,53199,3405,42551,2831,628825,6716,107715,5118,103024,5474,110357,4837,100870,5139,39902,3167,71557,4011,31006,2936,35750,2671,28644,2349,469556,7617,98647,5313,89243,4927,84431,4665,72004,3863,30078,2941,46119,3324,17678,2173,17449,1977,13907,1666,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,298196,4429,64983,3854,49065,3162,45875,2948,41199,2601,17046,1878,32628,2528,15041,1622,17904,1780,14455,1640,153227,2683,30652,2250,23815,2184,23280,2163,20302,2043,9815,1293,17996,1785,8405,1159,9294,1309,9668,1188,144969,3131,34331,2504,25250,2064,22595,1984,20897,1492,7231,1071,14632,1637,6636,1048,8610,1058,4787,962,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3477316,16570,401389,11489,439990,11095,539444,13955,515039,13326,223201,7224,480289,12072,260737,9102,297505,9210,319722,9045,1878930,10938,194789,7985,219094,7034,269404,9670,271966,9067,119095,5280,268802,9768,152312,6580,176175,7787,207293,7281,1598386,12035,206600,7339,220896,7682,270040,8771,243073,7607,104106,5359,211487,7672,108425,5839,121330,5497,112429,5668,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2779596,15741,404599,10348,400347,11499,434538,10685,414837,10868,162299,6960,361119,10120,189453,6861,208234,8738,204170,7442,1527657,11592,198383,7233,203313,8665,228851,7925,231025,8301,90411,5128,209318,7375,108237,4914,128106,6804,130013,5623,1251939,10881,206216,7184,197034,7162,205687,7396,183812,7388,71888,4680,151801,6508,81216,4363,80128,4852,74157,4317,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,702785,8772,127289,6304,103593,5710,106054,6154,95764,4285,45452,3951,78818,4236,38516,3278,47476,3668,59823,4345,381333,6147,64098,4481,48219,3570,53141,3478,48898,3436,24365,2724,44021,3241,25010,2364,30085,2694,43496,3541,321452,5960,63191,4190,55374,3894,52913,4190,46866,3222,21087,2420,34797,2713,13506,1796,17391,2015,16327,2049,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2611077,14247,522178,10002,450412,8840,436480,9698,391681,8563,166847,6042,266092,7760,137571,5438,130197,5254,109619,4131,1379705,8762,263310,7407,228943,6305,219442,6952,205291,5906,82321,3940,148628,5835,78351,3915,79002,4095,74417,3254,1231372,10273,258868,6048,221469,5842,217038,6940,186390,5700,84526,4264,117464,5026,59220,2963,51195,2570,35202,2478,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,243564,4229,82521,3822,58835,3079,39544,2845,18232,2194,5790,1152,13288,2018,4654,1161,7458,1411,13242,1703,132719,2886,40434,2836,29911,2239,21251,1973,9993,1441,3899,911,7370,1361,3168,954,5448,1184,11245,1447,110845,3020,42087,2448,28924,2075,18293,1750,8239,1406,1891,592,5918,1235,1486,612,2010,575,1997,614,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1143258,13387,111182,4506,133225,5127,174734,6888,150795,5844,53232,3671,189607,6952,73106,5134,91966,4492,165411,6942,647211,9220,62424,3187,75384,3912,94692,4727,84264,4556,29118,2360,107972,4600,43228,4176,51302,3703,98827,5783,496047,9000,48758,3122,57841,3574,80042,4634,66531,3534,24114,2712,81635,4602,29878,3099,40664,3013,66584,4033,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
