GEO_ID,C08006_001E,C08006_001M,C08006_002E,C08006_002M,C08006_003E,C08006_003M,C08006_004E,C08006_004M,C08006_005E,C08006_005M,C08006_006E,C08006_006M,C08006_007E,C08006_007M,C08006_008E,C08006_008M,C08006_009E,C08006_009M,C08006_010E,C08006_010M,C08006_011E,C08006_011M,C08006_012E,C08006_012M,C08006_013E,C08006_013M,C08006_014E,C08006_014M,C08006_015E,C08006_015M,C08006_016E,C08006_016M,C08006_017E,C08006_017M,C08006_018E,C08006_018M,C08006_019E,C08006_019M,C08006_020E,C08006_020M,C08006_021E,C08006_021M,C08006_022E,C08006_022M,C08006_023E,C08006_023M,C08006_024E,C08006_024M,C08006_025E,C08006_025M,C08006_026E,C08006_026M,C08006_027E,C08006_027M,C08006_028E,C08006_028M,C08006_029E,C08006_029M,C08006_030E,C08006_030M,C08006_031E,C08006_031M,C08006_032E,C08006_032M,C08006_033E,C08006_033M,C08006_034E,C08006_034M,C08006_035E,C08006_035M,C08006_036E,C08006_036M,NAME,C08006_001EA,C08006_001MA,C08006_002EA,C08006_002MA,C08006_003EA,C08006_003MA,C08006_004MA,C08006_004EA,C08006_005EA,C08006_005MA,C08006_006MA,C08006_006EA,C08006_007EA,C08006_007MA,C08006_008MA,C08006_008EA,C08006_009EA,C08006_009MA,C08006_010MA,C08006_010EA,C08006_011MA,C08006_011EA,C08006_012MA,C08006_012EA,C08006_013EA,C08006_013MA,C08006_014EA,C08006_014MA,C08006_015EA,C08006_015MA,C08006_016MA,C08006_016EA,C08006_017MA,C08006_017EA,C08006_018MA,C08006_018EA,C08006_019MA,C08006_019EA,C08006_020EA,C08006_020MA,C08006_021MA,C08006_021EA,C08006_022MA,C08006_022EA,C08006_023MA,C08006_023EA,C08006_024EA,C08006_024MA,C08006_025EA,C08006_025MA,C08006_026EA,C08006_026MA,C08006_027MA,C08006_027EA,C08006_028MA,C08006_028EA,C08006_029EA,C08006_029MA,C08006_030MA,C08006_030EA,C08006_031EA,C08006_031MA,C08006_032MA,C08006_032EA,C08006_033MA,C08006_033EA,C08006_034EA,C08006_034MA,C08006_035EA,C08006_035MA,C08006_036EA,C08006_036MA,state
0400000US35,832406,10823,750934,10410,637773,11041,113161,7177,90349,6562,13789,2440,9023,1371,7185,1577,4218,1141,21064,3041,9368,1897,39637,3274,445640,7474,402689,6865,337842,7182,64847,5346,49687,4429,8390,2062,6770,1161,3316,1107,2534,754,12666,2421,6663,1607,17772,2150,386766,7445,348245,7758,299931,7619,48314,3937,40662,4039,5399,1228,2253,637,3869,1052,1684,739,8398,1565,2705,872,21865,2291,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8423129,30948,5324700,28214,4666871,26627,657829,16247,524534,14921,75250,5345,58045,4551,2177067,23516,28987,3501,469473,14253,131101,7002,291801,11018,4469588,21353,2893397,19819,2536330,18215,357067,11669,278139,10199,45184,4072,33744,3524,1086459,16772,22552,3159,246052,11391,72982,5455,148146,7767,3953541,24085,2431303,19976,2130541,18158,300762,8845,246395,8425,30066,3032,24301,2807,1090608,16438,6435,1548,223421,9947,58119,4039,143655,7185,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3908122,20225,3639165,20785,3174272,21349,464893,13073,342127,11784,64379,5853,58387,5788,34016,3289,7947,1526,53946,4562,48962,4338,124086,6185,2115520,12826,1964165,13149,1680208,13118,283957,10108,198248,8998,42104,4899,43605,4719,17714,2536,6550,1317,31450,3504,34442,3634,61199,4308,1792602,15011,1675000,15848,1494064,15690,180936,7911,143879,7408,22275,2680,14782,2436,16302,1813,1397,675,22496,2649,14520,2640,62887,4068,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,329220,3492,292818,3662,257386,4059,35432,2741,27638,2427,3756,854,4038,1022,1399,450,1397,463,13492,1549,2870,827,17244,1533,176409,2201,155789,2423,136483,2539,19306,1679,14895,1438,2012,629,2399,697,978,384,911,383,7337,1050,1555,546,9839,1044,152811,2518,137029,2774,120903,2922,16126,1746,12743,1552,1744,478,1639,723,421,211,486,227,6155,967,1315,584,7405,1015,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5173442,24208,4776784,25365,4344165,25456,432619,12200,349409,11755,47337,4174,35873,3854,89910,6348,12050,1834,97639,5924,41521,3688,155538,5349,2742639,16353,2528438,16792,2290990,15690,237448,8242,186677,7283,25646,3172,25125,3265,42064,4145,9989,1700,58097,4759,28131,2782,75920,4285,2430803,15427,2248346,16025,2053175,16435,195171,6905,162732,6695,21691,2416,10748,1554,47846,3302,2061,583,39542,3063,13390,1984,79618,3838,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1567062,13300,1453530,13621,1281895,14927,171635,7890,137457,7086,21330,2222,12848,2237,9079,1810,3641,1173,27643,3162,22556,3097,50613,3562,858697,7534,794852,7979,695879,9112,98973,5598,78300,4957,11846,1720,8827,1841,5132,1552,3181,1099,16811,2397,15008,2475,23713,2243,708365,9624,658678,9320,586016,9889,72662,4276,59157,3654,9484,1321,4021,1073,3947,1013,460,330,10832,1844,7548,1791,26900,2504,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1670430,11327,1418494,13448,1226600,13743,191894,8114,154640,7343,21849,2937,15405,2673,67891,4199,25477,2860,54015,4039,18785,2112,85768,4724,911370,8997,773954,9504,663933,10614,110021,6455,87744,5788,13057,2351,9220,1978,33912,3360,18175,2304,31007,3091,13378,1847,40944,3001,759060,7861,644540,8898,562667,8811,81873,4047,66896,3990,8792,1723,6185,1726,33979,2680,7302,1524,23008,2362,5407,1054,44824,3317,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5538754,24169,4821960,25890,4282351,23761,539609,13660,429698,11368,64636,4338,45275,5583,281765,9761,14560,1890,201199,8261,47469,3728,171801,6570,2926255,16278,2566099,18128,2275567,18056,290532,9914,227474,8997,36643,3083,26415,3013,119993,6272,10862,1477,108582,7001,31672,3158,89047,4907,2612499,15847,2255861,15755,2006784,13575,249077,9160,202224,6888,27993,2887,18860,3975,161772,7320,3698,921,92617,4771,15797,1933,82754,3741,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,500588,6338,453081,7529,408417,7283,44664,4035,37368,3531,4708,1701,2588,766,13286,2332,1140,558,12701,3190,6456,1534,13924,1815,260294,4229,234227,5035,210271,4782,23956,2852,19933,2452,3003,1452,1020,405,7319,1590,848,463,6260,1601,4497,1221,7143,1391,240294,4792,218854,5106,198146,5198,20708,2274,17435,2111,1705,704,1568,679,5967,1638,292,223,6441,2455,1959,1017,6781,1239,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1853237,14390,1740256,13904,1527010,15436,213246,8714,158942,8012,32014,3138,22290,3393,12429,2242,4270,1182,27136,3139,24569,3140,44577,3365,987752,9491,924408,10068,803332,10192,121076,5993,87865,5042,18179,2459,15032,2744,5726,1528,3522,1107,16730,2304,14794,2420,22572,2840,865485,9337,815848,9156,723678,10475,92170,4692,71077,4750,13835,1765,7258,1605,6703,1537,748,366,10406,1937,9775,1953,22005,2172,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,381775,4555,337754,4363,295790,4616,41964,3252,32187,2958,5574,1120,4203,1084,1183,493,1581,535,15277,1781,2747,658,23233,2286,201194,2775,175220,2994,152502,2848,22718,2231,17564,1984,2854,718,2300,878,764,476,1013,426,8254,1181,1944,544,13999,1655,180581,3192,162534,3189,143288,3282,19246,1728,14623,1593,2720,733,1903,495,419,224,568,283,7023,1163,803,440,9234,1189,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2657346,15339,2497849,16623,2222019,18456,275830,10560,214451,8693,35961,3409,25418,2858,17812,2528,1916,641,36376,3671,29852,3776,73541,4999,1439166,9080,1348451,10156,1193755,11486,154696,6993,117019,5994,21032,2665,16645,2454,9004,1655,1541,614,21894,2772,19768,2374,38508,3510,1218180,11450,1149398,11387,1028264,12280,121134,6352,97432,5075,14929,2016,8773,1617,8808,1814,375,264,14482,2537,10084,2253,35033,2909,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9969293,33003,9147992,35513,7901136,35010,1246856,21544,928823,18406,183410,11484,134623,7344,164997,9634,22938,2777,148535,7597,153275,7762,331556,10230,5598907,22900,5138963,24656,4404985,28782,733978,17950,522303,13758,113273,10917,98402,6519,76455,6086,19443,2546,83781,5800,108330,6676,171935,7822,4370386,26281,4009029,25332,3496151,23303,512878,13625,406520,12235,70137,4189,36221,3463,88542,6273,3495,981,64754,4629,44945,4896,159621,6679,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1152484,8496,1028631,8947,881508,10110,147123,6996,113252,6588,21060,2650,12811,1655,27010,2858,7103,1332,23991,3058,11646,1689,54103,3911,651356,6547,586874,7105,498604,7294,88270,5234,65670,4344,13796,2019,8804,1368,15058,2360,5714,1094,12563,2273,8616,1298,22531,2488,501128,6970,441757,7955,382904,8243,58853,3786,47582,3794,7264,1324,4007,838,11952,1595,1389,608,11428,1783,3030,908,31572,2903,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,315580,4164,274159,4546,239356,5174,34803,2452,29152,2515,3468,696,2183,725,2789,1027,1635,629,16563,2158,3050,780,17384,1626,161862,2592,138859,2818,121120,3231,17739,1589,15030,1565,1558,551,1151,470,1559,689,1176,510,9258,1583,2375,739,8635,1216,153718,2974,135300,3108,118236,3437,17064,1538,14122,1539,1910,459,1032,394,1230,496,459,309,7305,1218,675,346,8749,1090,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3603317,15202,3235361,16017,2826162,18206,409199,11885,306475,9504,62592,5059,40132,4404,132604,6723,8366,1681,63042,5106,37943,3978,126001,6623,1938681,10558,1740101,11567,1500571,13717,239530,9105,173123,7044,38860,4209,27547,4017,70599,4321,6522,1368,36813,3617,24895,3108,59751,3891,1664636,11003,1495260,11830,1325591,13798,169669,7918,133352,6338,23732,2479,12585,1926,62005,4201,1844,959,26229,2977,13048,2293,66250,4750,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2912575,16144,2508832,16152,2163583,16808,345249,11401,271798,10600,42171,3453,31280,3007,137073,6691,19255,2489,83595,5038,30841,2824,132979,6674,1589906,11472,1373206,11847,1186004,12541,187202,8159,146280,7268,22522,2604,18400,2590,68443,5296,13566,1963,48034,3578,24408,2630,62249,4791,1322669,11424,1135626,11671,977579,12306,158047,6686,125518,6057,19649,2323,12880,1769,68630,4097,5689,1274,35561,3132,6433,1237,70730,3884,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,723507,8325,671346,8525,592581,8997,78765,5127,63394,4807,9873,1430,5498,1203,4784,1164,506,304,18135,2165,8014,1557,20722,2853,389940,5704,363165,6301,316827,6296,46338,3427,36732,3325,5317,1059,4289,1084,3312,969,506,304,9659,1422,4691,1112,8607,1786,333567,5863,308181,5786,275754,6351,32427,2909,26662,2521,4556,1020,1209,545,1472,553,0,266,8476,1486,3323,985,12115,1871,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2715114,13500,2447848,15158,2202733,16217,245115,7425,195430,7001,29682,2774,20003,2188,40670,3354,17264,2208,79439,4784,25856,1906,104037,3853,1433066,8335,1285275,10318,1151996,10649,133279,4784,106439,4169,15943,2000,10897,1801,19938,2315,12794,1924,43199,3385,18499,1707,53361,2504,1282048,9853,1162573,10022,1050737,11050,111836,4624,88991,4403,13739,1474,9106,1512,20732,2269,4470,1098,36240,2868,7357,1169,50676,2851,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,258198,4114,224017,4542,191768,4467,32249,2990,22622,2670,6330,1231,3297,1130,4033,1075,1673,674,11319,1911,2522,941,14634,1723,139911,2516,119996,2909,101273,3050,18723,1937,12442,1792,4195,986,2086,976,3275,985,1149,444,6346,1293,1953,880,7192,1263,118287,2885,104021,3217,90495,2961,13526,1979,10180,1631,2135,655,1211,559,758,472,524,400,4973,1163,569,284,7442,1121,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1163885,13290,1024744,13266,884784,13111,139960,6623,104193,5820,21889,2498,13878,2151,37846,2865,1677,678,45908,3271,33083,3088,20627,2272,659131,9125,578632,9358,509221,9235,69411,4021,50670,3655,11920,1772,6821,1503,17832,2009,1677,678,27615,2479,21455,2728,11920,1659,504754,9076,446112,8434,375563,8125,70549,4440,53523,3755,9969,1770,7057,1334,20014,2193,0,280,18293,2095,11628,1669,8707,1567,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
