GEO_ID,C08517_001E,C08517_001M,C08517_002E,C08517_002M,C08517_003E,C08517_003M,C08517_004E,C08517_004M,C08517_005E,C08517_005M,C08517_006E,C08517_006M,C08517_007E,C08517_007M,C08517_008E,C08517_008M,C08517_009E,C08517_009M,C08517_010E,C08517_010M,C08517_011E,C08517_011M,C08517_012E,C08517_012M,C08517_013E,C08517_013M,C08517_014E,C08517_014M,C08517_015E,C08517_015M,C08517_016E,C08517_016M,C08517_017E,C08517_017M,C08517_018E,C08517_018M,C08517_019E,C08517_019M,C08517_020E,C08517_020M,C08517_021E,C08517_021M,C08517_022E,C08517_022M,C08517_023E,C08517_023M,C08517_024E,C08517_024M,C08517_025E,C08517_025M,C08517_026E,C08517_026M,C08517_027E,C08517_027M,C08517_028E,C08517_028M,C08517_029E,C08517_029M,C08517_030E,C08517_030M,C08517_031E,C08517_031M,C08517_032E,C08517_032M,C08517_033E,C08517_033M,C08517_034E,C08517_034M,C08517_035E,C08517_035M,C08517_036E,C08517_036M,NAME,C08517_001EA,C08517_001MA,C08517_002EA,C08517_002MA,C08517_003MA,C08517_003EA,C08517_004EA,C08517_004MA,C08517_005EA,C08517_005MA,C08517_006EA,C08517_006MA,C08517_007EA,C08517_007MA,C08517_008EA,C08517_008MA,C08517_009EA,C08517_009MA,C08517_010EA,C08517_010MA,C08517_011EA,C08517_011MA,C08517_012EA,C08517_012MA,C08517_013EA,C08517_013MA,C08517_014MA,C08517_014EA,C08517_015EA,C08517_015MA,C08517_016EA,C08517_016MA,C08517_017EA,C08517_017MA,C08517_018EA,C08517_018MA,C08517_019EA,C08517_019MA,C08517_020EA,C08517_020MA,C08517_021EA,C08517_021MA,C08517_022EA,C08517_022MA,C08517_023EA,C08517_023MA,C08517_024EA,C08517_024MA,C08517_025MA,C08517_025EA,C08517_026MA,C08517_026EA,C08517_027MA,C08517_027EA,C08517_028EA,C08517_028MA,C08517_029EA,C08517_029MA,C08517_030EA,C08517_030MA,C08517_031MA,C08517_031EA,C08517_032MA,C08517_032EA,C08517_033MA,C08517_033EA,C08517_034EA,C08517_034MA,C08517_035EA,C08517_035MA,C08517_036MA,C08517_036EA,state
0400000US13,3545320,18297,393483,12312,1006790,20503,995671,17332,740155,16298,409221,10728,2877268,19936,268565,10579,812394,17160,834690,15798,620189,13677,341430,9389,368469,12575,79338,5968,118847,8322,89483,5810,48172,3874,32629,2824,70782,5106,14031,2387,25094,3676,16401,2798,8323,1834,6933,1526,89013,4976,20503,2904,27346,3603,19287,2440,14168,1954,7709,1483,139788,6250,11046,2034,23109,2158,35810,3033,49303,3566,20520,2378,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,507101,6606,33484,2889,141325,7193,164954,5991,112864,4974,54474,3533,349602,7146,19330,2215,98022,5401,116067,5615,77812,3770,38371,2978,76867,4007,5890,1387,19765,2744,25900,2841,17922,2132,7390,1366,27595,2906,4858,1256,10515,1931,7074,1252,4262,944,886,331,26804,2493,2474,746,7374,1166,7051,1226,5862,1732,4043,1000,26233,2790,932,440,5649,1088,8862,1579,7006,1270,3784,1060,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,528557,7109,52740,3502,140927,5912,192422,5920,97738,5033,44730,3509,407234,7015,36444,2819,109659,5060,152201,5557,74608,4466,34322,2887,60146,3651,9986,1725,16848,1995,19250,1968,9343,1291,4719,1184,4192,939,671,570,478,368,1799,567,1077,406,167,146,26182,3092,4265,1090,7284,1679,6863,1296,5117,1112,2653,771,30803,2833,1374,546,6658,1455,12309,1823,7593,1220,2869,860,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5001253,21854,450893,14727,1256183,16754,1521437,19179,1099287,15429,673453,13353,3777273,25925,283398,10525,974958,14711,1220820,17934,817715,14014,480382,9899,440765,12379,84751,5900,126360,6792,117209,7031,67642,4053,44803,3909,409406,11095,46238,5009,69099,5340,90301,5744,118016,6486,85752,4836,188215,8932,27012,2717,47466,4920,39549,2810,40610,4103,33578,3897,185594,7271,9494,1906,38300,3631,53558,3784,55304,3688,28938,2481,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2402676,15983,212972,7340,842756,12684,732864,12947,397063,9927,217021,6922,2015640,16643,146977,6246,706263,12369,632520,11195,343570,9548,186310,6650,212877,7537,41300,3034,80410,4630,53900,3874,21652,2150,15615,1845,16613,2926,3779,1070,6404,1978,4162,1427,1375,597,893,533,75177,4982,14134,2161,27327,2854,18189,2310,9283,1608,6244,1391,82369,4936,6782,1457,22352,2019,24093,2093,21183,2809,7959,1278,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1244926,9544,76160,3877,403689,8753,418949,9063,238633,6011,107495,4128,1002508,10448,51428,2834,318916,7342,346844,8661,198736,5781,86584,3567,119580,4874,14601,2158,40626,3234,36056,2558,19874,2106,8423,1339,8705,1483,961,431,2268,689,2189,755,1214,512,2073,849,53796,3435,5464,1219,20346,1997,14555,1827,6805,1197,6626,1363,60337,3033,3706,741,21533,1833,19305,1728,12004,1272,3789,737,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1129900,9596,83683,4177,316167,9391,375835,7782,233953,6573,120262,4813,935908,10722,59574,3762,259909,9072,316570,7309,199323,6415,100532,4614,98940,5270,14656,2134,30288,2568,30047,2597,15181,2001,8768,1368,4449,1056,954,548,2157,764,552,307,464,381,322,228,40765,2816,5666,1402,12139,1530,11041,1472,6492,1148,5427,1358,49838,3748,2833,786,11674,1393,17625,2131,12493,1647,5213,1160,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1525046,11437,159399,7419,524062,11548,453406,10049,231576,6670,156603,6411,1277293,11244,116772,6104,438645,9150,389832,9046,199993,6434,132051,5894,153449,6404,28002,3279,54782,4204,38605,3522,16486,2095,15574,1597,12339,1940,3020,988,4650,1245,3311,1038,767,484,591,342,36270,3262,6607,1416,11567,1640,9514,1853,4927,1165,3655,944,45695,2858,4998,967,14418,1933,12144,1697,9403,1334,4732,924,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1591843,13531,177924,7289,541837,13139,454751,12204,270415,8066,146916,6812,1306910,13986,123782,6259,443330,11984,385648,11673,228670,7264,125480,6283,162803,8070,29304,2637,58115,4377,40728,3041,24756,4119,9900,1550,26130,3820,5234,1412,11896,3044,6548,1681,1669,678,783,417,55335,5305,16430,3564,17325,2573,11168,1724,5561,1294,4851,1147,40665,3348,3174,1066,11171,1544,10659,1499,9759,1607,5902,1314,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,540320,5876,28729,2538,188354,6556,166288,4853,105140,5140,51809,3385,435640,6628,20948,2460,152234,5712,136910,4313,84356,4375,41192,2690,49273,3449,5191,1085,18195,1946,14103,1816,8629,1422,3155,722,3031,717,361,346,1020,490,705,370,548,394,397,355,24217,3040,1045,379,9185,1745,6602,1219,4639,1256,2746,1364,28159,2755,1184,406,7720,1561,7968,1169,6968,1353,4319,1135,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2114072,14179,180000,8940,539503,11922,579005,12415,458843,12235,356721,7869,1651691,13094,107052,6890,415279,10399,467841,11553,372048,9839,289471,7244,204342,7672,36643,3405,60535,4385,51405,3619,32837,3101,22922,2207,95290,6170,18191,2614,28133,3530,21768,3151,14463,2687,12735,1964,67602,5030,11832,2431,19148,2272,13475,2309,11233,1703,11914,1568,95147,5911,6282,1341,16408,2396,24516,2709,28262,3021,19679,1954,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2736759,17930,187979,8793,678088,16806,687991,12741,670497,13011,512204,11894,2099449,18348,127207,7623,539122,13959,556536,11817,506115,11234,370469,9828,209630,8669,29944,3537,61525,4710,51748,4244,38107,3339,28306,2256,210241,8082,16647,2728,38569,4010,36480,3501,63679,4208,54866,3908,117769,8154,10203,2213,24588,3051,21847,3173,29579,4556,31552,3655,99670,5134,3978,1311,14284,2447,21380,2428,33017,2863,27011,2500,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3734753,18587,261619,9965,1038396,15625,1299500,16308,694012,11756,441226,10265,3177191,20464,190545,7932,865103,13812,1132803,14919,604156,11026,384584,9808,303042,9247,42391,3498,100798,5574,93036,5548,41177,3077,25640,2509,37191,3785,6269,1088,13955,2341,9546,2283,3798,898,3623,1083,89449,4020,12474,1568,28078,2476,24146,2398,14499,1930,10252,1561,127880,5621,9940,1594,30462,2653,39969,3162,30382,2478,17127,2117,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2229954,12111,119077,6165,558899,9688,769398,11439,536325,9870,246255,6774,1778251,12551,78297,4654,438447,8527,632989,10772,429826,8678,198692,6029,197684,6599,20611,2792,54943,3226,62994,3004,39806,3176,19330,2030,59725,4486,6001,1452,13420,2240,15203,2110,17436,2176,7665,1167,79149,3991,7395,1207,23960,2506,21327,2109,16669,2018,9798,1351,115145,4118,6773,1080,28129,2021,36885,2588,32588,2600,10770,1267,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,982884,11460,130517,5849,305471,10108,311131,10171,150112,6489,85653,4717,819543,11576,98398,5617,253570,8876,262258,9478,131138,6254,74179,4258,111589,6139,21975,2660,35491,3658,33121,3354,12253,1737,8749,1770,4030,1207,695,432,1818,716,1381,717,136,138,0,268,26755,3078,7129,1691,9602,1859,6873,1453,2287,870,864,401,20967,2630,2320,946,4990,1061,7498,1587,4298,1092,1861,685,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2328441,15421,196028,7438,708340,13612,718656,12631,453660,11089,251757,8197,1920191,16243,138929,6695,572663,13344,604628,10916,385293,9473,218678,7119,227056,8073,33366,3203,77242,5043,65333,4267,33611,3295,17504,1723,30483,3038,6396,1841,10512,1672,8317,1286,3829,1067,1429,485,59510,4331,10518,1673,21699,2172,13752,2055,8648,1811,4893,1011,91201,4508,6819,1189,26224,2419,26626,2261,22279,2281,9253,1574,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,386896,4966,20874,2278,116311,4802,133456,4025,80136,4100,36119,3115,293192,5396,14283,1977,89798,4061,102437,3756,59862,3683,26812,2790,40008,3699,2702,741,12419,1707,15113,1997,7306,1293,2468,665,2419,672,183,264,871,388,525,254,511,411,329,234,25570,2262,2450,1086,6674,1169,6494,1453,6148,1079,3804,747,25707,2032,1256,406,6549,868,8887,1253,6309,1133,2706,682,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,762138,6521,52421,3082,213348,6125,261125,6561,163486,5617,71758,3615,618504,6474,34315,2437,170248,5277,215348,5796,138105,5087,60488,3120,72810,4204,12041,1747,20290,1961,23009,2164,11868,1461,5602,1081,4602,925,800,505,1560,563,1476,509,444,310,322,291,29069,2186,3110,643,9563,1078,8518,1338,4542,763,3336,878,37153,2404,2155,536,11687,1319,12774,1401,8527,1326,2010,513,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,997352,11283,141604,7492,296166,10555,334054,10601,153930,5900,71598,4831,792183,12673,96673,5827,234555,10546,275199,9566,127823,5630,57933,4449,106182,6840,24999,3481,31595,3142,30412,3168,12102,1868,7074,1352,27402,3044,8114,1762,10712,2188,5901,1238,2404,899,271,233,39205,4195,9379,2368,11015,2189,11570,1909,4447,979,2794,853,32380,3587,2439,807,8289,2384,10972,1875,7154,1435,3526,861,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,536441,7166,34917,2729,158271,5961,159563,6056,116300,5225,67390,3788,443475,8791,24747,2359,130610,5722,134466,5069,96991,4611,56661,3665,45286,3729,6619,1541,15303,2400,12882,2175,6732,1298,3750,668,1755,721,396,359,510,464,723,475,126,145,0,268,18593,2443,1905,821,6267,1255,4262,1269,3596,996,2563,821,27332,2637,1250,528,5581,969,7230,1254,8855,1890,4416,924,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3322329,24654,291893,10509,939609,17631,826032,13803,795882,15196,468913,12761,2582228,22705,164249,7403,721245,16428,668672,13278,643744,13314,384318,11802,299399,11147,51872,4882,93963,6169,65648,4819,57240,4637,30676,3097,180490,10171,38557,4192,57259,4673,37896,4365,29379,3295,17399,2273,142653,6992,32284,3245,45864,3562,26026,3063,25533,3385,12946,1430,117559,5214,4931,1431,21278,2990,27790,2821,39986,3194,23574,1872,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,695373,9316,81844,4929,191946,7692,216503,7839,115278,6074,89802,4686,535942,10116,56150,4193,147020,6802,174461,7177,89231,4671,69080,4117,88943,6756,15761,2716,29472,4015,22745,2358,11300,1988,9665,1515,5716,1316,871,440,1114,525,1595,749,934,500,1202,530,26762,2723,4635,1438,5428,1011,6936,1449,5958,1390,3805,894,38010,3253,4427,1211,8912,1445,10766,1778,7855,1456,6050,1357,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
